Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Semiconductor Materials & Equipment,Information Technology,180.07,97,98,97,88,"TER,LRCX,AMAT,KLAC"
2,Electronic Components,Information Technology,156.7,96,97,95,97,"GLW,APH"
3,Construction & Engineering,Industrials,145.65,95,95,92,94,"FIX,PWR,EME,J"
4,Communications Equipment,Information Technology,144.99,94,90,88,92,"CIEN,ANET,MSI,CSCO,FFIV"
5,"Technology Hardware, Storage & Peripherals",Information Technology,139.22,93,96,93,91,"WDC,STX,DELL,HPE,AAPL,NTAP,SMCI,HPQ"
6,Agricultural Products & Services,Consumer Staples,135.97,92,91,64,51,"BG,ADM"
7,Oil & Gas Refining & Marketing,Energy,134.95,91,77,65,66,"VLO,MPC,PSX"
8,Integrated Oil & Gas,Energy,129.63,90,84,34,37,"XOM,CVX"
9,Construction Machinery & Heavy Transportation Equipment,Industrials,124.97,89,94,89,64,"CAT,CMI,WAB,PCAR"
10,Oil & Gas Exploration & Production,Energy,124.17,88,54,31,21,"TPL,APA,OXY,DVN,COP,CTRA,FANG,EQT,EOG,EXE"
11,Fertilizers & Agricultural Chemicals,Materials,121.74,87,46,9,52,"CF,CTVA,MOS"
12,Apparel Retail,Consumer Discretionary,120.55,86,71,85,59,"ROST,TJX"
13,Oil & Gas Equipment & Services,Energy,120.38,85,93,57,31,"HAL,BKR,SLB"
14,Oil & Gas Storage & Transportation,Energy,119.14,84,68,29,24,"TRGP,WMB,KMI,OKE"
15,--- Reference ---,--- Reference ---,118.34,83,50,50,42,"^VIX,QQQ,SPY"
16,Air Freight & Logistics,Industrials,117.42,82,88,78,29,"FDX,CHRW,EXPD,UPS"
17,Aerospace & Defense,Industrials,117.31,81,79,68,76,"HII,HWM,LHX,LMT,NOC,RTX,GE,GD,TXT,BA,TDG,AXON"
18,Broadcasting,Communication Services,116.03,80,89,96,93,"WBD,FOX,FOXA"
19,Specialty Chemicals,Materials,115.86,79,85,52,18,"ALB,LYB,DD,ECL,IFF,PPG,SHW"
