ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
CIEN,2025-11-14,2025-12-09,2025-12-10,216.5,185.823,-14.17%,277.854,185.823,WIN,2026-02-03,277.854,401.61,71.72,3.51,4.62,17.72,67.14,192.78,510.72
CME,2025-10-29,2025-11-07,2025-11-10,267.0553,252.0331,-5.63%,297.0999,252.0331,WIN,2026-02-09,297.0999,293.78,10.15,-1.28,-4.41,-4.94,8.84,12.45,16.1
CRH,2025-11-05,2025-12-08,2025-12-09,125.179,114.8513,-8.25%,145.8344,114.8513,LOSS,2026-03-03,114.8513,101.74,-18.19,-1.41,1.26,-15.72,-19.95,-8.66,8.37
CSX,2026-01-05,2026-01-27,2026-01-28,37.5264,35.5874,-5.17%,41.4045,35.5874,WIN,2026-02-12,41.4045,39.67,9.79,0.3,3.93,-6.68,8.21,18.26,34.7
CTAS,2026-01-28,2026-02-10,2026-02-11,199.0123,188.6252,-5.22%,219.7865,188.6252,LOSS,2026-03-18,188.6252,165.71,-11.69,-1.86,-7.6,-16.43,-13.12,-17.6,-18.36
CTRA,2025-12-15,2026-01-29,2026-01-30,27.857,25.7238,-7.66%,32.1233,25.7238,WIN,2026-02-19,32.1233,36.31,38.96,1.45,6.89,21.87,42.37,55.63,30.08
DECK,2026-01-07,2026-01-30,2026-02-02,119.0,102.7656,-13.64%,151.4688,102.7656,LOSS,2026-03-09,102.7656,94.05,-9.28,0.38,-6.35,-21.24,-6.84,-11.13,-20.4
DG,2025-10-31,2025-11-26,2025-11-28,108.1886,97.7469,-9.65%,129.072,97.7469,WIN,2025-12-05,129.072,117.16,-11.38,-1.74,-5.91,-23.92,-13.13,15.09,41.37
DG,2026-01-29,2026-02-25,2026-02-26,154.5,141.6931,-8.29%,180.1137,141.6931,LOSS,2026-03-09,141.6931,117.16,-11.38,-1.74,-5.91,-23.92,-13.13,15.09,41.37
DHR,2026-01-13,2026-01-21,2026-01-22,242.33,229.4203,-5.33%,268.1493,229.4203,LOSS,2026-01-28,229.4203,181.52,-20.71,-3.47,-4.14,-13.3,-21.47,0.35,-13.19
DLTR,2025-11-18,2025-11-26,2025-11-28,109.82,99.5802,-9.32%,130.2996,99.5802,WIN,2025-12-11,130.2996,107.0,-13.02,0.95,1.02,-15.71,-12.3,13.79,54.6
DOW,2025-12-16,2026-01-08,2026-01-09,26.0119,22.3307,-14.15%,33.3743,22.3307,WIN,2026-02-10,33.3743,40.82,76.66,3.42,11.38,38.14,79.11,88.82,22.49
EFX,2026-01-02,2026-01-09,2026-01-12,226.159,211.9453,-6.28%,254.5863,211.9453,LOSS,2026-01-20,211.9453,171.85,-20.59,-1.52,-3.47,-17.1,-21.87,-31.4,-28.27
EIX,2025-10-29,2025-11-13,2025-11-14,58.1735,54.0585,-7.07%,66.4034,54.0585,WIN,2026-02-11,66.4034,70.3,18.85,-0.66,0.79,-5.47,18.69,34.0,29.32
EL,2026-01-07,2026-01-09,2026-01-12,112.6067,103.5944,-8.00%,130.6312,103.5944,LOSS,2026-02-05,103.5944,67.23,-35.6,-3.61,-21.75,-39.73,-37.25,-19.4,3.66
ES,2025-11-06,2026-02-23,2026-02-24,74.0471,69.9873,-5.48%,82.1667,69.9873,LOSS,2026-03-19,69.9873,67.59,1.45,-0.54,1.38,-8.99,1.7,0.83,17.99
ETN,2025-11-04,2026-02-11,2026-02-12,398.7566,359.8717,-9.75%,476.5264,359.8717,LOSS,2026-02-23,359.8717,357.36,12.55,0.07,0.16,-4.3,10.75,-1.72,26.36
ETR,2025-10-29,2026-02-06,2026-02-09,97.18,92.4382,-4.88%,106.6635,92.4382,WIN,2026-02-17,106.6635,109.88,19.66,6.82,9.99,3.93,19.35,23.26,34.22
EXC,2025-10-29,2026-02-13,2026-02-17,48.4253,46.2721,-4.45%,52.7319,46.2721,LOSS,2026-03-20,46.2721,48.32,11.8,-0.17,4.05,-0.14,11.98,12.29,13.68
F,2025-11-17,2026-01-08,2026-01-09,14.1963,12.7198,-10.40%,17.1491,12.7198,LOSS,2026-03-03,12.7198,11.37,-12.4,-1.98,-1.3,-21.1,-13.97,0.05,16.06
FANG,2025-12-15,2026-02-04,2026-02-05,164.954,151.5494,-8.13%,191.7633,151.5494,WIN,2026-03-19,191.7633,201.84,35.07,-0.17,4.83,21.6,38.21,40.23,27.14
FDX,2025-12-19,2025-12-22,2025-12-23,291.8169,272.2506,-6.70%,330.9495,272.2506,WIN,2026-02-02,330.9495,343.97,19.56,-1.6,-4.15,-10.92,16.72,46.83,44.3
FIX,2025-12-12,2026-01-12,2026-01-13,1038.5804,921.3306,-11.29%,1273.0801,921.3306,WIN,2026-02-09,1273.0801,1366.77,46.52,0.6,0.74,-4.92,42.73,75.0,296.58
FOX,2025-11-24,2025-12-05,2025-12-08,60.7933,56.8854,-6.43%,68.609,56.8854,LOSS,2026-02-09,56.8854,53.38,-17.35,1.58,2.3,3.15,-17.36,-1.46,5.43
FOXA,2025-11-24,2025-12-04,2025-12-05,67.688,62.9834,-6.95%,77.097,62.9834,LOSS,2026-02-09,62.9834,59.11,-18.71,0.8,2.23,4.54,-19.63,-1.38,8.08
GILD,2025-10-31,2025-11-13,2025-11-14,123.2909,113.0905,-8.27%,143.6916,113.0905,WIN,2026-02-03,143.6916,134.25,10.0,-1.92,-2.16,-6.09,7.43,22.45,26.13
GLW,2025-11-13,2025-12-10,2025-12-11,93.4855,81.8919,-12.40%,116.6728,81.8919,WIN,2026-02-03,116.6728,136.81,56.54,1.1,9.82,-8.81,52.87,73.81,194.85
GM,2026-01-02,2026-01-08,2026-01-09,83.3127,80.3895,-3.51%,89.1592,80.3895,LOSS,2026-01-16,80.3895,72.98,-10.04,-3.47,0.23,-9.45,-11.74,20.98,44.7
GM,2026-01-20,2026-01-27,2026-01-28,85.8667,77.54,-9.70%,102.52,77.54,LOSS,2026-03-02,77.54,72.98,-10.04,-3.47,0.23,-9.45,-11.74,20.98,44.7
GWW,2025-10-31,2025-12-10,2025-12-11,998.113,927.8462,-7.04%,1138.6466,927.8462,WIN,2026-02-03,1138.6466,1057.0699,4.96,-0.79,1.45,-4.38,2.75,11.54,7.92
HAL,2025-11-18,2025-12-09,2025-12-10,28.3924,25.8421,-8.98%,33.4931,25.8421,WIN,2026-01-14,33.4931,40.42,43.72,4.2,10.65,13.74,44.9,65.75,61.59
HBAN,2026-01-02,2026-01-06,2026-01-07,18.1157,16.9716,-6.32%,20.4039,16.9716,LOSS,2026-01-28,16.9716,15.08,-12.2,-2.27,-0.07,-13.15,-14.13,-11.27,2.62
HRL,2026-02-11,2026-02-24,2026-02-25,25.61,23.7919,-7.10%,29.2462,23.7919,LOSS,2026-03-09,23.7919,23.07,-1.41,0.96,4.2,-7.05,-4.05,-3.09,-18.48
HSIC,2025-12-02,2025-12-10,2025-12-11,76.1,71.5373,-6.00%,85.2254,71.5373,WIN,2026-02-24,85.2254,72.1,-4.6,-2.18,-0.26,-11.5,-5.37,9.84,3.37
IDXX,2025-10-29,2025-11-03,2025-11-04,717.44,622.2639,-13.27%,907.7923,622.2639,LOSS,2026-02-12,622.2639,558.32,-17.47,-2.61,-3.28,-15.5,-18.87,-9.68,33.66
INTC,2025-11-04,2025-12-02,2025-12-03,43.39,37.0185,-14.68%,56.1329,37.0185,LOSS,2025-12-16,37.0185,43.13,16.88,-2.2,-1.69,-5.13,19.28,26.89,84.16
IQV,2025-10-28,2025-11-24,2025-11-25,230.0,209.4848,-8.92%,271.0304,209.4848,LOSS,2026-02-03,209.4848,163.85,-27.31,-3.28,-1.34,-3.98,-27.51,-7.27,-8.98
IRM,2025-11-05,2026-02-13,2026-02-17,110.0825,97.9786,-11.00%,134.2904,97.9786,LOSS,2026-03-27,97.9786,98.3,19.47,-1.91,-1.32,-9.37,21.66,-0.66,16.91
ISRG,2025-11-18,2026-01-06,2026-01-07,592.89,539.1137,-9.07%,700.4427,539.1137,LOSS,2026-01-14,539.1137,452.66,-20.08,-3.39,-5.3,-10.7,-21.57,3.32,-11.07
J,2026-02-03,2026-02-04,2026-02-05,142.2016,132.1089,-7.10%,162.387,132.1089,LOSS,2026-02-12,132.1089,125.89,-4.71,-2.8,-1.99,-9.92,-7.27,-13.51,3.56
JBHT,2026-01-16,2026-01-21,2026-01-22,208.9318,198.9855,-4.76%,228.8243,198.9855,WIN,2026-02-04,228.8243,205.59,6.0,-0.29,2.83,-9.92,3.89,56.0,37.3
JBHT,2026-02-12,2026-03-04,2026-03-05,232.65,217.5893,-6.47%,262.7714,217.5893,LOSS,2026-03-06,217.5893,205.59,6.0,-0.29,2.83,-9.92,3.89,56.0,37.3
KDP,2025-12-17,2026-02-11,2026-02-12,29.71,27.8164,-6.37%,33.4973,27.8164,LOSS,2026-03-06,27.8164,26.23,-5.58,-0.15,-1.35,-13.52,-5.55,3.63,-20.57
KEY,2026-01-02,2026-01-05,2026-01-06,20.9228,20.3352,-2.81%,22.0981,20.3352,LOSS,2026-01-20,20.3352,19.45,-4.83,-2.16,0.21,-10.14,-7.08,5.59,24.03
KEY,2026-01-20,2026-02-02,2026-02-03,21.8437,20.3001,-7.07%,24.931,20.3001,LOSS,2026-02-27,20.3001,19.45,-4.83,-2.16,0.21,-10.14,-7.08,5.59,24.03
LIN,2026-01-20,2026-01-23,2026-01-26,451.1147,428.5913,-4.99%,496.1615,428.5913,WIN,2026-02-20,496.1615,491.12,15.57,-0.88,0.61,-1.15,15.97,4.39,7.87
LMT,2025-11-06,2026-01-06,2026-01-07,522.556,460.3979,-11.90%,646.8724,460.3979,WIN,2026-02-13,646.8724,615.84,28.0,-1.83,-1.85,-3.51,27.45,28.79,42.12
LNT,2025-11-03,2025-11-28,2025-12-01,68.6617,65.548,-4.53%,74.889,65.548,LOSS,2025-12-03,65.548,70.52,9.36,0.37,2.63,-1.3,8.62,9.86,15.8
META,2026-01-13,2026-01-29,2026-01-30,726.8777,628.6198,-13.52%,923.3934,628.6198,LOSS,2026-02-17,628.6198,525.72,-20.29,-3.99,-11.44,-19.91,-21.18,-29.68,-13.69
MLM,2025-12-17,2026-01-09,2026-01-12,664.4639,609.7349,-8.24%,773.9219,609.7349,LOSS,2026-03-06,609.7349,570.94,-8.19,-1.58,1.83,-15.74,-11.12,-5.86,18.87
MNST,2025-12-11,2025-12-22,2025-12-23,77.82,72.2784,-7.12%,88.9031,72.2784,LOSS,2026-03-25,72.2784,71.83,-6.31,-0.21,-2.52,-17.11,-7.22,11.21,24.36
MOS,2026-02-23,2026-03-12,2026-03-13,31.25,28.1813,-9.82%,37.3874,28.1813,LOSS,2026-03-16,28.1813,25.0,4.65,0.0,5.98,-7.18,4.0,-26.87,-4.98
MRK,2025-10-30,2025-11-12,2025-11-13,89.8705,83.8285,-6.72%,101.9546,83.8285,WIN,2025-11-25,101.9546,119.63,14.49,0.59,4.77,1.02,13.21,56.63,40.71
MRNA,2025-10-29,2025-12-11,2025-12-12,29.46,24.6003,-16.50%,39.1795,24.6003,WIN,2026-01-13,39.1795,49.56,68.06,-7.49,-3.54,-4.16,51.33,101.38,57.43
MRVL,2025-11-18,2025-12-03,2025-12-04,99.3385,78.5605,-20.92%,140.8946,78.5605,LOSS,2026-01-29,78.5605,94.88,11.73,-2.87,7.93,19.66,9.78,13.36,42.6
MS,2025-11-14,2025-12-03,2025-12-04,173.3643,159.7325,-7.86%,200.6279,159.7325,LOSS,2026-03-06,159.7325,158.39,-10.29,-2.97,-1.91,-10.76,-12.32,0.81,33.09
MTD,2025-11-18,2025-11-25,2025-11-26,1492.25,1361.4671,-8.76%,1753.8158,1361.4671,LOSS,2025-12-10,1361.4671,1232.04,-11.63,-2.99,2.29,-10.54,-13.06,1.86,3.44
MU,2025-11-19,2025-12-10,2025-12-11,261.4244,217.24,-16.90%,349.7932,217.24,WIN,2026-01-13,349.7932,357.22,25.16,0.5,-15.53,-14.04,24.66,128.01,289.01
NDSN,2025-11-17,2025-12-19,2025-12-22,239.723,226.0309,-5.71%,267.1074,226.0309,WIN,2026-01-15,267.1074,260.21,8.56,-1.79,-0.96,-10.8,7.2,18.24,27.74
NUE,2026-01-27,2026-02-03,2026-02-04,187.91,172.128,-8.40%,219.474,172.128,LOSS,2026-03-03,172.128,163.37,0.16,-1.59,3.02,-6.97,-0.94,22.14,30.43
NVR,2025-12-19,2026-01-21,2026-01-22,7820.0,7370.4992,-5.75%,8719.0015,7370.4992,LOSS,2026-02-17,7370.4992,6450.7598,-11.55,-1.22,1.28,-13.23,-12.65,-18.41,-11.81
NXPI,2026-02-03,2026-02-11,2026-02-12,252.17,217.7529,-13.65%,321.0042,217.7529,LOSS,2026-03-03,217.7529,191.66,-11.7,-2.67,0.15,-17.47,-14.92,-15.12,-5.56
OMC,2026-01-28,2026-02-20,2026-02-23,83.0018,75.5313,-9.00%,97.9429,75.5313,LOSS,2026-03-19,75.5313,73.82,-7.67,-1.98,-1.65,-11.99,-6.75,-0.77,-5.44
ON,2026-02-03,2026-02-10,2026-02-11,69.24,57.7509,-16.59%,92.2183,57.7509,LOSS,2026-03-06,57.7509,58.35,7.76,-4.14,-1.54,-14.39,5.94,17.24,29.55
PFG,2026-01-20,2026-01-26,2026-01-27,92.0717,86.4518,-6.10%,103.3117,86.4518,LOSS,2026-03-12,86.4518,87.01,-0.47,-2.17,2.28,-9.96,-2.01,8.74,5.58
PG,2026-02-18,2026-02-23,2026-02-24,164.9,156.6755,-4.99%,181.3491,156.6755,LOSS,2026-03-05,156.6755,142.71,0.29,0.2,-1.09,-12.85,-0.53,-4.88,-11.98
PGR,2025-12-08,2025-12-12,2025-12-15,221.2285,207.6764,-6.13%,248.3327,207.6764,LOSS,2025-12-17,207.6764,198.84,-7.14,-2.0,-3.48,-6.09,-7.11,-12.65,-22.32
PHM,2025-12-19,2026-01-09,2026-01-12,131.4796,119.1556,-9.37%,156.1275,119.1556,LOSS,2026-03-13,119.1556,114.63,-2.03,-2.13,0.07,-15.32,-3.75,-10.59,9.82
PLD,2025-11-19,2025-11-26,2025-11-28,125.9969,119.8077,-4.91%,138.3753,119.8077,WIN,2026-02-10,138.3753,128.9,1.78,-0.65,0.7,-8.92,0.61,15.67,20.02
PNW,2025-10-28,2026-01-16,2026-01-20,92.7985,88.588,-4.54%,101.2197,88.588,WIN,2026-03-03,101.2197,99.69,13.49,1.15,2.49,0.15,13.93,18.16,11.53
PODD,2025-10-29,2025-11-12,2025-11-13,334.87,315.4701,-5.79%,373.6697,315.4701,LOSS,2025-11-20,315.4701,208.22,-26.75,-4.53,-8.31,-17.21,-27.91,-35.65,-21.39
PSX,2025-11-19,2025-12-10,2025-12-11,140.8421,132.6637,-5.81%,157.199,132.6637,LOSS,2025-12-16,132.6637,188.28,47.11,2.32,7.3,23.49,47.83,37.65,54.22
RCL,2026-01-14,2026-01-29,2026-01-30,335.7513,276.8136,-17.55%,453.6268,276.8136,LOSS,2026-03-05,276.8136,261.8,-5.64,-4.45,-0.7,-17.48,-10.21,-18.62,20.83
RF,2026-01-02,2026-01-05,2026-01-06,27.8027,26.61,-4.29%,30.1881,26.61,WIN,2026-02-04,30.1881,25.16,-6.27,-1.37,-0.79,-13.48,-8.4,-3.5,17.92
RL,2026-02-05,2026-02-20,2026-02-23,379.94,338.2597,-10.97%,463.3007,338.2597,LOSS,2026-03-06,338.2597,327.82,-7.29,-1.74,-0.62,-13.47,-9.09,8.83,45.11
ROL,2025-10-28,2025-11-04,2025-11-05,59.5423,54.8324,-7.91%,68.9622,54.8324,LOSS,2026-03-16,54.8324,52.46,-12.33,-0.66,-1.5,-12.22,-13.26,-6.48,0.07
ROST,2025-11-17,2025-11-21,2025-11-24,172.6091,157.4171,-8.80%,202.9932,157.4171,WIN,2026-02-25,202.9932,211.69,17.76,-1.22,0.24,4.25,16.77,42.26,67.43
RTX,2026-02-25,2026-03-02,2026-03-03,213.01,193.7801,-9.03%,251.4698,193.7801,LOSS,2026-03-24,193.7801,189.71,3.78,-1.63,-4.26,-4.01,2.12,19.05,43.61
SATS,2025-11-06,2025-12-05,2025-12-08,86.05,70.5235,-18.04%,117.103,70.5235,WIN,2026-01-06,117.103,115.21,5.99,3.42,4.89,6.31,7.72,57.52,337.73
SPG,2026-01-02,2026-01-29,2026-01-30,187.684,181.6457,-3.22%,199.7607,181.6457,WIN,2026-02-17,199.7607,180.19,-1.53,-0.89,-2.35,-10.03,-3.2,1.04,12.3
STE,2025-10-31,2025-11-06,2025-11-07,258.9116,233.7276,-9.73%,309.2795,233.7276,LOSS,2026-02-05,233.7276,219.4,-13.24,-1.8,-0.29,-13.86,-13.97,-9.92,-0.9
TECH,2025-10-29,2026-01-14,2026-01-15,68.378,61.6884,-9.78%,81.7572,61.6884,LOSS,2026-02-04,61.6884,50.95,-13.25,-3.32,-1.03,-12.03,-13.81,1.2,-13.7
TFC,2026-01-20,2026-02-02,2026-02-03,52.2925,48.3967,-7.45%,60.0841,48.3967,LOSS,2026-03-02,48.3967,44.53,-8.6,-0.98,0.84,-13.53,-11.35,-0.52,11.18
TGT,2025-11-19,2025-12-17,2025-12-18,97.6073,84.9834,-12.93%,122.855,84.9834,WIN,2026-03-04,122.855,119.84,23.85,2.43,5.81,4.4,25.41,40.68,18.14
TMO,2025-11-18,2026-01-05,2026-01-06,605.4614,561.3993,-7.28%,693.5857,561.3993,LOSS,2026-02-05,561.3993,473.36,-18.23,-3.17,-0.22,-8.9,-18.18,3.26,-7.51
TRGP,2026-01-05,2026-01-21,2026-01-22,189.1567,176.8645,-6.50%,213.7411,176.8645,WIN,2026-02-09,213.7411,250.23,36.3,-0.11,5.4,8.22,36.87,47.4,26.76
UAL,2025-11-17,2025-12-03,2025-12-04,108.72,89.3411,-17.82%,147.4778,89.3411,LOSS,2026-03-09,89.3411,88.44,-20.91,-4.59,-1.68,-24.04,-22.97,-10.8,13.57
UDR,2026-01-28,2026-02-10,2026-02-11,40.0,36.2669,-9.33%,47.4662,36.2669,LOSS,2026-03-11,36.2669,33.58,-7.37,-1.44,-1.55,-11.84,-6.73,-6.33,-20.81
ULTA,2025-10-29,2025-12-05,2025-12-08,611.84,502.1891,-17.92%,831.1419,502.1891,LOSS,2026-03-24,502.1891,510.34,-15.65,-2.17,-3.7,-26.64,-16.13,-5.4,37.23
UPS,2026-01-27,2026-02-02,2026-02-03,109.1577,103.5208,-5.16%,120.4316,103.5208,WIN,2026-02-12,120.4316,94.8,-3.09,-2.77,-1.11,-18.72,-4.51,18.42,-8.77
USB,2026-01-02,2026-01-05,2026-01-06,55.41,53.1602,-4.06%,59.9097,53.1602,WIN,2026-02-04,59.9097,50.85,-4.7,-1.43,-0.78,-11.19,-6.55,5.84,21.3
VICI,2026-01-28,2026-02-09,2026-02-10,28.6537,27.3784,-4.45%,31.2043,27.3784,LOSS,2026-03-20,27.3784,26.61,-3.83,-2.03,-0.82,-9.19,-3.28,-14.23,-11.46
VLO,2025-12-12,2026-01-08,2026-01-09,190.326,165.9306,-12.82%,239.1167,165.9306,WIN,2026-03-12,239.1167,254.32,57.18,2.49,6.03,24.8,55.58,47.63,94.61
VMC,2025-10-30,2026-01-09,2026-01-12,310.352,283.6775,-8.59%,363.701,283.6775,LOSS,2026-03-05,283.6775,261.46,-8.16,-1.91,1.18,-15.22,-10.79,-10.98,11.07
VRTX,2025-11-04,2025-11-12,2025-11-13,434.02,409.488,-5.65%,483.084,409.488,WIN,2026-01-07,483.084,433.07,-4.48,-4.56,-4.61,-9.8,-6.46,13.41,-13.43
VTR,2026-03-05,2026-03-17,2026-03-18,87.94,84.299,-4.14%,95.222,84.299,LOSS,2026-03-20,84.299,81.91,5.85,-0.91,-0.72,-5.24,3.51,21.72,23.52
WAB,2025-11-14,2025-12-03,2025-12-04,212.6522,200.8392,-5.56%,236.2783,200.8392,WIN,2026-02-03,236.2783,241.11,13.1,-1.8,2.14,-8.47,9.85,24.25,29.1
WFC,2025-11-14,2025-12-03,2025-12-04,88.9628,83.1357,-6.55%,100.6168,83.1357,LOSS,2026-02-24,83.1357,77.19,-16.77,-2.32,-0.53,-10.56,-18.61,-7.52,7.34
WMT,2025-11-06,2025-11-28,2025-12-01,110.0593,99.8212,-9.30%,130.5354,99.8212,WIN,2026-02-06,130.5354,122.89,10.53,0.58,3.25,-1.03,10.33,19.74,45.5
XEL,2025-10-29,2026-02-23,2026-02-24,82.7087,77.8184,-5.91%,92.4893,77.8184,LOSS,2026-03-20,77.8184,78.09,6.51,0.21,1.72,-5.75,7.0,2.62,16.89
XOM,2025-10-31,2025-11-07,2025-11-10,115.6509,111.1667,-3.88%,124.6192,111.1667,WIN,2026-01-05,124.6192,170.99,43.04,3.36,7.09,15.11,44.38,50.22,49.54
ZBH,2026-01-13,2026-02-18,2026-02-19,98.25,88.2677,-10.16%,118.2146,88.2677,LOSS,2026-03-20,88.2677,88.57,-1.5,-0.65,0.8,-12.3,-1.58,-8.2,-19.16
ZTS,2026-02-12,2026-02-27,2026-03-02,130.05,122.4187,-5.87%,145.3127,122.4187,LOSS,2026-03-05,122.4187,113.35,-9.53,-2.81,-2.01,-12.65,-9.29,-19.06,-29.37
