Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Semiconductor Materials & Equipment,Information Technology,189.83,98,99,98,94,"TER,LRCX,AMAT,KLAC"
2,Communications Equipment,Information Technology,154.49,97,95,91,92,"CIEN,ANET,CSCO,MSI,FFIV"
3,Electronic Components,Information Technology,153.01,96,98,96,99,"GLW,APH"
4,Construction & Engineering,Industrials,148.09,95,97,90,96,"FIX,PWR,EME,J"
5,"Technology Hardware, Storage & Peripherals",Information Technology,142.46,94,96,95,93,"WDC,STX,DELL,HPE,AAPL,NTAP,HPQ,SMCI"
6,Oil & Gas Refining & Marketing,Energy,142.19,93,72,53,86,"VLO,MPC,PSX"
7,Oil & Gas Equipment & Services,Energy,134.13,92,93,58,58,"HAL,BKR,SLB"
8,Integrated Oil & Gas,Energy,133.64,91,79,41,51,"XOM,CVX"
9,Oil & Gas Exploration & Production,Energy,132.45,90,66,31,36,"APA,TPL,OXY,DVN,COP,CTRA,FANG,EOG,EQT,EXE"
10,Agricultural Products & Services,Consumer Staples,128.63,89,89,61,53,"BG,ADM"
11,Construction Machinery & Heavy Transportation Equipment,Industrials,126.62,88,94,89,68,"CAT,CMI,WAB,PCAR"
12,Apparel Retail,Consumer Discretionary,124.81,87,73,82,69,"ROST,TJX"
13,Oil & Gas Storage & Transportation,Energy,121.07,86,74,27,29,"TRGP,WMB,KMI,OKE"
14,Air Freight & Logistics,Industrials,120.02,85,92,85,33,"FDX,CHRW,EXPD,UPS"
15,Cargo Ground Transportation,Industrials,119.47,84,91,73,5,"JBHT,ODFL"
16,Semiconductors,Information Technology,118.14,83,88,79,75,"MU,INTC,MPWR,AMD,ADI,ON,MRVL,AVGO,NVDA,ARM,TXN,FSLR,MCHP,NXPI,SWKS,QCOM"
17,Broadcasting,Communication Services,116.58,82,86,97,97,"WBD,FOXA,FOX"
18,--- Reference ---,--- Reference ---,115.84,81,31,34,44,"^VIX,QQQ,SPY"
19,Specialty Chemicals,Materials,115.45,80,83,60,19,"ALB,LYB,DD,ECL,IFF,PPG,SHW"
20,Aerospace & Defense,Industrials,115.03,79,82,72,78,"HII,LHX,LMT,NOC,HWM,RTX,GD,GE,TXT,BA,TDG,AXON"
21,Biotechnology,Health Care,113.52,78,76,86,60,"MRNA,BIIB,GILD,AMGN,REGN,INCY,INSM,VRTX,ABBV,ALNY"
22,Fertilizers & Agricultural Chemicals,Materials,113.43,77,49,12,64,"CF,CTVA,MOS"
23,Integrated Telecommunication Services,Communication Services,113.36,76,51,21,50,"VZ,T"
24,Electronic Manufacturing Services,Information Technology,113.1,75,85,87,95,"JBL,TEL"
25,Data Center REITs,Real Estate,112.8,74,43,15,25,"EQIX,DLR"
26,Pharmaceuticals,Health Care,112.1,73,77,69,18,"JNJ,VTRS,MRK,BMY,PFE,LLY,ZTS"
27,Electrical Components & Equipment,Industrials,110.97,72,75,51,62,"GNRC,AME,ETN,ROK,EMR"
28,Steel,Materials,110.89,71,87,92,56,"NUE,STLD"
29,Interactive Media & Services,Communication Services,110.47,70,68,84,88,"GOOGL,GOOG,MTCH,META"
30,Consumer Staples Merchandise Retail,Consumer Staples,110.44,69,81,75,34,"TGT,WMT,DG,DLTR,COST"
31,Health Care Distributors,Health Care,110.21,68,70,78,61,"CAH,MCK,COR,HSIC"
32,Health Care REITs,Real Estate,109.2,67,53,59,59,"WELL,VTR,DOC"
33,Multi-Utilities,Utilities,108.26,66,48,45,47,"NEE,SRE,CNP,NI,PCG,PNW,ED,XEL,AEE,DTE,CMS,D"
34,Independent Power Producers & Energy Traders,Utilities,106.22,65,84,74,90,"AES,NRG"
35,Health Care Facilities,Health Care,105.86,64,69,81,57,"HCA,UHS"
36,Retail REITs,Real Estate,105.65,63,55,37,38,"KIM,REG,O,SPG,FRT"
37,Industrial Gases,Materials,105.36,62,35,9,23,"LIN,APD"
38,Rail Transportation,Industrials,104.83,61,67,57,55,"CSX,NSC,UNP"
39,Automobile Manufacturers,Consumer Discretionary,104.82,60,78,94,89,"GM,F,TSLA"
40,Electric Utilities,Utilities,104.81,59,42,48,63,"EIX,AEP,FE,ETR,EVRG,LNT,DUK,EXC,WEC,PPL,SO,ES,PEG,CEG,VST"
41,Tobacco,Consumer Staples,103.99,58,61,39,73,"MO,PM"
42,Passenger Airlines,Industrials,103.96,57,90,88,71,"LUV,DAL,UAL"
43,Regional Banks,Financials,101.74,56,80,71,70,"CFG,KEY,RF,MTB,FITB,HBAN"
44,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,101.51,55,54,57,21,"MNST,KO,PEP,KDP"
45,Industrial Machinery & Supplies & Components,Industrials,101.28,54,63,47,26,"PH,NDSN,HUBB,DOV,SNA,IEX,FTV,GWW,ITW,IR,SWK,XYL,OTIS,PNR"
46,Health Care Services,Health Care,101.24,53,39,32,46,"DVA,DGX,LH,CVS,CI"
47,Diversified Banks,Financials,100.86,52,65,77,79,"C,USB,PNC,JPM,TFC,BAC,WFC"
48,Investment Banking & Brokerage,Financials,100.84,51,50,93,98,"IBKR,GS,MS,SCHW,RJF,HOOD"
49,Broadline Retail,Consumer Discretionary,100.43,50,28,54,76,"EBAY,AMZN"
50,Hotel & Resort REITs,Real Estate,99.62,49,56,43,48,"HST,VICI"
51,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,98.9,48,64,66,67,"TPR,RL,NKE,LULU"
52,Industrial Conglomerates,Industrials,98.85,47,58,40,27,"HON,MMM"
53,Electronic Equipment & Instruments,Information Technology,98.31,46,29,29,41,"KEYS,TDY,TRMB,ZBRA,ROP"
54,Property & Casualty Insurance,Financials,98.12,45,33,52,40,"CB,TRV,CINF,HIG,ALL,ACGL,WRB,PGR"
55,Interactive Home Entertainment,Communication Services,97.8,44,27,76,84,"EA,TTWO"
56,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,96.98,43,44,70,72,"MAR,HLT,EXPE,ABNB,RCL,CCL,NCLH,BKNG"
57,Trading Companies & Distributors,Industrials,96.52,42,60,38,85,"FAST,URI"
58,Multi-line Insurance,Financials,96.37,41,38,65,45,"L,AIZ,AIG"
59,Health Care Supplies,Health Care,96.14,40,46,46,3,"ALGN,WST,COO"
60,Casinos & Gaming,Consumer Discretionary,96.13,39,40,83,81,"LVS,MGM,WYNN"
61,Other Specialty Retail,Consumer Discretionary,94.79,38,71,64,74,"ULTA,TSCO"
