,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price
0,SPY,False,43,17,4,0,10,0,0.0,684.9211131465987,0.0
1,QQQ,False,32,5,6,0,0,0,0.0,614.9880419731118,0.0
2,^VIX,True,43,35,82,13,0,14,16.737187669175754,0.0,17.658234485655967
3,ADBE,False,6,8,40,0,4,0,0.0,263.1007153884859,0.0
4,AMD,False,32,13,4,0,8,0,0.0,232.74630608282013,0.0
5,ABNB,False,6,12,27,0,7,0,0.0,126.83550798060497,0.0
6,ALNY,False,48,3,20,0,0,0,0.0,378.6680159209362,0.0
7,GOOGL,False,30,23,11,0,13,0,0.0,324.5607876340718,0.0
8,GOOG,False,30,21,13,0,12,0,0.0,325.15407120273164,0.0
9,AMZN,False,1,12,30,0,3,0,0.0,205.56130207329682,0.0
10,AEP,False,2,44,29,0,32,0,0.0,130.0811324569442,0.0
11,AMGN,False,12,39,2,0,19,0,0.0,370.43719893999923,0.0
12,ADI,False,14,38,12,0,33,0,0.0,339.0428608737648,0.0
13,AAPL,False,26,8,30,0,5,0,0.0,263.16344649769263,0.0
14,AMAT,False,11,14,7,0,7,0,0.0,339.1336449042645,0.0
15,APP,False,3,10,41,0,4,0,0.0,442.6527514511203,0.0
16,ARM,True,4,8,18,2,0,12,119.93422682815559,0.0,120.76192594304771
17,ASML,False,15,39,10,0,26,0,0.0,1434.0678907159565,0.0
18,TEAM,True,11,25,3,2,0,1,72.03954237476532,0.0,121.49172430730873
19,ADSK,True,16,38,23,8,0,11,243.50555429039974,0.0,291.31478340050256
20,ADP,False,7,5,26,0,2,0,0.0,209.23303588378306,0.0
21,AXON,True,18,19,32,9,0,15,474.92992799581583,0.0,589.2677020008532
22,BKR,True,2,11,40,0,0,33,54.55621551025091,0.0,62.07010829396985
23,BKNG,True,12,34,29,5,0,18,4070.2572986843743,0.0,5253.747519588106
24,AVGO,False,1,9,57,0,2,0,0.0,314.81046418926593,0.0
25,CDNS,False,36,13,15,0,4,0,0.0,304.69835561029595,0.0
26,CHTR,False,9,26,12,0,12,0,0.0,222.24213821111496,0.0
27,CTAS,False,7,23,7,0,8,0,0.0,193.88108843765912,0.0
28,CSCO,False,26,13,25,0,11,0,0.0,81.11739061048705,0.0
29,CCEP,False,12,31,25,0,28,0,0.0,104.41063370810627,0.0
30,CTSH,False,33,65,78,0,43,0,0.0,81.49819214048132,0.0
31,CMCSA,False,7,59,65,0,28,0,0.0,30.478523783002107,0.0
32,CEG,False,8,17,26,0,14,0,0.0,300.87172712740704,0.0
33,CPRT,False,34,12,52,0,7,0,0.0,39.71550648879249,0.0
34,CSGP,False,153,47,24,0,33,0,0.0,91.26566967368528,0.0
35,COST,False,2,48,21,0,20,0,0.0,974.84102828344,0.0
36,CRWD,False,1,11,72,0,6,0,0.0,412.40058996567956,0.0
37,CSX,False,12,30,11,0,25,0,0.0,41.26373954742748,0.0
38,DDOG,True,11,9,8,9,0,4,120.76316432243057,0.0,106.61426744967979
39,DXCM,False,9,14,5,0,8,0,0.0,68.01265446857111,0.0
40,FANG,True,38,27,24,23,0,15,180.74140117369186,0.0,151.77734832744633
41,DASH,False,49,26,31,0,15,0,0.0,218.95356899226596,0.0
42,EA,False,34,87,2,0,51,0,0.0,203.51568971023113,0.0
43,EXC,False,2,24,6,0,19,0,0.0,48.2190230842882,0.0
44,FAST,False,2,47,7,0,15,0,0.0,44.64769450404501,0.0
45,FER,False,14,39,8,0,24,0,0.0,71.0730271409999,0.0
46,FTNT,True,12,8,20,8,0,8,80.5474326345005,0.0,78.37975126043023
47,GEHC,False,14,18,11,0,9,0,0.0,79.53552125304518,0.0
48,GILD,False,17,25,11,0,16,0,0.0,144.57565153021594,0.0
49,HON,False,11,55,18,0,37,0,0.0,236.90473908690245,0.0
50,IDXX,False,11,6,19,0,1,0,0.0,613.261571644565,0.0
51,INSM,False,12,10,49,0,2,0,0.0,144.4102706639942,0.0
52,INTC,True,8,32,14,3,0,11,42.958925084761006,0.0,43.38206523908281
53,INTU,True,16,38,14,9,0,6,426.6073933515007,0.0,649.2502470645418
54,ISRG,False,46,16,5,0,5,0,0.0,557.8352160831571,0.0
55,KDP,False,12,20,32,0,14,0,0.0,28.72389002518599,0.0
56,KLAC,False,35,39,10,0,26,0,0.0,1457.5730140548594,0.0
57,KHC,False,8,22,12,0,3,0,0.0,23.26555277874082,0.0
58,LRCX,True,2,12,4,0,0,0,206.3745487444538,0.0,229.92528084811676
59,LIN,True,5,6,14,1,0,10,477.822118765622,0.0,487.33528930025665
60,MAR,False,11,55,5,0,24,0,0.0,327.92810366798466,0.0
61,MRVL,True,29,38,10,5,0,5,76.19001347048263,0.0,88.10387161613144
