Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Semiconductor Materials & Equipment,Information Technology,182.65,99,98,98,80,"TER,LRCX,AMAT,KLAC"
2,Electronic Components,Information Technology,162.85,98,96,96,98,"GLW,APH"
3,Construction & Engineering,Industrials,142.83,97,89,94,96,"FIX,PWR,EME,J"
4,"Technology Hardware, Storage & Peripherals",Information Technology,135.0,96,97,95,91,"WDC,STX,DELL,AAPL,HPE,NTAP,SMCI,HPQ"
5,Communications Equipment,Information Technology,134.23,95,84,87,95,"CIEN,ANET,CSCO,MSI,FFIV"
6,Oil & Gas Refining & Marketing,Energy,130.33,94,81,76,64,"VLO,PSX,MPC"
7,Construction Machinery & Heavy Transportation Equipment,Industrials,128.43,93,93,88,61,"CAT,CMI,WAB,PCAR"
8,Cargo Ground Transportation,Industrials,127.71,92,90,57,5,"JBHT,ODFL"
9,Oil & Gas Equipment & Services,Energy,127.37,91,91,68,30,"HAL,BKR,SLB"
10,Integrated Oil & Gas,Energy,124.59,90,82,45,40,"XOM,CVX"
11,Air Freight & Logistics,Industrials,123.46,89,95,79,27,"FDX,CHRW,EXPD,UPS"
12,Agricultural Products & Services,Consumer Staples,123.03,88,87,67,56,"BG,ADM"
13,Broadcasting,Communication Services,122.24,87,94,97,93,"WBD,FOX,FOXA"
14,Aerospace & Defense,Industrials,120.21,86,72,64,76,"HII,HWM,LMT,LHX,NOC,RTX,GE,TXT,GD,BA,TDG,AXON"
15,Apparel Retail,Consumer Discretionary,118.82,85,71,77,60,"ROST,TJX"
16,Steel,Materials,117.42,84,92,83,51,"STLD,NUE"
17,Oil & Gas Exploration & Production,Energy,116.68,83,62,59,22,"TPL,APA,COP,DVN,OXY,FANG,CTRA,EOG,EQT,EXE"
18,Oil & Gas Storage & Transportation,Energy,116.63,82,63,47,24,"TRGP,WMB,KMI,OKE"
19,Specialty Chemicals,Materials,116.17,81,86,49,15,"ALB,DD,LYB,ECL,IFF,PPG,SHW"
20,Health Care Distributors,Health Care,115.53,80,58,82,54,"CAH,MCK,COR,HSIC"
21,Semiconductors,Information Technology,115.31,79,88,90,68,"MU,INTC,MPWR,ADI,AMD,NVDA,ON,AVGO,MCHP,TXN,FSLR,NXPI,MRVL,ARM,QCOM,SWKS"
22,Consumer Staples Merchandise Retail,Consumer Staples,114.85,78,78,75,50,"DG,TGT,DLTR,WMT,COST"
23,Electronic Manufacturing Services,Information Technology,114.72,77,73,91,97,"JBL,TEL"
24,Biotechnology,Health Care,114.58,76,79,85,62,"MRNA,GILD,INSM,REGN,BIIB,AMGN,INCY,ABBV,VRTX,ALNY"
25,Pharmaceuticals,Health Care,112.07,75,80,56,17,"VTRS,JNJ,MRK,BMY,LLY,PFE,ZTS"
26,Electrical Components & Equipment,Industrials,111.69,74,74,63,73,"GNRC,AME,EMR,ROK,ETN"
27,Automobile Manufacturers,Consumer Discretionary,110.25,73,83,93,79,"GM,TSLA,F"
28,Rail Transportation,Industrials,109.95,72,64,62,28,"CSX,NSC,UNP"
29,Integrated Telecommunication Services,Communication Services,109.89,71,54,26,57,"VZ,T"
30,--- Reference ---,--- Reference ---,109.58,70,31,54,32,"^VIX,QQQ,SPY"
31,Independent Power Producers & Energy Traders,Utilities,108.25,69,70,84,85,"AES,NRG"
32,Fertilizers & Agricultural Chemicals,Materials,108.07,68,43,15,59,"CF,CTVA,MOS"
33,Data Center REITs,Real Estate,107.65,67,20,22,19,"EQIX,DLR"
34,Other Specialty Retail,Consumer Discretionary,107.48,66,75,71,78,"ULTA,TSCO"
35,Regional Banks,Financials,107.34,65,85,60,69,"CFG,KEY,RF,FITB,MTB,HBAN"
36,Multi-Utilities,Utilities,107.22,64,37,50,36,"NEE,CNP,NI,SRE,PCG,PNW,XEL,ED,AEE,DTE,D,CMS"
37,Interactive Media & Services,Communication Services,107.1,63,77,89,90,"GOOGL,GOOG,META,MTCH"
38,Health Care Facilities,Health Care,106.96,62,61,86,52,"HCA,UHS"
