,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price
0,SPY,False,10,43,52,0,37,0,0.0,744.5563072523014,0.0
1,QQQ,False,10,43,41,0,38,0,0.0,726.7134664606032,0.0
2,^VIX,True,10,41,55,3,0,16,12.873602233578977,0.0,19.821370885478547
3,ADBE,False,8,7,2,0,3,0,0.0,242.24834399975612,0.0
4,AMD,True,4,6,50,2,0,34,463.2716082548614,0.0,478.73187547186575
5,ABNB,True,4,23,20,2,0,10,132.42053850354162,0.0,136.79501826281208
6,ALNY,False,0,0,0,0,0,0,0.0,0.0,0.0
7,GOOGL,False,14,41,37,0,30,0,0.0,376.6381775059024,0.0
8,GOOG,False,14,41,37,0,30,0,0.0,373.7139603705796,0.0
9,AMZN,False,14,39,10,0,23,0,0.0,259.6959489166257,0.0
10,AEP,False,31,20,13,0,7,0,0.0,131.99663376353266,0.0
11,AMGN,True,11,27,12,5,0,3,333.07149186794186,0.0,338.60611408182945
12,ADI,True,1,6,6,0,0,2,398.15381341735446,0.0,394.9449238601469
13,AAPL,False,9,44,35,0,33,0,0.0,303.0798849259789,0.0
14,AMAT,True,51,8,2,29,0,0,533.8934117574485,0.0,335.1705047889246
15,APP,False,8,39,18,0,15,0,0.0,524.7070801999757,0.0
16,ARM,True,4,3,59,2,0,35,350.79298270886056,0.0,315.76789018567115
17,ASML,True,51,26,39,23,0,26,1718.4663927567603,0.0,1430.9424343536202
18,ADSK,False,0,0,0,0,0,0,0.0,0.0,0.0
19,ADP,True,36,33,5,18,0,2,217.56865304578196,0.0,207.65756088414392
20,AXON,False,2,28,31,0,8,0,0.0,430.7705730374882,0.0
21,BKR,False,30,34,11,0,16,0,0.0,64.20598327277061,0.0
22,BKNG,True,17,23,13,7,0,10,162.02918379233392,0.0,177.02664061053355
23,AVGO,False,11,41,11,0,21,0,0.0,423.3169314560221,0.0
24,CDNS,False,0,0,0,0,0,0,0.0,0.0,0.0
25,CHTR,False,1,4,34,0,2,0,0.0,131.67154746223994,0.0
26,CTAS,False,2,21,46,0,8,0,0.0,172.47487958545722,0.0
27,CSCO,False,2,49,6,0,31,0,0.0,118.6321112519292,0.0
28,CCEP,False,0,0,0,0,0,0,0.0,0.0,0.0
29,CTSH,False,2,21,72,0,10,0,0.0,50.72249836928473,0.0
30,CMCSA,False,39,6,24,0,4,0,0.0,28.251485584381584,0.0
31,CEG,True,1,9,8,0,0,1,247.1910103894663,0.0,262.3291876363772
32,CPRT,False,0,0,0,0,0,0,0.0,0.0,0.0
33,COST,False,19,8,21,0,6,0,0.0,1034.2824645784524,0.0
34,CRWD,False,10,32,7,0,30,0,0.0,678.6519325735713,0.0
35,CSX,False,2,54,18,0,32,0,0.0,45.72858403603685,0.0
36,DDOG,True,46,12,15,28,0,10,219.84298277926678,0.0,120.76558967362132
37,DXCM,False,0,0,0,0,0,0,0.0,0.0,0.0
38,FANG,False,3,9,3,0,1,0,0.0,189.5888360817474,0.0
39,DASH,True,4,28,19,2,0,8,150.5929640067238,0.0,167.0740559820953
40,EA,True,20,30,10,14,0,8,201.9062864832142,0.0,202.11605583981645
41,EXC,False,0,0,0,0,0,0,0.0,0.0,0.0
42,FAST,False,2,15,30,0,10,0,0.0,44.97389490726822,0.0
43,FER,False,0,0,0,0,0,0,0.0,0.0,0.0
44,FTNT,True,42,7,3,29,0,1,135.51653740083725,0.0,78.87642002908586
45,GEHC,False,0,0,0,0,0,0,0.0,0.0,0.0
46,GILD,False,13,18,12,0,2,0,0.0,129.20241012512392,0.0
47,HON,True,3,9,8,1,0,6,212.79652529799432,0.0,223.9354282070816
48,IDXX,False,0,0,0,0,0,0,0.0,0.0,0.0
49,INSM,False,0,0,0,0,0,0,0.0,0.0,0.0
50,INTC,True,5,5,45,3,0,33,109.1102955994837,0.0,106.7823159606694
51,INTU,False,20,23,17,0,5,0,0.0,374.6561446809092,0.0
52,ISRG,False,28,13,67,0,3,0,0.0,443.2711063557481,0.0
53,KDP,True,50,24,20,33,0,14,30.752671259979003,0.0,28.472405647688216
54,KLAC,True,51,6,4,23,0,1,218.6001103458912,0.0,140.9323892069697
55,KHC,False,1,6,5,0,3,0,0.0,23.005658615802393,0.0
56,LRCX,True,6,4,41,4,0,22,339.2142274660634,0.0,302.977594062081
57,LIN,False,0,0,0,0,0,0,0.0,0.0,0.0
58,LITE,True,13,2,49,1,0,18,797.7333991039769,0.0,857.4752545009233
59,MAR,False,0,0,0,0,0,0,0.0,0.0,0.0
60,MRVL,True,55,2,34,34,0,8,238.40913454528157,0.0,87.48222679850664
61,MELI,False,0,0,0,0,0,0,0.0,0.0,0.0
62,META,False,13,4,18,0,2,0,0.0,598.1421391103489,0.0
63,MCHP,True,4,6,43,2,0,24,88.76012218917944,0.0,90.17407634926238
64,MU,True,1,9,41,0,0,32,934.0050212726742,0.0,869.8285954606716
65,MSFT,False,10,38,17,0,13,0,0.0,417.38488893526926,0.0
66,MSTR,False,23,24,11,0,15,0,0.0,170.3036627972079,0.0
67,MDLZ,False,0,0,0,0,0,0,0.0,0.0,0.0
68,MPWR,False,10,8,5,0,4,0,0.0,1487.8257617069848,0.0
69,MNST,True,29,4,17,23,0,12,90.24593281645106,0.0,75.32827734893992
70,NFLX,False,44,36,85,0,18,0,0.0,99.22481273383227,0.0
71,NVDA,False,17,12,3,0,5,0,0.0,212.725337348693,0.0
72,NXPI,False,10,41,25,0,32,0,0.0,308.3470280577892,0.0
73,ORLY,False,15,20,2,0,2,0,0.0,88.79808030438588,0.0
74,ODFL,False,0,0,0,0,0,0,0.0,0.0,0.0
75,PCAR,False,0,0,0,0,0,0,0.0,0.0,0.0
76,PLTR,False,8,8,10,0,3,0,0.0,135.42132105676228,0.0
77,PANW,True,52,9,13,31,0,10,258.4374045867171,0.0,161.46326196267214
78,PAYX,False,0,0,0,0,0,0,0.0,0.0,0.0
79,PYPL,True,3,29,16,0,0,7,40.280592704470195,0.0,48.04389701933955
80,PDD,False,40,11,13,0,3,0,0.0,97.8827917689096,0.0
81,PEP,True,4,24,29,1,0,7,140.76686942713687,0.0,150.85200773250327
82,QCOM,False,8,40,61,0,23,0,0.0,211.70751755656218,0.0
83,REGN,False,0,0,0,0,0,0,0.0,0.0,0.0
84,ROP,False,0,0,0,0,0,0,0.0,0.0,0.0
85,ROST,True,19,9,63,11,0,36,226.79013223177498,0.0,221.47386044328022
86,SNDK,True,5,5,43,3,0,34,1746.7281998230758,0.0,1542.3901848436853
87,STX,True,4,3,46,2,0,33,930.8777632241398,0.0,840.0185657045869
88,SHOP,True,16,19,11,4,0,5,107.67130124821149,0.0,121.23731284856734
89,SBUX,True,6,13,33,3,0,22,96.99455051474102,0.0,103.22506305384539
90,SNPS,False,16,31,51,0,18,0,0.0,492.19886034991526,0.0
91,TMUS,False,65,32,108,0,14,0,0.0,212.05863201771612,0.0
92,TTWO,True,3,15,29,1,0,16,211.4902878798897,0.0,221.14797577081268
93,TSLA,False,22,24,72,0,13,0,0.0,404.37662827219674,0.0
