Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
41,Health Care Services,Health Care,105.32,59,46,32,51,"DVA,DGX,LH,CVS,CI"
42,Tobacco,Consumer Staples,104.81,58,66,44,64,"MO,PM"
43,Hotel & Resort REITs,Real Estate,104.63,57,50,40,49,"HST,VICI"
44,Regional Banks,Financials,104.14,56,70,70,63,"CFG,KEY,MTB,FITB,RF,HBAN"
45,Health Care Facilities,Health Care,103.78,55,55,79,61,"HCA,UHS"
46,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,102.97,54,65,54,20,"KO,PEP,MNST,KDP"
47,Broadline Retail,Consumer Discretionary,102.77,53,27,60,72,"EBAY,AMZN"
48,Industrial Machinery & Supplies & Components,Industrials,102.72,52,61,52,28,"PH,NDSN,HUBB,DOV,SNA,IEX,GWW,ITW,FTV,IR,SWK,XYL,PNR,OTIS"
49,Industrial Conglomerates,Industrials,102.15,51,52,42,34,"HON,MMM"
50,Diversified Banks,Financials,101.66,50,64,77,69,"C,USB,PNC,TFC,JPM,BAC,WFC"
51,Health Care Supplies,Health Care,101.06,49,41,48,4,"ALGN,WST,COO"
52,Trading Companies & Distributors,Industrials,100.61,48,47,34,84,"FAST,URI"
53,Investment Banking & Brokerage,Financials,100.49,47,62,89,97,"IBKR,GS,MS,SCHW,RJF,HOOD"
54,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,100.36,46,63,73,74,"TPR,RL,NKE,LULU"
55,Casinos & Gaming,Consumer Discretionary,99.69,45,31,78,75,"MGM,LVS,WYNN"
56,Electronic Equipment & Instruments,Information Technology,99.37,44,45,29,47,"KEYS,TDY,TRMB,ZBRA,ROP"
57,Property & Casualty Insurance,Financials,99.34,43,34,46,45,"CB,TRV,HIG,CINF,ALL,ACGL,WRB,PGR"
58,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,98.74,42,51,67,66,"MAR,HLT,EXPE,ABNB,RCL,CCL,NCLH,BKNG"
59,Multi-line Insurance,Financials,98.07,41,42,64,53,"L,AIZ,AIG"
60,Interactive Home Entertainment,Communication Services,97.75,40,36,74,86,"EA,TTWO"
61,Construction Materials,Materials,97.03,39,58,69,79,"MLM,VMC,CRH"
62,Internet Services & Infrastructure,Information Technology,96.86,38,13,18,15,"AKAM,VRSN,GDDY"
63,Self-Storage REITs,Real Estate,96.85,37,40,11,18,"PSA,EXR"
64,Distillers & Vintners,Consumer Staples,96.55,36,21,6,0,"STZ,BF.B"
65,Life & Health Insurance,Financials,95.85,35,38,50,43,"PFG,GL,AFL,PRU,MET"
66,Paper & Plastic Packaging Products & Materials,Materials,94.8,34,44,17,12,"PKG,SW,AVY,AMCR,IP"
67,Household Products,Consumer Staples,94.67,33,35,2,5,"CHD,CL,CLX,KMB"
68,Other Specialty Retail,Consumer Discretionary,94.58,32,69,59,67,"ULTA,TSCO"
69,Home Improvement Retail,Consumer Discretionary,94.41,31,33,26,39,"LOW,HD"
70,Building Products,Industrials,93.97,30,43,28,37,"JCI,TT,AOS,ALLE,CARR,MAS,LII,BLDR"
71,Restaurants,Consumer Discretionary,93.77,29,28,21,17,"SBUX,YUM,MCD,DRI,DPZ,CMG"
72,Automotive Retail,Consumer Discretionary,93.54,28,24,62,89,"ORLY,AZO,CVNA"
73,Environmental & Facilities Services,Industrials,93.0,27,25,35,31,"WM,RSG,ROL,VLTO"
74,Asset Management & Custody Banks,Financials,92.67,26,30,65,60,"IVZ,BK,STT,NTRS,BEN,TROW,BLK,AMP,APO,BX,KKR,ARES"
75,Life Sciences Tools & Services,Health Care,91.76,25,18,71,36,"MTD,TMO,CRL,TECH,DHR,A,IQV,WAT"
76,Homebuilding,Consumer Discretionary,90.98,24,32,24,59,"PHM,DHI,NVR,LEN"
77,Health Care Equipment,Health Care,89.91,23,22,38,24,"HOLX,BDX,EW,IDXX,MDT,ZBH,DXCM,STE,GEHC,SYK,RVTY,RMD,ISRG,ABT,PODD,BAX,BSX"
78,Personal Care Products,Consumer Staples,89.77,22,54,49,14,"KVUE,PG,EL"
79,Financial Exchanges & Data,Financials,88.49,21,16,37,32,"CBOE,CME,NDAQ,MSCI,ICE,MCO,SPGI,COIN,FDS"
80,Packaged Foods & Meats,Consumer Staples,88.45,20,26,13,9,"HSY,TSN,MDLZ,SJM,HRL,KHC,CAG,GIS,MKC,CPB"
81,Consumer Finance,Financials,88.33,19,29,84,70,"SYF,AXP,COF"
82,Multi-Family Residential REITs,Real Estate,87.84,18,20,19,10,"EQR,ESS,UDR,CPT,MAA,AVB"
83,Movies & Entertainment,Communication Services,87.83,17,23,39,81,"LYV,TKO,NFLX,DIS,PSKY"
84,Cable & Satellite,Communication Services,87.27,16,19,0,0,"CMCSA,CHTR"
85,Publishing,Communication Services,86.34,15,12,9,33,"NWS,NWSA"
86,Telecom Tower REITs,Real Estate,84.44,14,15,15,8,"AMT,CCI,SBAC"
87,Diversified Support Services,Industrials,83.28,13,17,25,29,"LDOS,CTAS,CPRT"
88,Transaction & Payment Processing Services,Financials,79.44,12,8,12,13,"CPAY,JKHY,XYZ,MA,V,GPN,PYPL,FIS,FISV"
89,Distributors,Consumer Discretionary,79.26,11,9,5,42,"GPC,POOL"
90,Insurance Brokers,Financials,79.09,10,10,8,16,"AON,WTW,MRSH,ERIE,AJG,BRO"
91,Systems Software,Information Technology,76.57,9,5,27,52,"FTNT,CRWD,PANW,MSFT,GEN,NOW"
92,Office REITs,Real Estate,75.81,8,11,0,35,"BXP,ARE"
93,Managed Health Care,Health Care,75.52,7,14,16,7,"ELV,UNH,CNC,HUM"
94,Application Software,Information Technology,75.09,6,6,53,82,"PLTR,DDOG,CDNS,SNPS,PTC,ADSK,APP,ORCL,CRM,TYL,ADBE,INTU,FICO,WDAY"
95,Human Resource & Employment Services,Industrials,73.26,5,0,4,11,"PAYX,ADP"
96,Research & Consulting Services,Industrials,73.14,4,7,3,6,"VRSK,EFX"
97,IT Consulting & Other Services,Information Technology,71.77,3,1,45,2,"IBM,CTSH,EPAM,ACN,IT"
98,Advertising,Communication Services,71.61,2,3,1,1,"OMC,TTD"
99,Real Estate Services,Real Estate,71.41,1,4,30,60,"CBRE,CSGP"
100,EDP Services,Technology,70.61,0,2,23,85,"PDD,ZS"
101,Computer Software,Technology,59.23,0,0,7,55,"SHOP,TRI,MSTR,TEAM"
