Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Communications Equipment,Information Technology,224.69,99,99,99,97,"LITE,CIEN,CSCO,ANET,MSI,FFIV"
2,Semiconductor Materials & Equipment,Information Technology,194.64,99,99,97,92,"TER,LRCX,AMAT,KLAC"
3,Electronic Components,Information Technology,188.25,98,98,98,98,"COHR,GLW,APH"
4,Wireless Telecommunication Services,Communication Services,164.17,97,97,99,99,"SATS,TMUS"
5,Construction & Engineering,Industrials,152.03,96,96,91,95,"FIX,PWR,EME,J"
6,Oil & Gas Refining & Marketing,Energy,148.76,95,72,53,80,"VLO,MPC,PSX"
7,"Technology Hardware, Storage & Peripherals",Information Technology,147.71,94,94,95,94,"WDC,STX,DELL,HPE,AAPL,NTAP,HPQ,SMCI"
8,Oil & Gas Equipment & Services,Energy,141.9,93,93,56,38,"HAL,BKR,SLB"
9,Agricultural Products & Services,Consumer Staples,139.45,92,88,59,45,"BG,ADM"
10,Integrated Oil & Gas,Energy,138.71,91,80,41,37,"XOM,CVX"
11,Oil & Gas Exploration & Production,Energy,136.29,90,67,31,28,"APA,TPL,DVN,OXY,COP,CTRA,FANG,EOG,EQT,EXE"
12,Construction Machinery & Heavy Transportation Equipment,Industrials,129.77,89,95,87,71,"CAT,CMI,WAB,PCAR"
13,Electrical Components & Equipment,Industrials,127.9,88,92,65,76,"VRT,GNRC,AME,ETN,ROK,EMR"
14,Apparel Retail,Consumer Discretionary,126.99,87,71,82,70,"ROST,TJX"
15,Oil & Gas Storage & Transportation,Energy,123.46,86,70,28,31,"TRGP,WMB,KMI,OKE"
16,--- Reference ---,--- Reference ---,122.01,85,35,38,50,"^VIX,QQQ,SPY"
17,Specialty Chemicals,Materials,121.84,84,85,61,13,"ALB,LYB,DD,ECL,IFF,PPG,SHW"
18,Cargo Ground Transportation,Industrials,119.94,83,89,76,2,"JBHT,ODFL"
19,Air Freight & Logistics,Industrials,119.75,82,86,85,27,"FDX,CHRW,EXPD,UPS"
20,Fertilizers & Agricultural Chemicals,Materials,118.84,81,50,10,54,"CF,CTVA,MOS"
21,Electronic Manufacturing Services,Information Technology,117.95,80,90,90,93,"JBL,TEL"
22,Semiconductors,Information Technology,117.2,79,91,83,78,"MU,INTC,MPWR,ADI,AMD,ON,MRVL,AVGO,NVDA,TXN,ARM,MCHP,FSLR,NXPI,SWKS,QCOM"
23,Integrated Telecommunication Services,Communication Services,115.88,78,53,22,53,"VZ,T"
24,Broadcasting,Communication Services,114.83,77,83,96,96,"WBD,FOXA,FOX"
25,Steel,Materials,113.48,76,82,89,49,"STLD,NUE"
26,Pharmaceuticals,Health Care,112.49,75,77,73,23,"VTRS,JNJ,MRK,BMY,PFE,LLY,ZTS"
27,Interactive Media & Services,Communication Services,112.41,74,76,93,90,"GOOGL,GOOG,META"
28,Aerospace & Defense,Industrials,112.25,73,81,75,82,"HII,LHX,HWM,LMT,NOC,RTX,GD,TXT,GE,BA,TDG,AXON"
29,Biotechnology,Health Care,111.89,72,75,86,69,"MRNA,BIIB,GILD,AMGN,REGN,INCY,INSM,VRTX,ABBV,ALNY"
30,Data Center REITs,Real Estate,111.73,71,57,19,24,"EQIX,DLR"
31,Consumer Staples Merchandise Retail,Consumer Staples,110.54,70,79,74,32,"TGT,WMT,DLTR,DG,COST"
