Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Semiconductor Materials & Equipment,Information Technology,196.83,99,99,97,71,"TER,LRCX,AMAT,KLAC"
2,Electronic Components,Information Technology,177.08,98,98,96,99,"GLW,APH"
3,Construction & Engineering,Industrials,145.59,97,92,93,96,"FIX,PWR,EME,J"
4,Communications Equipment,Information Technology,141.94,96,91,89,94,"CIEN,ANET,MSI,CSCO,FFIV"
5,"Technology Hardware, Storage & Peripherals",Information Technology,138.71,95,97,94,91,"WDC,STX,DELL,AAPL,HPE,NTAP,SMCI,HPQ"
6,Oil & Gas Equipment & Services,Energy,136.38,94,90,67,30,"HAL,BKR,SLB"
7,Construction Machinery & Heavy Transportation Equipment,Industrials,132.73,93,93,82,59,"CAT,CMI,WAB,PCAR"
8,Cargo Ground Transportation,Industrials,131.26,92,78,36,5,"JBHT,ODFL"
9,Air Freight & Logistics,Industrials,125.44,91,94,77,25,"FDX,CHRW,UPS,EXPD"
10,Agricultural Products & Services,Consumer Staples,125.09,90,86,76,67,"BG,ADM"
11,Independent Power Producers & Energy Traders,Utilities,124.9,89,71,83,85,"AES,NRG"
12,Integrated Oil & Gas,Energy,122.63,88,77,48,40,"XOM,CVX"
13,Semiconductors,Information Technology,122.2,87,95,88,62,"MU,INTC,ADI,MPWR,ON,AMD,MCHP,TXN,NVDA,AVGO,NXPI,MRVL,FSLR,ARM,QCOM,SWKS"
14,Electronic Manufacturing Services,Information Technology,121.61,86,81,86,97,"JBL,TEL"
15,Steel,Materials,121.42,85,85,79,53,"STLD,NUE"
16,Aerospace & Defense,Industrials,121.04,84,79,68,77,"HII,HWM,LMT,LHX,NOC,RTX,GE,TXT,GD,BA,TDG,AXON"
17,Specialty Chemicals,Materials,119.75,83,84,60,16,"ALB,DD,PPG,IFF,ECL,LYB,SHW"
18,Broadcasting,Communication Services,119.63,82,96,95,86,"WBD,FOX,FOXA"
19,Consumer Staples Merchandise Retail,Consumer Staples,118.46,81,74,61,57,"DG,DLTR,WMT,TGT,COST"
20,Biotechnology,Health Care,117.3,80,83,85,65,"MRNA,INSM,GILD,BIIB,AMGN,INCY,REGN,VRTX,ABBV,ALNY"
21,Health Care Distributors,Health Care,116.9,79,76,84,49,"CAH,MCK,COR,HSIC"
22,Electrical Components & Equipment,Industrials,116.65,78,68,57,63,"GNRC,AME,ROK,EMR,ETN"
23,Pharmaceuticals,Health Care,116.16,77,73,63,20,"VTRS,JNJ,MRK,BMY,LLY,PFE,ZTS"
24,Apparel Retail,Consumer Discretionary,115.81,76,72,75,55,"ROST,TJX"
25,Oil & Gas Refining & Marketing,Energy,115.78,75,69,78,68,"VLO,PSX,MPC"
26,Oil & Gas Storage & Transportation,Energy,115.29,74,64,35,19,"TRGP,WMB,KMI,OKE"
27,Automobile Manufacturers,Consumer Discretionary,115.26,73,88,91,79,"GM,F,TSLA"
28,Passenger Airlines,Industrials,114.22,72,89,65,82,"LUV,UAL,DAL"
29,Oil & Gas Exploration & Production,Energy,114.01,71,60,49,24,"TPL,APA,COP,DVN,OXY,CTRA,FANG,EQT,EOG,EXE"
30,Rail Transportation,Industrials,111.72,70,54,54,29,"CSX,NSC,UNP"
31,Other Specialty Retail,Consumer Discretionary,111.27,69,65,66,78,"ULTA,TSCO"
32,Interactive Media & Services,Communication Services,109.79,68,87,90,92,"GOOGL,GOOG,META,MTCH"
33,Tobacco,Consumer Staples,109.49,67,59,37,66,"MO,PM"
34,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,108.05,66,50,56,23,"MNST,PEP,KO,KDP"
35,Regional Banks,Financials,107.31,65,82,50,69,"CFG,KEY,FITB,RF,MTB,HBAN"
