Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
22,Oil & Gas Exploration & Production,Energy,108.77,79,85,54,41,"APA,FANG,DVN,OXY,COP,EOG,TPL,EQT,EXE"
23,Apparel Retail,Consumer Discretionary,108.46,78,86,69,73,"ROST,TJX"
24,Oil & Gas Storage & Transportation,Energy,108.3,77,77,66,31,"TRGP,WMB,OKE,KMI"
25,Data Center REITs,Real Estate,108.14,76,79,22,32,"EQIX,DLR"
26,Air Freight & Logistics,Industrials,106.11,75,78,94,79,"FDX,CHRW,EXPD,UPS"
27,Integrated Oil & Gas,Energy,105.77,74,83,81,52,"XOM,CVX"
28,Health Care REITs,Real Estate,104.77,73,64,58,74,"WELL,DOC,VTR"
29,Rail Transportation,Industrials,104.71,72,69,67,43,"CSX,UNP,NSC"
30,Electronic Equipment & Instruments,Information Technology,103.17,71,66,28,18,"KEYS,TDY,ZBRA,ROP"
31,Hotel & Resort REITs,Real Estate,101.7,70,56,45,58,"HST,VICI"
32,Health Care Services,Health Care,100.8,69,48,46,44,"DVA,CVS,DGX,CI,LH"
33,Pharmaceuticals,Health Care,100.43,68,73,82,59,"VTRS,MRK,JNJ,LLY,BMY,PFE,ZTS"
34,Passenger Airlines,Industrials,99.94,67,66,90,54,"DAL,LUV,UAL"
35,Automobile Manufacturers,Consumer Discretionary,99.52,66,55,79,90,"GM,TSLA,F"
36,Retail REITs,Real Estate,99.39,66,63,53,36,"FRT,SPG,KIM,REG,O"
37,Regional Banks,Financials,99.0,65,71,83,46,"CFG,KEY,FITB,RF,MTB,HBAN"
38,Fertilizers & Agricultural Chemicals,Materials,98.15,64,75,52,26,"CF,CTVA,MOS"
39,Diversified Banks,Financials,97.71,63,68,74,69,"C,USB,PNC,TFC,BAC,JPM,WFC"
40,Industrial Gases,Materials,97.6,62,59,31,13,"LIN,APD"
41,Investment Banking & Brokerage,Financials,97.06,61,54,60,93,"IBKR,MS,GS,RJF,SCHW,HOOD"
42,Biotechnology,Health Care,96.29,60,74,76,88,"MRNA,BIIB,INCY,GILD,REGN,AMGN,ABBV,VRTX,INSM,ALNY"
43,Asset Management & Custody Banks,Financials,95.54,59,32,40,49,"STT,BEN,IVZ,NTRS,BK,TROW,BLK,APO,AMP,BX,KKR,ARES"
44,Tobacco,Consumer Staples,95.43,58,53,62,42,"MO,PM"
45,Internet Services & Infrastructure,Information Technology,95.27,57,33,9,29,"AKAM,VRSN,GDDY"
46,Trading Companies & Distributors,Industrials,95.22,56,43,50,37,"URI,FAST"
47,Life & Health Insurance,Financials,94.89,55,38,36,50,"PFG,GL,MET,AFL,PRU"
48,Self-Storage REITs,Real Estate,94.57,54,39,26,17,"PSA,EXR"
49,Multi-Utilities,Utilities,94.56,53,70,43,63,"NEE,NI,SRE,PNW,CNP,XEL,AEE,DTE,D,ED,CMS,PCG"
50,--- Reference ---,--- Reference ---,94.5,52,46,38,70,"QQQ,SPY,^VIX"
51,Publishing,Communication Services,94.2,51,18,7,16,"NWSA,NWS"
52,Consumer Staples Merchandise Retail,Consumer Staples,94.0,50,62,75,51,"TGT,WMT,COST,DG,DLTR"
53,Interactive Home Entertainment,Communication Services,93.79,49,30,35,80,"EA,TTWO"
54,Electric Utilities,Utilities,93.53,48,65,32,66,"ETR,EIX,AEP,EVRG,LNT,CEG,WEC,PPL,DUK,ES,SO,FE,EXC,PEG,VST"
55,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,92.67,47,41,56,45,"EXPE,MAR,HLT,ABNB,CCL,RCL,BKNG,NCLH"
56,Health Care Supplies,Health Care,92.52,46,36,37,24,"WST,ALGN,COO"
57,Industrial Machinery & Supplies & Components,Industrials,92.44,45,57,64,38,"NDSN,IEX,GWW,DOV,FTV,PH,HUBB,SWK,SNA,ITW,IR,OTIS,XYL,PNR"
58,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,92.3,44,50,59,40,"MNST,KO,PEP,KDP"
59,Aerospace & Defense,Industrials,92.28,43,67,73,77,"HWM,TXT,GE,GD,RTX,BA,LHX,HII,LMT,TDG,NOC,AXON"
60,Casinos & Gaming,Consumer Discretionary,91.56,42,52,47,81,"MGM,LVS,WYNN"
61,Automotive Retail,Consumer Discretionary,91.34,41,33,42,57,"CVNA,ORLY,AZO"
62,Multi-line Insurance,Financials,91.3,40,42,39,62,"AIZ,L,AIG"
63,Integrated Telecommunication Services,Communication Services,91.18,39,57,57,34,"VZ,T"
64,Telecom Tower REITs,Real Estate,90.6,38,35,15,23,"SBAC,CCI,AMT"
65,Independent Power Producers & Energy Traders,Utilities,90.13,37,72,70,87,"AES,NRG"
66,Multi-Family Residential REITs,Real Estate,88.8,36,20,21,10,"EQR,ESS,AVB,UDR,CPT,MAA"
67,Property & Casualty Insurance,Financials,88.78,35,40,33,53,"CB,TRV,ALL,CINF,ACGL,HIG,WRB,PGR"
68,Movies & Entertainment,Communication Services,88.31,34,34,17,66,"LYV,TKO,DIS,PSKY,NFLX"
69,Financial Exchanges & Data,Financials,87.74,33,19,11,33,"CBOE,MSCI,NDAQ,CME,MCO,ICE,COIN,SPGI,FDS"
70,Consumer Finance,Financials,87.68,33,29,41,76,"SYF,AXP,COF"
71,Systems Software,Information Technology,87.36,32,9,5,48,"FTNT,CRWD,PANW,MSFT,GEN,NOW"
72,Construction Materials,Materials,86.84,31,44,68,55,"CRH,VMC,MLM"
73,Life Sciences Tools & Services,Health Care,85.48,30,22,23,72,"CRL,MTD,WAT,IQV,A,TMO,TECH,DHR"
74,Personal Care Products,Consumer Staples,85.37,29,21,44,33,"EL,PG,KVUE"
75,Building Products,Industrials,85.28,28,37,55,25,"JCI,TT,MAS,CARR,LII,AOS,ALLE,BLDR"
76,Industrial Conglomerates,Industrials,84.87,27,49,63,61,"HON,MMM"
77,Restaurants,Consumer Discretionary,83.77,26,28,27,11,"SBUX,YUM,DRI,MCD,CMG,DPZ"
78,Application Software,Information Technology,83.48,25,8,4,56,"DDOG,APP,CDNS,ORCL,SNPS,PLTR,ADSK,TRMB,PTC,CRM,ADBE,TYL,FICO,INTU,WDAY"
79,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,82.85,24,47,61,47,"RL,TPR,LULU,NKE"
80,Paper & Plastic Packaging Products & Materials,Materials,82.56,23,24,51,8,"PKG,SW,AVY,AMCR,IP"
81,Distillers & Vintners,Consumer Staples,81.96,22,45,33,1,"STZ,BF.B"
82,Environmental & Facilities Services,Industrials,81.61,21,27,29,27,"WM,VLTO,ROL,RSG"
83,Health Care Distributors,Health Care,81.19,20,61,77,89,"CAH,HSIC,MCK,COR"
84,Household Products,Consumer Staples,80.97,19,26,25,4,"CL,CHD,KMB,CLX"
85,Health Care Facilities,Health Care,80.88,18,51,65,85,"HCA,UHS"
86,Transaction & Payment Processing Services,Financials,79.36,17,10,8,5,"XYZ,CPAY,V,GPN,MA,JKHY,PYPL,FIS,FISV"
87,Home Improvement Retail,Consumer Discretionary,79.17,16,31,49,22,"LOW,HD"
88,Packaged Foods & Meats,Consumer Staples,77.66,15,17,30,12,"TSN,MDLZ,HSY,KHC,SJM,HRL,CAG,GIS,CPB,MKC"
89,Homebuilding,Consumer Discretionary,77.62,14,23,48,30,"DHI,PHM,NVR,LEN"
90,Health Care Technology,Health Care,76.3,13,5,12,65,"SOLV,VEEV"
91,Health Care Equipment,Health Care,74.79,12,15,18,35,"EW,RVTY,BDX,IDXX,ZBH,ISRG,STE,DXCM,MDT,GEHC,SYK,RMD,BAX,ABT,BSX,PODD"
92,Office REITs,Real Estate,74.47,11,6,16,7,"BXP,ARE"
93,Computer Software,Technology,74.3,10,0,0,15,"SHOP,MSTR,TRI"
94,Advertising,Communication Services,73.27,9,3,0,0,"OMC,TTD"
95,Human Resource & Employment Services,Industrials,72.09,8,1,3,3,"ADP,PAYX"
96,Research & Consulting Services,Industrials,70.72,7,4,2,2,"EFX,VRSK"
97,EDP Services,Technology,70.25,6,0,1,84,"PDD,ZS"
98,Insurance Brokers,Financials,69.12,5,12,6,6,"AON,MRSH,WTW,AJG,ERIE,BRO"
99,Other Specialty Retail,Consumer Discretionary,68.69,4,25,71,67,"ULTA,TSCO"
100,Diversified Support Services,Industrials,68.16,3,14,19,19,"CTAS,CPRT,LDOS"
101,Cable & Satellite,Communication Services,66.68,2,16,24,0,"CMCSA,CHTR"
102,Real Estate Services,Real Estate,66.27,1,7,14,28,"CBRE,CSGP"
103,Distributors,Consumer Discretionary,65.96,0,13,34,9,"GPC,POOL"
104,IT Consulting & Other Services,Information Technology,63.53,0,2,13,21,"IBM,IT,ACN,CTSH,EPAM"
