,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1D,1W,1M,3M,6M,1Y
30,CTSH,False,12,65,78,0,43,0,0.0,81.49819214048132,0.0,64.98999786376953,-2.7241427351169136,-7.882237549284869,-20.54408064118653,-7.817221957813326,-7.413943695160517,-25.481449638822014
31,CMCSA,True,45,65,17,27,0,9,30.476856859462583,0.0,30.305370030095233,31.3799991607666,-0.6962063862256596,-3.3867007295960967,11.434656714497136,24.448824502356956,1.016622024606265,-4.094510891336597
36,CRWD,False,63,57,31,0,27,0,0.0,522.7308591590778,0.0,422.1400146484375,1.534540295592421,1.522334029246557,-4.650689094244949,-20.317869435602834,0.8456780920462925,-7.295320575319632
42,EA,False,13,87,2,0,51,0,0.0,203.70824574142958,0.0,199.8800048828125,-0.17479441252289143,-1.1669306498467895,-2.0196054496017157,-0.3501386762769503,17.347079822185975,56.47607571556343
75,ODFL,True,55,55,14,35,0,3,178.89147169605815,0.0,144.65491527135984,195.1699981689453,0.7017185013587337,0.36510924126564615,14.805881275850183,50.55590985568802,26.565271255237,-6.075478955422377
89,SBUX,False,14,54,8,0,21,0,0.0,91.62730105175098,0.0,95.80000305175781,0.04177204953529292,-2.726180433059795,2.9444864428844397,15.2082808826541,6.801252352839611,-12.905137492781224
91,TMUS,True,14,108,25,7,0,12,197.03658740943763,0.0,249.1785990736616,215.3000030517578,0.9613144439661488,2.748883244335864,17.233874330054803,0.24401169261176556,-15.913081286935782,-16.926001449065627
94,TXN,True,57,59,10,35,0,6,215.01671660472314,0.0,191.50360952042215,218.0500030517578,-2.3598442144101672,-3.7561769944118457,15.762052332252816,41.60478736924092,13.010226031128234,20.634742552600382
114,ALB,False,14,54,5,0,33,0,0.0,175.46164461086076,0.0,168.41000366210938,-1.6411619778997983,-4.00158998276069,-2.3936419292508275,43.515983062205486,110.84393888899872,105.67656249053674
140,T,True,16,86,33,14,0,11,26.978479484808297,0.0,27.763074476193,27.8799991607666,0.0,-2.0723574528192485,18.891250548820235,10.745449364570652,-1.6199396991634787,11.626596840870452
156,BK,False,5,52,7,0,26,0,0.0,118.31785806431257,0.0,118.16000366210938,-1.1130590220417291,-2.9087866679555767,-1.654456448217083,11.15800431512855,17.99440711068717,35.71117622729599
181,CF,True,33,54,15,20,0,7,90.16429040011334,0.0,84.55273783818429,99.45999908447266,3.798788771907139,3.1579101464745953,13.086366098780822,23.919892312186295,19.746855093164566,22.293396172873152
192,CFG,False,5,53,6,0,41,0,0.0,64.9973548228126,0.0,64.58999633789062,-0.6918889472667378,-3.39516041241179,8.750264218385336,30.845974834922863,35.63071975868903,43.05903998525126
211,CMI,False,10,67,13,0,41,0,0.0,569.5843624373692,0.0,596.9099731445312,0.6593546618096543,-0.3322843861090553,5.49840686156853,31.472293990702894,49.8084192294445,60.59254770883469
