ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
RCL,2026-03-02,291.2316,352.6728,352.6728,322.65,16.9,0.53,7.03,21.15,16.24,8.79,17.01
RCL,2026-03-06,269.0069,352.6728,352.6728,322.65,16.9,0.53,7.03,21.15,16.24,8.79,17.01
RCL,2026-03-09,261.7687,352.6728,352.6728,322.65,16.9,0.53,7.03,21.15,16.24,8.79,17.01
RCL,2026-05-20,231.4394,352.6728,352.6728,322.65,16.9,0.53,7.03,21.15,16.24,8.79,17.01
RCL,2026-06-23,287.079,352.6728,352.6728,322.65,16.9,0.53,7.03,21.15,16.24,8.79,17.01
SWKS,2026-06-09,69.9149,85.18,85.18,69.94,12.59,-2.04,0.81,-16.16,25.55,9.44,-0.73
TDY,2026-05-19,603.0221,687.0,687.0,627.19,22.8,2.45,1.92,-0.12,0.29,21.05,26.8
TRI,2026-04-09,82.7503,110.7889,110.7889,81.01,-36.68,0.04,2.22,-3.24,-5.17,-37.21,-57.32
TRI,2026-04-10,81.3678,110.7889,110.7889,81.01,-36.68,0.04,2.22,-3.24,-5.17,-37.21,-57.32
TRI,2026-05-14,78.0558,110.7889,110.7889,81.01,-36.68,0.04,2.22,-3.24,-5.17,-37.21,-57.32
TTD,2026-05-08,22.3794,32.9,32.9,17.33,-54.35,-2.09,-4.57,-21.87,-21.12,-53.53,-75.88
TTD,2026-05-11,21.1181,32.9,32.9,17.33,-54.35,-2.09,-4.57,-21.87,-21.12,-53.53,-75.88
TTD,2026-05-13,20.0563,32.9,32.9,17.33,-54.35,-2.09,-4.57,-21.87,-21.12,-53.53,-75.88
TTWO,2026-05-22,221.148,246.25,246.25,238.72,-6.76,1.25,4.69,8.18,23.66,-3.97,-1.78
UNP,2026-06-17,257.179,278.2544,278.2544,267.73,16.95,2.99,3.75,-0.73,11.52,15.31,20.14
USB,2026-02-12,56.9002,60.5646,60.5646,61.21,15.9,1.83,5.7,10.85,19.18,13.8,43.26
VLO,2026-06-15,245.768,265.61,265.61,255.06,58.39,5.21,6.38,5.64,9.27,57.65,92.55
VLO,2026-06-18,232.7572,265.61,265.61,255.06,58.39,5.21,6.38,5.64,9.27,57.65,92.55
VRT,2026-05-18,332.0849,379.8559,379.8559,325.57,101.05,2.89,2.52,0.53,17.92,95.92,166.46
VRT,2026-05-19,321.114,379.8559,379.8559,325.57,101.05,2.89,2.52,0.53,17.92,95.92,166.46
VRT,2026-06-09,286.8514,379.8559,379.8559,325.57,101.05,2.89,2.52,0.53,17.92,95.92,166.46
VRT,2026-06-10,276.7032,379.8559,379.8559,325.57,101.05,2.89,2.52,0.53,17.92,95.92,166.46
VRTX,2026-04-29,419.921,507.92,507.92,480.18,5.92,1.05,4.62,10.15,5.54,4.32,6.64
VRTX,2026-05-05,415.1394,507.92,507.92,480.18,5.92,1.05,4.62,10.15,5.54,4.32,6.64
VRTX,2026-06-03,421.4353,507.92,507.92,480.18,5.92,1.05,4.62,10.15,5.54,4.32,6.64
