Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,MU,Information Technology,Semiconductors,S&P 500,468.71,99,99,99,98,1007.0999755859375,1036.369873046875,971.6799926757812,996.0
2,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,434.85,99,99,99,99,567.010009765625,594.0,564.6699829101562,575.5
3,LITE,Information Technology,Communications Equipment,S&P 500,427.52,99,99,99,99,900.0999755859375,955.476806640625,864.2000732421875,945.0800170898438
4,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,364.72,99,99,98,99,891.5449829101562,941.489990234375,885.0,925.989990234375
5,MRVL,Technology,Semiconductors,Nasdaq 100,342.24,99,97,81,81,282.95001220703125,321.5,277.5899963378906,316.42999267578125
6,INTC,Information Technology,Semiconductors,S&P 500,304.58,99,99,96,97,108.38999938964844,113.13999938964844,107.4801025390625,111.77999877929688
7,CIEN,Information Technology,Communications Equipment,S&P 500,297.94,98,99,99,99,552.3900146484375,548.010009765625,491.04998779296875,535.6300048828125
8,DELL,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,276.59,98,96,78,80,401.8699951171875,430.5,399.0,422.04998779296875
9,COHR,Information Technology,Electronic Components,S&P 500,267.94,98,98,99,98,398.70001220703125,432.5050048828125,380.20001220703125,421.8999938964844
10,ARM,Technology,Semiconductors,Nasdaq 100,267.94,98,95,17,46,380.5849914550781,397.44989013671875,367.5199890136719,393.44000244140625
11,AMD,Information Technology,Semiconductors,S&P 500,265.54,98,98,91,96,515.1099853515625,532.1900024414062,499.8700866699219,523.2000122070312
12,SATS,Communication Services,Wireless Telecommunication Services,S&P 500,232.79,97,98,99,99,119.5,126.56999969482422,117.75,124.63999938964844
13,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,230.69,97,98,98,98,397.8900146484375,413.8699951171875,388.0899963378906,406.8599853515625
14,HPE,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,222.91,97,89,46,82,53.0,54.470001220703125,52.33000183105469,53.689998626708984
15,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,220.26,97,97,97,97,329.3500061035156,342.3689880371094,324.7200012207031,336.4100036621094
16,GLW,Information Technology,Electronic Components,S&P 500,212.22,97,97,98,95,192.75999450683594,199.8000030517578,183.8000030517578,197.6999969482422
17,ON,Information Technology,Semiconductors,S&P 500,210.99,96,96,69,59,127.77999877929688,134.48500061035156,124.93000030517578,131.82000732421875
18,FIX,Industrials,Construction & Engineering,S&P 500,197.35,96,98,98,98,1816.0999755859375,1932.5999755859375,1796.0,1914.6500244140625
19,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,193.24,96,96,96,95,485.6549987792969,510.75,480.1099853515625,501.70001220703125
20,KLAC,Information Technology,Semiconductor Materials & Equipment,S&P 500,173.68,96,94,95,94,2053.85009765625,2156.68994140625,2034.010009765625,2131.10009765625
21,VRT,Industrials,Electrical Components & Equipment,S&P 500,170.49,96,97,98,94,321.0950012207031,326.8500061035156,306.0,323.9200134277344
22,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,160.13,95,95,96,94,913.9849853515625,946.8300170898438,903.0,940.47998046875
23,MPWR,Information Technology,Semiconductors,S&P 500,159.86,95,95,88,91,1625.9599609375,1666.68994140625,1591.6400146484375,1652.5999755859375
24,DDOG,Information Technology,Application Software,S&P 500,159.81,95,73,25,74,250.07000732421875,251.02000427246094,240.2899932861328,243.60000610351562
25,AKAM,Information Technology,Internet Services & Infrastructure,S&P 500,156.45,95,90,83,52,157.06500244140625,160.8699951171875,154.6999969482422,158.97999572753906
