ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
ABNB,2026-01-14,2026-04-17,2026-04-20,141.0,132.7253,-5.87%,157.5494,132.7253,PENDING,,,142.65,5.11,-0.65,6.57,10.99,9.12,13.3,26.57
ADI,2026-03-03,2026-04-17,2026-04-20,373.02,337.955,-9.40%,443.1499,337.955,PENDING,,,375.27,38.81,-1.52,7.65,21.28,27.32,55.55,116.14
ADM,2026-02-03,2026-03-02,2026-03-03,68.44,64.39,-5.92%,76.54,64.39,PENDING,,,69.83,22.38,2.14,1.44,5.53,6.79,12.03,51.18
AEE,2026-03-19,2026-04-09,2026-04-10,113.99,108.6264,-4.71%,124.7171,108.6264,PENDING,,,109.96,10.86,-1.18,-1.7,3.68,6.73,5.67,14.69
AEP,2025-12-02,2026-02-12,2026-02-13,127.32,117.8898,-7.41%,146.1804,117.8898,PENDING,,,131.89,15.28,-1.04,-2.64,4.96,11.5,14.0,26.53
AES,2025-12-17,2026-01-02,2026-01-05,14.7948,13.2368,-10.53%,17.9108,13.2368,PENDING,,,14.44,1.89,-0.28,0.28,2.41,6.11,1.49,49.96
ALGN,2026-01-29,2026-02-05,2026-02-06,177.89,160.8126,-9.60%,212.0447,160.8126,PENDING,,,195.2,25.01,1.85,5.69,12.72,17.91,49.64,13.88
ALL,2026-03-12,2026-04-15,2026-04-16,217.12,203.3629,-6.34%,244.6342,203.3629,PENDING,,,216.34,4.46,0.55,0.68,5.21,12.34,11.53,13.32
ANET,2026-02-23,2026-04-13,2026-04-14,153.99,126.6259,-17.77%,208.7182,126.6259,PENDING,,,172.86,31.92,3.6,11.98,31.73,35.56,20.8,142.78
APD,2026-02-13,2026-04-08,2026-04-09,295.0,273.4019,-7.32%,338.1962,273.4019,PENDING,,,294.78,20.96,-0.46,-0.62,5.56,14.89,18.01,15.13
CAT,2026-03-03,2026-04-10,2026-04-13,786.9218,708.6633,-9.94%,943.4389,708.6633,PENDING,,,800.45,40.32,0.26,0.97,17.78,27.5,52.95,176.3
CB,2026-01-05,2026-02-04,2026-02-05,329.0287,306.2862,-6.91%,374.5136,306.2862,PENDING,,,329.29,5.81,-0.21,1.09,2.08,9.7,23.14,16.03
CMS,2026-01-05,2026-02-13,2026-02-17,76.58,68.151,-11.01%,93.438,68.151,PENDING,,,75.58,8.89,-1.9,-4.11,1.56,6.72,2.6,6.8
CTVA,2026-03-05,2026-03-25,2026-03-26,81.74,76.4073,-6.52%,92.4053,76.4073,PENDING,,,80.35,20.14,0.07,-3.13,3.91,16.88,31.51,35.82
DELL,2026-03-31,2026-04-13,2026-04-14,185.55,156.9476,-15.41%,242.7547,156.9476,PENDING,,,212.36,69.44,3.98,15.09,34.69,91.19,43.09,155.07
DOV,2026-01-29,2026-02-03,2026-02-04,212.3727,198.9618,-6.31%,239.1945,198.9618,PENDING,,,220.28,13.08,-0.73,0.82,5.21,9.7,32.98,38.24
DOW,2026-02-20,2026-03-11,2026-03-12,35.75,29.1792,-18.38%,48.8916,29.1792,PENDING,,,38.31,65.8,4.19,-2.17,4.53,45.84,79.72,45.3
ED,2026-01-05,2026-01-16,2026-01-20,103.1993,96.2617,-6.72%,117.0744,96.2617,PENDING,,,108.19,9.79,-1.35,-3.11,-1.15,3.8,8.66,-0.27
EIX,2026-03-20,2026-04-09,2026-04-10,75.81,68.2651,-9.95%,90.8998,68.2651,PENDING,,,69.73,19.31,-1.2,-3.65,1.18,17.8,26.39,28.72
EQIX,2026-03-09,2026-04-01,2026-04-02,989.8,920.4643,-7.01%,1128.4714,920.4643,PENDING,,,1094.34,43.61,-0.87,3.5,14.09,40.31,36.0,41.71
ETN,2025-12-12,2026-02-11,2026-02-12,398.7566,329.4281,-17.39%,537.4135,329.4281,PENDING,,,409.7,29.03,0.52,1.94,14.83,21.74,10.4,54.57
ETR,2026-03-19,2026-03-27,2026-03-30,111.54,102.3872,-8.21%,129.8456,102.3872,PENDING,,,111.24,21.14,-2.13,-3.75,11.35,18.18,17.61,37.25
FCX,2026-03-03,2026-04-17,2026-04-20,69.54,62.8703,-9.59%,82.8795,62.8703,PENDING,,,67.57,33.66,-3.72,-0.81,30.0,12.73,64.86,107.77
FFIV,2026-03-27,2026-04-06,2026-04-07,307.2,279.9498,-8.87%,361.7005,279.9498,PENDING,,,315.56,23.62,0.5,6.9,11.0,21.51,4.87,22.02
FIX,2026-03-05,2026-04-08,2026-04-09,1531.51,1309.3098,-14.51%,1975.9104,1309.3098,PENDING,,,1674.16,79.48,-0.35,1.43,23.39,47.61,102.44,382.51
FRT,2026-03-09,2026-04-14,2026-04-15,109.98,104.4862,-5.00%,120.9676,104.4862,PENDING,,,111.13,12.7,-1.07,0.83,8.89,9.48,14.82,24.01
HLT,2026-03-06,2026-04-17,2026-04-20,339.86,292.0818,-14.06%,435.4163,292.0818,PENDING,,,340.21,18.49,-0.78,2.66,16.28,17.38,30.85,62.01
HST,2026-03-09,2026-04-14,2026-04-15,20.84,18.3579,-11.91%,25.8042,18.3579,PENDING,,,21.12,20.39,-0.8,1.0,14.76,17.02,33.67,63.23
HSY,2026-01-23,2026-02-04,2026-02-05,217.4223,188.0843,-13.49%,276.0984,188.0843,PENDING,,,188.71,4.38,-1.43,-4.54,-10.2,-4.49,1.96,16.76
HUBB,2026-02-27,2026-04-09,2026-04-10,537.17,505.426,-5.91%,600.6579,505.426,PENDING,,,549.11,23.98,0.53,0.64,15.42,16.52,29.77,64.0
IBKR,2026-02-05,2026-04-15,2026-04-16,80.2,68.9865,-13.98%,102.6271,68.9865,PENDING,,,79.62,23.94,-2.01,3.27,21.61,11.46,20.49,100.67
JBL,2026-03-09,2026-03-25,2026-03-26,277.07,235.6857,-14.94%,359.8387,235.6857,PENDING,,,333.68,46.38,1.03,9.06,31.56,35.27,59.51,147.48
KEYS,2026-03-30,2026-04-08,2026-04-09,318.0,268.0822,-15.70%,417.8355,268.0822,PENDING,,,339.3,66.99,1.24,2.68,22.26,60.08,109.2,150.48
KLAC,2025-11-20,2026-01-05,2026-01-06,1367.5331,1096.6408,-19.81%,1909.3176,1096.6408,PENDING,,,1785.37,47.13,-1.11,-0.59,19.13,20.29,61.81,183.55
LNT,2026-03-19,2026-04-09,2026-04-10,73.4,70.6918,-3.69%,78.8165,70.6918,PENDING,,,71.14,10.32,-1.74,-1.6,3.54,6.6,6.15,20.77
MAR,2026-03-06,2026-04-17,2026-04-20,375.36,319.3706,-14.92%,487.3388,319.3706,PENDING,,,375.45,21.25,-0.86,2.39,17.42,19.86,44.55,71.95
MGM,2026-01-05,2026-04-15,2026-04-16,38.2,35.844,-6.17%,42.912,35.844,PENDING,,,39.11,7.18,-0.74,6.48,10.57,16.4,23.84,35.33
