Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Communications Equipment,Information Technology,231.58,99,99,98,97,"LITE,CIEN,CSCO,ANET,FFIV,MSI"
2,Electronic Components,Information Technology,186.56,99,99,97,99,"COHR,GLW,APH"
3,Semiconductor Materials & Equipment,Information Technology,180.83,98,97,99,94,"TER,LRCX,AMAT,KLAC"
4,Wireless Telecommunication Services,Communication Services,169.67,97,98,99,99,"SATS,TMUS"
5,Construction & Engineering,Industrials,147.67,96,96,91,95,"FIX,PWR,EME,J"
6,"Technology Hardware, Storage & Peripherals",Information Technology,145.73,95,95,95,96,"WDC,STX,DELL,HPE,AAPL,NTAP,HPQ,SMCI"
7,Oil & Gas Refining & Marketing,Energy,144.47,94,94,59,77,"VLO,MPC,PSX"
8,Agricultural Products & Services,Consumer Staples,141.29,93,87,62,63,"BG,ADM"
9,Oil & Gas Equipment & Services,Energy,134.93,92,91,76,41,"HAL,BKR,SLB"
10,Integrated Oil & Gas,Energy,131.3,91,90,50,42,"XOM,CVX"
11,Oil & Gas Exploration & Production,Energy,130.22,90,81,29,28,"APA,OXY,DVN,COP,CTRA,TPL,FANG,EOG,EQT,EXE"
12,Construction Machinery & Heavy Transportation Equipment,Industrials,129.72,89,93,89,75,"CAT,CMI,WAB,PCAR"
13,Apparel Retail,Consumer Discretionary,126.61,88,84,79,56,"ROST,TJX"
14,Cargo Ground Transportation,Industrials,125.16,87,92,74,4,"JBHT,ODFL"
15,Electrical Components & Equipment,Industrials,124.36,86,89,68,80,"VRT,GNRC,AME,ETN,ROK,EMR"
16,Specialty Chemicals,Materials,122.1,85,80,66,20,"ALB,LYB,DD,IFF,ECL,PPG,SHW"
17,Fertilizers & Agricultural Chemicals,Materials,121.48,84,67,13,49,"CF,CTVA,MOS"
18,Semiconductors,Information Technology,119.59,83,78,88,88,"MU,INTC,MPWR,AMD,MRVL,ADI,ON,ARM,AVGO,NVDA,TXN,MCHP,FSLR,NXPI,SWKS,QCOM"
19,Oil & Gas Storage & Transportation,Energy,118.99,82,82,25,23,"TRGP,WMB,KMI,OKE"
20,Data Center REITs,Real Estate,118.8,81,66,17,40,"EQIX,DLR"
21,Air Freight & Logistics,Industrials,118.49,80,88,84,37,"FDX,CHRW,EXPD,UPS"
22,Steel,Materials,117.5,79,82,87,65,"STLD,NUE"
23,Electronic Manufacturing Services,Information Technology,117.12,78,76,85,92,"JBL,TEL"
24,Pharmaceuticals,Health Care,114.59,77,73,58,38,"JNJ,VTRS,MRK,BMY,PFE,LLY,ZTS"
25,Biotechnology,Health Care,114.26,76,75,81,79,"MRNA,INSM,GILD,INCY,REGN,BIIB,AMGN,ABBV,VRTX,ALNY"
26,--- Reference ---,--- Reference ---,114.08,75,69,34,44,"^VIX,QQQ,SPY"
27,Broadcasting,Communication Services,114.03,74,86,96,93,"WBD,FOXA,FOX"
28,Interactive Media & Services,Communication Services,113.61,73,74,93,87,"GOOGL,GOOG,META"
29,Multi-Utilities,Utilities,112.12,72,63,37,59,"NEE,SRE,CNP,PNW,NI,ED,AEE,PCG,DTE,XEL,CMS,D"
30,Integrated Telecommunication Services,Communication Services,111.98,71,70,21,39,"VZ,T"
31,Consumer Staples Merchandise Retail,Consumer Staples,111.5,70,77,82,31,"TGT,WMT,COST,DG,DLTR"
32,Aerospace & Defense,Industrials,110.55,69,85,78,78,"HII,LHX,LMT,HWM,NOC,RTX,GD,TXT,GE,BA,TDG,AXON"
33,Health Care Distributors,Health Care,109.33,68,79,80,64,"CAH,MCK,COR,HSIC"
34,Electric Utilities,Utilities,109.14,67,61,45,72,"EIX,ETR,FE,AEP,EVRG,LNT,DUK,EXC,PPL,WEC,SO,ES,PEG,VST,CEG"
35,Health Care REITs,Real Estate,108.78,66,59,55,53,"WELL,VTR,DOC"
36,Rail Transportation,Industrials,108.25,65,71,53,60,"CSX,NSC,UNP"
37,Industrial Gases,Materials,107.77,64,39,16,19,"LIN,APD"
38,Retail REITs,Real Estate,107.61,63,60,39,43,"REG,FRT,KIM,O,SPG"
39,Passenger Airlines,Industrials,105.88,62,56,92,68,"DAL,LUV,UAL"
40,Regional Banks,Financials,105.61,61,64,75,57,"CFG,KEY,MTB,FITB,RF,HBAN"
41,Tobacco,Consumer Staples,104.36,60,58,30,74,"MO,PM"
42,Independent Power Producers & Energy Traders,Utilities,104.15,59,68,72,90,"AES,NRG"
43,Broadline Retail,Consumer Discretionary,104.09,58,47,61,76,"EBAY,AMZN"
44,Diversified Banks,Financials,103.26,57,53,83,69,"C,USB,PNC,TFC,JPM,BAC,WFC"
45,Hotel & Resort REITs,Real Estate,102.46,56,54,43,32,"HST,VICI"
46,Health Care Services,Health Care,102.39,55,51,35,54,"DGX,DVA,LH,CVS,CI"
47,Automobile Manufacturers,Consumer Discretionary,102.2,54,72,90,82,"GM,F,TSLA"
48,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,101.82,53,50,41,25,"PEP,KO,MNST,KDP"
49,Industrial Conglomerates,Industrials,100.76,52,52,51,29,"HON,MMM"
50,Industrial Machinery & Supplies & Components,Industrials,100.71,51,55,57,27,"HUBB,PH,NDSN,GWW,DOV,IEX,SNA,FTV,ITW,IR,SWK,XYL,PNR,OTIS"
51,Electronic Equipment & Instruments,Information Technology,99.56,50,44,38,47,"KEYS,TDY,TRMB,ZBRA,ROP"
52,Investment Banking & Brokerage,Financials,99.33,49,49,94,98,"GS,IBKR,MS,SCHW,RJF,HOOD"
53,Property & Casualty Insurance,Financials,98.68,48,38,44,52,"CB,TRV,HIG,ACGL,CINF,ALL,WRB,PGR"
54,Trading Companies & Distributors,Industrials,98.54,47,57,49,86,"FAST,URI"
55,Internet Services & Infrastructure,Information Technology,98.38,46,15,12,12,"AKAM,VRSN,GDDY"
56,Health Care Facilities,Health Care,98.33,45,62,73,61,"HCA,UHS"
57,Casinos & Gaming,Consumer Discretionary,98.12,44,35,77,67,"LVS,MGM,WYNN"
58,Health Care Supplies,Health Care,97.65,43,40,52,2,"ALGN,WST,COO"
59,Multi-line Insurance,Financials,97.62,42,46,54,66,"L,AIZ,AIG"
60,Self-Storage REITs,Real Estate,97.55,41,43,14,21,"PSA,EXR"
61,Construction Materials,Materials,97.21,40,42,64,81,"MLM,VMC,CRH"
62,Life & Health Insurance,Financials,96.45,39,36,56,46,"GL,PFG,AFL,PRU,MET"
63,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,96.39,38,45,71,58,"MAR,HLT,EXPE,RCL,ABNB,CCL,NCLH,BKNG"
64,Interactive Home Entertainment,Communication Services,96.04,37,41,63,89,"EA,TTWO"
65,Distillers & Vintners,Consumer Staples,95.37,36,14,5,0,"STZ,BF.B"
66,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,94.76,35,48,70,73,"TPR,RL,LULU,NKE"
67,Environmental & Facilities Services,Industrials,94.27,34,31,32,34,"WM,RSG,ROL,VLTO"
68,Restaurants,Consumer Discretionary,92.51,33,32,24,11,"YUM,MCD,SBUX,DRI,DPZ,CMG"
69,Household Products,Consumer Staples,91.89,32,28,1,6,"CL,CHD,CLX,KMB"
70,Automotive Retail,Consumer Discretionary,91.81,31,25,65,83,"ORLY,AZO,CVNA"
71,Asset Management & Custody Banks,Financials,91.77,30,27,67,62,"BK,IVZ,STT,NTRS,BEN,TROW,BLK,AMP,APO,BX,KKR,ARES"
72,Movies & Entertainment,Communication Services,91.59,29,29,33,84,"TKO,LYV,NFLX,DIS,PSKY"
73,Telecom Tower REITs,Real Estate,91.58,28,23,10,8,"SBAC,CCI,AMT"
74,Building Products,Industrials,91.48,27,34,26,33,"JCI,TT,AOS,CARR,ALLE,MAS,LII,BLDR"
75,Financial Exchanges & Data,Financials,90.97,25,21,40,45,"CBOE,CME,ICE,NDAQ,MSCI,MCO,SPGI,FDS,COIN"
76,Other Specialty Retail,Consumer Discretionary,90.97,25,65,60,70,"ULTA,TSCO"
77,Home Improvement Retail,Consumer Discretionary,90.59,24,30,28,24,"LOW,HD"
78,Life Sciences Tools & Services,Health Care,89.38,23,17,69,50,"CRL,MTD,TMO,TECH,A,DHR,IQV,WAT"
79,Paper & Plastic Packaging Products & Materials,Materials,89.28,22,37,22,10,"PKG,AVY,SW,AMCR,IP"
80,Homebuilding,Consumer Discretionary,89.02,21,19,18,36,"PHM,DHI,NVR,LEN"
81,Multi-Family Residential REITs,Real Estate,88.56,20,18,19,9,"EQR,ESS,CPT,UDR,AVB,MAA"
82,Consumer Finance,Financials,87.98,19,20,86,71,"SYF,AXP,COF"
83,Packaged Foods & Meats,Consumer Staples,87.45,18,26,6,7,"HSY,TSN,MDLZ,SJM,KHC,HRL,CAG,GIS,CPB,MKC"
84,Publishing,Communication Services,87.32,17,13,20,16,"NWS,NWSA"
85,Health Care Equipment,Health Care,86.78,16,16,46,35,"HOLX,EW,BDX,IDXX,MDT,ZBH,STE,SYK,RMD,RVTY,DXCM,GEHC,ISRG,ABT,PODD,BAX,BSX"
86,Personal Care Products,Consumer Staples,86.6,15,33,48,22,"PG,KVUE,EL"
