,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1D,1W,1M,3M,6M,1Y
0,SPY,True,37,52,17,31,0,10,737.573884355299,0.0,683.0556803920513,750.4600219726562,-0.017320358406192005,2.2801360104187256,4.934496679921945,8.563727965925104,14.521811982863927,31.074057819097554
2,^VIX,False,35,55,35,0,16,0,0.0,19.821370885478547,0.0,16.290000915527344,-4.232800139132166,-6.594034307995017,-8.63712290952503,-12.56037762023694,-20.61403239704082,-14.0822695035461
24,CDNS,True,31,51,13,20,0,4,346.37817020607565,0.0,304.69835561029595,374.04998779296875,-2.0170300476833662,10.626402813985738,11.145771170039055,23.92326806625178,24.4427455262526,18.554079495236895
29,CTSH,True,7,72,65,5,0,43,48.06325012016109,0.0,80.92754818586059,53.15999984741211,2.6056715659865666,4.481129582219433,-2.0046758752920844,-12.710182201754868,-29.182335942290383,-31.391478006349633
32,CPRT,True,4,76,12,2,0,7,31.75707690261063,0.0,39.71550648879249,32.849998474121094,-1.173294779339169,-0.8152187997317272,-1.0244054433743854,-8.342638576274947,-19.346921572988983,-38.7926223311689
82,QCOM,True,32,61,5,17,0,1,190.01936112642707,0.0,167.8335264041437,233.39999389648438,-6.197256238981502,19.319049725585955,55.33076163254223,61.08798962034101,44.57977388199303,64.30642815610769
90,SNPS,True,31,51,41,18,0,21,492.19886034991526,0.0,488.36553972170947,525.9199829101562,-1.6162852977958677,6.489559622945669,5.492031511201623,17.087064405017312,35.4207443473013,5.426476190324707
99,WBD,True,5,51,17,0,0,9,26.80568310732316,0.0,27.937240194084985,27.139999389648438,0.5185162579571759,0.18456713465824945,1.1931383238828783,-6.0899662702879365,17.134222271394552,201.55554877387152
106,ABT,True,7,51,8,4,0,4,84.47594708482143,0.0,111.84556007753483,85.68000030517578,-1.1422613184319381,-3.5352391358220348,-7.6724165004724805,-24.871448063706527,-32.359486121775284,-33.41181631223723
108,ACN,True,5,77,14,2,0,6,164.6958570279779,0.0,265.1760702212068,176.36000061035156,-0.3615815760725636,-0.24887015487066494,-0.34469153310951134,-7.125020390353735,-29.380350007506213,-42.26205932587368
132,APO,True,31,58,50,19,0,25,126.3598077516061,0.0,141.5086407983847,130.27000427246094,0.27711538773250244,-0.6709795386784434,6.072617352044548,11.61108963106357,1.0257861814581037,1.1331461202565638
133,APTV,True,1,65,8,0,0,5,54.34926561835533,0.0,78.82595057110014,61.900001525878906,5.343776878895888,17.747768471022596,3.0464488768964735,-19.021455325924048,-16.498038824593593,-6.2972997070201515
136,ARES,True,31,58,36,17,0,18,119.57090289202247,0.0,162.56967364834992,126.58000183105469,1.0376780527017728,4.516556182921521,12.83651407265553,7.655061407355335,-12.408329138818946,-18.382293185316747
165,BXP,True,31,87,7,17,0,4,58.29745882024229,0.0,67.84329964139927,60.720001220703125,0.18148920845378697,3.494124962906343,4.635537649478551,2.0753887790835215,-11.222435948061497,-1.451287792011698
174,CASY,False,4,92,19,0,47,0,0.0,840.8015525912205,0.0,784.3800048828125,-3.092372109584731,-7.9528272709783225,-2.433283739968808,16.157726637723833,40.2207323331046,76.65048288125172
206,COO,True,4,54,11,2,0,7,59.940725397775495,0.0,80.73952703845585,60.79999923706055,-1.982910795488928,-1.057773015148476,-5.502016323158119,-27.15946046736096,-19.438189673194632,-22.872005803875687
225,DLTR,True,4,57,11,2,0,5,88.38611519355781,0.0,123.94431390942461,95.87000274658203,2.315908077925026,5.805101093476376,-2.1734665851203765,-24.925602946224895,-5.843642669490837,8.733134555455583
245,EPAM,True,5,74,19,2,0,10,91.12640145698143,0.0,207.9459959203581,101.68000030517578,1.996185991608508,1.164061430781293,-12.578452033796822,-22.429051812016098,-43.816994858231446,-42.21085418086925
248,EQIX,False,14,98,19,0,61,0,0.0,1066.1458700811288,0.0,1070.219970703125,-0.6876232237513941,2.583207170119028,-1.3154833387381135,11.971972912904889,43.289221399761566,26.76447277548914
252,EL,True,18,59,49,5,0,29,76.24952127977006,0.0,110.93413747199737,91.19999694824219,5.311776622600893,19.779350773991762,17.951367444647172,-18.98144520845234,2.1458918671342535,45.47513457078458
289,GDDY,True,28,85,28,5,0,6,84.8095363401236,0.0,125.31530431818801,87.37000274658203,-1.8204238184919075,-3.405189945360206,3.5680442324002546,10.42719882913098,-31.2372072836761,-52.21504895180529
304,HPQ,True,44,65,12,13,0,7,20.50710821722664,0.0,23.63629949080605,25.489999771118164,4.338925307822487,21.554604700845957,28.997973055998155,42.249176224471,9.399305429353829,-4.294765026231373
318,IP,True,1,65,10,0,0,8,29.76062945162066,0.0,44.345070258926825,32.41999816894531,1.4392963005313124,11.993294139824327,0.7768108847912738,-24.63667359198353,-11.781502917413999,-28.73432115871795
319,IVZ,True,31,53,41,20,0,28,26.35255918729276,0.0,26.9777112840501,27.610000610351562,-0.28891268386816354,4.306767384092539,9.206208573592884,3.9049359322166994,20.802398891484074,98.72735947856074
350,LYB,False,34,65,20,0,41,0,0.0,73.24422084826115,0.0,67.66999816894531,-1.9417532615632973,-7.35213948421575,-4.716979206515001,20.69006479290613,57.28142186725586,31.724506752007393
371,MSI,False,57,53,59,0,46,0,0.0,437.6594281019744,0.0,408.7099914550781,-0.43120724124833304,2.5029418889395307,-5.303525098409642,-13.05669150960465,11.426875569245883,-1.370978271892206
379,NKE,True,5,56,9,3,0,2,42.343323354858065,0.0,61.20739025021498,45.97999954223633,2.314198814659609,8.39227139782672,1.860877633907369,-26.99496473180265,-25.826927008200318,-21.46963310479697
384,NOC,False,47,65,41,0,34,0,0.0,711.7404528018878,0.0,551.3400268554688,-0.9805964542388138,-0.8987309484562661,-4.16145202722689,-21.645703442620363,-2.0032415508672883,18.82234384725757
413,PEG,True,3,51,29,1,0,11,77.20522943059797,0.0,82.51629974388082,79.81999969482422,-0.3122268027386544,3.219963539131305,-0.486222907492758,-6.407503740464332,-0.20232030194087267,4.350379882381784
448,STT,True,39,51,33,27,0,26,151.01927195405693,0.0,126.98488377922547,157.9199981689453,-0.37850497561452673,4.665955102268673,2.5321346502401707,20.783425804714586,39.923951648071444,68.93275862645895
454,SYY,True,6,52,35,3,0,26,72.12012608195376,0.0,86.37784657975428,75.22000122070312,-0.1327648360677906,0.03989729794230599,-0.18577413550233832,-14.970191983034118,-0.3699129391920364,8.273113186567603
458,TGT,False,13,67,3,0,35,0,0.0,124.28507196234379,0.0,128.3300018310547,2.3120477707271756,0.8566519848987872,-0.13685973752995365,11.252542962322423,49.34941147587635,42.05800145516705
462,TPL,False,41,66,19,0,41,0,0.0,505.63690557674244,0.0,406.0899963378906,1.4996625896471505,2.9196311934084442,-7.051956509272378,-20.33014588225602,36.31045013284032,-3.6642008778902087
495,V,True,31,63,31,8,0,14,321.8509232269053,0.0,343.87628857786126,327.6099853515625,0.3461082844920924,-0.6971653738946733,6.019423995765197,4.888069552248897,0.3006555672293934,-6.602447709720106
496,VST,True,3,54,15,1,0,6,142.29394509705995,0.0,161.0348634423661,160.14999389648438,-2.6798758674866505,18.88500179251967,-3.860011924535588,-8.549006568678886,-4.744016772097329,1.775842556240477
