Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
29,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,106.59,71,68,54,77,"EXPE,RCL,MAR,CCL,HLT,NCLH,ABNB,BKNG"
30,Oil & Gas Refining & Marketing,Energy,106.26,70,54,87,41,"VLO,PSX,MPC"
31,Electrical Components & Equipment,Industrials,106.19,69,52,74,79,"ROK,AME,EMR,GNRC,ETN"
32,Interactive Home Entertainment,Communication Services,106.12,68,73,89,68,"EA,TTWO"
33,Automotive Retail,Consumer Discretionary,104.2,67,61,52,92,"CVNA,ORLY,AZO"
34,Other Specialty Retail,Consumer Discretionary,104.03,66,58,62,85,"ULTA,TSCO"
35,Oil & Gas Storage & Transportation,Energy,103.54,65,27,18,40,"TRGP,WMB,KMI,OKE"
36,Health Care Facilities,Health Care,103.53,64,78,86,18,"HCA,UHS"
37,Construction Materials,Materials,102.27,63,67,66,58,"CRH,MLM,VMC"
38,Life Sciences Tools & Services,Health Care,102.26,62,65,67,5,"CRL,IQV,TMO,WAT,MTD,TECH,DHR,A"
39,Oil & Gas Exploration & Production,Energy,101.66,61,29,34,20,"APA,DVN,CTRA,COP,FANG,EQT,EXE,OXY,TPL,EOG"
40,Tobacco,Consumer Staples,101.44,60,41,39,76,"PM,MO"
41,Broadline Retail,Consumer Discretionary,101.22,59,63,71,88,"EBAY,AMZN"
42,Asset Management & Custody Banks,Financials,101.1,58,62,48,72,"IVZ,NTRS,BK,STT,BEN,BLK,TROW,AMP,APO,ARES,BX,KKR"
43,Personal Care Products,Consumer Staples,100.4,57,45,22,55,"EL,PG,KVUE"
44,Industrial Machinery & Supplies & Components,Industrials,100.26,56,44,45,23,"PH,NDSN,HUBB,SWK,IEX,SNA,DOV,IR,ITW,GWW,PNR,FTV,XYL,OTIS"
45,Rail Transportation,Industrials,99.93,55,55,55,54,"CSX,NSC,UNP"
46,Consumer Finance,Financials,99.92,54,83,80,73,"AXP,SYF,COF"
47,Health Care REITs,Real Estate,99.85,53,57,64,51,"WELL,VTR,DOC"
48,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,99.21,52,69,58,82,"TPR,RL,NKE,LULU"
49,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,99.07,51,53,44,43,"MNST,KO,PEP,KDP"
50,Communications Equipment,Information Technology,98.95,50,40,68,87,"ANET,CSCO,FFIV,MSI"
51,Multi-line Insurance,Financials,98.94,49,64,59,44,"AIZ,L,AIG"
52,Life & Health Insurance,Financials,97.81,48,51,49,39,"PFG,GL,PRU,AFL,MET"
53,Hotel & Resort REITs,Real Estate,97.69,47,35,36,38,"HST,VICI"
54,Industrial Conglomerates,Industrials,97.24,46,37,60,48,"HON,MMM"
55,Retail REITs,Real Estate,96.63,45,32,40,24,"SPG,O,FRT,REG,KIM"
56,Casinos & Gaming,Consumer Discretionary,96.46,44,74,72,74,"LVS,WYNN,MGM"
57,Multi-Utilities,Utilities,96.08,43,42,56,53,"NEE,NI,D,ED,CNP,AEE,PNW,SRE,XEL,DTE,CMS,PCG"
58,Home Improvement Retail,Consumer Discretionary,96.02,42,24,32,31,"LOW,HD"
59,Fertilizers & Agricultural Chemicals,Materials,95.77,41,14,16,56,"CTVA,CF,MOS"
60,Property & Casualty Insurance,Financials,95.52,40,49,37,42,"CB,HIG,CINF,TRV,ACGL,ALL,WRB,PGR"
61,--- Reference ---,--- Reference ---,95.39,39,38,58,34,"QQQ,SPY,^VIX"
62,Environmental & Facilities Services,Industrials,94.28,38,34,26,49,"ROL,WM,VLTO,RSG"
63,Electric Utilities,Utilities,94.15,37,48,65,67,"EIX,FE,ETR,EVRG,AEP,ES,LNT,PPL,WEC,DUK,PEG,EXC,SO,VST,CEG"
64,Homebuilding,Consumer Discretionary,93.66,36,18,29,30,"PHM,DHI,NVR,LEN"
65,Trading Companies & Distributors,Industrials,93.22,35,31,53,84,"FAST,URI"
66,Building Products,Industrials,92.94,34,25,38,47,"JCI,AOS,ALLE,TT,MAS,CARR,LII,BLDR"
67,IT Consulting & Other Services,Information Technology,91.86,33,43,25,2,"EPAM,IBM,CTSH,ACN,IT"
68,Financial Exchanges & Data,Financials,91.76,32,33,33,65,"CBOE,NDAQ,CME,ICE,MSCI,MCO,SPGI,FDS,COIN"
69,Restaurants,Consumer Discretionary,91.74,31,20,13,28,"YUM,SBUX,DRI,MCD,DPZ,CMG"
70,Data Center REITs,Real Estate,91.48,30,21,42,21,"DLR,EQIX"
71,Paper & Plastic Packaging Products & Materials,Materials,90.79,29,15,10,19,"PKG,AVY,AMCR,SW,IP"
72,Health Care Equipment,Health Care,90.61,28,36,35,35,"IDXX,STE,MDT,RVTY,HOLX,EW,BDX,GEHC,RMD,DXCM,ISRG,SYK,BSX,PODD,ZBH,ABT,BAX"
73,Health Care Supplies,Health Care,90.49,27,46,15,1,"ALGN,COO,WST"
74,Electronic Equipment & Instruments,Information Technology,90.32,26,26,30,57,"KEYS,TDY,TRMB,ZBRA,ROP"
75,Real Estate Services,Real Estate,90.18,25,28,23,83,"CBRE,CSGP"
76,Distributors,Consumer Discretionary,89.81,24,5,20,37,"GPC,POOL"
77,Integrated Telecommunication Services,Communication Services,89.61,23,23,27,63,"VZ,T"
78,Health Care Services,Health Care,89.5,22,30,41,25,"CVS,LH,DGX,CI,DVA"
79,Industrial Gases,Materials,89.22,21,11,3,33,"LIN,APD"
80,Multi-Family Residential REITs,Real Estate,89.18,20,22,7,9,"CPT,UDR,EQR,MAA,ESS,AVB"
81,Self-Storage REITs,Real Estate,88.94,19,12,19,8,"EXR,PSA"
82,Diversified Support Services,Industrials,88.35,18,22,24,29,"LDOS,CTAS,CPRT"
83,Publishing,Communication Services,88.22,17,16,21,46,"NWSA,NWS"
84,Movies & Entertainment,Communication Services,87.8,16,39,77,71,"TKO,DIS,LYV,PSKY,NFLX"
85,Distillers & Vintners,Consumer Staples,86.94,15,4,0,4,"STZ,BF.B"
86,Internet Services & Infrastructure,Information Technology,86.71,14,19,11,17,"AKAM,VRSN,GDDY"
87,Packaged Foods & Meats,Consumer Staples,86.16,13,8,12,11,"TSN,HSY,SJM,HRL,MDLZ,CAG,GIS,KHC,MKC,CPB,LW"
88,Household Products,Consumer Staples,84.41,12,2,9,13,"CL,CHD,CLX,KMB"
89,Telecom Tower REITs,Real Estate,83.93,11,14,8,32,"AMT,CCI,SBAC"
90,Managed Health Care,Health Care,82.04,10,13,14,0,"CNC,ELV,MOH,UNH,HUM"
91,Insurance Brokers,Financials,81.81,9,7,4,14,"WTW,AON,MRSH,AJG,ERIE,BRO"
92,Application Software,Information Technology,80.78,8,50,79,91,"APP,PLTR,SNPS,DDOG,CDNS,FICO,ADSK,ORCL,PTC,ADBE,CRM,INTU,WDAY,TYL"
93,Office REITs,Real Estate,80.08,7,0,6,6,"BXP,ARE"
94,Research & Consulting Services,Industrials,78.06,6,3,2,7,"VRSK,EFX"
95,Transaction & Payment Processing Services,Financials,77.48,5,10,5,16,"JKHY,CPAY,MA,V,GPN,XYZ,FIS,PYPL,FISV"
96,Systems Software,Information Technology,76.97,4,25,63,43,"CRWD,PANW,MSFT,GEN,FTNT,NOW"
97,Human Resource & Employment Services,Industrials,76.34,3,9,17,27,"DAY,ADP,PAYX,PAYC"
98,Cable & Satellite,Communication Services,74.66,2,0,1,0,"CMCSA,CHTR"
99,EDP Services,Technology,73.0,1,17,90,66,"PDD,ZS"
100,Advertising,Communication Services,67.3,0,1,0,22,"OMC,TTD"
101,Computer Software,Technology,63.73,0,6,43,89,"SHOP,TRI,TEAM,MSTR"
