,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1D,1W,1M,3M,6M,1Y
29,CTSH,False,56,65,78,0,43,0,0.0,81.49819214048136,0.0,55.099998474121094,-6.308455726129002,-8.970758986753868,-8.532541602141144,-34.54629411026337,-19.117828059447284,-19.570394963384935
30,CMCSA,True,6,24,59,4,0,28,28.251485584384675,0.0,30.128195788287073,31.639999389648438,7.728969988256526,7.802381527819378,9.541096090323533,9.503617747926913,15.291308340499452,3.0399267734189896
32,CPRT,False,57,12,52,0,7,0,0.0,39.71550648879249,0.0,33.880001068115234,0.5938264879074778,1.8334854281891564,3.1668724442602922,-17.90646791296131,-25.961533411655786,-43.916568194517865
59,MAR,True,14,20,55,11,0,24,352.0315375572726,0.0,327.9281036681016,368.239990234375,0.30234122430739657,1.605865181559879,13.55267832230021,14.69874451493452,37.77272552891809,68.5123181768224
63,MCHP,True,14,23,61,12,0,25,75.54099866296468,0.0,73.55091310621845,90.63999938964844,9.89330225582354,17.91335521147575,38.10757760610445,20.80786243784383,36.25008873759122,131.6966006982278
70,NFLX,False,5,36,85,0,18,0,0.0,99.22481273383227,0.0,92.81999969482422,-0.4504484969626025,-13.888116795206992,2.089750950443675,11.108449458458203,-25.22656938213122,-10.779165710859475
74,ODFL,True,16,18,65,13,0,41,210.8584894401236,0.0,191.8946326172986,222.77999877929688,1.2728443977359725,4.312399278563735,20.40209709184945,25.15631563156316,54.844534607121545,47.522305760308576
75,PCAR,True,15,22,67,10,0,41,120.9776781977819,0.0,122.47608830564339,126.97000122070312,1.3570724221224066,2.090535029913029,9.645939442637825,3.0273573708040584,29.54914327554165,47.049158078747084
85,ROST,True,52,12,67,30,0,43,219.19504682340167,0.0,186.84232098622954,226.9199981689453,0.2562524699297222,2.230029698166484,5.152917034259941,21.5989817084299,45.71976343341957,66.20771889699644
91,TMUS,False,26,32,108,0,14,0,0.0,213.20922671589648,0.0,194.07000732421875,2.726026468975478,-1.5472746897926501,-8.136887072607092,5.185377789400192,-14.453781896952854,-23.58271018511103
94,TXN,True,14,28,59,12,0,35,221.97823503720915,0.0,215.01671660466963,282.2300109863281,19.43210778306084,26.503811414230494,45.00847963101061,45.685517361971236,58.48692421733899,98.3797752917448
111,A,False,1,14,52,0,11,0,0.0,116.36906730366151,0.0,114.41999816894531,-5.021999660043252,-3.2389021827100954,0.42126387196760223,-17.275430403616365,-21.13808039181558,12.206179291571237
128,AME,True,12,23,93,8,0,62,222.38267154574487,0.0,226.69348670495233,235.0,1.9699701266474159,2.0674054870005047,8.304915027783753,6.062140965015793,25.193794416639786,48.15705554475444
144,AVY,True,17,19,61,2,0,28,165.62902184011355,0.0,189.1380569271462,167.42999267578125,0.22747058789678903,0.6976534392935236,0.9100738449251973,-9.508638650256204,3.456894233594178,-2.1778585362800795
145,BALL,True,12,23,55,9,0,42,61.190226287709635,0.0,64.7704816933468,63.119998931884766,0.7180481507695986,-0.39450844913019545,6.765899986920854,12.46866190089208,28.831148142674884,32.41014367233626
156,BK,True,16,33,52,14,0,26,131.71356003791308,0.0,118.31785806431259,135.4199981689453,-0.33853892945022546,0.43014079413149947,14.860047850992425,13.180105676518139,27.748324909871492,80.08026712692059
172,CARR,True,11,30,59,3,0,24,57.57213426683695,0.0,61.67543989343336,61.540000915527344,1.4674350655517814,3.0648163776819954,5.052917364204466,7.137887163722706,3.713850475082556,4.9698172625620645
182,CF,False,11,66,54,0,41,0,0.0,123.1880971612772,0.0,125.58999633789062,2.5559344086381244,0.7056348808261158,-1.0479056494188568,41.50000214897558,52.495522543471374,70.12191876622603
188,CHD,True,11,24,52,6,0,28,92.29127299410474,0.0,100.56055545057356,94.58000183105469,1.8083964236618315,0.04231110126927654,0.7563641884505096,2.068005102745698,8.197356298524678,-7.741440654050366
193,CFG,True,17,32,53,15,0,41,62.93101633598164,0.0,64.99735482280721,65.16999816894531,0.015338407419012039,1.1799324074297814,10.570070728527586,2.1441396302968374,30.279474508645386,88.58971927560208
213,CMI,True,13,41,67,9,0,41,601.9883468984943,0.0,567.6759137336219,656.9299926757812,2.77056768942555,7.889762826063292,18.41910638590018,13.046198560215927,58.380892595529076,139.7423877832996
228,DOV,True,12,25,91,7,0,49,210.15346999879466,0.0,222.9255512256688,228.14999389648438,5.541932659025249,6.5275229243412145,5.830778346166133,9.188520746131347,32.52077412072264,41.008513867216564
233,DD,True,12,23,87,7,0,50,45.10565720616723,0.0,47.43527340096552,46.369998931884766,0.8481935483496291,-0.8128365093373998,2.2942798562112494,6.316674138922382,37.848060024538086,82.8948505788806
250,ERIE,False,7,5,82,0,3,0,0.0,244.55924894305682,0.0,248.89999389648438,-0.44000244140625,3.1624277734115083,4.078513098288061,-12.269127017062868,-22.781957236343807,-37.394132287173996
257,EXPE,True,35,31,61,13,0,29,245.15851602346058,0.0,280.88370963289566,250.3699951171875,-5.377932977356442,-1.5957228610887015,5.645803330895902,-10.27920745498089,11.14002761254197,65.0485919328791
258,EXPD,True,4,45,70,2,0,42,144.06218214657113,0.0,159.0762510509368,149.75,0.8825097932148349,1.8638225940731212,5.480030085512415,-6.8718923147041675,24.381614693533336,41.51283083382774
261,FFIV,True,15,3,84,7,0,37,296.3516660915117,0.0,279.9497537690938,299.8900146484375,-3.628118225167127,-2.652075236935721,3.7538077023096075,14.461837652075381,0.22727288953566585,17.71009523072562
265,FDX,True,12,22,89,7,0,64,372.40297873264376,0.0,370.3151459111869,392.69000244140625,1.7463376139911964,3.1007134549442674,9.092680232050936,27.265766262065487,63.19512076029492,94.32523273987947
267,FITB,True,17,26,59,15,0,35,48.87525943267934,0.0,51.23196994814999,50.88999938964844,0.6526859323460138,2.766556783563154,11.654073699428134,0.9033455370803405,22.801818391863723,52.13772159058835
268,FSLR,False,3,7,64,0,1,0,0.0,188.41751642899848,0.0,196.19000244140625,3.9637515030565686,2.3689061776720237,1.7319140431335134,-18.145023182308158,-13.515540153046626,44.95012456176782
273,FOXA,True,34,33,56,17,0,34,61.90005149784724,0.0,71.75919345533768,64.52999877929688,-1.5710781233271423,0.015502381820944534,9.819606233122027,-10.346273542106557,10.414681861581597,35.1562808355453
274,FOX,True,12,48,63,10,0,33,55.75064229096098,0.0,64.44037067584276,57.7400016784668,-1.4171043549292832,-0.27633824386100586,9.939073067794476,-10.733029497706372,10.635238068089206,30.290363173682927
275,BEN,True,12,22,62,10,0,31,25.859873352400076,0.0,26.066113421285102,26.81999969482422,-2.4372502068838426,1.0169509059223787,14.963940818940632,5.595515387207352,21.789636944618703,57.0900356657087
293,HAS,True,5,24,96,1,0,40,89.18271664157035,0.0,94.06276575021259,96.58000183105469,6.588678049320191,3.460100063985571,4.298059851530002,9.572813543993988,31.163183849281843,92.01470113110126
302,HST,True,12,18,85,10,0,31,20.2409195868345,0.0,18.893370831256313,21.06999969482422,1.0551525627309573,2.4307243919201857,12.25423058827355,13.209075502347908,30.390834402341447,60.95777818122158
305,HUBB,True,22,15,55,13,0,32,522.4364659195154,0.0,506.8119227645325,557.8499755859375,1.4733925576966802,6.927210920087598,10.32988825069006,15.557008125188462,28.93133427391173,65.85518460883375
310,IEX,True,12,22,70,8,0,43,197.16201559587972,0.0,200.09052993213584,206.63999938964844,1.4781684597847777,2.9545077362460885,7.133966278773196,4.448040444121471,22.479159559470187,26.12199217919093
323,JBHT,True,15,19,70,12,0,35,230.44808000995388,0.0,217.58927635234514,253.7100067138672,2.7041282304091365,6.457703472923845,23.676517241263888,20.63677721474959,50.83522937930375,99.58291636372977
331,KEY,True,16,33,53,14,0,32,21.1893906781552,0.0,22.01459366224971,22.010000228881836,-0.136119262247272,1.5689900848677718,11.04944786971673,3.0501731556114384,28.137785791555082,62.437595962560565
332,KEYS,True,13,5,57,11,0,27,321.9691664692473,0.0,272.3768966981803,346.5299987792969,2.2302851377315367,5.021823176545526,16.05935238912132,60.63878955051648,107.08139498197924,156.4799032002574
334,KIM,True,8,16,65,5,0,32,23.193133293938672,0.0,22.599491074019262,23.84000015258789,1.145525928127024,0.3789480108963816,5.673762043203308,16.120413803649605,9.943386178881097,22.197174737588004
340,LVS,False,1,8,81,0,6,0,0.0,54.760195377558404,0.0,51.95000076293945,-8.619169468249305,-8.393578554714706,-5.373407433420333,-12.877801516387958,3.5823680025386024,56.24872430467075
352,MTB,True,16,27,61,9,0,44,211.31013930708892,0.0,226.0596101493169,219.6999969482422,0.9789904639058852,1.2675731913727881,7.812345796599697,1.7333574131392366,22.723043926780377,39.710982591653234
355,MLM,True,12,38,51,4,0,23,595.5960440191919,0.0,655.0623790706325,618.8900146484375,1.3510414977881453,1.7944726027452267,7.412618021377453,-4.971833788189374,-1.8280029932122164,26.723187798853953
372,MSI,False,34,53,59,0,46,0,0.0,437.6594281019581,0.0,443.1700134277344,0.34189416136948375,-0.29023490351079867,-2.5464511428841394,11.786704999943035,-0.508794874013595,6.723200923996972
382,NDSN,True,12,23,67,8,0,36,270.27893218276057,0.0,286.8516763000105,283.8299865722656,1.5673552241570343,2.5767885980068614,5.438531891259971,3.9288055341439905,20.175691809921542,57.21240086897903
384,NTRS,True,15,28,58,11,0,30,152.23626930104643,0.0,142.0692676929627,165.38999938964844,-1.4538535510846669,5.498497724224235,17.824325099942516,8.618871686417618,30.19145376326185,89.74554680429975
388,NUE,True,17,28,78,15,0,40,196.86959232775925,0.0,181.22108079835945,212.9499969482422,-0.6114055783530578,10.998170536070631,31.29918054032349,18.531252457742124,52.57959488904657,97.20816009538868
398,PH,True,12,23,90,4,0,50,917.7721948813197,0.0,986.3354243253459,973.8800048828125,2.037866826932208,1.7638458602729885,5.332149395586401,3.878018058416814,29.02696538682173,73.45561285211183
