ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
HSY,2026-01-23,2026-02-04,2026-02-05,217.4223,188.0843,-13.49%,276.0984,188.0843,PENDING,,,192.63,6.55,0.66,-4.78,-9.44,-3.57,1.98,18.22
HUBB,2026-02-27,2026-04-09,2026-04-10,537.17,505.426,-5.91%,600.6579,505.426,PENDING,,,535.57,20.92,2.66,-0.08,12.17,10.93,24.14,56.44
IBKR,2026-02-05,2026-04-15,2026-04-16,80.2,68.9865,-13.98%,102.6271,68.9865,PENDING,,,81.71,27.19,2.94,14.75,19.37,11.02,17.38,89.42
JBL,2026-03-09,2026-03-25,2026-03-26,277.07,235.6857,-14.94%,359.8387,235.6857,PENDING,,,321.69,41.12,3.74,7.41,24.36,27.1,55.61,137.76
KEYS,2026-03-30,2026-04-08,2026-04-09,318.0,268.0822,-15.70%,417.8355,268.0822,PENDING,,,334.34,64.55,1.33,3.13,17.68,55.87,102.83,144.24
KLAC,2025-11-20,2026-01-05,2026-01-06,1367.5331,1096.6408,-19.81%,1909.3176,1096.6408,PENDING,,,1791.4399,47.63,3.26,3.12,20.85,16.1,65.3,166.93
LNT,2026-03-19,2026-04-09,2026-04-10,73.4,70.6918,-3.69%,78.8165,70.6918,PENDING,,,72.83,12.94,0.08,-0.37,1.49,9.49,7.79,22.04
MAR,2026-03-06,2026-04-17,,,319.3706,,,,PENDING,,,377.93,22.05,4.28,6.73,17.18,16.23,42.59,71.4
MCD,2026-01-02,2026-02-04,2026-02-05,323.2741,300.9971,-6.89%,367.8282,300.9971,PENDING,,,311.36,2.44,1.43,1.86,-1.38,1.45,3.19,1.95
MGM,2026-01-05,2026-04-15,2026-04-16,38.2,35.844,-6.17%,42.912,35.844,PENDING,,,38.59,5.75,0.26,3.4,6.1,8.98,19.96,29.89
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,53.72,82.16,-1.76,5.42,2.52,36.48,93.8,104.73
MRVL,2026-02-03,2026-04-01,2026-04-02,102.2488,75.2047,-26.45%,156.3372,75.2047,PENDING,,,139.69,64.58,4.74,8.72,59.51,73.87,57.34,162.69
NEE,2025-11-21,2026-01-27,2026-01-28,87.1259,81.6292,-6.31%,98.1193,81.6292,PENDING,,,91.98,15.36,0.16,-2.23,1.12,12.67,8.68,39.99
NTRS,2026-02-12,2026-04-16,2026-04-17,158.68,142.0693,-10.47%,191.9014,142.0693,PENDING,,,159.16,17.18,1.52,4.55,18.01,8.81,23.98,82.78
ON,2026-03-02,2026-04-16,2026-04-17,80.34,64.357,-19.89%,112.306,64.357,PENDING,,,83.01,53.3,3.85,20.92,37.3,37.71,64.83,131.55
ORCL,2026-04-09,2026-04-16,2026-04-17,182.93,136.5478,-25.36%,275.6944,136.5478,PENDING,,,175.06,-9.63,-1.84,26.77,14.89,-7.47,-41.99,32.01
PFE,2026-02-03,2026-02-06,2026-02-09,27.18,25.3501,-6.73%,30.8398,25.3501,PENDING,,,27.56,12.54,1.25,2.38,0.88,8.23,16.91,31.73
Q,2025-12-15,2026-02-10,2026-02-11,110.5491,76.4433,-30.85%,178.7606,76.4433,PENDING,,,136.29,67.03,3.8,4.32,19.57,46.45,,
REG,2026-03-09,2026-04-14,2026-04-15,79.44,76.1511,-4.14%,86.0178,76.1511,PENDING,,,80.93,18.38,1.61,3.23,5.93,16.99,14.1,19.78
SBAC,2025-12-03,2026-04-06,2026-04-07,211.15,184.047,-12.84%,265.356,184.047,PENDING,,,223.14,16.15,0.62,-0.27,21.91,17.02,16.18,1.45
SLB,2025-12-16,2026-01-05,2026-01-06,44.0204,37.3466,-15.16%,57.3681,37.3466,PENDING,,,52.66,38.02,1.8,1.43,16.2,13.74,63.92,60.75
SRE,2025-12-08,2026-02-13,2026-02-17,94.5111,86.8494,-8.11%,109.8344,86.8494,PENDING,,,94.02,7.23,-1.85,-4.86,-0.38,3.39,3.33,37.98
TER,2026-03-03,2026-04-08,2026-04-09,360.0,303.4471,-15.71%,473.1059,303.4471,PENDING,,,380.38,96.6,3.95,3.37,26.76,67.12,170.03,415.51
TGT,2026-04-13,2026-04-17,,,117.8345,,,,PENDING,,,127.84,32.11,3.17,4.88,11.12,16.21,43.84,45.2
TPR,2026-01-20,2026-02-05,2026-02-06,145.0411,127.958,-11.78%,179.2074,127.958,PENDING,,,155.85,22.3,3.42,3.69,11.09,17.44,34.38,147.27
TSN,2026-01-05,2026-01-20,2026-01-21,60.6399,56.3948,-7.00%,69.1301,56.3948,PENDING,,,64.82,11.47,1.3,-1.25,5.88,8.13,24.83,10.04
TT,2025-12-12,2026-02-09,2026-02-10,459.4517,389.3621,-15.26%,599.6311,389.3621,PENDING,,,476.11,22.63,3.44,2.23,11.58,23.24,12.97,39.37
