Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,MU,Information Technology,Semiconductors,S&P 500,449.15,99,99,99,98,930.219970703125,949.4899291992188,904.780029296875,923.52001953125
2,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,413.61,99,99,99,99,540.8200073242188,553.5,527.4299926757812,531.1799926757812
3,LITE,Information Technology,Communications Equipment,S&P 500,401.27,99,99,99,99,936.6589965820312,948.47900390625,854.5399780273438,860.6199951171875
4,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,355.03,99,99,98,98,889.5150146484375,905.3900146484375,866.010009765625,880.719970703125
5,INTC,Information Technology,Semiconductors,S&P 500,335.43,99,99,95,98,121.62000274658203,123.06999969482422,116.30999755859375,120.88999938964844
6,CIEN,Information Technology,Communications Equipment,S&P 500,331.02,99,99,99,99,598.7999877929688,604.4299926757812,561.2999877929688,570.1799926757812
7,AMD,Information Technology,Semiconductors,S&P 500,264.89,98,96,84,96,498.6700134277344,527.1998901367188,493.5199890136719,518.0900268554688
8,COHR,Information Technology,Electronic Components,S&P 500,248.31,98,98,99,98,387.82000732421875,393.5199890136719,369.3599853515625,376.95001220703125
9,MRVL,Technology,Semiconductors,Nasdaq 100,230.78,98,97,35,93,198.75,207.38999938964844,194.6999969482422,204.8300018310547
10,SATS,Communication Services,Wireless Telecommunication Services,S&P 500,222.45,98,98,99,99,121.80000305175781,131.77000427246094,119.55000305175781,131.07000732421875
11,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,219.36,98,98,98,97,381.55999755859375,386.2998962402344,364.8299865722656,382.6499938964844
12,ARM,Technology,Semiconductors,Nasdaq 100,218.21,97,94,21,52,310.32501220703125,349.4200134277344,308.61749267578125,335.2699890136719
13,DELL,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,208.07,97,95,81,74,317.0299987792969,327.7300109863281,311.5199890136719,317.04998779296875
14,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,201.81,97,97,98,97,317.45001220703125,322.639892578125,308.739990234375,318.0
15,ON,Information Technology,Semiconductors,S&P 500,199.61,97,96,86,66,125.61000061035156,125.87999725341797,119.23999786376953,123.7699966430664
16,GLW,Information Technology,Electronic Components,S&P 500,191.97,97,98,98,94,192.1699981689453,195.22999572753906,182.34010314941406,182.97000122070312
17,FIX,Industrials,Construction & Engineering,S&P 500,190.4,96,98,98,97,1866.9200439453125,1880.489990234375,1810.571044921875,1855.1500244140625
18,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,169.29,96,95,97,96,446.1300048828125,457.6199951171875,438.25,449.67999267578125
19,VRT,Industrials,Electrical Components & Equipment,S&P 500,165.88,96,97,97,95,316.3999938964844,320.67498779296875,307.30010986328125,314.17999267578125
20,HPE,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,160.51,96,88,45,63,37.470001220703125,38.35499954223633,36.57500076293945,38.209999084472656
21,DDOG,Information Technology,Application Software,S&P 500,156.51,96,47,10,77,232.8300018310547,235.0,222.35000610351562,225.24000549316406
22,MPWR,Information Technology,Semiconductors,S&P 500,154.88,95,96,91,92,1617.75,1656.780029296875,1575.0,1633.1700439453125
23,KLAC,Information Technology,Semiconductor Materials & Equipment,S&P 500,153.15,95,94,95,95,1950.0,1960.5400390625,1891.3800048828125,1927.6300048828125
24,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,148.15,95,95,96,94,898.5599975585938,905.0,880.469970703125,887.6699829101562
25,ALB,Materials,Specialty Chemicals,S&P 500,146.7,95,97,97,95,177.3000030517578,178.19000244140625,175.6300048828125,176.32000732421875
26,JBL,Information Technology,Electronic Manufacturing Services,S&P 500,145.55,95,94,89,86,370.8999938964844,371.0,359.1300048828125,363.6499938964844
27,NUE,Materials,Steel,S&P 500,145.31,94,92,79,77,245.8000030517578,250.3699951171875,241.3798065185547,249.3000030517578
28,STLD,Materials,Steel,S&P 500,144.25,94,92,88,86,256.5199890136719,261.8349914550781,250.50999450683594,260.75
29,TXN,Information Technology,Semiconductors,S&P 500,143.01,94,91,58,34,320.0249938964844,321.2850036621094,313.1099853515625,315.95001220703125
30,PWR,Industrials,Construction & Engineering,S&P 500,142.59,94,93,94,91,737.739990234375,739.7999877929688,718.7000122070312,730.0999755859375
31,CSCO,Information Technology,Communications Equipment,S&P 500,142.14,94,84,64,81,120.52999877929688,120.72000122070312,117.96029663085938,118.63999938964844
32,AKAM,Information Technology,Internet Services & Infrastructure,S&P 500,141.04,94,70,79,57,146.52999877929688,147.41000366210938,142.16000366210938,143.1300048828125
33,QCOM,Information Technology,Semiconductors,S&P 500,140.94,93,41,14,67,236.10000610351562,249.4600067138672,231.52000427246094,243.2899932861328
