Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
46,Retail REITs,Real Estate,103.63,53,37,36,34,"O,SPG,KIM,FRT,REG"
47,Integrated Telecommunication Services,Communication Services,103.63,53,19,30,63,"VZ,T"
48,Multi-Utilities,Utilities,103.06,52,40,62,40,"NEE,PCG,CNP,XEL,NI,PNW,ED,AEE,SRE,D,DTE,CMS"
49,Electric Utilities,Utilities,102.75,51,34,63,55,"EIX,ES,ETR,AEP,EVRG,FE,LNT,EXC,WEC,DUK,PPL,SO,PEG,VST,CEG"
50,Fertilizers & Agricultural Chemicals,Materials,102.74,50,36,14,59,"CF,CTVA,MOS"
51,Hotel & Resort REITs,Real Estate,102.41,49,46,35,49,"HST,VICI"
52,Investment Banking & Brokerage,Financials,102.17,48,83,86,98,"GS,IBKR,MS,SCHW,RJF,HOOD"
53,Home Improvement Retail,Consumer Discretionary,101.88,47,52,21,53,"LOW,HD"
54,Building Products,Industrials,101.63,46,28,24,47,"JCI,AOS,TT,MAS,LII,CARR,ALLE,BLDR"
55,Paper & Plastic Packaging Products & Materials,Materials,100.79,45,24,9,15,"PKG,SW,AVY,AMCR,IP"
56,Electronic Equipment & Instruments,Information Technology,100.62,44,26,26,39,"KEYS,TDY,TRMB,ZBRA,ROP"
57,Homebuilding,Consumer Discretionary,100.08,43,31,46,61,"PHM,DHI,NVR,LEN"
58,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,99.61,42,57,39,81,"MAR,CCL,RCL,NCLH,HLT,ABNB,EXPE,BKNG"
59,Health Care Services,Health Care,99.3,41,32,48,48,"DGX,DVA,LH,CVS,CI"
60,Health Care Supplies,Health Care,98.83,40,16,40,3,"ALGN,COO,WST"
61,Self-Storage REITs,Real Estate,98.56,39,18,15,10,"PSA,EXR"
62,Industrial Gases,Materials,98.29,38,23,11,28,"LIN,APD"
63,Household Products,Consumer Staples,97.66,37,10,6,7,"CL,CHD,CLX,KMB"
64,Multi-line Insurance,Financials,97.46,36,47,61,45,"L,AIZ,AIG"
65,--- Reference ---,--- Reference ---,96.03,35,42,70,52,"SPY,QQQ,^VIX"
66,Property & Casualty Insurance,Financials,96.01,34,39,56,29,"CB,TRV,HIG,ACGL,CINF,ALL,WRB,PGR"
67,Life & Health Insurance,Financials,95.89,33,44,44,37,"PFG,GL,AFL,MET,PRU"
68,Interactive Home Entertainment,Communication Services,95.26,32,70,82,76,"EA,TTWO"
69,Restaurants,Consumer Discretionary,95.16,31,30,19,24,"DRI,YUM,SBUX,MCD,DPZ,CMG"
70,Casinos & Gaming,Consumer Discretionary,94.74,30,61,78,92,"LVS,WYNN,MGM"
71,Asset Management & Custody Banks,Financials,93.76,29,58,43,74,"IVZ,BEN,STT,BK,NTRS,BLK,AMP,TROW,APO,BX,KKR,ARES"
72,Automotive Retail,Consumer Discretionary,93.04,28,77,68,93,"CVNA,AZO,ORLY"
73,Broadline Retail,Consumer Discretionary,92.66,27,62,64,86,"EBAY,AMZN"
74,Distillers & Vintners,Consumer Staples,92.49,26,15,2,1,"STZ,BF.B"
75,Consumer Finance,Financials,91.94,25,58,73,88,"SYF,AXP,COF"
76,Packaged Foods & Meats,Consumer Staples,91.05,24,11,20,9,"HSY,TSN,SJM,MDLZ,HRL,MKC,CAG,KHC,GIS,LW,CPB"
77,Environmental & Facilities Services,Industrials,90.22,23,38,38,32,"ROL,WM,RSG,VLTO"
78,Health Care Equipment,Health Care,89.82,22,29,50,35,"BDX,HOLX,IDXX,GEHC,MDT,EW,ZBH,SYK,DXCM,RMD,STE,RVTY,ISRG,ABT,BAX,PODD,BSX"
79,Cable & Satellite,Communication Services,88.8,21,2,0,2,"CMCSA,CHTR"
80,Life Sciences Tools & Services,Health Care,88.72,20,65,80,17,"MTD,CRL,TMO,TECH,DHR,A,WAT,IQV"
81,Multi-Family Residential REITs,Real Estate,88.52,19,14,16,8,"CPT,UDR,EQR,ESS,MAA,AVB"
82,Telecom Tower REITs,Real Estate,88.21,18,9,17,13,"AMT,SBAC,CCI"
83,Movies & Entertainment,Communication Services,86.36,17,20,47,90,"TKO,LYV,DIS,PSKY,NFLX"
84,Diversified Support Services,Industrials,84.77,16,21,22,36,"LDOS,CTAS,CPRT"
85,Financial Exchanges & Data,Financials,82.97,15,33,27,46,"CBOE,CME,MSCI,NDAQ,ICE,MCO,SPGI,COIN,FDS"
86,Internet Services & Infrastructure,Information Technology,81.35,14,17,31,19,"AKAM,VRSN,GDDY"
87,Managed Health Care,Health Care,79.02,13,35,10,0,"CNC,ELV,UNH,MOH,HUM"
88,Office REITs,Real Estate,78.64,12,3,5,21,"BXP,ARE"
89,Distributors,Consumer Discretionary,77.33,11,27,12,25,"GPC,POOL"
90,Transaction & Payment Processing Services,Financials,75.95,10,6,7,14,"CPAY,GPN,JKHY,V,MA,XYZ,PYPL,FIS,FISV"
91,Publishing,Communication Services,75.89,9,22,13,43,"NWSA,NWS"
92,Real Estate Services,Real Estate,75.23,8,25,34,77,"CBRE,CSGP"
93,Insurance Brokers,Financials,74.65,7,7,8,11,"WTW,MRSH,AON,ERIE,AJG,BRO"
94,Advertising,Communication Services,71.2,6,0,0,0,"OMC,TTD"
95,Research & Consulting Services,Industrials,71.03,5,4,4,6,"EFX,VRSK"
96,Application Software,Information Technology,70.42,4,12,45,83,"PLTR,CDNS,SNPS,APP,PTC,DDOG,ORCL,ADSK,CRM,FICO,ADBE,TYL,WDAY,INTU"
97,Systems Software,Information Technology,69.97,3,8,32,30,"FTNT,MSFT,GEN,CRWD,PANW,NOW"
98,EDP Services,Technology,67.77,2,5,69,80,"PDD,ZS"
99,IT Consulting & Other Services,Information Technology,64.54,1,41,23,4,"IBM,CTSH,EPAM,ACN,IT"
100,Human Resource & Employment Services,Industrials,60.88,0,1,1,18,"ADP,PAYX,PAYC"
101,Computer Software,Technology,54.34,0,0,3,62,"SHOP,TRI,MSTR,TEAM"
