,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1D,1W,1M,3M,6M,1Y
0,SPY,True,7,52,17,5,0,10,661.5530185846862,0.0,683.0556803920193,694.4600219726562,1.2184880752370195,5.345719613431031,5.1437585836812705,0.17213569314418012,6.951437908939076,33.90160343704107
2,^VIX,False,4,55,35,0,16,0,0.0,19.821370885478547,0.0,18.360000610351562,-3.974896420100301,-28.782001080929508,-32.47517377811665,21.428576384362035,-15.23545364869808,-54.91159120835965
25,CDNS,True,1,51,13,0,0,4,262.1408714377875,0.0,304.69835561029595,292.3699951171875,1.4469058756183197,4.612130966135513,1.860431439431756,-10.180951016621302,-10.59021556049312,15.09723257999496
30,CTSH,False,49,65,78,0,43,0,0.0,81.4981921399714,0.0,60.040000915527344,-0.8095124296237812,-2.3581081856552126,-0.5466258442869236,-29.196853394619094,-7.888257921581516,-12.069426327853327
31,CMCSA,False,23,59,65,0,28,0,0.0,30.128195786800312,0.0,28.139999389648438,0.3208561676856646,1.2594403115889647,-5.612697824522039,-0.8915050373920769,4.312931497837941,-6.943395131538529
41,DASH,True,5,60,26,1,0,15,147.47537079078688,0.0,218.95356899226596,163.5500030517578,2.4685185303800568,4.906997725960751,1.3572151915731694,-23.88420590666481,-38.51965648966616,-8.385615540236934
71,NFLX,True,34,85,10,16,0,4,97.63669443293014,0.0,117.75870061128927,106.27999877929688,3.024423232289466,7.549078230632072,11.509811668979527,18.86812932134657,-12.890961280048385,15.375014939176124
80,PYPL,True,2,124,5,0,0,3,44.346516454930054,0.0,68.86988860356433,47.970001220703125,0.9682233538649325,6.908853047944888,6.837415569027922,-16.014596240126412,-30.947207405901583,-20.36580295820123
83,QCOM,True,2,61,5,0,0,1,124.83916580200699,0.0,167.83352640414384,132.83999633789062,1.2191334789374888,7.068587623630227,2.326289357024614,-21.017971405786884,-12.509918983910143,1.1551657467294045
90,SNPS,True,1,51,41,0,0,21,382.0141930260413,0.0,488.36553972170947,418.79998779296875,0.24654685745346044,5.252574570765541,1.4952821746224039,-21.4877580123377,-4.5839845573772795,2.927074323714173
111,A,True,8,52,9,5,0,5,112.29438128866138,0.0,139.46927920193957,120.38999938964844,2.4595739486369683,5.716545743976192,8.20975596542858,-18.46428799888556,-11.52073737886762,21.438914673462836
123,AXP,True,7,57,29,4,0,14,304.0733370296903,0.0,366.38159578645065,326.9599914550781,0.9696695879929137,6.491219996423729,9.34579954323858,-8.786776199242766,3.9405098212968213,33.819604130314495
131,APA,False,5,58,18,0,42,0,0.0,40.054761634196325,0.0,37.029998779296875,-6.229432247685414,-13.803539179587887,7.426740551016234,50.008537970324326,72.29100079088649,166.7381288320779
132,APO,True,1,58,50,0,0,25,101.9415680244683,0.0,142.10538562707904,114.81999969482422,4.429288660075665,8.978738638639697,9.938717934482465,-19.888108241561167,-2.096938536871092,-5.931625057786061
136,ARES,True,1,58,36,0,0,18,97.30470548675429,0.0,162.56967360585986,112.61000061035156,5.55868043514439,10.142804150289225,12.168939592160008,-34.509658526854246,-18.452398579438096,-14.276718828096804
138,AJG,True,5,53,26,1,0,12,210.12280658364418,0.0,251.23774892267133,219.91000366210938,-1.1640432979283708,1.075514206516345,5.761559855873309,-16.71108696720056,-26.702406732871065,-31.816277793269276
148,BDX,False,29,76,10,0,35,0,0.0,171.20287567072626,0.0,155.72999572753906,0.19301490439081664,0.49689531512066565,-2.27786450107274,-1.6702979376423388,7.439274654009381,1.8198925246101565
