ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
CTAS,2026-03-19,180.9067,209.08,209.08,176.85,-5.75,-0.72,-4.63,-10.93,-7.67,-11.42,-8.33
DAL,2026-03-02,62.5795,76.183,76.183,67.99,-1.77,2.01,6.55,-1.52,-5.39,16.4,40.81
DAL,2026-03-05,60.368,76.183,76.183,67.99,-1.77,2.01,6.55,-1.52,-5.39,16.4,40.81
DAL,2026-03-06,58.8245,76.183,76.183,67.99,-1.77,2.01,6.55,-1.52,-5.39,16.4,40.81
DAL,2026-03-09,57.4467,76.183,76.183,67.99,-1.77,2.01,6.55,-1.52,-5.39,16.4,40.81
DVA,2026-03-13,146.8105,159.42,159.42,155.11,36.53,1.19,4.22,2.78,33.13,16.77,3.12
EIX,2026-03-20,69.0894,75.5,75.5,71.19,20.36,-0.13,-2.02,-5.38,19.15,32.54,29.14
EQIX,2026-03-09,920.4643,987.5178,987.5178,965.95,26.76,0.15,-0.78,2.03,28.14,21.64,15.94
FAST,2026-03-20,43.6922,48.45,48.45,45.37,13.68,1.07,0.64,-0.2,9.27,-4.44,20.41
FCX,2026-03-03,63.0087,69.75,69.75,57.09,12.68,1.08,2.96,-15.9,13.02,26.63,39.11
FCX,2026-03-06,58.87,69.75,69.75,57.09,12.68,1.08,2.96,-15.9,13.02,26.63,39.11
FCX,2026-03-09,57.0805,69.75,69.75,57.09,12.68,1.08,2.96,-15.9,13.02,26.63,39.11
FCX,2026-03-19,51.513,69.75,69.75,57.09,12.68,1.08,2.96,-15.9,13.02,26.63,39.11
FIX,2026-03-05,1309.3098,1499.2212,1499.2212,1470.64,57.66,0.62,3.35,0.19,54.76,83.07,288.88
FIX,2026-03-09,1238.2171,1499.2212,1499.2212,1470.64,57.66,0.62,3.35,0.19,54.76,83.07,288.88
FRT,2026-03-09,105.6098,110.89,110.89,103.27,3.61,0.15,-2.16,-4.11,2.73,5.56,9.99
FRT,2026-03-20,102.8667,110.89,110.89,103.27,3.61,0.15,-2.16,-4.11,2.73,5.56,9.99
FTV,2026-03-06,55.9914,62.3518,62.3518,54.78,-0.67,-0.22,-0.11,-4.92,-1.51,13.34,-3.8
FTV,2026-03-12,54.2549,62.3518,62.3518,54.78,-0.67,-0.22,-0.11,-4.92,-1.51,13.34,-3.8
GD,2026-01-28,345.059,369.7,369.7,352.5,5.13,1.81,-0.24,0.38,2.53,9.99,35.14
GD,2026-03-19,345.4354,369.7,369.7,352.5,5.13,1.81,-0.24,0.38,2.53,9.99,35.14
GL,2026-03-06,139.7963,152.71,152.71,137.51,-1.49,-0.77,-0.08,-3.36,-3.33,-5.8,6.82
GL,2026-03-09,138.455,152.71,152.71,137.51,-1.49,-0.77,-0.08,-3.36,-3.33,-5.8,6.82
GM,2026-02-23,78.3623,87.413,87.413,76.61,-5.57,0.05,4.19,-5.53,-7.51,31.35,50.39
GM,2026-02-27,78.0848,87.413,87.413,76.61,-5.57,0.05,4.19,-5.53,-7.51,31.35,50.39
GM,2026-03-02,77.1986,87.413,87.413,76.61,-5.57,0.05,4.19,-5.53,-7.51,31.35,50.39
GM,2026-03-03,75.7088,87.413,87.413,76.61,-5.57,0.05,4.19,-5.53,-7.51,31.35,50.39
GM,2026-03-06,73.8613,87.413,87.413,76.61,-5.57,0.05,4.19,-5.53,-7.51,31.35,50.39
GM,2026-03-09,72.964,87.413,87.413,76.61,-5.57,0.05,4.19,-5.53,-7.51,31.35,50.39
GWW,2026-03-09,1091.9016,1218.63,1218.63,1075.87,6.82,0.98,2.87,-4.51,4.16,10.73,9.46
GWW,2026-03-13,1066.0748,1218.63,1218.63,1075.87,6.82,0.98,2.87,-4.51,4.16,10.73,9.46
GWW,2026-03-16,1057.5266,1218.63,1218.63,1075.87,6.82,0.98,2.87,-4.51,4.16,10.73,9.46
HAS,2026-03-06,93.0357,106.2475,106.2475,92.19,13.2,-0.44,0.61,-7.63,13.81,25.22,55.02
HAS,2026-03-09,91.7231,106.2475,106.2475,92.19,13.2,-0.44,0.61,-7.63,13.81,25.22,55.02
HLT,2026-03-06,292.0818,333.7024,333.7024,303.16,5.59,1.08,2.92,-3.03,3.68,15.08,30.64
HSIC,2026-03-19,72.1683,89.29,89.29,74.25,-1.76,0.31,1.55,-10.92,-4.29,7.28,4.93
HST,2026-03-09,18.5536,21.0,21.0,19.48,9.87,2.69,2.15,-2.06,6.6,15.26,37.4
IBKR,2026-02-05,68.9865,78.7155,78.7155,68.68,6.91,3.87,0.34,-4.4,4.49,5.11,53.46
IBKR,2026-03-09,63.8104,79.095,79.095,68.68,6.91,3.87,0.34,-4.4,4.49,5.11,53.46
JNJ,2026-03-05,238.9669,251.71,251.71,239.93,16.55,1.98,1.12,-2.58,16.34,37.47,51.03
LH,2026-02-17,267.5272,291.289,291.289,266.02,6.3,-0.04,0.07,-7.12,4.56,-4.48,13.72
LH,2026-03-09,265.0903,291.289,291.289,266.02,6.3,-0.04,0.07,-7.12,4.56,-4.48,13.72
LIN,2026-03-24,475.4228,508.9405,508.9405,492.34,15.85,2.61,0.77,-1.99,16.64,3.31,8.69
MAR,2026-03-06,319.3706,369.2865,369.2865,326.79,5.54,0.77,1.32,-4.58,4.36,25.34,35.8
MAR,2026-03-09,312.748,369.2865,369.2865,326.79,5.54,0.77,1.32,-4.58,4.36,25.34,35.8
MCK,2026-03-05,922.2787,999.0,999.0,879.75,7.34,-0.25,-4.41,-8.03,7.59,18.88,33.65
MCK,2026-03-06,916.5256,999.0,999.0,879.75,7.34,-0.25,-4.41,-8.03,7.59,18.88,33.65
MCK,2026-03-20,884.7301,999.0,999.0,879.75,7.34,-0.25,-4.41,-8.03,7.59,18.88,33.65
MET,2026-02-05,75.1475,83.2534,83.2534,70.39,-10.19,0.72,2.61,-6.57,-12.85,-11.1,-13.89
MET,2026-02-27,71.7939,83.2534,83.2534,70.39,-10.19,0.72,2.61,-6.57,-12.85,-11.1,-13.89
MRVL,2026-02-03,75.2423,102.6961,102.6961,98.45,15.93,6.59,12.36,25.59,16.18,32.12,35.76
MRVL,2026-02-04,73.3143,102.6961,102.6961,98.45,15.93,6.59,12.36,25.59,16.18,32.12,35.76
MRVL,2026-02-05,71.6356,102.6961,102.6961,98.45,15.93,6.59,12.36,25.59,16.18,32.12,35.76
NCLH,2026-03-02,21.7109,25.1,25.1,20.22,-9.41,2.85,2.12,-15.61,-16.69,-20.92,-2.27
NTRS,2026-02-12,142.0693,156.7214,156.7214,139.73,2.87,-0.46,3.6,-0.63,0.18,8.31,41.22
NTRS,2026-02-23,137.9956,156.7214,156.7214,139.73,2.87,-0.46,3.6,-0.63,0.18,8.31,41.22
NTRS,2026-03-06,136.1949,156.7214,156.7214,139.73,2.87,-0.46,3.6,-0.63,0.18,8.31,41.22
NTRS,2026-03-09,134.2459,156.7214,156.7214,139.73,2.87,-0.46,3.6,-0.63,0.18,8.31,41.22
NUE,2026-02-13,181.3309,196.9,196.9,165.17,1.26,1.49,2.49,-5.7,0.9,23.03,31.76
NUE,2026-03-09,165.5437,196.9,196.9,165.17,1.26,1.49,2.49,-5.7,0.9,23.03,31.76
NUE,2026-03-19,157.0949,196.9,196.9,165.17,1.26,1.49,2.49,-5.7,0.9,23.03,31.76
OMC,2026-03-20,74.231,86.3088,86.3088,75.74,-5.27,0.46,-0.45,-7.23,-3.95,1.27,-0.89
PCAR,2026-03-09,117.283,131.5375,131.5375,116.34,6.51,0.47,1.44,-7.85,3.4,21.25,20.97
PCAR,2026-03-20,110.9441,131.5375,131.5375,116.34,6.51,0.47,1.44,-7.85,3.4,21.25,20.97
RCL,2026-03-02,292.7417,354.5014,354.5014,279.01,0.57,2.06,3.52,-11.38,-6.41,-14.6,25.6
RCL,2026-03-06,270.4017,354.5014,354.5014,279.01,0.57,2.06,3.52,-11.38,-6.41,-14.6,25.6
RCL,2026-03-09,263.126,354.5014,354.5014,279.01,0.57,2.06,3.52,-11.38,-6.41,-14.6,25.6
REGN,2026-01-13,744.8827,820.1234,820.1234,749.47,-2.79,1.05,0.72,-2.94,-3.72,32.3,14.0
REGN,2026-03-19,728.5025,820.1234,820.1234,749.47,-2.79,1.05,0.72,-2.94,-3.72,32.3,14.0
RF,2026-02-12,29.3498,30.8732,30.8732,25.76,-4.03,0.47,2.22,-8.55,-6.51,-1.68,20.57
RL,2026-03-02,351.1373,389.15,389.15,345.93,-2.17,0.71,1.26,-7.54,-5.58,11.98,48.41
RL,2026-03-03,344.0696,389.15,389.15,345.93,-2.17,0.71,1.26,-7.54,-5.58,11.98,48.41
RL,2026-03-09,330.7671,389.15,389.15,345.93,-2.17,0.71,1.26,-7.54,-5.58,11.98,48.41
RSG,2026-03-10,220.2735,233.42,233.42,215.55,2.01,0.13,-2.9,-2.35,1.53,-4.72,-7.7
RSG,2026-03-25,212.2584,233.42,233.42,215.55,2.01,0.13,-2.9,-2.35,1.53,-4.72,-7.7
RTX,2026-03-24,192.6512,214.5,214.5,195.0,6.68,0.52,-4.67,-1.74,5.37,22.35,47.22
SHW,2026-03-02,347.6112,376.9365,376.9365,321.95,-0.42,2.63,3.15,-11.53,-0.36,-6.11,-5.22
SHW,2026-03-03,342.1798,376.9365,376.9365,321.95,-0.42,2.63,3.15,-11.53,-0.36,-6.11,-5.22
SHW,2026-03-05,333.4382,376.9365,376.9365,321.95,-0.42,2.63,3.15,-11.53,-0.36,-6.11,-5.22
SHW,2026-03-06,328.1466,376.9365,376.9365,321.95,-0.42,2.63,3.15,-11.53,-0.36,-6.11,-5.22
SHW,2026-03-09,322.1271,376.9365,376.9365,321.95,-0.42,2.63,3.15,-11.53,-0.36,-6.11,-5.22
SHW,2026-03-19,304.9858,376.9365,376.9365,321.95,-0.42,2.63,3.15,-11.53,-0.36,-6.11,-5.22
SNA,2026-03-09,366.2202,390.05,390.05,367.62,7.36,1.25,1.55,-5.02,5.69,9.57,11.94
STLD,2026-02-13,188.979,208.47,208.47,173.47,2.37,2.22,2.8,-9.12,-1.01,27.74,38.94
STLD,2026-03-09,177.3649,208.47,208.47,173.47,2.37,2.22,2.8,-9.12,-1.01,27.74,38.94
STLD,2026-03-19,162.2188,208.47,208.47,173.47,2.37,2.22,2.8,-9.12,-1.01,27.74,38.94
TRV,2026-03-06,299.9114,311.984,311.984,290.59,0.55,-0.83,-2.89,-4.51,0.0,5.99,13.78
TRV,2026-03-12,295.5684,311.984,311.984,290.59,0.55,-0.83,-2.89,-4.51,0.0,5.99,13.78
TRV,2026-03-19,295.5793,311.984,311.984,290.59,0.55,-0.83,-2.89,-4.51,0.0,5.99,13.78
TXN,2026-02-24,211.882,231.32,231.32,196.77,14.16,1.1,3.14,-7.77,10.76,9.77,9.42
TXN,2026-03-05,196.0009,231.32,231.32,196.77,14.16,1.1,3.14,-7.77,10.76,9.77,9.42
TXN,2026-03-06,192.8056,231.32,231.32,196.77,14.16,1.1,3.14,-7.77,10.76,9.77,9.42
TXN,2026-03-19,185.6851,231.32,231.32,196.77,14.16,1.1,3.14,-7.77,10.76,9.77,9.42
UAL,2026-03-06,91.6805,118.94,118.94,92.95,-16.88,-0.65,0.48,-17.44,-19.88,-10.74,15.87
UAL,2026-03-09,88.5966,118.94,118.94,92.95,-16.88,-0.65,0.48,-17.44,-19.88,-10.74,15.87
USB,2026-02-12,57.4878,61.19,61.19,51.89,-2.75,-0.48,1.11,-5.71,-4.52,7.3,23.81
USB,2026-02-23,55.7852,61.19,61.19,51.89,-2.75,-0.48,1.11,-5.71,-4.52,7.3,23.81
USB,2026-02-24,54.7855,61.19,61.19,51.89,-2.75,-0.48,1.11,-5.71,-4.52,7.3,23.81
USB,2026-03-09,50.3575,61.19,61.19,51.89,-2.75,-0.48,1.11,-5.71,-4.52,7.3,23.81
VTRS,2026-02-26,15.0977,16.1619,16.1619,13.5,9.36,1.05,-1.75,-15.27,13.37,43.47,51.93
VZ,2026-03-18,49.469,51.67,51.67,50.37,25.81,-1.06,1.57,1.02,28.17,20.24,23.55
VZ,2026-03-19,49.1905,51.67,51.67,50.37,25.81,-1.06,1.57,1.02,28.17,20.24,23.55
WMB,2026-03-09,72.6269,76.3211,76.3211,73.81,23.67,-0.87,1.39,1.14,26.17,22.1,24.78
WMB,2026-03-10,72.157,76.3211,76.3211,73.81,23.67,-0.87,1.39,1.14,26.17,22.1,24.78
WMT,2026-02-20,122.573,134.4141,134.4141,123.06,10.68,0.83,1.09,-2.71,9.51,20.53,41.9
WMT,2026-03-19,119.5197,134.4141,134.4141,123.06,10.68,0.83,1.09,-2.71,9.51,20.53,41.9
WMT,2026-03-20,118.3957,134.4141,134.4141,123.06,10.68,0.83,1.09,-2.71,9.51,20.53,41.9
