,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price
0,SPY,False,17,17,4,0,10,0,0.0,684.9211131466402,0.0
1,QQQ,False,6,5,6,0,0,0,0.0,614.9880419731165,0.0
2,^VIX,True,17,35,82,2,0,14,13.765898491875124,0.0,17.658234485655967
3,ADBE,False,28,18,26,0,12,0,0.0,335.0465520283515,0.0
4,AMD,False,6,13,4,0,8,0,0.0,232.74630608282013,0.0
5,ABNB,False,19,27,22,0,19,0,0.0,132.72527549690162,0.0
6,ALNY,False,22,3,20,0,0,0,0.0,378.6680159209362,0.0
7,GOOGL,False,4,23,11,0,13,0,0.0,324.7892645150453,0.0
8,GOOG,False,4,21,13,0,12,0,0.0,325.3831349756196,0.0
9,AMZN,False,17,17,24,0,9,0,0.0,231.11675351880865,0.0
10,AEP,True,20,29,44,15,0,17,118.08082962021562,0.0,118.92075791801038
11,AMGN,True,25,2,7,9,0,4,343.58385893681174,0.0,322.476354794916
12,ADI,True,26,12,15,22,0,13,309.42058619359256,0.0,262.2013453858324
13,AAPL,True,8,30,41,5,0,22,264.49927094309834,0.0,273.5036262865827
14,AMAT,False,6,21,11,0,15,0,0.0,306.2758966067401,0.0
15,APP,False,28,23,11,0,13,0,0.0,672.4008230942401,0.0
16,ARM,True,4,3,8,2,0,3,107.23471113662558,0.0,105.29530282841792
17,ASML,True,28,10,13,20,0,7,1334.7103282458008,0.0,1067.5666650300793
18,TEAM,False,10,3,15,0,1,0,0.0,121.49172430730873,0.0
19,ADSK,False,28,23,37,0,11,0,0.0,291.31478340050256,0.0
20,ADP,False,12,12,10,0,2,0,0.0,254.84383407253455,0.0
21,AXON,False,11,32,24,0,15,0,0.0,589.2677020008532,0.0
22,BKR,True,27,18,31,21,0,15,56.794246201270745,0.0,48.07049963507475
23,BKNG,False,20,29,64,0,18,0,0.0,5265.732743602084,0.0
24,AVGO,False,41,13,14,0,8,0,0.0,362.3930326374177,0.0
25,CDNS,False,10,13,15,0,4,0,0.0,304.69835561029595,0.0
26,CHTR,True,9,12,22,7,0,8,215.31245588511746,0.0,202.082093268091
27,CTAS,True,4,7,31,1,0,12,190.8318461241093,0.0,190.2006196960727
28,CSCO,True,13,25,36,11,0,14,81.83180795105366,0.0,76.60239156083642
29,CCEP,True,17,25,23,15,0,12,93.01539042147704,0.0,89.31770291366297
30,CTSH,False,7,65,78,0,43,0,0.0,81.91291029779217,0.0
31,CMCSA,True,40,65,17,25,0,9,29.57325232162373,0.0,30.305369824681225
32,CEG,False,25,17,24,0,0,0,0.0,339.139089644278,0.0
33,CPRT,False,8,12,52,0,7,0,0.0,39.71550648879249,0.0
34,CSGP,False,127,47,24,0,33,0,0.0,91.26566967368528,0.0
35,COST,True,24,21,4,15,0,1,956.272325197322,0.0,891.1617296037688
36,CRWD,False,58,57,31,0,27,0,0.0,522.7308591590778,0.0
37,CSX,True,16,11,25,14,0,12,39.05264649426533,0.0,36.06223447028283
38,DDOG,True,2,5,6,0,0,2,103.43757184656454,0.0,124.8835861948425
39,DXCM,False,2,49,19,0,19,0,0.0,68.99832911194402,0.0
40,FANG,True,12,27,24,8,0,15,158.74523024923334,0.0,152.68459362556482
41,DASH,False,23,26,31,0,15,0,0.0,218.95356899226596,0.0
42,EA,False,8,87,2,0,51,0,0.0,203.70824574142696,0.0
43,EXC,False,6,12,31,0,5,0,0.0,43.741550414532846,0.0
44,FAST,True,23,7,18,13,0,8,44.55903852007821,0.0,40.86945270063738
45,FER,True,27,8,32,18,0,17,69.48262980854078,0.0,65.27405218359567
46,FTNT,True,14,24,9,5,0,2,76.91010692195185,0.0,80.28314851675559
47,GEHC,True,6,11,38,2,0,20,75.87307523376167,0.0,81.70861116383716
48,GILD,True,16,11,9,14,0,4,143.96921511148471,0.0,119.68560440541746
49,HON,True,40,18,18,24,0,5,229.66883779904077,0.0,192.9199545236146
50,IDXX,False,10,16,18,0,8,0,0.0,682.5806582537975,0.0
51,INSM,False,45,47,4,0,34,0,0.0,198.03198156132865,0.0
52,INTC,False,14,14,10,0,11,0,0.0,43.38206523908276,0.0
53,INTU,False,28,14,30,0,6,0,0.0,649.2502470634153,0.0
54,ISRG,False,20,16,5,0,5,0,0.0,557.8352160831571,0.0
55,KDP,True,6,32,13,4,0,10,27.213364232945928,0.0,28.110733263226894
56,KLAC,False,9,39,10,0,26,0,0.0,1459.4670395057392,0.0
57,KHC,True,4,12,4,2,0,1,23.611612153372846,0.0,22.933085901712005
58,LRCX,False,6,42,12,0,31,0,0.0,217.0242119534155,0.0
59,LIN,False,4,37,51,0,32,0,0.0,450.25546183052245,0.0
60,MAR,True,40,5,22,19,0,12,317.3535581417023,0.0,290.7148665662694
61,MRVL,True,3,38,10,1,0,5,73.97872152710607,0.0,88.10387161613147
62,MELI,False,7,20,38,0,8,0,0.0,2110.4770184249755,0.0
63,META,True,15,6,32,6,0,10,636.2124743193077,0.0,635.482599733811
64,MCHP,True,49,19,10,21,0,0,71.37300126366183,0.0,60.313504050983525
65,MU,False,6,30,3,0,25,0,0.0,381.5133296705663,0.0
66,MSFT,False,10,3,55,0,1,0,0.0,448.23834994597064,0.0
67,MSTR,False,10,11,64,0,3,0,0.0,155.04581208582536,0.0
68,MDLZ,True,23,23,5,19,0,0,58.223323384512945,0.0,54.82847497723026
69,MPWR,True,26,12,11,15,0,7,1071.4390091802102,0.0,919.6843199317016
70,MNST,True,36,6,23,19,0,16,79.48112755890193,0.0,72.80147923841352
71,NFLX,False,77,10,19,0,4,0,0.0,117.75870061128927,0.0
72,NVDA,True,3,4,4,1,0,1,174.0919289561936,0.0,182.14646736770533
73,NXPI,True,1,6,19,0,0,9,213.06936755948885,0.0,224.81026404693907
74,ORLY,False,5,18,22,0,11,0,0.0,96.42597221880075,0.0
75,ODFL,True,50,55,14,34,0,3,178.89147169605818,0.0,144.65491527126082
76,PCAR,True,55,4,19,40,0,5,122.77232056345765,0.0,94.04527657454119
77,PLTR,False,29,17,20,0,11,0,0.0,179.9666307183974,0.0
78,PANW,False,14,11,41,0,5,0,0.0,180.1944981457206,0.0
79,PAYX,False,28,14,92,0,4,0,0.0,110.71865949671545,0.0
80,PYPL,False,84,5,48,0,3,0,0.0,69.0784075452633,0.0
81,PDD,False,21,12,27,0,9,0,0.0,112.97637329195193,0.0
82,PEP,True,20,14,24,16,0,8,158.83539656440232,0.0,145.68766259287915
83,QCOM,False,21,5,3,0,1,0,0.0,168.91109863367518,0.0
84,REGN,False,20,16,12,0,9,0,0.0,757.5948901476594,0.0
85,ROP,False,76,11,26,0,1,0,0.0,496.60310632405924,0.0
86,ROST,True,3,12,67,1,0,43,186.9553566260947,0.0,187.23939159601397
87,STX,True,45,11,16,17,0,9,354.21018641023386,0.0,241.69055149004086
88,SHOP,False,18,35,15,0,14,0,0.0,157.06743387241386,0.0
89,SBUX,False,9,54,8,0,21,0,0.0,92.21819829159355,0.0
90,SNPS,False,10,41,62,0,21,0,0.0,488.36553972170947,0.0
91,TMUS,True,9,108,25,5,0,12,191.4321648310165,0.0,249.17860246996605
92,TTWO,False,21,12,40,0,4,0,0.0,247.60969622778504,0.0
93,TSLA,False,30,18,13,0,16,0,0.0,457.2523699631363,0.0
94,TXN,True,52,59,10,30,0,6,206.3237908066316,0.0,191.50359614397638
95,TRI,False,72,10,49,0,8,0,0.0,155.9807540419738,0.0
96,VRSK,False,16,15,55,0,2,0,0.0,217.75020354375673,0.0
97,VRTX,True,14,5,29,4,0,10,453.92971699283385,0.0,445.44201370057164
98,WMT,True,26,9,21,13,0,19,122.55509139799376,0.0,112.61354418631969
99,WBD,True,1,9,68,0,0,32,26.882163099499184,0.0,27.63438750127212
100,WDC,True,46,10,16,22,0,10,233.06914933878247,0.0,148.34323311696926
101,WDAY,False,66,36,1,0,13,0,0.0,230.77432998218723,0.0
102,XEL,True,2,6,12,0,0,8,74.75430362752968,0.0,74.51849790740302
103,ZS,False,61,15,12,0,7,0,0.0,315.9215262231083,0.0
104,MMM,True,4,13,9,2,0,6,162.05868373575026,0.0,163.04555831178544
