Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Semiconductor Materials & Equipment,Information Technology,174.55,98,98,96,70,"LRCX,TER,KLAC,AMAT"
2,Broadcasting,Communication Services,145.52,97,97,94,89,"WBD,FOXA,FOX"
3,Electronic Components,Information Technology,141.89,96,96,97,95,"APH,GLW"
4,"Technology Hardware, Storage & Peripherals",Information Technology,132.99,95,95,92,86,"WDC,STX,AAPL,HPE,DELL,NTAP,SMCI,HPQ"
5,Construction Machinery & Heavy Transportation Equipment,Industrials,126.78,94,90,72,61,"CMI,CAT,PCAR,WAB"
6,Semiconductors,Information Technology,125.06,93,80,87,64,"MU,INTC,AMD,MPWR,ADI,FSLR,MCHP,ON,AVGO,NVDA,TXN,NXPI,MRVL,QCOM,SWKS,ARM"
7,Construction & Engineering,Industrials,124.96,92,91,95,94,"FIX,EME,PWR,J"
8,Steel,Materials,123.42,91,92,66,38,"NUE,STLD"
9,Air Freight & Logistics,Industrials,123.3,90,86,42,20,"CHRW,EXPD,FDX,UPS"
10,Oil & Gas Equipment & Services,Energy,120.32,89,59,53,26,"HAL,SLB,BKR"
11,Automobile Manufacturers,Consumer Discretionary,119.5,88,94,91,57,"GM,F,TSLA"
12,Electronic Manufacturing Services,Information Technology,117.45,87,88,89,96,"JBL,TEL"
13,Investment Banking & Brokerage,Financials,117.41,86,93,93,97,"GS,HOOD,IBKR,MS,SCHW,RJF"
14,Interactive Media & Services,Communication Services,116.5,85,85,85,68,"GOOGL,GOOG,META,MTCH"
15,Agricultural Products & Services,Consumer Staples,116.22,84,62,84,25,"BG,ADM"
16,Biotechnology,Health Care,115.98,83,87,76,45,"MRNA,INSM,INCY,BIIB,REGN,AMGN,GILD,ABBV,ALNY,VRTX"
17,Passenger Airlines,Industrials,114.75,82,89,65,66,"LUV,DAL,UAL"
18,Specialty Chemicals,Materials,114.74,81,61,29,9,"ALB,DD,ECL,PPG,SHW,IFF,LYB"
19,Aerospace & Defense,Industrials,114.24,80,73,78,83,"HII,LHX,HWM,RTX,LMT,BA,NOC,TXT,GE,GD,TDG,AXON"
20,Regional Banks,Financials,112.56,79,72,50,56,"CFG,KEY,FITB,RF,MTB,HBAN"
21,Automotive Retail,Consumer Discretionary,111.55,78,64,71,92,"CVNA,ORLY,AZO"
22,Cargo Ground Transportation,Industrials,111.35,77,74,16,5,"JBHT,ODFL"
23,Consumer Staples Merchandise Retail,Consumer Staples,111.09,76,76,47,59,"DG,DLTR,WMT,TGT,COST"
24,Health Care Distributors,Health Care,110.19,75,79,68,58,"CAH,COR,HSIC,MCK"
25,Apparel Retail,Consumer Discretionary,109.46,74,83,63,24,"ROST,TJX"
26,Other Specialty Retail,Consumer Discretionary,109.28,73,65,60,78,"ULTA,TSCO"
27,Oil & Gas Refining & Marketing,Energy,108.34,72,54,82,54,"VLO,PSX,MPC"
28,Diversified Banks,Financials,107.85,71,78,64,67,"C,USB,PNC,TFC,BAC,WFC,JPM"
29,Pharmaceuticals,Health Care,107.81,70,70,32,6,"VTRS,LLY,JNJ,MRK,BMY,PFE,ZTS"
30,Health Care Facilities,Health Care,106.76,69,82,81,15,"HCA,UHS"
31,Electrical Components & Equipment,Industrials,106.14,68,52,70,88,"ROK,AME,EMR,GNRC,ETN"
32,Life Sciences Tools & Services,Health Care,105.86,67,69,62,14,"CRL,TMO,IQV,WAT,MTD,TECH,DHR,A"
33,Casinos & Gaming,Consumer Discretionary,105.48,66,84,73,73,"LVS,WYNN,MGM"
34,Independent Power Producers & Energy Traders,Utilities,105.1,65,75,88,93,"AES,NRG"
35,Integrated Oil & Gas,Energy,104.81,64,42,44,42,"XOM,CVX"
36,Consumer Finance,Financials,104.73,63,81,79,76,"SYF,AXP,COF"
37,Asset Management & Custody Banks,Financials,103.67,62,63,45,72,"IVZ,NTRS,BK,STT,BEN,BLK,TROW,AMP,APO,ARES,BX,KKR"
38,Interactive Home Entertainment,Communication Services,103.54,61,77,90,62,"EA,TTWO"
39,Construction Materials,Materials,103.17,60,68,74,40,"CRH,MLM,VMC"
40,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,102.59,59,67,69,87,"TPR,RL,NKE,LULU"
41,Broadline Retail,Consumer Discretionary,102.43,58,55,83,90,"EBAY,AMZN"
42,Personal Care Products,Consumer Staples,101.65,57,50,21,44,"EL,KVUE,PG"
43,Industrial Machinery & Supplies & Components,Industrials,101.14,56,48,34,30,"PH,NDSN,SWK,DOV,HUBB,SNA,IEX,XYL,IR,PNR,FTV,GWW,ITW,OTIS"
44,Trading Companies & Distributors,Industrials,100.68,55,38,59,80,"URI,FAST"
45,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,100.38,54,71,61,82,"EXPE,MAR,HLT,CCL,RCL,ABNB,BKNG,NCLH"
46,Tobacco,Consumer Staples,99.0,53,39,66,75,"PM,MO"
47,Health Care REITs,Real Estate,98.36,52,60,58,50,"WELL,VTR,DOC"
48,Industrial Conglomerates,Industrials,97.78,51,41,55,52,"HON,MMM"
49,Home Improvement Retail,Consumer Discretionary,97.28,50,22,35,16,"LOW,HD"
50,Multi-line Insurance,Financials,96.35,49,66,54,36,"AIZ,L,AIG"
51,Rail Transportation,Industrials,96.26,48,58,49,55,"NSC,CSX,UNP"
52,Oil & Gas Storage & Transportation,Energy,96.23,47,27,10,49,"TRGP,KMI,WMB,OKE"
53,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,95.95,46,57,40,29,"MNST,KO,PEP,KDP"
54,IT Consulting & Other Services,Information Technology,95.64,45,45,6,3,"EPAM,CTSH,IBM,ACN,IT"
55,Life & Health Insurance,Financials,95.55,44,56,28,37,"PFG,GL,PRU,AFL,MET"
56,Oil & Gas Exploration & Production,Energy,95.55,44,31,24,28,"APA,DVN,CTRA,EXE,COP,EQT,FANG,OXY,TPL,EOG"
57,Hotel & Resort REITs,Real Estate,94.99,43,44,38,41,"HST,VICI"
58,Financial Exchanges & Data,Financials,93.81,42,33,30,71,"CBOE,NDAQ,MCO,SPGI,CME,ICE,MSCI,FDS,COIN"
59,Communications Equipment,Information Technology,93.79,41,40,77,79,"ANET,CSCO,FFIV,MSI"
60,Retail REITs,Real Estate,93.4,40,37,43,19,"SPG,O,FRT,REG,KIM"
61,Multi-Utilities,Utilities,93.03,39,46,56,47,"NEE,D,NI,CNP,SRE,AEE,XEL,ED,PNW,DTE,CMS,PCG"
62,Environmental & Facilities Services,Industrials,93.01,38,36,27,48,"ROL,WM,VLTO,RSG"
63,Property & Casualty Insurance,Financials,92.88,37,53,39,39,"CINF,CB,HIG,TRV,ACGL,ALL,WRB,PGR"
64,--- Reference ---,--- Reference ---,92.65,36,34,51,43,"QQQ,SPY,^VIX"
65,Homebuilding,Consumer Discretionary,92.63,35,24,36,12,"PHM,DHI,NVR,LEN"
66,Fertilizers & Agricultural Chemicals,Materials,92.58,34,12,23,74,"CTVA,CF,MOS"
67,Electric Utilities,Utilities,92.31,33,49,67,69,"ES,FE,EIX,EVRG,AEP,ETR,LNT,PPL,WEC,EXC,DUK,SO,CEG,PEG,VST"
68,Building Products,Industrials,91.45,32,26,26,51,"JCI,ALLE,AOS,MAS,TT,BLDR,LII,CARR"
69,Health Care Equipment,Health Care,91.39,31,43,37,31,"IDXX,RVTY,EW,STE,MDT,HOLX,GEHC,BDX,RMD,ISRG,DXCM,PODD,SYK,BSX,ABT,ZBH,BAX"
70,Health Care Services,Health Care,90.99,30,32,57,22,"CVS,DGX,LH,CI,DVA"
71,Electronic Equipment & Instruments,Information Technology,90.55,29,29,33,63,"KEYS,TDY,TRMB,ZBRA,ROP"
72,Managed Health Care,Health Care,90.5,28,5,15,0,"CNC,ELV,HUM,UNH,MOH"
73,Restaurants,Consumer Discretionary,90.39,27,28,17,35,"SBUX,YUM,DRI,MCD,DPZ,CMG"
74,Real Estate Services,Real Estate,89.17,26,30,48,84,"CBRE,CSGP"
75,Publishing,Communication Services,88.6,25,14,18,53,"NWS,NWSA"
76,Self-Storage REITs,Real Estate,87.86,24,17,31,4,"EXR,PSA"
77,Health Care Supplies,Health Care,87.83,23,47,5,0,"COO,ALGN,WST"
78,Industrial Gases,Materials,87.7,22,9,9,34,"LIN,APD"
79,Diversified Support Services,Industrials,87.57,21,25,25,22,"LDOS,CTAS,CPRT"
80,Movies & Entertainment,Communication Services,87.49,20,35,75,81,"TKO,DIS,LYV,PSKY,NFLX"
81,Distributors,Consumer Discretionary,87.17,19,6,25,27,"GPC,POOL"
82,Integrated Telecommunication Services,Communication Services,86.92,18,21,22,60,"VZ,T"
83,Internet Services & Infrastructure,Information Technology,86.58,17,20,4,21,"AKAM,VRSN,GDDY"
84,Paper & Plastic Packaging Products & Materials,Materials,86.33,16,16,14,17,"PKG,AVY,AMCR,SW,IP"
85,Distillers & Vintners,Consumer Staples,85.99,15,14,0,1,"STZ,BF.B"
86,Application Software,Information Technology,85.56,14,51,80,91,"APP,PLTR,SNPS,CDNS,DDOG,FICO,ADSK,PTC,ORCL,CRM,INTU,ADBE,TYL,WDAY"
87,Data Center REITs,Real Estate,84.95,13,15,41,33,"EQIX,DLR"
88,Multi-Family Residential REITs,Real Estate,84.82,12,19,7,11,"CPT,UDR,MAA,ESS,EQR,AVB"
89,Household Products,Consumer Staples,82.27,11,2,3,10,"CL,CHD,CLX,KMB"
90,Packaged Foods & Meats,Consumer Staples,81.45,10,11,8,8,"TSN,HSY,SJM,MDLZ,HRL,MKC,GIS,CAG,KHC,CPB,LW"
91,Systems Software,Information Technology,79.97,9,23,52,65,"CRWD,MSFT,PANW,GEN,FTNT,NOW"
92,Telecom Tower REITs,Real Estate,79.77,8,13,11,32,"AMT,SBAC,CCI"
93,Transaction & Payment Processing Services,Financials,78.77,7,10,13,18,"JKHY,CPAY,MA,V,GPN,XYZ,FIS,PYPL,FISV"
94,EDP Services,Technology,78.57,6,18,86,77,"PDD,ZS"
95,Insurance Brokers,Financials,78.41,5,7,12,15,"WTW,AON,MRSH,AJG,ERIE,BRO"
96,Human Resource & Employment Services,Industrials,77.97,4,8,19,46,"DAY,ADP,PAYX,PAYC"
97,Research & Consulting Services,Industrials,75.96,3,3,2,13,"EFX,VRSK"
98,Office REITs,Real Estate,74.69,2,0,20,7,"BXP,ARE"
99,Cable & Satellite,Communication Services,71.78,1,0,0,2,"CMCSA,CHTR"
100,Advertising,Communication Services,70.65,0,1,1,23,"OMC,TTD"
101,Computer Software,Technology,66.27,0,4,46,85,"SHOP,TRI,TEAM,MSTR"
