ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
ADM,2025-11-04,2026-01-14,2026-01-15,63.9381,56.9357,-10.95%,77.9427,56.9357,PENDING,,,72.23,26.59,-0.14,9.16,7.13,25.95,20.17,58.86
AEE,2025-10-28,2026-02-11,2026-02-12,107.7183,101.8496,-5.45%,119.4556,101.8496,PENDING,,,108.72,9.61,0.14,2.51,-2.3,9.63,9.39,13.13
AEP,2025-12-02,2026-02-12,2026-02-13,127.32,117.8898,-7.41%,146.1804,117.8898,PENDING,,,130.1,13.72,0.97,3.53,-1.51,13.72,22.53,29.39
AES,2025-10-31,2026-02-03,2026-02-04,15.88,13.4826,-15.10%,20.6748,13.4826,PENDING,,,14.0,-1.21,-0.07,-0.71,-13.85,1.47,10.1,18.5
ALGN,2026-01-29,2026-02-05,2026-02-06,177.89,160.8126,-9.60%,212.0447,160.8126,PENDING,,,166.38,6.55,-6.17,-3.93,-12.06,5.41,33.23,-0.05
CB,2026-01-05,2026-02-04,2026-02-05,329.0287,306.2862,-6.91%,374.5136,306.2862,PENDING,,,319.09,2.53,-1.61,-1.08,-5.29,2.14,15.0,8.73
CMCSA,2026-01-29,2026-01-30,2026-02-02,29.62,27.8685,-5.91%,33.1231,27.8685,PENDING,,,28.33,2.32,-1.36,-2.38,-8.17,2.69,-2.25,-15.78
CMS,2026-01-05,2026-02-13,2026-02-17,76.58,68.151,-11.01%,93.438,68.151,PENDING,,,76.21,9.8,-0.16,2.41,-1.09,9.51,8.99,7.1
COHR,2026-02-05,2026-02-09,2026-02-10,232.2,189.3103,-18.47%,317.9794,189.3103,PENDING,,,243.48,31.92,0.08,-4.0,-2.66,27.23,128.47,240.58
CTVA,2026-03-05,2026-03-25,2026-03-26,81.74,76.4073,-6.52%,92.4053,76.4073,PENDING,,,81.99,22.59,-0.89,6.03,4.26,22.05,22.83,32.05
DOV,2026-01-29,2026-02-03,2026-02-04,212.3727,198.9618,-6.31%,239.1945,198.9618,PENDING,,,206.6,6.06,-1.25,-1.32,-8.83,3.77,25.4,14.59
DOW,2026-02-20,2026-03-11,2026-03-12,35.75,29.1792,-18.38%,48.8916,29.1792,PENDING,,,40.82,76.66,3.42,11.38,38.14,79.11,88.82,22.49
ED,2026-01-05,2026-01-16,2026-01-20,103.1993,96.2617,-6.72%,117.0744,96.2617,PENDING,,,111.68,13.33,0.14,2.04,0.83,13.09,15.4,7.4
EQT,2026-03-17,2026-03-25,2026-03-26,67.88,61.7856,-8.98%,80.0688,61.7856,PENDING,,,67.55,26.38,1.03,4.45,13.07,25.7,25.98,29.16
ETR,2026-03-19,2026-03-27,,,102.3872,,,,PENDING,,,109.88,19.66,6.82,9.99,3.93,19.35,23.26,34.22
EVRG,2025-11-03,2026-02-10,2026-02-11,78.0718,74.7565,-4.25%,84.7025,74.7565,PENDING,,,80.85,12.47,0.56,2.73,-1.76,11.67,11.94,24.61
HSY,2026-01-23,2026-02-04,2026-02-05,217.4223,188.0843,-13.49%,276.0984,188.0843,PENDING,,,213.73,18.22,1.57,1.71,-7.68,16.41,17.02,30.72
JBL,2026-03-09,2026-03-25,2026-03-26,277.07,235.6857,-14.94%,359.8387,235.6857,PENDING,,,261.1,14.54,-1.15,2.95,-3.98,11.38,24.3,81.78
KLAC,2025-11-20,2026-01-05,2026-01-06,1367.5331,1096.6408,-19.81%,1909.3176,1096.6408,PENDING,,,1443.21,18.93,-0.55,-3.7,-5.32,13.16,36.67,106.1
LHX,2025-11-24,2026-01-05,2026-01-06,310.5981,272.6801,-12.21%,386.4341,272.6801,PENDING,,,343.0,17.24,-1.81,-2.79,-3.09,15.45,19.5,64.62
MCD,2026-01-02,2026-02-04,2026-02-05,323.2741,300.9971,-6.89%,367.8282,300.9971,PENDING,,,305.9,0.65,-0.98,-0.96,-8.05,-1.83,2.37,-0.19
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,49.56,68.06,-7.49,-3.54,-4.16,51.33,101.38,57.43
NEE,2025-11-21,2026-01-27,2026-01-28,87.1259,81.6292,-6.31%,98.1193,81.6292,PENDING,,,91.4,14.63,0.26,2.12,0.04,14.39,24.11,34.98
NEM,2025-10-27,2025-12-11,2025-12-12,101.9237,77.2923,-24.17%,151.1866,77.2923,PENDING,,,102.1,2.46,2.76,6.58,-19.74,-2.31,22.63,118.25
NOC,2025-11-10,2026-01-14,2026-01-15,638.3256,555.0568,-13.04%,804.8633,555.0568,PENDING,,,679.0,19.46,-1.88,-3.95,-4.49,16.97,16.76,36.04
PFE,2026-02-03,2026-02-06,2026-02-09,27.18,25.3501,-6.73%,30.8398,25.3501,PENDING,,,27.04,10.41,-1.92,0.26,-0.22,9.84,18.55,15.04
PPL,2025-10-29,2026-02-24,2026-02-25,37.7769,35.8358,-5.14%,41.659,35.8358,PENDING,,,37.65,8.32,0.29,3.01,-1.73,8.47,5.76,12.28
Q,2025-12-15,2026-02-10,2026-02-11,110.5491,76.4433,-30.85%,178.7606,76.4433,PENDING,,,111.76,36.96,-0.9,3.88,-10.38,34.14,,
SLB,2025-12-16,2026-01-05,2026-01-06,44.0204,37.3466,-15.16%,57.3681,37.3466,PENDING,,,53.5,40.22,2.27,14.73,3.9,41.73,56.81,29.97
SRE,2025-11-03,2026-02-26,2026-02-27,95.5141,89.0965,-6.72%,108.3494,89.0965,PENDING,,,95.88,9.35,0.36,4.54,1.42,8.68,13.26,39.61
TPR,2026-01-20,2026-02-05,2026-02-06,145.0411,127.958,-11.78%,179.2074,127.958,PENDING,,,138.84,8.96,-1.82,-1.45,-13.26,6.92,29.59,91.16
TSN,2026-01-05,2026-01-20,2026-01-21,60.6399,56.3948,-7.00%,69.1301,56.3948,PENDING,,,63.92,9.92,1.52,9.87,1.3,10.6,20.94,7.46
TT,2025-12-12,2026-02-09,2026-02-10,459.4517,389.3621,-15.26%,599.6311,389.3621,PENDING,,,410.23,5.66,0.76,-0.03,-10.05,4.59,1.19,17.33
VRT,2025-11-07,2026-02-11,2026-02-12,243.892,169.8939,-30.34%,391.888,169.8939,PENDING,,,251.07,55.01,-0.53,-1.88,-3.12,50.49,79.74,207.99
