Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Communications Equipment,Information Technology,197.7,99,99,99,99,"LITE,CIEN,CSCO,FFIV,ANET,MSI"
2,"Technology Hardware, Storage & Peripherals",Information Technology,195.4,99,98,95,92,"WDC,STX,DELL,HPE,NTAP,AAPL,SMCI,HPQ"
3,Semiconductors,Information Technology,188.09,98,95,83,90,"MU,INTC,AMD,MRVL,ARM,ON,MPWR,TXN,QCOM,NXPI,FSLR,ADI,MCHP,AVGO,NVDA,SWKS"
4,Electronic Components,Information Technology,181.99,97,99,99,99,"COHR,GLW,APH"
5,Semiconductor Materials & Equipment,Information Technology,175.89,96,97,97,97,"TER,LRCX,AMAT,KLAC,Q"
6,Wireless Telecommunication Services,Communication Services,147.57,95,96,98,98,"SATS,TMUS"
7,Steel,Materials,144.78,94,91,85,83,"NUE,STLD"
8,Construction & Engineering,Industrials,131.92,93,94,96,94,"FIX,PWR,EME,J"
9,Cargo Ground Transportation,Industrials,124.32,92,90,94,50,"JBHT,ODFL"
10,Oil & Gas Equipment & Services,Energy,121.14,91,93,93,69,"HAL,SLB,BKR"
11,Oil & Gas Refining & Marketing,Energy,120.65,90,92,86,78,"VLO,MPC,PSX"
12,Interactive Media & Services,Communication Services,117.36,89,83,77,95,"GOOGL,GOOG,META"
13,Construction Machinery & Heavy Transportation Equipment,Industrials,117.0,88,89,92,87,"CAT,CMI,WAB,PCAR"
14,Electronic Manufacturing Services,Information Technology,116.98,87,84,75,89,"JBL,TEL"
15,Electrical Components & Equipment,Industrials,116.15,86,88,90,76,"VRT,GNRC,ROK,ETN,AME,EMR"
16,Managed Health Care,Health Care,114.64,85,73,13,20,"CNC,HUM,UNH,ELV"
17,Agricultural Products & Services,Consumer Staples,113.31,84,85,89,73,"ADM,BG"
18,Broadline Retail,Consumer Discretionary,111.58,83,74,35,55,"EBAY,AMZN"
19,Broadcasting,Communication Services,110.71,82,79,84,96,"WBD,FOXA,FOX"
20,Automobile Manufacturers,Consumer Discretionary,109.85,81,52,69,91,"F,GM,TSLA"
21,Air Freight & Logistics,Industrials,108.37,80,86,91,81,"FDX,CHRW,EXPD,UPS"
22,Passenger Airlines,Industrials,106.49,79,55,71,72,"DAL,UAL,LUV"
23,Systems Software,Information Technology,105.69,78,15,7,41,"CRWD,FTNT,PANW,MSFT,GEN,NOW"
24,Oil & Gas Storage & Transportation,Energy,104.03,77,78,79,40,"TRGP,WMB,OKE,KMI"
25,Apparel Retail,Consumer Discretionary,103.32,76,82,72,77,"ROST,TJX"
26,Data Center REITs,Real Estate,103.27,75,80,67,18,"EQIX,DLR"
27,Internet Services & Infrastructure,Information Technology,102.66,74,31,15,23,"AKAM,VRSN,GDDY"
28,Integrated Oil & Gas,Energy,102.29,73,81,87,51,"XOM,CVX"
29,Oil & Gas Exploration & Production,Energy,101.23,72,87,78,58,"APA,FANG,OXY,DVN,COP,EOG,TPL,EQT,EXE"
30,Food Retail,Consumer Staples,101.15,71,77,70,68,"CASY,KR"
31,Rail Transportation,Industrials,100.5,70,75,73,63,"CSX,UNP,NSC"
32,Specialty Chemicals,Materials,99.97,69,76,81,48,"ALB,LYB,DD,IFF,PPG,ECL,SHW"
33,Hotel & Resort REITs,Real Estate,99.01,68,69,50,31,"HST,VICI"
34,Health Care REITs,Real Estate,98.83,67,67,56,75,"VTR,WELL,DOC"
35,Investment Banking & Brokerage,Financials,98.59,66,48,45,93,"MS,GS,IBKR,HOOD,RJF,SCHW"
36,Health Care Services,Health Care,97.57,66,60,49,29,"DVA,CVS,DGX,CI,LH"
37,Retail REITs,Real Estate,96.67,65,70,60,33,"FRT,SPG,KIM,REG,O"
38,Asset Management & Custody Banks,Financials,96.61,64,45,27,57,"STT,IVZ,BNY,BEN,NTRS,TROW,APO,BLK,ARES,AMP,BX,KKR"
39,Pharmaceuticals,Health Care,96.6,63,68,74,65,"VTRS,LLY,MRK,JNJ,BMY,PFE,ZTS"
40,Regional Banks,Financials,96.26,62,72,66,62,"CFG,KEY,FITB,RF,MTB,HBAN"
41,Electronic Equipment & Instruments,Information Technology,95.93,61,71,63,26,"KEYS,TDY,ZBRA,ROP"
42,Trading Companies & Distributors,Industrials,95.78,60,65,54,33,"URI,FAST"
43,Tobacco,Consumer Staples,95.31,59,53,58,32,"MO,PM"
44,Life & Health Insurance,Financials,94.79,58,57,34,43,"PFG,GL,MET,AFL,PRU"
45,--- Reference ---,--- Reference ---,94.44,57,46,51,61,"QQQ,SPY,^VIX"
46,Diversified Banks,Financials,94.2,56,66,53,74,"C,PNC,USB,TFC,BAC,JPM,WFC"
47,Fertilizers & Agricultural Chemicals,Materials,93.23,55,64,61,17,"CF,CTVA,MOS"
48,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,92.87,54,51,52,49,"MNST,KO,KDP,PEP"
49,Consumer Staples Merchandise Retail,Consumer Staples,92.63,53,61,82,66,"TGT,WMT,COST,DLTR,DG"
50,Industrial Gases,Materials,91.35,52,66,39,9,"LIN,APD"
51,Biotechnology,Health Care,91.3,51,63,76,88,"MRNA,BIIB,INCY,GILD,AMGN,ABBV,VRTX,REGN,INSM,ALNY"
52,Multi-Utilities,Utilities,90.75,50,62,59,52,"D,PNW,NI,NEE,CNP,AEE,XEL,SRE,DTE,ED,CMS,PCG"
53,Self-Storage REITs,Real Estate,90.69,49,40,44,15,"PSA,EXR"
54,Interactive Home Entertainment,Communication Services,89.61,48,38,40,80,"EA,TTWO"
55,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,89.31,47,39,37,45,"MAR,HLT,EXPE,ABNB,CCL,RCL,BKNG,NCLH"
56,Multi-line Insurance,Financials,89.21,46,50,43,54,"AIZ,L,AIG"
57,Health Care Supplies,Health Care,89.12,45,42,47,35,"WST,ALGN,COO"
58,Electric Utilities,Utilities,88.83,44,56,57,59,"ETR,EIX,EVRG,AEP,LNT,ES,WEC,DUK,FE,SO,EXC,PPL,PEG,VST,CEG"
59,Aerospace & Defense,Industrials,88.82,43,41,88,67,"HWM,GE,GD,BA,TXT,LHX,RTX,LMT,HII,TDG,NOC,AXON"
60,Casinos & Gaming,Consumer Discretionary,88.58,42,58,28,84,"MGM,LVS,WYNN"
61,Publishing,Communication Services,88.1,41,29,11,13,"NWS,NWSA"
62,Multi-Family Residential REITs,Real Estate,88.02,40,34,16,16,"ESS,EQR,UDR,AVB,CPT,MAA"
63,Industrial Conglomerates,Industrials,87.94,39,33,55,53,"HON,MMM"
64,Integrated Telecommunication Services,Communication Services,86.97,38,59,64,25,"VZ,T"
65,Industrial Machinery & Supplies & Components,Industrials,86.11,37,54,62,39,"NDSN,GWW,IEX,FTV,SNA,DOV,SWK,HUBB,PH,ITW,IR,XYL,OTIS,PNR"
66,Telecom Tower REITs,Real Estate,85.73,36,32,23,14,"SBAC,CCI,AMT"
67,Life Sciences Tools & Services,Health Care,85.31,35,16,21,71,"CRL,A,WAT,IQV,TMO,TECH,MTD,DHR"
68,Consumer Finance,Financials,85.23,34,35,18,79,"SYF,AXP,COF"
69,Financial Exchanges & Data,Financials,84.24,33,25,17,28,"CBOE,MSCI,NDAQ,CME,MCO,ICE,SPGI,FDS,COIN"
70,Independent Power Producers & Energy Traders,Utilities,84.02,33,47,65,86,"AES,NRG"
71,Property & Casualty Insurance,Financials,83.26,32,44,38,44,"CB,TRV,CINF,ALL,HIG,ACGL,WRB,PGR"
72,Application Software,Information Technology,83.2,31,13,8,56,"DDOG,APP,CDNS,ORCL,SNPS,PLTR,ADSK,FICO,PTC,CRM,ADBE,TRMB,WDAY,TYL,INTU"
73,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,82.19,30,33,48,60,"TPR,RL,NKE,LULU"
74,Personal Care Products,Consumer Staples,81.72,29,22,36,36,"EL,PG,KVUE"
75,Construction Materials,Materials,81.62,28,43,46,66,"CRH,VMC,MLM"
76,Health Care Distributors,Health Care,81.59,27,49,80,82,"CAH,HSIC,MCK,COR"
77,Movies & Entertainment,Communication Services,81.24,26,26,33,46,"LYV,TKO,DIS,NFLX,PSKY"
78,Building Products,Industrials,80.34,25,37,41,24,"JCI,MAS,TT,CARR,LII,ALLE,AOS,BLDR"
79,Household Products,Consumer Staples,80.25,24,24,33,3,"CL,CHD,KMB,CLX"
80,Automotive Retail,Consumer Discretionary,79.79,23,36,20,70,"CVNA,ORLY,AZO"
81,Restaurants,Consumer Discretionary,79.64,22,28,31,19,"SBUX,DRI,YUM,MCD,CMG,DPZ"
82,Paper & Plastic Packaging Products & Materials,Materials,78.44,21,19,42,8,"PKG,SW,AVY,AMCR,IP"
83,Office REITs,Real Estate,78.21,20,4,4,1,"BXP,ARE"
84,Distillers & Vintners,Consumer Staples,77.69,19,20,22,11,"STZ,BF.B"
85,Transaction & Payment Processing Services,Financials,77.1,18,18,14,6,"XYZ,CPAY,V,GPN,MA,JKHY,PYPL,FIS,FISV"
86,Packaged Foods & Meats,Consumer Staples,76.21,17,17,26,12,"TSN,MDLZ,HSY,KHC,SJM,HRL,GIS,CPB,CAG,MKC"
87,Homebuilding,Consumer Discretionary,76.07,16,23,30,42,"DHI,PHM,NVR,LEN"
88,Health Care Technology,Health Care,75.53,15,6,6,47,"SOLV,VEEV"
89,Home Improvement Retail,Consumer Discretionary,75.31,14,21,31,21,"LOW,HD"
90,Environmental & Facilities Services,Industrials,74.99,13,27,29,34,"WM,RSG,ROL,VLTO"
91,Human Resource & Employment Services,Industrials,74.55,12,9,0,4,"ADP,PAYX"
92,Health Care Equipment,Health Care,71.33,11,11,19,37,"RVTY,EW,DXCM,BDX,IDXX,BAX,STE,ZBH,MDT,ISRG,SYK,GEHC,RMD,ABT,BSX,PODD"
93,Computer Software,Technology,68.92,10,2,0,10,"SHOP,MSTR,TRI"
94,Diversified Support Services,Industrials,68.88,9,10,25,22,"CTAS,CPRT,LDOS"
95,IT Consulting & Other Services,Information Technology,67.86,8,0,1,30,"IBM,CTSH,IT,ACN,EPAM"
96,Insurance Brokers,Financials,67.84,7,12,9,5,"AON,MRSH,WTW,AJG,ERIE,BRO"
97,Health Care Facilities,Health Care,67.76,6,30,66,85,"HCA,UHS"
98,Advertising,Communication Services,67.14,5,8,5,0,"OMC,TTD"
99,Other Specialty Retail,Consumer Discretionary,66.37,4,14,68,64,"ULTA,TSCO"
100,Distributors,Consumer Discretionary,65.81,3,5,10,7,"GPC,POOL"
101,Research & Consulting Services,Industrials,62.85,2,3,12,2,"EFX,VRSK"
102,Cable & Satellite,Communication Services,62.02,1,7,24,0,"CMCSA,CHTR"
103,EDP Services,Technology,60.83,0,1,2,38,"PDD,ZS"
104,Real Estate Services,Real Estate,60.27,0,0,3,27,"CBRE,CSGP"
