Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,"Technology Hardware, Storage & Peripherals",Information Technology,169.18,98,98,98,80,"SNDK,WDC,STX,AAPL,HPE,NTAP,DELL,HPQ,SMCI"
2,Semiconductor Materials & Equipment,Information Technology,155.91,97,97,95,70,"LRCX,TER,KLAC,AMAT"
3,Broadcasting,Communication Services,148.95,96,96,94,93,"WBD,FOXA,FOX"
4,Electronic Components,Information Technology,133.16,95,95,99,97,"APH,GLW"
5,Automobile Manufacturers,Consumer Discretionary,125.77,94,91,85,62,"GM,F,TSLA"
6,Construction Machinery & Heavy Transportation Equipment,Industrials,120.92,93,87,69,56,"CAT,CMI,PCAR,WAB"
7,Air Freight & Logistics,Industrials,119.84,92,78,30,12,"CHRW,EXPD,FDX,UPS"
8,Investment Banking & Brokerage,Financials,118.88,91,94,97,99,"HOOD,GS,MS,IBKR,SCHW,RJF"
9,Interactive Media & Services,Communication Services,117.52,90,89,83,59,"GOOGL,GOOG,MTCH,META"
10,Consumer Finance,Financials,116.56,89,79,73,86,"SYF,COF,AXP"
11,Passenger Airlines,Industrials,116.06,88,77,68,88,"LUV,DAL,UAL"
12,Steel,Materials,115.53,87,85,60,50,"NUE,STLD"
13,Construction & Engineering,Industrials,114.83,86,93,96,92,"FIX,EME,PWR,J"
14,Electronic Manufacturing Services,Information Technology,114.68,85,92,92,98,"TEL,JBL"
15,Semiconductors,Information Technology,114.1,84,90,89,78,"MU,INTC,AMD,FSLR,ADI,MPWR,AVGO,MCHP,NVDA,ON,QCOM,NXPI,TXN,MRVL,SWKS,ARM"
16,Apparel Retail,Consumer Discretionary,113.87,83,83,71,14,"ROST,TJX"
17,Biotechnology,Health Care,113.81,82,81,80,34,"INSM,INCY,REGN,BIIB,AZN,ALNY,AMGN,GILD,ABBV,MRNA,VRTX"
18,Diversified Banks,Financials,113.46,81,73,70,72,"C,WFC,BAC,USB,JPM,TFC,PNC"
19,Consumer Staples Merchandise Retail,Consumer Staples,113.09,80,74,41,58,"DG,DLTR,WMT,TGT,COST"
20,Oil & Gas Equipment & Services,Energy,112.91,79,68,26,2,"HAL,SLB,BKR"
