,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price
2,^VIX,False,34,82,26,0,14,0,0.0,17.658234485655967,0.0
31,CTSH,True,54,78,4,39,0,2,81.46620160894227,0.0,76.27707565996066
32,CMCSA,True,22,65,17,15,0,9,26.969602725171463,0.0,30.305369824681268
34,CPRT,True,2,52,6,0,0,2,37.97852364055869,0.0,43.51865714501947
37,CRWD,False,40,57,31,0,27,0,0.0,522.7308591590778,0.0
39,DDOG,False,31,66,20,0,24,0,0.0,156.50614400277593,0.0
60,LIN,True,23,51,14,21,0,2,430.10528229651976,0.0,465.66919330809503
68,MSTR,True,3,64,6,1,0,2,154.7601048567345,0.0,319.5730703150223
76,ODFL,True,32,55,14,25,0,3,163.8677269809372,0.0,144.65491527126088
91,SNPS,True,33,62,45,21,0,21,488.36553972170947,0.0,593.5392980258365
95,TXN,True,34,59,10,15,0,6,176.0092926379553,0.0,192.75359472007662
97,VRSK,True,13,55,7,2,0,3,217.7502035437566,0.0,242.6229469134672
120,MO,True,4,59,12,2,0,4,57.378696439908985,0.0,63.38570141567137
127,AMP,True,30,99,13,20,0,10,484.66254488640396,0.0,522.1778121592218
181,CF,True,10,54,15,5,0,7,77.56758811657348,0.0,85.00411708486322
186,CB,False,7,51,6,0,31,0,0.0,307.1903955157711,0.0
196,COIN,True,9,56,18,6,0,8,231.2158823400165,0.0,350.786468376921
230,DUK,True,2,53,25,0,0,18,115.37484911808765,0.0,124.95163375314876
265,FSLR,False,7,129,11,0,47,0,0.0,248.11273711772185,0.0
326,JCI,False,8,52,7,0,23,0,0.0,116.71162243784148,0.0
344,LYV,True,30,52,28,18,0,18,141.07843622617395,0.0,164.6194978704595
371,MSI,True,20,59,42,17,0,24,375.72537659345863,0.0,467.5768062074687
377,NWS,True,8,66,8,6,0,4,29.931009559362142,0.0,32.97513809300715
469,TSCO,False,94,61,10,0,36,0,0.0,60.321065378975796,0.0
490,VRSN,True,5,70,18,3,0,10,240.128230438153,0.0,280.1188806802959
495,VST,True,1,60,28,0,0,9,147.8172911702622,0.0,195.62271586333617
