ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
AZO,2026-03-03,3596.6164,3887.03,3887.03,3563.0901,5.06,0.02,-1.19,7.43,-6.23,-6.37,-1.28
BIIB,2026-03-31,179.9904,202.41,202.41,183.38,4.2,1.5,-1.38,-0.25,5.32,22.34,54.31
BIIB,2026-04-06,168.9257,202.41,202.41,183.38,4.2,1.5,-1.38,-0.25,5.32,22.34,54.31
CF,2026-04-08,123.1881,141.96,141.96,122.31,58.99,-1.07,0.82,-10.36,34.03,43.05,59.49
CFG,2026-02-12,64.7563,68.79,68.79,64.99,12.05,0.32,-0.47,12.48,3.2,26.56,81.78
CFG,2026-02-27,60.103,68.79,68.79,64.99,12.05,0.32,-0.47,12.48,3.2,26.56,81.78
CI,2026-03-03,274.7225,296.1684,296.1684,284.92,4.09,0.83,2.97,8.76,6.07,-4.53,-13.24
COP,2026-04-08,124.3542,135.87,135.87,124.32,33.84,2.17,3.38,-7.09,25.45,43.64,40.19
COP,2026-04-17,112.345,135.87,135.87,124.32,33.84,2.17,3.38,-7.09,25.45,43.64,40.19
CTRA,2026-04-17,29.439,36.88,36.88,34.63,32.53,2.85,8.73,-4.63,26.75,49.38,41.18
DAL,2026-03-02,62.5795,76.183,76.183,67.22,-2.88,-1.44,-4.27,3.69,1.91,10.59,63.65
DAL,2026-03-05,60.368,76.183,76.183,67.22,-2.88,-1.44,-4.27,3.69,1.91,10.59,63.65
DAL,2026-03-06,58.8245,76.183,76.183,67.22,-2.88,-1.44,-4.27,3.69,1.91,10.59,63.65
DAL,2026-03-09,57.4467,76.183,76.183,67.22,-2.88,-1.44,-4.27,3.69,1.91,10.59,63.65
DVN,2026-03-31,49.0084,52.71,52.71,49.48,35.79,2.66,8.51,-4.97,26.08,51.83,61.92
DVN,2026-04-01,47.9954,52.71,52.71,49.48,35.79,2.66,8.51,-4.97,26.08,51.83,61.92
