,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1D,1W,1M,3M,6M,1Y
64,MCHP,True,51,19,10,22,0,0,72.60481600051372,0.0,60.31350405098353,78.55999755859375,-0.4561589187836819,3.354815617282841,5.195497104395514,42.492509364332456,20.954710243028494,50.49115988210351
75,ODFL,True,52,55,14,35,0,3,178.89147169605815,0.0,144.65492536064727,193.2100067138672,4.150726340918257,-4.573514323606907,11.34739624054471,39.42612713112125,28.353834261083687,-4.147116206323869
76,PCAR,True,57,4,19,41,0,5,122.47608830564339,0.0,93.80104143313986,127.0,1.7302176589809661,-0.015172383139313832,7.0005634740029965,30.953358319620033,29.787714793847027,26.328676505687664
94,TXN,True,54,59,10,32,0,6,208.0374744519704,0.0,191.50359612817724,226.16000366210938,1.4170420009459082,2.131503417930124,17.671854353112217,39.577056231438256,18.56281753779336,29.619207849202017
105,AOS,True,54,35,71,27,0,21,75.84766265878075,0.0,70.50004911736842,80.45999908447266,1.0550066678146213,1.8738866353936852,13.596272303093066,21.828872535247715,12.102323629469348,25.83181348969681
128,AME,True,81,17,39,58,0,18,224.06880739654892,0.0,184.30785611508585,229.75999450683594,0.46787881149454064,-0.9270877156321294,8.82910184764917,16.935858326484432,24.73983248509982,24.693626953706296
148,BDX,True,65,10,19,28,0,5,162.74298496564307,0.0,144.83082659966288,175.88999938964844,-1.0798032705177982,6.52894053621348,7.864273485462673,17.088197818467858,15.985882217518576,1.205381710500485
159,BMY,True,73,2,19,44,0,5,57.5492032391459,0.0,42.418632739870624,60.7400016784668,1.4700986621157104,-2.016454212218883,6.524028745770767,25.21965463794251,30.312675907410114,13.63916781321945
172,CARR,True,53,9,12,21,0,2,61.240082043112864,0.0,54.14025668814482,65.4000015258789,0.7859487456118341,2.315399560903983,18.130467185449245,17.30761375166587,0.2632168386726638,4.30990209267559
207,CTVA,True,67,42,12,37,0,5,71.26213767005844,0.0,71.6560210568745,75.02999877929688,1.2413954410584753,3.3471079287170733,7.277661081231559,13.162908121816896,4.9306679666789694,22.13951801602639
226,DOV,True,81,33,7,44,0,4,218.03117969427439,0.0,175.11139021727956,231.6300048828125,0.4597291603080108,3.5634450014333687,13.35519674757942,26.499686002930638,29.84715776954563,16.49717645932051
227,DOW,True,55,11,12,26,0,4,30.180469997522742,0.0,21.79159852564875,32.4900016784668,-0.49004545156082446,2.2341125754589535,14.968157874471219,48.65943871807126,43.12857367322983,-8.733041871172926
231,DD,True,75,12,6,43,0,2,45.78973551579398,0.0,32.05679742190827,50.220001220703125,1.598221546934976,7.468439359414935,17.090235335428318,23.74592182020412,64.73524136512722,49.97314355309141
258,FFIV,True,55,28,28,24,0,13,255.41221748489068,0.0,323.726106332612,273.92999267578125,4.545456133687543,-0.9545556562619791,2.4228753684759194,14.0567076505067,-13.99372286474686,-11.806185675190594
262,FDX,True,76,11,34,54,0,14,349.0530663983614,0.0,233.76826923128345,374.7200012207031,1.4237021293994572,1.4868754085588898,19.508855305114476,40.187094611596635,64.04306248541273,46.044665398446305
264,FITB,True,55,6,3,35,0,0,51.69477060258108,0.0,41.48689604690444,52.86000061035156,-0.5643326522228183,-4.030503171572999,8.832614664365543,23.371054713287982,24.554161866015125,26.153632699852114
273,FCX,True,54,7,3,38,0,1,59.056905880382715,0.0,39.03789908003049,62.84000015258789,1.2894894024096049,3.5767299309946585,4.385387604945368,50.67347028935062,49.53295486079057,67.84568344081262
290,HAS,True,78,32,18,37,0,10,93.81386374648744,0.0,78.12891082459801,102.44999694824219,0.8663948568100778,9.175192824336273,19.936781953114323,30.67343256021069,29.502244342467066,78.39696785657753
300,HST,True,68,5,6,30,0,3,19.05572366661391,0.0,15.859986640541182,19.889999389648438,1.791189650574528,2.7906924937109245,9.165752685127192,12.281522329923138,28.369365822769538,29.199464423924297
308,IEX,True,57,4,19,42,0,4,199.09638685180266,0.0,162.25738554620244,210.41000366210938,2.5689793741545985,-0.45417584200912137,10.831177367514899,24.537188395797173,26.853072036480736,10.414318230261564
321,JBHT,True,57,5,29,35,0,17,217.5892763523448,0.0,163.52312178190664,221.75999450683594,1.389901823868982,-2.698437565904832,7.965556542603242,31.279631213256394,54.229039084409926,36.18546113213771
350,MTB,True,57,4,5,44,0,3,227.6332593855021,0.0,180.8309144046625,228.7100067138672,-1.1624836878001559,-3.907393810179531,9.018549041054284,22.523454915872275,19.750165279517123,19.259195665506386
361,MRK,True,65,6,24,37,0,11,113.73809342994993,0.0,84.60844993712232,121.41000366210938,1.8198640030328186,-0.42647145227993,9.368526552333654,33.89579243603235,49.41666902964831,47.04600062963802
382,NDSN,True,55,6,67,33,0,20,284.7746454465649,0.0,227.8415855163759,298.19000244140625,1.1945528398786753,2.7603590763663024,11.874387664826003,26.662741035025086,38.26021546943658,41.164747972102774
384,NTRS,True,54,33,107,30,0,50,142.8657347480464,0.0,127.70971880268246,146.3800048828125,1.5047486775663856,-3.792303151584417,0.7086334613314902,11.226900483903732,15.324047896729656,36.60766656266639
388,NUE,True,76,34,11,40,0,5,181.83916455922906,0.0,141.7802308030556,183.22999572753906,-2.955352949105905,-4.983406343522793,6.3497607915263545,23.908038931862635,27.884195640174397,39.435752598680416
392,ON,True,53,17,13,25,0,4,64.53194487858917,0.0,48.35203412725048,72.20999908447266,2.237012448670635,10.751537521995944,19.19774992059536,46.55976946128531,39.88764157038719,44.24689792957045
398,PH,True,78,26,25,42,0,13,950.4129165982438,0.0,743.4756258759297,1001.75,1.9893889891389973,2.5868170711675345,7.199981502685997,17.475530452380376,35.26407226095699,49.02480010002376
408,PPG,True,57,17,6,40,0,4,123.69092317483242,0.0,99.43767550742172,131.33999633789062,-0.16722501123880124,3.8178753617117533,20.972641343897788,34.721509094114836,18.192091062650473,17.43093657520558
426,RF,True,55,6,6,33,0,4,29.63196762396617,0.0,24.156094333602645,29.739999771118164,-0.13432140565826678,-3.8473990375566993,5.68585791106414,18.365219994772666,16.493410735982884,29.35290797809243
444,SW,True,54,20,15,34,0,3,43.75427401318746,0.0,40.34146856816418,51.560001373291016,0.272273841562011,16.810154250665196,20.636404652431022,45.73205148870766,19.106469607908107,4.019155142028183
445,SNA,True,55,7,21,32,0,14,362.8615952883327,0.0,331.91420260764335,384.6099853515625,1.6008447375536565,4.134398972512614,6.122722559926384,13.38981185851092,20.117924847499637,17.977628538175093
449,SWK,True,55,43,30,28,0,17,84.1515291493341,0.0,74.07660377079463,91.05999755859375,1.5501275990098378,1.8682158858351017,8.676448936187068,35.007587761488196,25.19498163416396,11.734848917468879
451,STLD,True,128,21,29,52,0,18,189.64782253167044,0.0,129.71267346403863,191.67999267578125,-3.9246163333368256,-5.291766760297232,12.22481806261803,21.787773949875977,51.346586845277855,46.98334032644451
493,VTRS,True,65,3,13,46,0,7,14.634745332124446,0.0,10.058544416481459,15.770000457763672,-0.1266593042284494,8.16186927492887,19.923961332602886,44.895704023798025,50.92732069305173,56.33241499943891
499,GWW,True,57,44,20,40,0,7,1111.1225917937827,0.0,980.8164848910293,1131.4200439453125,1.3272495686378774,-5.351389079650166,7.624888788150222,19.957158310280892,16.590856430087573,11.08408094261061
500,WAB,True,55,6,40,37,0,20,240.0054563089986,0.0,201.42523338098013,256.05999755859375,0.8944419924002461,3.9542018288245404,12.916167365301675,22.13689721594961,34.24528551690859,35.97275285960793
