ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
ADM,2025-11-04,2026-01-14,2026-01-15,63.9381,56.9357,-10.95%,77.9427,56.9357,PENDING,,,72.33,26.76,0.93,5.38,7.23,26.81,19.53,62.61
AEE,2025-10-28,2026-02-11,2026-02-12,107.7183,101.8496,-5.45%,119.4556,101.8496,PENDING,,,108.57,9.46,0.71,-0.9,-1.91,10.02,9.17,14.95
AEP,2025-12-02,2026-02-12,2026-02-13,127.32,117.8898,-7.41%,146.1804,117.8898,PENDING,,,128.85,12.63,0.43,0.1,-2.73,12.78,20.22,29.9
AES,2025-10-31,2026-02-03,2026-02-04,15.88,13.4826,-15.10%,20.6748,13.4826,PENDING,,,14.01,-1.14,-0.36,-0.99,-14.42,1.98,7.46,16.99
ALGN,2026-01-29,2026-02-05,2026-02-06,177.89,160.8126,-9.60%,212.0447,160.8126,PENDING,,,177.33,13.56,-1.63,0.61,-5.7,13.12,38.34,4.31
CB,2026-01-05,2026-02-04,2026-02-05,329.0287,306.2862,-6.91%,374.5136,306.2862,PENDING,,,324.31,4.21,0.34,0.21,-2.77,3.82,16.89,12.0
CMCSA,2026-01-29,2026-01-30,2026-02-02,29.62,27.8685,-5.91%,33.1231,27.8685,PENDING,,,28.72,3.73,-0.03,-0.9,-6.72,5.53,-0.88,-13.63
CMS,2026-01-05,2026-02-13,2026-02-17,76.58,68.151,-11.01%,93.438,68.151,PENDING,,,76.33,9.97,1.18,-1.45,-0.34,9.83,8.13,9.16
COHR,2026-02-05,2026-02-09,2026-02-10,232.2,189.3103,-18.47%,317.9794,189.3103,PENDING,,,243.29,31.81,-10.57,-11.71,-9.19,26.8,128.4,221.64
CTVA,2026-03-05,2026-03-25,2026-03-26,81.74,76.4073,-6.52%,92.4053,76.4073,PENDING,,,82.73,23.7,0.85,5.97,6.75,23.48,19.43,35.07
DOV,2026-01-29,2026-02-03,2026-02-04,212.3727,198.9618,-6.31%,239.1945,198.9618,PENDING,,,209.21,7.4,-2.77,-1.08,-7.52,4.87,25.7,13.86
DOW,2026-02-20,2026-03-11,2026-03-12,35.75,29.1792,-18.38%,48.8916,29.1792,PENDING,,,39.47,70.82,-0.38,5.28,33.04,74.4,75.23,19.31
ED,2026-01-05,2026-01-16,2026-01-20,103.1993,96.2617,-6.72%,117.0744,96.2617,PENDING,,,111.52,13.17,1.35,-0.15,0.47,13.59,14.7,9.18
EQT,2026-03-17,2026-03-25,2026-03-26,67.875,61.7856,-8.97%,80.0538,61.7856,PENDING,,,66.86,25.09,-1.58,3.37,12.6,22.98,26.69,24.71
EVRG,2025-11-03,2026-02-10,2026-02-11,78.0718,74.7565,-4.25%,84.7024,74.7565,PENDING,,,80.4,11.85,0.53,-0.81,-2.08,11.72,11.01,26.09
HSY,2026-01-23,2026-02-04,2026-02-05,217.4223,188.0843,-13.49%,276.0984,188.0843,PENDING,,,210.43,16.39,-3.03,-0.07,-8.37,15.98,11.81,31.27
IRM,2025-11-05,2026-02-13,2026-02-17,110.0825,97.9786,-11.00%,134.2904,97.9786,PENDING,,,100.21,21.79,-0.32,-4.51,-9.62,25.03,0.84,18.04
JBL,2026-03-09,2026-03-25,2026-03-26,277.07,235.6857,-14.94%,359.8387,235.6857,PENDING,,,264.15,15.88,-6.74,-0.44,-4.83,12.41,17.34,78.41
KLAC,2025-11-20,2026-01-05,2026-01-06,1367.5331,1096.6408,-19.81%,1909.3176,1096.6408,PENDING,,,1451.13,19.58,-6.0,-4.0,-6.18,14.52,36.19,102.55
LHX,2025-11-24,2026-01-05,2026-01-06,310.5981,272.6801,-12.21%,386.4341,272.6801,PENDING,,,349.34,19.41,-0.76,-3.95,2.79,17.7,23.95,67.16
MCD,2026-01-02,2026-02-04,2026-02-05,323.2741,300.9971,-6.89%,367.8282,300.9971,PENDING,,,308.93,1.64,-0.89,-0.21,-6.71,-0.06,2.69,2.98
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,53.57,81.65,0.06,2.29,4.28,65.9,106.99,58.26
NEE,2025-11-21,2026-01-27,2026-01-28,87.1259,81.6292,-6.31%,98.1193,81.6292,PENDING,,,91.16,14.33,0.0,-1.35,-3.5,15.03,25.16,36.86
NEM,2025-10-27,2025-12-11,2025-12-12,101.9237,77.2923,-24.17%,151.1866,77.2923,PENDING,,,99.36,-0.29,-2.13,0.16,-20.26,-5.41,19.62,111.68
NOC,2025-11-10,2026-01-14,2026-01-15,638.3256,555.0568,-13.04%,804.8633,555.0568,PENDING,,,691.99,21.75,0.11,-3.1,-1.66,19.68,18.89,38.78
PFE,2026-02-03,2026-02-06,2026-02-09,27.18,25.3501,-6.73%,30.8398,25.3501,PENDING,,,27.57,12.58,1.06,0.58,1.77,12.67,18.41,15.74
PPL,2025-10-29,2026-02-24,2026-02-25,37.7769,35.8358,-5.14%,41.659,35.8358,PENDING,,,37.54,8.0,1.02,-0.29,-1.2,8.65,4.46,13.66
Q,2025-12-15,2026-02-10,2026-02-11,110.5491,76.4433,-30.85%,178.7606,76.4433,PENDING,,,112.78,38.21,-6.22,0.75,-5.85,35.69,,
SLB,2025-12-16,2026-01-05,2026-01-06,44.0204,37.3466,-15.16%,57.3681,37.3466,PENDING,,,52.31,37.1,0.81,9.39,1.26,37.74,53.23,27.5
SRE,2025-11-03,2026-02-26,2026-02-27,95.5141,89.0965,-6.72%,108.3494,89.0965,PENDING,,,95.54,8.97,0.23,0.3,1.81,8.49,11.83,42.46
TPR,2026-01-20,2026-02-05,2026-02-06,145.0411,127.958,-11.78%,179.2074,127.958,PENDING,,,141.41,10.97,-3.26,-0.97,-9.64,9.54,25.45,91.99
TSN,2026-01-05,2026-01-20,2026-01-21,60.6399,56.3948,-7.00%,69.1301,56.3948,PENDING,,,62.96,8.27,2.46,6.5,1.37,9.83,17.58,8.74
TT,2025-12-12,2026-02-09,2026-02-10,459.4517,389.3621,-15.26%,599.6311,389.3621,PENDING,,,407.13,4.86,-6.19,-3.76,-11.28,3.65,1.0,12.62
VRT,2025-11-07,2026-02-11,2026-02-12,243.892,169.8939,-30.34%,391.888,169.8939,PENDING,,,252.4,55.83,-8.6,-6.23,-3.71,51.85,78.33,175.95
