,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price
0,SPY,False,12,17,4,0,10,0,0.0,684.92111314664,0.0
1,QQQ,False,1,5,6,0,0,0,0.0,614.9880419731165,0.0
2,^VIX,True,12,35,82,0,0,14,12.716804538013582,0.0,17.658234485655967
3,ADBE,False,23,18,26,0,12,0,0.0,335.0465520283515,0.0
4,AMD,False,1,13,4,0,8,0,0.0,232.74630608282013,0.0
5,ABNB,False,14,27,22,0,19,0,0.0,132.72527549690162,0.0
6,ALNY,False,17,3,20,0,0,0,0.0,378.6680159209362,0.0
7,GOOGL,True,22,11,43,13,0,28,324.78926451504526,0.0,300.96126900965265
8,GOOG,True,20,13,42,12,0,27,325.3831349756196,0.0,302.23359415968446
9,AMZN,False,12,17,24,0,9,0,0.0,231.11675351880865,0.0
10,AEP,True,15,29,44,10,0,17,117.63086739041469,0.0,119.86103954137513
11,AMGN,True,20,2,7,6,0,4,332.59143931807904,0.0,322.4763547949117
12,ADI,True,21,12,15,17,0,13,300.58526543010896,0.0,262.2013453858324
13,AAPL,True,3,30,41,1,0,22,254.6586167386595,0.0,273.75954763957236
14,AMAT,False,1,21,11,0,15,0,0.0,306.27589660674016,0.0
15,APP,False,23,23,11,0,13,0,0.0,672.4008230942401,0.0
16,ARM,False,2,8,53,0,3,0,0.0,105.29530282841792,0.0
17,ASML,True,23,10,13,20,0,7,1336.4708231817056,0.0,1068.9748225527421
18,TEAM,False,5,3,15,0,1,0,0.0,121.49172430730873,0.0
19,ADSK,False,23,23,37,0,11,0,0.0,291.31478340050256,0.0
20,ADP,False,7,12,10,0,2,0,0.0,254.84383407253247,0.0
21,AXON,False,6,32,24,0,15,0,0.0,589.2677020008532,0.0
22,BKR,True,22,18,31,16,0,15,54.83065724154835,0.0,48.070499635074746
23,BKNG,False,15,29,64,0,18,0,0.0,5265.732743602082,0.0
24,AVGO,False,36,13,14,0,8,0,0.0,362.39303263723195,0.0
25,CDNS,False,5,13,15,0,4,0,0.0,304.69835561029595,0.0
26,CHTR,True,4,12,22,2,0,8,189.16793148377843,0.0,202.082093268091
27,CTAS,False,6,31,30,0,12,0,0.0,190.20061969607258,0.0
28,CSCO,True,8,25,36,6,0,14,77.33420402126245,0.0,76.6023915608364
29,CCEP,True,12,25,23,10,0,12,89.3052488556342,0.0,89.31770291366294
30,CTSH,False,2,65,78,0,43,0,0.0,81.9129102977922,0.0
31,CMCSA,True,35,65,17,21,0,9,27.97676944532275,0.0,30.305369824789043
32,CEG,False,20,17,24,0,0,0,0.0,339.1390896442639,0.0
33,CPRT,False,3,12,52,0,7,0,0.0,39.71550648879249,0.0
34,CSGP,False,122,47,24,0,33,0,0.0,91.26566967368528,0.0
35,COST,True,19,21,4,12,0,1,937.5497954252135,0.0,891.1617297711082
36,CRWD,False,53,57,31,0,27,0,0.0,522.7308591590778,0.0
37,CSX,True,11,11,25,9,0,12,36.91575747060186,0.0,36.062234470283386
38,DDOG,False,2,6,36,0,2,0,0.0,124.8835861948425,0.0
39,DXCM,True,46,19,7,19,0,3,68.99832911194402,0.0,66.59420768057878
40,FANG,True,7,27,24,3,0,15,154.2654143131052,0.0,152.68459362554955
41,DASH,False,18,26,31,0,15,0,0.0,218.95356899226596,0.0
42,EA,False,3,87,2,0,51,0,0.0,203.7082457414289,0.0
43,EXC,False,1,12,31,0,5,0,0.0,43.74155041453287,0.0
44,FAST,True,18,7,18,8,0,8,42.383599293312706,0.0,40.86945270063742
45,FER,True,22,8,32,13,0,17,66.20490628796378,0.0,65.27405218347377
46,FTNT,True,9,24,9,4,0,2,75.33323966973035,0.0,80.28314851675559
47,GEHC,True,1,11,38,0,0,20,74.75037246907091,0.0,81.70861116363756
48,GILD,True,11,11,9,9,0,4,137.18901309319705,0.0,119.68560440540594
49,HON,True,35,18,18,19,0,5,219.89673533482983,0.0,192.91995452326736
50,IDXX,False,5,16,18,0,8,0,0.0,682.5806582537975,0.0
51,INSM,False,40,47,4,0,34,0,0.0,198.03198156132865,0.0
52,INTC,False,9,14,10,0,11,0,0.0,43.3820652390828,0.0
53,INTU,False,23,14,30,0,6,0,0.0,649.2502470645418,0.0
54,ISRG,False,15,16,5,0,5,0,0.0,557.8352160831571,0.0
55,KDP,True,1,32,13,0,0,10,26.458274828474973,0.0,28.110733263226876
56,KLAC,False,4,39,10,0,26,0,0.0,1459.4670395057392,0.0
57,KHC,False,11,4,26,0,1,0,0.0,22.93308590171197,0.0
58,LRCX,False,1,42,12,0,31,0,0.0,217.0242119534155,0.0
59,LIN,True,36,51,14,31,0,2,450.2546276833865,0.0,465.66919329152046
60,MAR,True,35,5,22,17,0,12,311.0344569802969,0.0,290.7148665662421
61,MRVL,False,36,10,8,0,5,0,0.0,88.1038716161314,0.0
62,MELI,False,2,20,38,0,8,0,0.0,2110.4770184249755,0.0
63,META,True,10,6,32,6,0,10,636.2124743193078,0.0,635.4825997338113
64,MCHP,True,44,19,10,21,0,0,71.37300126366182,0.0,60.31350405098352
65,MU,False,1,30,3,0,25,0,0.0,381.5133296705563,0.0
66,MSFT,False,5,3,55,0,1,0,0.0,448.2383499459708,0.0
67,MSTR,False,5,11,64,0,3,0,0.0,155.04581208582536,0.0
68,MDLZ,True,18,23,5,14,0,0,56.73667135456833,0.0,54.828474977398265
69,MPWR,True,21,12,11,14,0,7,1062.3390836557273,0.0,919.6843199317021
70,MNST,True,31,6,23,15,0,16,78.09056537622982,0.0,72.80147923841352
71,NFLX,False,72,10,19,0,4,0,0.0,117.75870061128927,0.0
72,NVDA,False,2,4,6,0,1,0,0.0,182.14646736770527,0.0
73,NXPI,False,2,19,3,0,9,0,0.0,224.8102640469391,0.0
74,ORLY,True,18,22,10,11,0,5,96.42597221880075,0.0,98.59425311820767
75,ODFL,True,45,55,14,30,0,3,168.44703104291247,0.0,144.65491527126088
76,PCAR,True,50,4,19,36,0,5,120.6802548710715,0.0,94.04527732531547
77,PLTR,False,24,17,20,0,11,0,0.0,179.9666307183974,0.0
78,PANW,False,9,11,41,0,5,0,0.0,180.1944981457206,0.0
79,PAYX,False,23,14,92,0,4,0,0.0,110.71865950620963,0.0
80,PYPL,False,79,5,48,0,3,0,0.0,69.0784075452633,0.0
81,PDD,False,16,12,27,0,9,0,0.0,112.97637329195193,0.0
82,PEP,True,15,14,24,11,0,8,150.47838551351742,0.0,145.68766259286937
83,QCOM,False,16,5,3,0,1,0,0.0,168.91109863367876,0.0
