,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1D,1W,1M,3M,6M,1Y
29,CTSH,False,63,65,78,0,43,0,0.0,81.49819214048134,0.0,51.86000061035156,-1.087163249106351,-5.070474837278341,-17.077070912744688,-37.131957247029526,-27.48036231471997,-29.834199679859353
32,CPRT,False,64,12,52,0,7,0,0.0,39.71550648879249,0.0,33.290000915527344,0.060115592090425406,0.30130247953033823,-0.3293431297191172,-16.10382898312362,-21.63370698149773,-44.97520509830191
33,CSGP,False,7,6,170,0,3,0,0.0,37.2365259395914,0.0,35.380001068115234,1.900921152671387,-2.373070006954664,-11.439298141550188,-42.170642543912976,-49.19586246668713,-53.79994747693
63,MCHP,True,21,23,61,18,0,25,83.3200823167237,0.0,73.55091310621846,95.30000305175781,1.4369410828819444,9.742062494970257,45.274398275105504,22.772964074999145,55.833370863766774,113.46221446530811
70,NFLX,False,12,36,85,0,18,0,0.0,99.22481273383227,0.0,91.0199966430664,-1.129699047477609,-0.3830645649495923,-7.743773297645977,9.980660093796564,-16.41873703607204,-19.697921828507674
85,ROST,True,59,12,67,34,0,43,221.4556258002591,0.0,186.842320991012,226.02000427246094,-1.2322985975169594,-0.06631909523752659,2.74570809265896,19.141730866694544,43.617578059402284,64.30927903437157
91,TMUS,False,33,32,108,0,14,0,0.0,213.20922671589648,0.0,194.4199981689453,-0.8364783280986798,6.385771911871579,-3.465737804901147,0.18710123533207304,-6.801472537888138,-19.942590430125666
94,TXN,True,21,28,59,16,0,35,236.21369423264144,0.0,215.0167166047231,280.8900146484375,-0.04625093243030894,4.226350518900742,44.142259807376085,24.834461359850348,77.71291215753155,81.5422345570726
111,A,False,8,14,52,0,11,0,0.0,116.3690673036616,0.0,112.18000030517578,-2.0433080741207825,-2.975265836090757,-2.8576402457817176,-16.95400588226058,-21.430715706785243,6.23783220056818
115,ARE,False,5,9,53,0,5,0,0.0,44.87539235077298,0.0,41.13999938964844,-0.6040106394940526,-9.70149659879894,-4.8346060021257475,-22.825476986120098,-24.769891002671763,-40.24776066313292
123,AXP,False,7,14,57,0,11,0,0.0,315.2529515448996,0.0,319.2099914550781,-0.14702240724204446,0.1160441354400838,6.339529363587805,-9.242654596082394,-10.57442862692635,20.11468910243381
128,AME,True,19,23,93,8,0,62,222.38267154574487,0.0,226.6934867049523,230.42999267578125,-0.021695180789973373,-1.0902727954727565,5.561409026081842,1.350706520623009,16.556833406064968,38.66610593433555
131,APA,True,1,18,58,0,0,42,36.3076640772374,0.0,39.78843881310251,42.02000045776367,4.7096918498467515,9.341660484203501,0.6214523653820558,63.38841867031595,90.64069764171659,169.85153290729846
138,AJG,False,4,15,53,0,4,0,0.0,211.98214260266616,0.0,207.02999877929688,-0.5189571995037356,-3.733841193367017,-4.861909747428862,-15.332905377522485,-20.537930073190118,-34.17691342193629
156,BK,True,23,33,52,15,0,26,131.17689983610092,0.0,117.85005970091964,131.8800048828125,-1.420237639274376,-1.9260774257298563,8.411937082882082,8.875502908549187,23.23015472264693,66.05886183744792
158,BSX,False,5,3,69,0,0,0,0.0,58.83030714034497,0.0,56.849998474121094,0.6194663258780421,-5.170979565249235,-9.503344873774326,-38.119084821474914,-43.472209757750605,-44.907455054667835
169,COF,False,7,12,59,0,9,0,0.0,192.36179405202824,0.0,189.9199981689453,-1.0369472435985203,-2.1585711340123526,4.397537423329659,-14.768109983444743,-12.36754552606592,6.816718391822107
172,CARR,True,18,30,59,4,0,24,58.206409465132495,0.0,61.67543989343338,65.88999938964844,-2.558419530707635,6.428686079867105,18.273201350694553,9.161694372727519,12.442888063827489,-4.243354395432598
182,CF,False,18,66,54,0,41,0,0.0,123.18809716127711,0.0,125.88999938964844,2.6081969879904663,1.8280370350554118,-3.1391873453370236,40.87495589294576,53.74584099042686,61.789866237440464
193,CFG,True,24,32,53,19,0,41,62.86080025753839,0.0,64.53308910365243,63.560001373291016,-1.3349841976072454,-1.1774164180069382,4.963543443029534,-0.6062634637722519,27.480291742501006,75.96067583692582
213,CMI,True,20,41,67,14,0,41,626.7779791698255,0.0,567.6759137336221,656.72998046875,-0.10799798765204131,-0.6129193753683188,19.474965292417007,10.721666394489613,51.06098518558765,126.85202988750022
228,DOV,True,19,25,91,11,0,49,211.61838097586403,0.0,222.92555122566884,220.86000061035156,-2.183441614940706,-2.3736883784654594,7.537245768579942,6.775407668101795,23.230131591628346,31.47881914074255
244,EOG,True,1,22,54,0,0,41,130.26600987827996,0.0,139.73925438309863,141.61000061035156,1.9143603602238337,6.297852659338203,0.04872772660468112,31.638685538387517,36.61095195378821,31.318836578776487
250,ERIE,False,14,5,82,0,3,0,0.0,244.55924894286284,0.0,210.64999389648438,-2.0050300906065104,-8.89629236900849,-15.086070861262193,-24.85058474884433,-31.21886449897714,-38.841022057826095
261,FFIV,True,22,3,84,7,0,37,296.3516660915117,0.0,279.9497537690938,329.92999267578125,2.0822958584664275,10.818887317953656,8.762151322718427,17.529919934842493,28.53246699823973,24.14117707579422
267,FITB,True,24,26,59,17,0,35,48.93594672351323,0.0,51.23196994814997,49.400001525878906,-2.0424326255480176,-1.8478050294882986,4.860965582378188,-4.049564989698782,19.8314834283062,41.79072251119497
