Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Semiconductor Materials & Equipment,Information Technology,169.36,98,99,98,74,"TER,LRCX,AMAT,KLAC"
2,"Technology Hardware, Storage & Peripherals",Information Technology,144.32,97,96,95,77,"WDC,STX,AAPL,HPE,DELL,NTAP,SMCI,HPQ"
3,Electronic Components,Information Technology,140.87,96,97,97,97,"GLW,APH"
4,Air Freight & Logistics,Industrials,134.23,95,86,78,23,"CHRW,FDX,EXPD,UPS"
5,Broadcasting,Communication Services,134.16,94,98,96,90,"WBD,FOXA,FOX"
6,Construction Machinery & Heavy Transportation Equipment,Industrials,132.7,93,91,81,58,"CAT,CMI,PCAR,WAB"
7,Steel,Materials,131.67,92,89,75,38,"STLD,NUE"
8,Passenger Airlines,Industrials,129.9,91,94,58,79,"LUV,DAL,UAL"
9,Oil & Gas Equipment & Services,Energy,129.9,91,77,73,10,"HAL,SLB,BKR"
10,Cargo Ground Transportation,Industrials,128.94,90,75,33,4,"JBHT,ODFL"
11,Construction & Engineering,Industrials,123.38,89,93,94,95,"FIX,EME,PWR,J"
12,Semiconductors,Information Technology,122.75,88,90,89,63,"MU,INTC,ADI,MPWR,MCHP,ON,TXN,AMD,FSLR,NXPI,NVDA,AVGO,QCOM,MRVL,SWKS,ARM"
13,Agricultural Products & Services,Consumer Staples,122.36,87,64,76,59,"BG,ADM"
14,Specialty Chemicals,Materials,122.21,86,68,31,19,"ALB,DD,PPG,LYB,ECL,IFF,SHW"
15,Regional Banks,Financials,121.03,85,76,54,55,"CFG,KEY,FITB,RF,MTB,HBAN"
16,Automobile Manufacturers,Consumer Discretionary,119.77,84,92,91,68,"GM,F,TSLA"
17,Integrated Oil & Gas,Energy,118.46,83,51,56,31,"XOM,CVX"
18,Oil & Gas Refining & Marketing,Energy,117.19,82,61,86,25,"VLO,PSX,MPC"
19,Pharmaceuticals,Health Care,116.67,81,60,51,22,"VTRS,MRK,JNJ,LLY,BMY,PFE,ZTS"
20,Biotechnology,Health Care,116.53,80,82,82,66,"MRNA,INSM,BIIB,GILD,AMGN,INCY,REGN,ABBV,VRTX,ALNY"
21,Consumer Staples Merchandise Retail,Consumer Staples,115.17,79,83,40,71,"DG,DLTR,WMT,TGT,COST"
22,Interactive Media & Services,Communication Services,114.44,78,85,84,82,"GOOGL,GOOG,META,MTCH"
23,Diversified Banks,Financials,114.38,77,84,74,65,"C,USB,PNC,TFC,BAC,WFC,JPM"
24,Other Specialty Retail,Consumer Discretionary,113.27,76,62,63,89,"ULTA,TSCO"
25,Electrical Components & Equipment,Industrials,111.45,75,59,65,73,"ROK,EMR,AME,GNRC,ETN"
26,Electronic Manufacturing Services,Information Technology,110.38,74,87,92,96,"JBL,TEL"
27,Aerospace & Defense,Industrials,110.1,73,79,77,81,"HII,LHX,RTX,LMT,NOC,HWM,GE,BA,TXT,GD,TDG,AXON"
28,Independent Power Producers & Energy Traders,Utilities,109.87,72,73,90,86,"AES,NRG"
29,Apparel Retail,Consumer Discretionary,109.45,71,80,72,45,"ROST,TJX"
30,Investment Banking & Brokerage,Financials,108.04,70,95,93,98,"GS,MS,IBKR,SCHW,RJF,HOOD"
31,Tobacco,Consumer Staples,107.81,69,30,37,84,"PM,MO"
32,Industrial Machinery & Supplies & Components,Industrials,107.18,68,58,47,28,"PH,NDSN,SWK,DOV,IR,GWW,IEX,HUBB,ITW,FTV,SNA,XYL,OTIS,PNR"
33,Personal Care Products,Consumer Staples,107.02,67,49,29,60,"EL,PG,KVUE"
34,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,106.73,66,41,38,53,"MNST,PEP,KO,KDP"
35,Oil & Gas Storage & Transportation,Energy,106.65,65,26,27,24,"TRGP,WMB,KMI,OKE"
36,Rail Transportation,Industrials,106.08,64,54,55,44,"CSX,NSC,UNP"
37,Oil & Gas Exploration & Production,Energy,105.52,63,29,45,12,"APA,DVN,CTRA,COP,FANG,OXY,EOG,EXE,EQT,TPL"
38,Health Care Facilities,Health Care,105.35,62,74,85,29,"HCA,UHS"
39,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,104.46,61,72,41,77,"CCL,EXPE,RCL,HLT,MAR,NCLH,ABNB,BKNG"
40,Construction Materials,Materials,104.36,60,66,62,67,"CRH,MLM,VMC"
41,Health Care Distributors,Health Care,104.17,59,81,88,49,"CAH,MCK,COR,HSIC"
42,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,103.42,58,71,43,87,"TPR,RL,NKE,LULU"
43,Trading Companies & Distributors,Industrials,103.39,57,50,50,91,"FAST,URI"
44,Casinos & Gaming,Consumer Discretionary,103.34,56,78,80,78,"LVS,WYNN,MGM"
45,Integrated Telecommunication Services,Communication Services,103.22,55,22,30,69,"VZ,T"
46,Industrial Conglomerates,Industrials,102.87,54,52,59,56,"HON,MMM"
47,Life Sciences Tools & Services,Health Care,102.44,53,70,67,16,"CRL,TECH,TMO,WAT,IQV,MTD,DHR,A"
48,Paper & Plastic Packaging Products & Materials,Materials,101.71,52,23,6,21,"PKG,AVY,AMCR,SW,IP"
49,Hotel & Resort REITs,Real Estate,101.55,51,44,52,41,"HST,VICI"
50,Automotive Retail,Consumer Discretionary,101.52,50,67,46,93,"CVNA,ORLY,AZO"
51,Consumer Finance,Financials,101.44,49,88,79,75,"SYF,AXP,COF"
52,Building Products,Industrials,100.65,48,27,34,52,"JCI,AOS,ALLE,MAS,TT,BLDR,CARR,LII"
53,Asset Management & Custody Banks,Financials,100.21,47,69,49,72,"IVZ,NTRS,BEN,BK,STT,AMP,BLK,TROW,APO,BX,ARES,KKR"
54,Retail REITs,Real Estate,100.11,46,39,39,27,"SPG,O,FRT,REG,KIM"
55,Multi-line Insurance,Financials,100.06,45,55,60,51,"L,AIZ,AIG"
56,Fertilizers & Agricultural Chemicals,Materials,99.74,44,14,19,62,"CTVA,CF,MOS"
57,Homebuilding,Consumer Discretionary,99.3,43,19,32,57,"PHM,DHI,NVR,LEN"
58,Home Improvement Retail,Consumer Discretionary,99.23,42,28,25,47,"LOW,HD"
59,Health Care REITs,Real Estate,98.99,41,56,71,46,"VTR,WELL,DOC"
60,Property & Casualty Insurance,Financials,98.51,40,45,48,43,"CB,CINF,HIG,TRV,ACGL,ALL,WRB,PGR"
61,Life & Health Insurance,Financials,98.32,39,57,53,39,"PFG,GL,AFL,MET,PRU"
62,Multi-Utilities,Utilities,97.72,38,37,61,54,"NEE,D,CNP,NI,ED,AEE,PNW,SRE,DTE,XEL,PCG,CMS"
63,Industrial Gases,Materials,97.62,37,17,15,35,"LIN,APD"
64,Communications Equipment,Information Technology,97.42,36,43,42,88,"CSCO,ANET,FFIV,MSI"
65,Health Care Services,Health Care,97.35,35,35,44,36,"CVS,LH,DGX,DVA,CI"
66,Broadline Retail,Consumer Discretionary,97.04,34,63,66,94,"EBAY,AMZN"
67,Distributors,Consumer Discretionary,96.9,33,9,16,42,"GPC,POOL"
68,Restaurants,Consumer Discretionary,96.11,32,25,14,26,"SBUX,YUM,DRI,MCD,CMG,DPZ"
69,--- Reference ---,--- Reference ---,95.88,31,34,70,33,"SPY,QQQ,^VIX"
70,Interactive Home Entertainment,Communication Services,95.22,30,65,83,83,"EA,TTWO"
71,Distillers & Vintners,Consumer Staples,94.72,29,5,0,5,"STZ,BF.B"
72,Self-Storage REITs,Real Estate,93.97,28,15,18,8,"EXR,PSA"
73,Household Products,Consumer Staples,93.3,27,1,3,11,"CL,CHD,CLX,KMB"
74,Electric Utilities,Utilities,93.0,26,46,64,70,"EIX,ETR,AEP,EVRG,FE,ES,LNT,WEC,DUK,SO,PPL,PEG,EXC,VST,CEG"
75,Packaged Foods & Meats,Consumer Staples,92.68,25,4,12,13,"HSY,TSN,CAG,SJM,MDLZ,HRL,GIS,MKC,KHC,CPB,LW"
76,Environmental & Facilities Services,Industrials,92.43,24,32,24,48,"ROL,WM,RSG,VLTO"
77,Health Care Supplies,Health Care,91.49,23,53,13,3,"COO,ALGN,WST"
78,Health Care Equipment,Health Care,91.2,22,47,36,34,"MDT,STE,BDX,GEHC,HOLX,IDXX,RVTY,RMD,EW,DXCM,SYK,BAX,ISRG,ZBH,PODD,ABT,BSX"
79,Electronic Equipment & Instruments,Information Technology,90.33,21,38,26,50,"KEYS,TDY,TRMB,ZBRA,ROP"
80,Data Center REITs,Real Estate,89.54,20,18,35,18,"DLR,EQIX"
81,Multi-Family Residential REITs,Real Estate,89.45,19,20,11,7,"CPT,UDR,EQR,MAA,ESS,AVB"
82,Diversified Support Services,Industrials,87.31,18,24,21,32,"LDOS,CTAS,CPRT"
83,Movies & Entertainment,Communication Services,87.0,17,33,69,92,"TKO,DIS,LYV,PSKY,NFLX"
84,Cable & Satellite,Communication Services,86.2,16,0,0,2,"CMCSA,CHTR"
85,Financial Exchanges & Data,Financials,85.38,15,40,28,61,"CBOE,CME,NDAQ,ICE,MSCI,MCO,SPGI,FDS,COIN"
86,Insurance Brokers,Financials,83.97,14,6,4,20,"WTW,AON,MRSH,AJG,ERIE,BRO"
87,IT Consulting & Other Services,Information Technology,83.54,13,48,23,1,"EPAM,IBM,CTSH,ACN,IT"
88,Real Estate Services,Real Estate,83.02,12,36,22,80,"CBRE,CSGP"
89,Telecom Tower REITs,Real Estate,82.93,11,10,9,30,"AMT,CCI,SBAC"
90,Internet Services & Infrastructure,Information Technology,82.71,10,13,17,14,"AKAM,VRSN,GDDY"
91,Office REITs,Real Estate,82.15,9,0,5,6,"BXP,ARE"
92,Managed Health Care,Health Care,81.85,8,12,8,0,"CNC,ELV,MOH,UNH,HUM"
93,Publishing,Communication Services,81.71,7,21,10,40,"NWSA,NWS"
94,Transaction & Payment Processing Services,Financials,76.65,6,11,7,15,"JKHY,MA,CPAY,V,XYZ,GPN,FIS,PYPL,FISV"
95,Human Resource & Employment Services,Industrials,75.93,5,8,10,17,"DAY,ADP,PAYX,PAYC"
96,Systems Software,Information Technology,74.7,4,16,57,37,"CRWD,MSFT,GEN,PANW,FTNT,NOW"
97,Application Software,Information Technology,72.12,3,42,68,85,"PLTR,APP,SNPS,DDOG,CDNS,FICO,ADSK,PTC,ADBE,CRM,ORCL,WDAY,INTU,TYL"
98,EDP Services,Technology,69.89,2,31,87,64,"PDD,ZS"
99,Research & Consulting Services,Industrials,69.02,1,3,2,9,"EFX,VRSK"
100,Advertising,Communication Services,61.72,0,2,1,0,"OMC,TTD"
101,Computer Software,Technology,54.18,0,7,20,76,"SHOP,TRI,TEAM,MSTR"
