,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1D,1W,1M,3M,6M,1Y
30,CTSH,False,53,65,78,0,43,0,0.0,81.4981921399714,0.0,60.2599983215332,-1.696575739757242,-0.4460605703101721,-2.0958585402396026,-28.526500372325746,-7.08475905780841,-12.390121591672933
31,CMCSA,True,3,24,59,1,0,28,28.1790699582896,0.0,30.128195786800283,29.729999542236328,0.3374970783061585,5.989306063709662,3.7808813411985427,8.108189462645408,10.96024779449248,-1.3044498244327665
33,CPRT,False,54,12,52,0,7,0,0.0,39.71550648879249,0.0,33.7599983215332,0.9267490329543079,1.5338295384457237,3.8130315077332666,-17.738797347930312,-23.37721908924322,-43.20323165962631
49,HON,True,8,23,55,3,0,37,224.2924155171778,0.0,236.90473908690373,229.74000549316406,-1.6313412583212012,-1.6692321120837867,0.3100059894561587,5.237523985782258,21.29326551996848,28.818327228050393
60,MAR,True,11,20,55,8,0,24,349.1391511178488,0.0,327.9281036681016,378.7200012207031,0.2090356839182139,5.328736175382543,16.568679905572008,16.439094060674936,46.82998413844396,74.73395091948697
64,MCHP,True,11,23,61,9,0,25,72.2034820235129,0.0,73.5509131062184,80.38999938964844,2.069574922812441,9.299790692159803,27.018483530983552,8.250795041795236,24.854940506885885,118.16611625860551
71,NFLX,False,2,36,85,0,18,0,0.0,99.22481273383227,0.0,94.83000183105469,-2.548551834096769,-8.074836695759341,3.3682189222128573,7.761365717107599,-19.87934935077082,-1.3861881962765497
75,ODFL,True,13,18,65,10,0,41,203.8607422666306,0.0,191.89463261729864,223.3800048828125,2.580827754291727,7.585608837648193,22.49397024301856,27.3509692271932,62.299491652504635,52.141606097789484
76,PCAR,True,12,22,67,8,0,41,120.15508413934293,0.0,122.47608830499414,128.30999755859375,1.6316812345297032,0.7300991719489354,13.699600614543176,6.002046693762626,37.368610163915115,51.596696860384014
86,ROST,True,49,12,67,27,0,43,216.89239999586155,0.0,186.8423209862275,228.25,0.18874227985135306,3.3039163397082314,8.349945899604325,18.909891125999035,47.70705669739776,66.22953592368368
91,TMUS,False,23,32,108,0,14,0,0.0,213.20922671589648,0.0,198.36000061035156,0.3490678645206018,3.0816443175579087,-3.9837339045586693,6.973901757668301,-11.547244719189134,-22.296597265080386
94,TXN,True,11,28,59,9,0,35,214.74465855098964,0.0,215.01671660466974,233.6999969482422,1.6882732139807737,7.839965718245634,24.11705628620559,22.781824160816218,35.243326076563605,64.50337867629013
101,WDAY,False,19,12,81,0,1,0,0.0,131.23773757953936,0.0,127.94000244140625,3.3190669059013427,6.687795526115853,-4.078574180729585,-31.531626873858254,-43.78734665621346,-43.814501484701374
122,AEE,True,12,9,56,5,0,29,110.17998834254519,0.0,108.71019472025999,111.2699966430664,-1.277617294918983,-0.4562552708892388,1.5607878081214195,7.717151780019316,7.2449718834913535,16.823151718823055
128,AME,True,9,23,93,6,0,62,221.6564477165636,0.0,226.69348670492832,236.82000732421875,0.23703243477668376,1.002263015004465,11.971634668661348,9.991186664962019,28.768856530858795,50.368800033561186
144,AVY,True,14,19,61,2,0,28,165.62902184011782,0.0,189.13805692732143,172.1199951171875,-0.2087202106151739,-0.05806880896921219,5.601564093699204,-8.310163068915138,9.151600175802875,4.557294285703428
145,BALL,True,9,23,55,7,0,42,61.095873412149,0.0,64.77048169337645,64.02999877929688,-0.6978978818373919,0.6761011249878391,8.543815828826864,14.517346310403093,34.16917225169329,38.02879537495136
