Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
22,Automobile Manufacturers,Consumer Discretionary,116.96,78,89,88,67,"GM,F,TSLA"
23,Pharmaceuticals,Health Care,115.95,77,70,63,17,"VTRS,MRK,JNJ,BMY,LLY,PFE,ZTS"
24,Biotechnology,Health Care,115.89,76,83,93,62,"MRNA,INSM,BIIB,GILD,AMGN,INCY,REGN,VRTX,ABBV,ALNY"
25,Electrical Components & Equipment,Industrials,115.02,75,68,54,68,"GNRC,AME,EMR,ROK,ETN"
26,Oil & Gas Storage & Transportation,Energy,114.26,74,47,32,21,"TRGP,WMB,KMI,OKE"
27,Apparel Retail,Consumer Discretionary,113.85,73,74,84,49,"ROST,TJX"
28,Oil & Gas Refining & Marketing,Energy,113.58,72,72,80,61,"VLO,PSX,MPC"
29,Other Specialty Retail,Consumer Discretionary,113.45,71,73,68,87,"ULTA,TSCO"
30,Health Care Distributors,Health Care,112.76,70,75,95,48,"CAH,MCK,COR,HSIC"
31,Health Care Facilities,Health Care,112.06,69,69,94,39,"HCA,UHS"
32,Interactive Media & Services,Communication Services,111.79,68,86,90,81,"GOOGL,GOOG,META,MTCH"
33,Rail Transportation,Industrials,110.96,67,48,60,28,"CSX,NSC,UNP"
34,Oil & Gas Exploration & Production,Energy,110.6,66,45,43,32,"TPL,APA,DVN,CTRA,COP,FANG,OXY,EQT,EOG,EXE"
35,Diversified Banks,Financials,110.33,65,71,70,73,"C,USB,PNC,TFC,WFC,BAC,JPM"
36,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,109.64,64,59,53,69,"TPR,RL,NKE,LULU"
37,Industrial Machinery & Supplies & Components,Industrials,108.67,63,56,38,25,"PH,SWK,NDSN,HUBB,DOV,IR,IEX,ITW,SNA,GWW,FTV,OTIS,PNR,XYL"
38,Personal Care Products,Consumer Staples,106.21,62,57,29,33,"EL,PG,KVUE"
39,Tobacco,Consumer Staples,106.0,61,53,41,70,"MO,PM"
40,Trading Companies & Distributors,Industrials,105.82,60,55,31,91,"URI,FAST"
41,Construction Materials,Materials,105.62,59,60,59,65,"MLM,CRH,VMC"
42,Industrial Conglomerates,Industrials,105.0,58,51,56,46,"HON,MMM"
43,Paper & Plastic Packaging Products & Materials,Materials,104.84,57,16,9,13,"SW,PKG,AVY,AMCR,IP"
44,Hotel & Resort REITs,Real Estate,104.81,56,42,40,53,"HST,VICI"
45,Retail REITs,Real Estate,104.68,55,40,42,31,"O,SPG,KIM,FRT,REG"
46,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,104.45,54,46,58,23,"MNST,PEP,KO,KDP"
47,Health Care REITs,Real Estate,104.44,53,52,78,45,"WELL,VTR,DOC"
48,Building Products,Industrials,103.38,52,32,23,52,"JCI,AOS,TT,MAS,ALLE,LII,CARR,BLDR"
49,Integrated Telecommunication Services,Communication Services,103.08,51,18,36,63,"VZ,T"
50,Investment Banking & Brokerage,Financials,103.03,50,87,85,97,"GS,IBKR,MS,SCHW,RJF,HOOD"
51,Fertilizers & Agricultural Chemicals,Materials,102.96,49,34,16,59,"CF,CTVA,MOS"
52,Multi-Utilities,Utilities,102.71,48,39,65,38,"NEE,PCG,CNP,D,NI,SRE,XEL,AEE,PNW,ED,DTE,CMS"
53,Homebuilding,Consumer Discretionary,102.7,47,35,33,58,"PHM,DHI,NVR,LEN"
54,Health Care Supplies,Health Care,102.51,46,23,28,4,"ALGN,COO,WST"
55,Home Improvement Retail,Consumer Discretionary,102.47,45,50,19,47,"LOW,HD"
56,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,102.04,44,54,37,83,"MAR,CCL,NCLH,RCL,HLT,ABNB,EXPE,BKNG"
57,Data Center REITs,Real Estate,101.35,43,13,21,14,"EQIX,DLR"
58,Electric Utilities,Utilities,101.08,42,33,66,57,"EIX,ETR,AEP,FE,ES,EVRG,LNT,EXC,DUK,WEC,PPL,PEG,SO,VST,CEG"
59,Self-Storage REITs,Real Estate,100.99,41,24,15,10,"EXR,PSA"
60,Casinos & Gaming,Consumer Discretionary,100.87,40,66,74,92,"LVS,MGM,WYNN"
61,Health Care Services,Health Care,99.79,39,30,52,42,"DVA,DGX,CVS,LH,CI"
62,Multi-line Insurance,Financials,99.0,38,49,64,51,"L,AIZ,AIG"
63,Life & Health Insurance,Financials,98.79,37,43,47,40,"PFG,GL,AFL,MET,PRU"
64,Consumer Finance,Financials,98.33,36,63,71,85,"SYF,AXP,COF"
65,Industrial Gases,Materials,98.22,35,22,12,34,"LIN,APD"
66,Household Products,Consumer Staples,97.08,34,11,8,6,"CL,CHD,CLX,KMB"
67,Property & Casualty Insurance,Financials,96.58,33,37,61,27,"CB,TRV,HIG,CINF,ACGL,ALL,WRB,PGR"
68,Asset Management & Custody Banks,Financials,96.38,32,62,45,71,"IVZ,BEN,NTRS,BK,STT,BLK,TROW,AMP,APO,BX,KKR,ARES"
69,--- Reference ---,--- Reference ---,95.85,31,36,82,37,"SPY,QQQ,^VIX"
70,Restaurants,Consumer Discretionary,95.49,30,27,17,16,"DRI,YUM,SBUX,MCD,CMG,DPZ"
71,Electronic Equipment & Instruments,Information Technology,95.45,29,29,20,44,"KEYS,TDY,ZBRA,TRMB,ROP"
72,Broadline Retail,Consumer Discretionary,94.51,28,58,57,90,"EBAY,AMZN"
73,Interactive Home Entertainment,Communication Services,94.22,27,61,81,74,"EA,TTWO"
74,Distillers & Vintners,Consumer Staples,93.29,26,15,3,2,"STZ,BF.B"
75,Automotive Retail,Consumer Discretionary,93.01,25,78,62,93,"CVNA,AZO,ORLY"
76,Life Sciences Tools & Services,Health Care,90.98,24,67,75,19,"CRL,MTD,TECH,TMO,DHR,A,WAT,IQV"
77,Health Care Equipment,Health Care,90.95,23,31,46,36,"BDX,HOLX,GEHC,IDXX,MDT,RVTY,RMD,ZBH,STE,SYK,DXCM,EW,BAX,ISRG,ABT,PODD,BSX"
78,Environmental & Facilities Services,Industrials,90.83,22,38,39,29,"ROL,WM,RSG,VLTO"
79,Packaged Foods & Meats,Consumer Staples,90.82,21,10,22,7,"HSY,TSN,SJM,MDLZ,HRL,MKC,CAG,KHC,GIS,LW,CPB"
80,Cable & Satellite,Communication Services,89.69,20,2,0,1,"CMCSA,CHTR"
81,Multi-Family Residential REITs,Real Estate,88.79,19,12,18,9,"UDR,CPT,EQR,ESS,MAA,AVB"
82,Telecom Tower REITs,Real Estate,87.3,18,8,14,12,"AMT,SBAC,CCI"
83,Movies & Entertainment,Communication Services,87.23,17,20,50,88,"TKO,LYV,DIS,PSKY,NFLX"
84,Diversified Support Services,Industrials,84.68,16,21,24,35,"LDOS,CTAS,CPRT"
85,Financial Exchanges & Data,Financials,82.59,15,41,27,50,"CBOE,CME,MSCI,NDAQ,ICE,MCO,SPGI,COIN,FDS"
86,Managed Health Care,Health Care,82.33,14,28,6,0,"CNC,ELV,UNH,MOH,HUM"
87,Office REITs,Real Estate,80.95,13,3,4,18,"BXP,ARE"
88,Distributors,Consumer Discretionary,79.25,12,19,11,30,"GPC,POOL"
89,Transaction & Payment Processing Services,Financials,78.51,11,7,7,15,"CPAY,GPN,MA,V,JKHY,XYZ,FIS,PYPL,FISV"
90,Publishing,Communication Services,78.4,10,25,13,43,"NWSA,NWS"
91,Internet Services & Infrastructure,Information Technology,78.35,9,17,34,22,"AKAM,VRSN,GDDY"
92,Real Estate Services,Real Estate,77.08,8,26,30,78,"CBRE,CSGP"
93,Insurance Brokers,Financials,76.82,7,5,10,11,"WTW,AON,MRSH,ERIE,AJG,BRO"
94,Advertising,Communication Services,72.78,6,0,0,0,"OMC,TTD"
95,Systems Software,Information Technology,72.22,5,9,35,41,"FTNT,MSFT,CRWD,GEN,PANW,NOW"
96,Application Software,Information Technology,71.86,4,14,48,80,"PLTR,CDNS,SNPS,APP,PTC,DDOG,FICO,ADSK,ORCL,CRM,ADBE,TYL,INTU,WDAY"
97,Research & Consulting Services,Industrials,71.05,3,4,5,8,"EFX,VRSK"
98,IT Consulting & Other Services,Information Technology,70.56,2,44,25,3,"IBM,CTSH,ACN,EPAM,IT"
99,EDP Services,Technology,67.8,1,6,67,82,"PDD,ZS"
100,Human Resource & Employment Services,Industrials,62.41,0,1,1,24,"ADP,PAYX,PAYC"
101,Computer Software,Technology,55.24,0,0,2,63,"SHOP,TRI,MSTR,TEAM"
