,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1D,1W,1M,3M,6M,1Y
131,APA,True,53,18,26,41,0,14,40.055331181247446,0.0,24.768191163898322,43.7400016784668,-1.4642886238318296,12.067648082193386,44.02370915301853,82.61348045810647,80.84363357860242,116.98373659804295
181,CF,True,60,54,15,36,0,7,118.73667736209869,0.0,84.55273783737113,137.60000610351562,0.8428062887459467,14.4949290681518,38.23588993161368,78.61147478316673,51.04708231486554,80.55831644098598
184,CVX,True,62,26,20,47,0,2,201.09331038395968,0.0,149.2520727591308,210.7100067138672,-0.20837660210063272,2.680181190027871,12.823952083675294,41.82858973970532,34.332893569243,32.128631910753626
202,COP,True,60,11,24,43,0,13,126.57244147525341,0.0,91.17119124764048,132.88999938964844,-0.6801223029549249,4.481481908036016,17.12497837295932,46.301244448028164,37.25304447153724,33.67217415381631
243,EOG,True,53,19,8,40,0,3,140.8242345412419,0.0,106.78695583233066,149.88999938964844,0.22064845977641934,7.309569909246905,20.80109379248416,46.20179280127562,30.229128811510954,22.659278367153675
247,EQIX,True,72,19,11,45,0,2,946.7220355124097,0.0,775.5292690165037,964.0499877929688,0.10903300030828142,-0.30094668999353835,-1.0479771180500828,26.988645225691737,23.386657425879317,19.519333118987948
259,XOM,True,63,8,4,39,0,2,160.99002369501866,0.0,114.03629988496785,171.47000122070312,0.28071566297379413,6.417176208373328,12.439345062756148,44.91891119871117,48.54349501975917,50.44668608055364
290,HAL,True,60,11,9,33,0,6,37.455576135746476,0.0,27.58655844050022,39.2599983215332,-2.8698661552719646,4.665422762750125,9.583893580746542,41.09514014407048,58.10833916983918,59.18053623927224
351,LYB,True,59,20,6,38,0,4,72.15313619944939,0.0,43.72321821056375,82.37999725341797,2.3990060638752473,15.265140403487894,44.95864882787163,92.78662691325495,73.46614982073774,26.862957433507074
353,MPC,True,59,41,8,35,0,4,233.06679828785948,0.0,185.33345351734076,245.16000366210938,-2.6795283640477714,5.431559346800721,23.686996295811873,50.52148214907213,24.630927584267102,69.94807461431465
390,OXY,True,60,12,22,39,0,6,60.72330232727252,0.0,40.559150018044456,66.23999786376953,1.4084479075988279,9.832525875392673,25.38527931093768,67.0125620931968,41.0178295877423,36.688771394792525
403,PSX,True,59,12,11,42,0,9,175.83956417982475,0.0,136.67820878770237,184.80999755859375,-1.843000447844003,4.554199650332355,19.749883603905847,45.85467456715811,34.74384646218232,53.621080892162745
488,VLO,True,59,14,35,37,0,12,233.33160794748355,0.0,169.2072266435086,250.27000427246094,-1.592483066656523,5.425672907842865,22.29769596310928,53.52760618472592,44.274004669420606,93.37001560712028
