ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
CPAY,2026-03-16,2026-06-01,2026-06-02,359.84,305.2405,-15.17%,469.0389,305.2405,PENDING,,,,,,,,,,
CPT,2026-03-06,2026-06-04,2026-06-05,111.6,104.6474,-6.23%,125.5052,104.6474,PENDING,,,,,,,,,,
D,2026-03-19,2026-05-18,2026-05-19,66.5338,60.3738,-9.26%,78.8537,60.3738,PENDING,,,,,,,,,,
DAL,2026-03-02,2026-05-22,2026-05-26,78.2,62.4139,-20.19%,109.7721,62.4139,PENDING,,,84.18,21.95,2.35,2.87,24.23,29.83,18.97,80.03
DOV,2026-01-29,2026-02-03,2026-02-04,211.853,198.4749,-6.31%,238.6092,198.4749,PENDING,,,,,,,,,,
DOW,2026-02-20,2026-03-11,2026-03-12,35.3901,28.8855,-18.38%,48.3995,28.8855,PENDING,,,31.73,38.72,-2.37,-5.65,-15.07,-14.5,42.0,13.42
DVA,2026-03-13,2026-05-06,2026-05-07,194.32,146.8105,-24.45%,289.3391,146.8105,PENDING,,,,,,,,,,
ESS,2026-02-12,2026-04-28,2026-04-29,269.33,248.0423,-7.90%,311.9053,248.0423,PENDING,,,,,,,,,,
ETR,2026-03-19,2026-03-27,2026-03-30,110.9346,101.8315,-8.21%,129.1408,101.8315,PENDING,,,,,,,,,,
EW,2026-01-29,2026-05-26,2026-05-27,87.63,80.8594,-7.73%,101.1711,80.8594,PENDING,,,,,,,,,,
FDS,2026-05-05,2026-06-01,2026-06-02,265.42,211.3772,-20.36%,373.5056,211.3772,PENDING,,,,,,,,,,
FTV,2026-03-06,2026-06-09,2026-06-10,62.59,55.9914,-10.54%,75.7873,55.9914,PENDING,,,,,,,,,,
GE,2026-04-21,2026-06-16,2026-06-17,352.11,286.1246,-18.74%,484.0807,286.1246,PENDING,,,357.64,16.27,0.17,7.48,25.36,22.64,20.03,52.51
GL,2026-03-06,2026-04-23,2026-04-24,154.63,139.4678,-9.81%,184.9544,139.4678,PENDING,,,,,,,,,,
GS,2026-02-13,2026-05-20,2026-05-21,977.9002,866.5516,-11.39%,1200.5974,866.5516,PENDING,,,1096.5601,25.96,-0.23,5.88,18.59,36.06,25.94,79.08
GWW,2026-03-09,2026-05-07,2026-05-08,1237.0681,1089.6978,-11.91%,1531.8089,1089.6978,PENDING,,,,,,,,,,
HBAN,2026-05-12,2026-06-12,2026-06-15,17.5912,15.4764,-12.02%,21.8207,15.4764,PENDING,,,16.86,-0.95,0.06,-1.15,10.04,12.14,-1.66,13.0
HLT,2026-03-06,2026-04-17,2026-04-20,339.702,291.9461,-14.06%,435.2139,291.9461,PENDING,,,,,,,,,,
HST,2026-03-09,2026-04-14,2026-04-15,20.84,18.3579,-11.91%,25.8042,18.3579,PENDING,,,25.01,42.56,1.58,2.75,14.78,32.34,40.9,69.58
HWM,2026-03-12,2026-05-07,2026-05-08,273.42,240.6297,-11.99%,339.0006,240.6297,PENDING,,,,,,,,,,
IBKR,2026-02-05,2026-04-15,2026-04-16,80.1188,68.9167,-13.98%,102.5232,68.9167,PENDING,,,96.0,49.59,0.96,8.07,15.16,41.97,52.55,85.31
INTC,2026-06-01,2026-06-18,,,106.7823,,,,PENDING,,,133.99,263.12,10.64,14.56,20.93,190.15,259.13,544.18
JBHT,2026-05-12,2026-05-15,2026-05-18,260.87,234.4079,-10.14%,313.7941,234.4079,PENDING,,,,,,,,,,
JBL,2026-06-05,2026-06-12,2026-06-15,398.11,352.8672,-11.36%,488.5955,352.8672,PENDING,,,371.88,63.18,-0.83,-1.33,11.72,40.2,75.05,89.12
JPM,2026-03-27,2026-06-16,2026-06-17,332.18,280.513,-15.55%,435.514,280.513,PENDING,,,325.22,1.91,-2.47,3.74,9.98,13.51,4.06,23.01
KEY,2026-05-11,2026-06-11,2026-06-12,22.57,21.058,-6.70%,25.594,21.058,PENDING,,,,,,,,,,
KEYS,2026-03-30,2026-04-08,2026-04-09,318.0,268.0822,-15.70%,417.8355,268.0822,PENDING,,,,,,,,,,
LIN,2026-03-24,2026-04-24,2026-04-27,508.6715,473.9241,-6.83%,578.1661,473.9241,PENDING,,,,,,,,,,
LLY,2026-02-03,2026-06-05,2026-06-08,1159.0,990.4372,-14.54%,1496.1256,990.4372,PENDING,,,1098.5699,2.57,-1.21,-5.37,7.55,19.94,4.55,39.82
LYV,2026-04-15,2026-05-14,2026-05-15,168.88,155.5255,-7.91%,195.589,155.5255,PENDING,,,,,,,,,,
MAA,2026-03-09,2026-06-05,2026-06-08,137.6,128.3274,-6.74%,156.1452,128.3274,PENDING,,,,,,,,,,
MAR,2026-03-06,2026-04-17,2026-04-20,374.6205,318.7414,-14.92%,486.3788,318.7414,PENDING,,,,,,,,,,
MDLZ,2026-02-17,2026-05-28,2026-05-29,62.1,58.8321,-5.26%,68.6357,58.8321,PENDING,,,,,,,,,,
MET,2026-02-05,2026-05-20,2026-05-21,82.91,74.576,-10.05%,99.5779,74.576,PENDING,,,,,,,,,,
MPC,2026-04-08,2026-05-05,2026-05-06,252.0381,229.0866,-9.11%,297.9411,229.0866,PENDING,,,,,,,,,,
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,63.96,116.89,3.5,28.85,39.9,22.13,113.98,150.33
NDAQ,2026-03-27,2026-04-27,2026-04-28,90.3858,81.0305,-10.35%,109.0964,81.0305,PENDING,,,82.24,-14.76,-1.26,-4.85,-10.27,-4.33,-10.9,-3.11
NDSN,2026-05-19,2026-06-09,2026-06-10,289.1108,270.1006,-6.58%,327.1313,270.1006,PENDING,,,,,,,,,,
NTRS,2026-02-12,2026-04-16,2026-04-17,157.9465,141.4125,-10.47%,191.0143,141.4125,PENDING,,,,,,,,,,
NXPI,2026-03-03,2026-04-29,2026-04-30,289.44,212.6079,-26.55%,443.1042,212.6079,PENDING,,,313.27,45.07,5.05,3.54,6.45,63.71,37.06,50.0
ORCL,2026-04-09,2026-04-16,2026-04-17,182.93,136.5478,-25.36%,275.6944,136.5478,PENDING,,,184.29,-4.87,0.41,0.1,1.56,18.91,-1.71,-10.59
PFE,2026-02-03,2026-02-06,2026-02-09,26.7386,24.9384,-6.73%,30.339,24.9384,PENDING,,,25.21,4.64,-2.74,-3.67,-1.75,-6.51,2.06,12.38
PG,2026-06-01,2026-06-16,2026-06-17,152.38,139.9998,-8.12%,177.1404,139.9998,PENDING,,,,,,,,,,
PNC,2026-05-11,2026-06-09,2026-06-10,233.0,214.5114,-7.94%,269.9773,214.5114,PENDING,,,,,,,,,,
RL,2026-05-11,2026-06-12,2026-06-15,413.93,341.7352,-17.44%,558.3195,341.7352,PENDING,,,,,,,,,,
STX,2026-06-09,2026-06-15,2026-06-16,1044.03,822.6336,-21.21%,1486.8229,822.6336,PENDING,,,1070.23,289.3,0.39,23.29,45.94,146.69,273.06,728.32
TGT,2026-05-07,2026-06-11,2026-06-12,133.45,124.2851,-6.87%,151.7798,124.2851,PENDING,,,,,,,,,,
TRGP,2026-04-08,2026-04-30,2026-05-01,258.09,238.7178,-7.51%,296.8345,238.7178,PENDING,,,,,,,,,,
TROW,2026-02-03,2026-06-11,2026-06-12,107.8064,99.2168,-7.97%,124.9856,99.2168,PENDING,,,,,,,,,,
UAL,2026-03-06,2026-06-15,2026-06-16,120.87,91.6805,-24.15%,179.2491,91.6805,PENDING,,,118.32,5.81,2.15,5.07,32.76,25.67,5.19,60.61
VRSN,2026-04-24,2026-05-08,2026-05-11,285.9194,256.2102,-10.39%,345.3379,256.2102,PENDING,,,,,,,,,,
VTRS,2026-02-26,2026-05-07,2026-05-08,17.1739,14.9876,-12.73%,21.5463,14.9876,PENDING,,,,,,,,,,
