ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
ADM,2025-11-04,2026-01-14,2026-01-15,63.9381,56.9357,-10.95%,77.9427,56.9357,PENDING,,,72.69,27.39,1.31,1.75,4.42,25.8,22.46,57.2
AEP,2025-12-02,2026-02-12,2026-02-13,127.32,117.8898,-7.41%,146.1804,117.8898,PENDING,,,131.08,14.57,-0.03,1.77,-1.66,14.12,21.3,26.64
ALGN,2026-01-29,2026-02-05,2026-02-06,177.89,160.8126,-9.60%,212.0447,160.8126,PENDING,,,171.43,9.79,3.11,-4.41,-9.31,8.61,35.66,7.68
CB,2026-01-05,2026-02-04,2026-02-05,329.0287,306.2862,-6.91%,374.5136,306.2862,PENDING,,,325.93,4.73,0.18,0.1,-4.63,3.96,16.93,10.64
CMCSA,2026-01-29,2026-01-30,2026-02-02,29.62,27.8685,-5.91%,33.1231,27.8685,PENDING,,,28.71,3.69,-0.66,-1.75,-6.85,3.76,-0.53,-12.9
CMS,2026-01-05,2026-02-13,2026-02-17,76.58,68.151,-11.01%,93.438,68.151,PENDING,,,77.58,11.77,0.48,2.97,-0.64,11.45,8.22,7.75
COHR,2026-02-05,2026-02-09,2026-02-10,232.2,189.3103,-18.47%,317.9794,189.3103,PENDING,,,238.21,29.06,8.45,-12.53,-20.31,26.02,120.63,262.41
CTVA,2026-03-05,2026-03-25,2026-03-26,81.74,76.4073,-6.52%,92.4053,76.4073,PENDING,,,83.71,25.17,0.92,3.88,3.96,24.02,24.13,38.44
DOV,2026-01-29,2026-02-03,2026-02-04,212.3727,198.9618,-6.31%,239.1945,198.9618,PENDING,,,208.45,7.01,2.78,-3.31,-7.93,4.97,25.73,20.65
DOW,2026-02-20,2026-03-11,2026-03-12,35.75,29.1792,-18.38%,48.8916,29.1792,PENDING,,,41.65,80.25,-0.53,8.72,36.11,80.49,86.85,29.42
ED,2026-01-05,2026-01-16,2026-01-20,103.1993,96.2617,-6.72%,117.0744,96.2617,PENDING,,,113.18,14.85,-0.19,3.0,1.0,14.6,15.52,7.53
EQT,2026-03-17,2026-03-25,2026-03-26,67.88,61.7856,-8.98%,80.0688,61.7856,PENDING,,,63.64,19.07,-1.24,-2.59,3.24,17.01,17.53,21.48
ETR,2026-03-19,2026-03-27,2026-03-30,111.54,102.3872,-8.21%,129.8456,102.3872,PENDING,,,112.36,22.36,1.17,9.6,5.37,21.44,21.7,36.76
EVRG,2025-11-03,2026-02-10,2026-02-11,78.0718,74.7565,-4.25%,84.7025,74.7565,PENDING,,,81.92,13.96,0.4,2.49,-1.67,13.09,11.08,25.26
HSY,2026-01-23,2026-02-04,2026-02-05,217.4223,188.0843,-13.49%,276.0984,188.0843,PENDING,,,207.89,14.99,-2.65,-3.4,-11.8,15.76,14.53,26.15
JBL,2026-03-09,2026-03-25,2026-03-26,277.07,235.6857,-14.94%,359.8387,235.6857,PENDING,,,265.63,16.53,7.33,-4.24,1.7,13.08,23.92,95.64
KLAC,2025-11-20,2026-01-05,2026-01-06,1367.5331,1096.6408,-19.81%,1909.3176,1096.6408,PENDING,,,1472.41,21.34,6.5,-5.99,-4.07,16.97,38.78,120.25
LHX,2025-11-24,2026-01-05,2026-01-06,310.5981,272.6801,-12.21%,386.4341,272.6801,PENDING,,,345.15,17.98,1.54,-1.78,-8.49,17.04,17.12,68.98
MCD,2026-01-02,2026-02-04,2026-02-05,323.2741,300.9971,-6.89%,367.8282,300.9971,PENDING,,,310.79,2.26,0.73,0.96,-6.66,1.3,3.77,3.55
MRNA,2026-02-11,2026-03-04,2026-03-05,56.955,36.6574,-35.64%,97.5502,36.6574,PENDING,,,50.8,72.26,5.33,-1.05,-3.87,63.08,100.55,63.24
NEE,2025-11-21,2026-01-27,2026-01-28,87.1259,81.6292,-6.31%,98.1193,81.6292,PENDING,,,92.88,16.48,0.9,1.38,0.18,16.5,23.54,35.76
NOC,2025-11-10,2026-01-14,2026-01-15,638.3256,555.0568,-13.04%,804.8633,555.0568,PENDING,,,682.24,20.03,1.59,0.01,-11.17,18.46,15.69,35.34
PFE,2026-02-03,2026-02-06,2026-02-09,27.18,25.3501,-6.73%,30.8398,25.3501,PENDING,,,28.08,14.66,1.12,4.15,3.01,14.2,21.82,19.47
PPL,2025-10-29,2026-02-24,2026-02-25,37.7769,35.8358,-5.14%,41.659,35.8358,PENDING,,,38.2,9.9,0.47,3.08,-0.63,9.27,4.64,10.38
Q,2025-12-15,2026-02-10,2026-02-11,110.5491,76.4433,-30.85%,178.7606,76.4433,PENDING,,,115.38,41.4,7.72,-2.5,-7.0,38.12,,
