Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Electronic Components,Information Technology,192.09,99,99,98,99,"COHR,GLW,APH"
2,Semiconductor Materials & Equipment,Information Technology,185.07,99,98,99,93,"TER,LRCX,AMAT,KLAC"
3,Wireless Telecommunication Services,Communication Services,171.2,98,99,99,99,"SATS,TMUS"
4,Communications Equipment,Information Technology,161.87,97,96,94,96,"CIEN,CSCO,ANET,FFIV,MSI"
5,"Technology Hardware, Storage & Peripherals",Information Technology,155.76,96,95,96,97,"WDC,STX,DELL,HPE,AAPL,NTAP,HPQ,SMCI"
6,Construction & Engineering,Industrials,148.63,95,97,90,95,"FIX,PWR,EME,J"
7,Oil & Gas Refining & Marketing,Energy,144.52,94,94,73,75,"VLO,MPC,PSX"
8,Agricultural Products & Services,Consumer Staples,138.23,93,91,59,63,"BG,ADM"
9,Oil & Gas Equipment & Services,Energy,133.31,92,93,77,25,"HAL,BKR,SLB"
10,Oil & Gas Exploration & Production,Energy,133.05,91,83,28,22,"APA,OXY,DVN,COP,CTRA,TPL,FANG,EOG,EQT,EXE"
11,Construction Machinery & Heavy Transportation Equipment,Industrials,130.2,90,90,88,72,"CAT,CMI,WAB,PCAR"
12,Integrated Oil & Gas,Energy,130.12,89,92,52,38,"XOM,CVX"
13,Cargo Ground Transportation,Industrials,127.0,88,85,72,4,"JBHT,ODFL"
14,Electrical Components & Equipment,Industrials,125.96,87,86,66,79,"VRT,GNRC,AME,ETN,ROK,EMR"
15,Apparel Retail,Consumer Discretionary,125.45,86,82,80,64,"ROST,TJX"
16,Semiconductors,Information Technology,123.91,85,75,89,84,"MU,INTC,MPWR,AMD,MRVL,ADI,ON,ARM,AVGO,MCHP,NVDA,TXN,FSLR,NXPI,SWKS,QCOM"
17,Electronic Manufacturing Services,Information Technology,121.66,84,72,86,91,"JBL,TEL"
18,Specialty Chemicals,Materials,120.91,83,80,70,17,"ALB,LYB,DD,IFF,ECL,PPG,SHW"
19,Fertilizers & Agricultural Chemicals,Materials,120.3,82,70,15,41,"CF,CTVA,MOS"
20,Oil & Gas Storage & Transportation,Energy,119.79,81,81,27,23,"TRGP,WMB,KMI,OKE"
21,Air Freight & Logistics,Industrials,118.76,80,87,87,31,"FDX,CHRW,EXPD,UPS"
22,Data Center REITs,Real Estate,118.72,79,64,16,36,"EQIX,DLR"
23,Broadcasting,Communication Services,117.26,78,89,97,94,"WBD,FOXA,FOX"
24,Steel,Materials,117.17,77,79,83,54,"STLD,NUE"
