Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,"Technology Hardware, Storage & Peripherals",Information Technology,199.02,99,99,99,99,"SNDK,DELL,STX,HPE,WDC,P,NTAP,HPQ,SMCI,AAPL"
2,Oil & Gas Refining & Marketing,Energy,160.51,99,99,84,92,"VLO,MPC,PSX"
3,Biotechnology,Health Care,137.72,98,97,80,72,"MRNA,INCY,BIIB,AMGN,GILD,REGN,ABBV,VRTX,ALNY"
4,Semiconductors,Information Technology,135.64,97,94,97,78,"MU,INTC,AMD,MRVL,ALAB,ARM,SWKS,TXN,NVDA,ADI,MPWR,QCOM,ON,AVGO,MCHP,NXPI,FSLR"
5,Systems Software,Information Technology,133.33,96,90,85,8,"CRWD,PANW,FTNT,MSFT,NOW,GEN"
6,Communications Equipment,Information Technology,131.29,95,98,95,99,"LITE,ANET,FFIV,CIEN,CSCO,MSI"
7,Computer Services,Technology,124.63,94,95,96,90,"NBIS,CRWV"
8,Life Sciences Tools & Services,Health Care,124.23,93,91,69,31,"ILMN,CRL,IQV,A,TMO,WAT,TECH,MTD,DHR"
9,Semiconductor Materials & Equipment,Information Technology,118.58,92,96,99,97,"TER,LRCX,AMAT,KLAC,Q"
10,Steel,Materials,117.99,91,89,90,79,"NUE,STLD"
11,Health Care Technology,Health Care,117.66,90,86,19,5,"VEEV,SOLV"
12,Electrical Components & Equipment,Industrials,116.72,89,88,94,95,"BE,ETN,AME,EMR,VRT,ROK"
13,Managed Health Care,Health Care,115.17,88,92,91,7,"CNC,HUM,ELV,UNH"
14,Electronic Components,Information Technology,113.44,87,93,98,98,"COHR,GLW,APH"
15,Integrated Oil & Gas,Energy,111.04,86,80,28,87,"XOM,CVX"
16,Electronic Equipment & Instruments,Information Technology,108.58,85,84,58,55,"ZBRA,KEYS,TDY,ROP"
17,Pharmaceuticals,Health Care,105.97,84,82,67,74,"MRK,VTRS,JNJ,LLY,PFE,BMY,ZTS"
