ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
TRI,2026-04-09,82.7503,110.7889,110.7889,80.71,-36.91,5.43,0.3,-5.67,-9.31,-36.71,-56.74
TRI,2026-04-10,81.3678,110.7889,110.7889,80.71,-36.91,5.43,0.3,-5.67,-9.31,-36.71,-56.74
TRI,2026-05-14,78.0558,110.7889,110.7889,80.71,-36.91,5.43,0.3,-5.67,-9.31,-36.71,-56.74
TTD,2026-05-08,22.3794,32.9,32.9,17.93,-52.77,-0.5,-6.95,-15.74,-25.14,-51.92,-73.72
TTD,2026-05-11,21.1181,32.9,32.9,17.93,-52.77,-0.5,-6.95,-15.74,-25.14,-51.92,-73.72
TTD,2026-05-13,20.0563,32.9,32.9,17.93,-52.77,-0.5,-6.95,-15.74,-25.14,-51.92,-73.72
TTWO,2026-05-22,221.148,246.25,246.25,242.64,-5.23,1.28,12.21,1.92,20.81,-1.63,1.79
UNP,2026-06-17,257.179,278.2544,278.2544,258.61,12.97,-0.5,-3.26,-2.07,9.05,11.47,18.86
VLO,2026-06-15,245.768,265.61,265.61,243.68,51.32,-0.04,-1.41,1.07,3.14,52.12,77.12
VLO,2026-06-18,232.7572,265.61,265.61,243.68,51.32,-0.04,-1.41,1.07,3.14,52.12,77.12
VRT,2026-05-18,332.0849,379.8559,379.8559,318.32,96.57,-11.07,2.05,-1.55,24.37,106.27,168.83
VRT,2026-05-19,321.114,379.8559,379.8559,318.32,96.57,-11.07,2.05,-1.55,24.37,106.27,168.83
VRT,2026-06-09,286.8514,379.8559,379.8559,318.32,96.57,-11.07,2.05,-1.55,24.37,106.27,168.83
VRT,2026-06-10,276.7032,379.8559,379.8559,318.32,96.57,-11.07,2.05,-1.55,24.37,106.27,168.83
VRTX,2026-04-29,419.921,507.92,507.92,468.42,3.32,0.35,3.99,8.05,3.81,4.7,6.25
VRTX,2026-05-05,415.1394,507.92,507.92,468.42,3.32,0.35,3.99,8.05,3.81,4.7,6.25
VRTX,2026-06-03,421.4353,507.92,507.92,468.42,3.32,0.35,3.99,8.05,3.81,4.7,6.25
