Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,"Technology Hardware, Storage & Peripherals",Information Technology,200.63,99,98,95,94,"WDC,STX,DELL,HPE,NTAP,AAPL,HPQ,SMCI"
2,Semiconductor Materials & Equipment,Information Technology,181.04,99,96,97,96,"LRCX,TER,AMAT,KLAC,Q"
3,Semiconductors,Information Technology,180.08,98,97,79,81,"MU,INTC,MRVL,AMD,ARM,ON,MPWR,TXN,ADI,NXPI,MCHP,QCOM,FSLR,AVGO,NVDA,SWKS"
4,Communications Equipment,Information Technology,178.59,97,99,99,98,"LITE,CIEN,CSCO,FFIV,ANET,MSI"
5,Electronic Components,Information Technology,174.49,96,99,99,99,"COHR,GLW,APH"
6,Steel,Materials,152.19,95,93,71,82,"STLD,NUE"
7,Wireless Telecommunication Services,Communication Services,143.22,94,95,98,99,"SATS,TMUS"
8,Cargo Ground Transportation,Industrials,140.23,93,83,76,72,"JBHT,ODFL"
9,Managed Health Care,Health Care,136.51,92,84,3,27,"CNC,HUM,UNH,ELV"
10,Construction & Engineering,Industrials,131.72,91,94,96,93,"FIX,PWR,EME,J"
11,Construction Machinery & Heavy Transportation Equipment,Industrials,124.99,90,90,91,89,"CAT,CMI,WAB,PCAR"
12,Oil & Gas Equipment & Services,Energy,124.43,89,91,86,58,"HAL,SLB,BKR"
13,Oil & Gas Refining & Marketing,Energy,120.55,88,89,93,66,"VLO,MPC,PSX"
14,Electronic Manufacturing Services,Information Technology,119.33,87,87,74,90,"JBL,TEL"
15,Agricultural Products & Services,Consumer Staples,119.09,86,86,94,65,"BG,ADM"
16,Air Freight & Logistics,Industrials,118.25,85,75,83,79,"FDX,CHRW,EXPD,UPS"
17,Electrical Components & Equipment,Industrials,116.35,84,92,88,68,"VRT,GNRC,ROK,ETN,AME,EMR"
18,Broadcasting,Communication Services,114.02,83,85,81,97,"WBD,FOXA,FOX"
19,Passenger Airlines,Industrials,110.05,82,58,46,88,"DAL,LUV,UAL"
20,Apparel Retail,Consumer Discretionary,108.85,81,72,87,86,"ROST,TJX"
21,Interactive Media & Services,Communication Services,108.78,80,88,78,92,"GOOGL,GOOG,META"
22,Automobile Manufacturers,Consumer Discretionary,108.31,79,66,62,95,"GM,F,TSLA"
23,Trading Companies & Distributors,Industrials,107.98,78,51,42,44,"URI,FAST"
24,Rail Transportation,Industrials,106.69,77,71,61,64,"CSX,UNP,NSC"
25,Hotel & Resort REITs,Real Estate,106.0,76,67,52,41,"HST,VICI"
26,Integrated Oil & Gas,Energy,105.98,75,74,92,36,"XOM,CVX"
27,Health Care Services,Health Care,105.96,74,69,56,43,"DVA,CVS,DGX,CI,LH"
28,Oil & Gas Storage & Transportation,Energy,105.43,73,76,84,33,"TRGP,OKE,WMB,KMI"
29,Systems Software,Information Technology,104.25,72,44,13,24,"FTNT,PANW,CRWD,GEN,MSFT,NOW"
