,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1D,1W,1M,3M,6M,1Y
29,CTSH,True,9,72,65,7,0,43,49.29444456913433,0.0,80.92754818586047,55.755001068115234,3.5376093741388592,6.5653696355637114,2.6474354643492175,-12.854034385114524,-26.181990065772286,-29.240759901416226
39,DASH,False,18,19,60,0,8,0,0.0,167.0740559820953,0.0,159.2899932861328,1.6528375164845073,0.012550394384167954,-5.929255557995608,-9.73537021348124,-18.517576955256214,-22.895592182690084
52,ISRG,False,14,13,67,0,3,0,0.0,443.2711063557481,0.0,424.6400146484375,0.23841790099461815,-3.4470153627352187,-6.431917851946537,-15.664037176520102,-26.643284635529845,-23.129553177466676
63,MCHP,True,39,23,61,24,0,25,90.17407634926238,0.0,73.18360334824571,94.6500015258789,-1.4473129700102993,4.406820142712727,5.4952410083251,27.44514095794925,84.61345351644532,69.1914532299416
70,NFLX,False,30,36,85,0,18,0,0.0,99.22481273383227,0.0,86.0199966430664,-0.39370537851108073,-3.673019369092666,-6.621804083415483,-10.619286624642104,-17.605368404383043,-28.82380186692425
79,PYPL,False,18,16,124,0,7,0,0.0,48.202270168364095,0.0,44.75,0.6522737775508065,1.015803094107033,-12.151548475824711,-2.866282225844134,-26.6816595711516,-37.02512146516846
85,ROST,True,5,9,63,3,0,36,212.4867520226963,0.0,221.90808173556294,231.72999572753906,1.9938375176689997,6.69459603236361,2.954502329121122,12.926699792679235,31.87051615356962,67.53174289126804
90,SNPS,False,2,31,51,0,18,0,0.0,492.19886034991526,0.0,475.6199951171875,-1.0444447774332473,-5.627210454961867,-1.1637101719193255,14.884056791591183,18.428329091677814,2.8523241680506697
91,TMUS,False,51,32,108,0,14,0,0.0,213.2092267158964,0.0,187.52999877929688,-0.7830251153652805,-1.7653196568538823,-5.3691272583943555,-13.616471535880892,-8.474979678633838,-21.024352327211215
93,TSLA,False,8,24,72,0,13,0,0.0,404.37662827219674,0.0,435.7900085449219,-1.4272783242432923,4.293407246465829,16.89646534723979,8.268117058424279,3.9079673073345007,22.104235359364797
94,TXN,True,39,28,59,33,0,35,296.67531829985177,0.0,213.92972601250847,305.67999267578125,-3.2505203780528444,2.443103880648549,14.119735624237514,44.8461512821564,91.15939593649053,70.65101947426005
103,ZS,False,3,24,108,0,15,0,0.0,155.905327239086,0.0,139.72999572753906,7.45155563033974,-18.291327866247308,3.7111260732994964,-4.939117963338422,-51.77234306799764,-44.912281060584824
123,AXP,False,25,14,57,0,11,0,0.0,315.2529515448995,0.0,316.4700012207031,0.42841016896232875,2.185982804917104,0.2597837288372218,2.7745215723554173,-12.261275725331586,9.008480198311739
138,AJG,False,22,15,53,0,4,0,0.0,211.98214260266624,0.0,201.11000061035156,-0.7599276252233476,-3.0374634494588393,-5.051695893288611,-11.601713216920308,-19.17335584550787,-40.229012722475524
148,BDX,True,16,45,76,0,0,35,141.14502203302447,0.0,171.20287567072626,147.1199951171875,-0.869219401044478,0.5948684561965811,1.245611168539109,-16.104046875512566,-3.137319552663703,10.707160615963458
169,COF,False,25,12,59,0,9,0,0.0,191.5396003526262,0.0,187.92999267578125,0.48657276362511026,0.6803755431028493,-1.1021298303849227,-3.528580924285455,-11.653599370996593,-0.20046319078830355
172,CARR,True,36,30,59,10,0,24,61.35901799782722,0.0,61.456539185177206,63.869998931884766,0.09402532095676025,2.717913506617193,3.818419269453688,-0.46973170383154217,19.31870382878565,-8.76933493427501
210,CSGP,False,25,6,170,0,3,0,0.0,37.2365259395914,0.0,32.20000076293945,-0.30959280644922416,-5.098731289938801,-5.682479968928207,-27.851221168928177,-53.468204937894306,-56.62715289670874
250,ERIE,False,32,5,82,0,3,0,0.0,244.55924894305662,0.0,213.07000732421875,-2.3465764058380483,-5.188443298622581,-3.030987363044675,-20.463642865263605,-27.131673238185382,-37.66440274320705
261,FFIV,True,40,3,84,23,0,37,371.00585468100064,0.0,279.9497537690938,383.45001220703125,0.005221169869965809,-0.06515506699153,16.85205526104364,41.30676330566928,59.76418523525688,35.35599584911827
270,FISV,False,18,16,57,0,7,0,0.0,59.560395026306885,0.0,56.560001373291016,1.3075398858938883,1.3256927311223399,-8.803610196989563,-9.19890746190049,-6.912437564623366,-64.6809032166469
273,FOXA,True,59,33,56,18,0,34,61.90005149784722,0.0,71.75919345533767,63.91999816894531,-2.901418212035274,-0.5291066853131311,1.5570377559882231,14.0105618129511,-0.7669543846142457,14.923429504974331
274,FOX,True,37,48,63,10,0,33,55.75064229096098,0.0,64.44037067584286,57.38999938964844,-3.1065341327173313,-0.416452670516402,1.3599443170071428,11.53765285560289,-0.4684737372938796,12.602643778756557
302,HST,True,37,18,85,26,0,31,22.24576645686651,0.0,18.893370830977567,22.979999542236328,-1.2886646716521546,2.543506018319058,9.116809710270475,18.555330107080373,33.097770947192785,57.33347367123427
310,IEX,True,37,22,70,22,0,43,204.52412183687665,0.0,199.38012696809045,210.8300018310547,0.38089942218133777,2.9041374494526555,-2.6496680798727654,1.007874282837736,22.288049877614196,18.47590460467788
323,JBHT,True,40,19,70,25,0,35,250.3103679760615,0.0,217.18498645363272,276.42999267578125,1.4347584836843719,6.635027180691767,12.437405269641058,18.651541333646314,61.30846002962051,101.31151679855843
326,J,False,16,2,56,0,0,0,0.0,122.48486474262712,0.0,119.86000061035156,0.7565581143286841,5.436312709874623,-4.2449834988688195,-12.781392789380556,-9.508609137860484,-4.415752528616033
336,KKR,False,12,22,69,0,7,0,0.0,97.26021668408958,0.0,95.94000244140625,2.0312705380252662,1.2452514548061844,-3.2135890527020967,9.635335521207447,-20.285245245072648,-20.21032667956621
352,MPC,True,22,15,64,10,0,36,242.7052129834131,0.0,232.17197626521224,248.77000427246094,-1.0185801694755858,0.13686414954068238,3.2709299145899013,25.987305130256527,32.08995026429914,59.9134234207371
364,MGM,True,5,13,62,2,0,27,37.55050145321596,0.0,37.933436441708444,43.66999816894531,1.723731326599396,15.958572347010227,11.204475833693966,18.475305061935533,27.914466753583067,37.327041561847466
371,MSI,False,59,53,59,0,46,0,0.0,437.65942810195804,0.0,403.2799987792969,-2.007097631851114,0.759546426917932,-6.045712448530961,-16.15611064540616,9.791760308338311,-3.1230116917200386
383,NTRS,True,40,28,58,29,0,30,163.5293706241708,0.0,142.06926769296277,165.4499969482422,-1.722607098386602,-0.9933598564097825,0.3761421527028645,16.274751167982643,28.82535196407932,58.87797703954655
384,NOC,True,1,48,65,0,0,34,542.0096292768975,0.0,711.7404528018878,563.6799926757812,0.7849263925524643,2.193693609456233,-1.5251272476599065,-22.184490339849827,-0.28848895595825247,20.495263995799846
387,NUE,True,42,28,78,34,0,40,233.09229626811063,0.0,181.22108079835948,250.0,0.2807849737959527,10.404520978880553,12.41512688795696,41.82081514768183,61.09312065318227,133.1785261705323
389,OXY,True,10,27,65,5,0,40,55.203489764390284,0.0,60.72413647440799,56.630001068115234,-1.2037659287902764,-3.739589825710553,-6.797230690433227,7.194576242401084,38.20201089624917,40.70156223387815
398,PNR,False,23,14,62,0,8,0,0.0,86.2220236905467,0.0,70.83999633789062,-0.6869556716466122,-4.823329238970206,-12.370114365421966,-28.363554302268838,-32.81708303046607,-27.57518592460367
402,PSX,True,22,19,60,6,0,43,168.36774561862237,0.0,174.56991182826823,175.8800048828125,-0.4696971306207039,1.0514230387634604,2.113601203271718,14.790966203382022,33.1643373104239,61.30990708196505
453,SYF,False,14,25,57,0,12,0,0.0,72.89234989686591,0.0,71.44000244140625,-0.04197394540995905,-0.777774386935764,-4.512967680809794,3.7908590332662695,-5.866055284560692,24.56269689514596
468,TSCO,False,84,6,96,0,4,0,0.0,51.38274826236529,0.0,31.530000686645508,0.5100409408086563,0.36626751808918684,-8.582119307770675,-38.684422866627315,-41.330044141945024,-34.3911067386316
