Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,"Technology Hardware, Storage & Peripherals",Information Technology,202.51,99,98,95,94,"WDC,STX,DELL,HPE,NTAP,AAPL,HPQ,SMCI"
2,Semiconductor Materials & Equipment,Information Technology,198.85,99,97,98,96,"TER,LRCX,AMAT,KLAC,Q"
3,Semiconductors,Information Technology,187.68,98,95,85,78,"MU,INTC,MRVL,AMD,ARM,ON,MPWR,TXN,ADI,NXPI,MCHP,QCOM,FSLR,NVDA,SWKS,AVGO"
4,Communications Equipment,Information Technology,181.96,97,99,99,99,"LITE,CIEN,CSCO,FFIV,ANET,MSI"
5,Electronic Components,Information Technology,177.9,96,99,99,98,"COHR,GLW,APH"
6,Steel,Materials,161.25,95,93,69,92,"STLD,NUE"
7,Cargo Ground Transportation,Industrials,140.46,94,86,78,75,"JBHT,ODFL"
8,Wireless Telecommunication Services,Communication Services,134.58,93,96,97,99,"SATS,TMUS"
9,Managed Health Care,Health Care,133.33,92,87,7,22,"HUM,CNC,UNH,ELV"
10,Construction & Engineering,Industrials,131.63,91,94,96,90,"FIX,PWR,EME,J"
11,Oil & Gas Equipment & Services,Energy,124.12,90,92,90,59,"HAL,SLB,BKR"
12,Construction Machinery & Heavy Transportation Equipment,Industrials,122.62,89,90,89,86,"CAT,CMI,WAB,PCAR"
13,Electronic Manufacturing Services,Information Technology,121.44,88,84,76,82,"JBL,TEL"
14,Oil & Gas Refining & Marketing,Energy,120.47,87,88,94,57,"VLO,MPC,PSX"
15,Air Freight & Logistics,Industrials,117.84,86,69,82,87,"FDX,CHRW,EXPD,UPS"
16,Agricultural Products & Services,Consumer Staples,117.6,85,85,93,69,"BG,ADM"
17,Electrical Components & Equipment,Industrials,116.13,84,89,88,56,"VRT,GNRC,ROK,AME,ETN,EMR"
18,Passenger Airlines,Industrials,114.46,83,54,60,88,"DAL,LUV,UAL"
19,Apparel Retail,Consumer Discretionary,113.62,82,68,87,89,"ROST,TJX"
20,Food Retail,Consumer Staples,109.74,81,81,83,49,"CASY,KR"
21,Interactive Media & Services,Communication Services,107.39,80,91,79,93,"GOOGL,GOOG,META"
22,Rail Transportation,Industrials,107.2,79,73,61,61,"CSX,UNP,NSC"
23,Investment Banking & Brokerage,Financials,107.11,78,65,55,91,"IBKR,MS,GS,HOOD,RJF,SCHW"
24,Hotel & Resort REITs,Real Estate,106.87,76,59,53,44,"HST,VICI"
25,Health Care Services,Health Care,106.87,76,67,47,37,"DVA,CVS,DGX,CI,LH"
26,Trading Companies & Distributors,Industrials,106.73,75,56,45,43,"URI,FAST"
27,Regional Banks,Financials,106.68,74,50,51,71,"CFG,KEY,FITB,MTB,RF,HBAN"
28,Systems Software,Information Technology,106.67,73,53,13,21,"FTNT,PANW,CRWD,GEN,MSFT,NOW"
29,Oil & Gas Storage & Transportation,Energy,106.26,72,80,84,30,"TRGP,OKE,WMB,KMI"
30,Automobile Manufacturers,Consumer Discretionary,105.88,70,71,63,95,"F,GM,TSLA"
31,Broadcasting,Communication Services,105.88,70,82,77,97,"WBD,FOXA,FOX"
