Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Semiconductor Materials & Equipment,Information Technology,184.11,98,97,98,92,"TER,LRCX,AMAT,KLAC"
2,Electronic Components,Information Technology,161.65,97,96,96,99,"GLW,APH"
3,Communications Equipment,Information Technology,149.36,96,92,88,93,"CIEN,ANET,MSI,CSCO,FFIV"
4,Construction & Engineering,Industrials,147.84,95,95,93,95,"FIX,PWR,EME,J"
5,"Technology Hardware, Storage & Peripherals",Information Technology,141.92,94,94,94,94,"WDC,STX,DELL,HPE,AAPL,NTAP,SMCI,HPQ"
6,Oil & Gas Refining & Marketing,Energy,134.16,93,76,58,76,"VLO,MPC,PSX"
7,Agricultural Products & Services,Consumer Staples,131.81,92,90,63,45,"BG,ADM"
8,Integrated Oil & Gas,Energy,127.88,91,80,33,43,"XOM,CVX"
9,Construction Machinery & Heavy Transportation Equipment,Industrials,125.62,90,93,90,67,"CAT,CMI,WAB,PCAR"
10,Oil & Gas Exploration & Production,Energy,122.32,89,60,27,22,"TPL,APA,DVN,OXY,COP,CTRA,FANG,EQT,EOG,EXE"
11,Oil & Gas Equipment & Services,Energy,120.28,88,91,52,32,"HAL,BKR,SLB"
12,Apparel Retail,Consumer Discretionary,120.07,87,67,87,59,"ROST,TJX"
13,Oil & Gas Storage & Transportation,Energy,117.48,86,68,28,25,"TRGP,WMB,KMI,OKE"
14,Semiconductors,Information Technology,117.31,85,86,77,71,"MU,INTC,MPWR,AMD,ADI,MRVL,ON,NVDA,AVGO,TXN,FSLR,MCHP,ARM,NXPI,SWKS,QCOM"
15,Air Freight & Logistics,Industrials,116.84,84,88,79,28,"FDX,CHRW,EXPD,UPS"
16,Aerospace & Defense,Industrials,116.19,83,78,68,81,"HII,LHX,HWM,NOC,LMT,RTX,GE,GD,TXT,BA,TDG,AXON"
17,Specialty Chemicals,Materials,115.88,82,83,53,18,"ALB,LYB,DD,ECL,IFF,PPG,SHW"
18,Electronic Manufacturing Services,Information Technology,115.56,81,81,85,97,"JBL,TEL"
19,Cargo Ground Transportation,Industrials,114.68,80,85,71,3,"JBHT,ODFL"
20,Broadcasting,Communication Services,114.65,79,87,97,96,"WBD,FOX,FOXA"
21,Fertilizers & Agricultural Chemicals,Materials,114.33,78,44,7,54,"CF,CTVA,MOS"
22,Biotechnology,Health Care,114.29,77,73,84,64,"MRNA,GILD,AMGN,BIIB,REGN,INSM,INCY,ABBV,VRTX,ALNY"
23,Consumer Staples Merchandise Retail,Consumer Staples,113.13,76,82,78,38,"DG,TGT,WMT,DLTR,COST"
24,Health Care Distributors,Health Care,112.93,75,69,81,51,"CAH,MCK,COR,HSIC"
25,Data Center REITs,Real Estate,112.63,74,55,11,21,"EQIX,DLR"
26,Pharmaceuticals,Health Care,111.67,73,79,67,17,"VTRS,JNJ,MRK,BMY,LLY,PFE,ZTS"
27,Steel,Materials,111.04,72,89,89,55,"STLD,NUE"
28,Health Care REITs,Real Estate,111.02,71,61,64,56,"WELL,VTR,DOC"
29,Multi-Utilities,Utilities,110.68,70,54,48,42,"NEE,PCG,SRE,CNP,NI,PNW,ED,AEE,XEL,DTE,D,CMS"
30,Electric Utilities,Utilities,109.18,69,48,53,63,"EIX,AEP,FE,ETR,EVRG,EXC,LNT,DUK,ES,SO,PPL,WEC,PEG,CEG,VST"
31,Health Care Facilities,Health Care,109.12,68,74,86,57,"HCA,UHS"
32,--- Reference ---,--- Reference ---,108.98,67,45,54,47,"^VIX,QQQ,SPY"
33,Integrated Telecommunication Services,Communication Services,108.83,66,57,22,60,"VZ,T"
34,Interactive Media & Services,Communication Services,107.77,65,65,83,89,"GOOGL,GOOG,META,MTCH"
35,Electrical Components & Equipment,Industrials,107.75,64,71,56,70,"GNRC,AME,ETN,ROK,EMR"
36,Tobacco,Consumer Staples,106.95,63,66,41,66,"MO,PM"
37,Retail REITs,Real Estate,106.77,62,51,34,37,"O,KIM,REG,SPG,FRT"
38,Rail Transportation,Industrials,105.02,61,64,60,49,"CSX,NSC,UNP"
39,Automobile Manufacturers,Consumer Discretionary,104.93,60,77,95,84,"GM,TSLA,F"
40,Independent Power Producers & Energy Traders,Utilities,104.8,59,75,76,90,"AES,NRG"
41,Industrial Gases,Materials,104.45,58,31,6,33,"LIN,APD"
42,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,102.55,57,56,55,20,"MNST,KO,PEP,KDP"
43,Passenger Airlines,Industrials,101.92,56,84,91,77,"LUV,DAL,UAL"
44,Industrial Conglomerates,Industrials,101.45,55,59,50,31,"HON,MMM"
45,Investment Banking & Brokerage,Financials,100.3,54,41,92,98,"IBKR,GS,MS,SCHW,HOOD,RJF"
46,Broadline Retail,Consumer Discretionary,99.96,53,17,47,80,"EBAY,AMZN"
47,Regional Banks,Financials,99.57,52,72,69,65,"CFG,KEY,MTB,RF,FITB,HBAN"
48,Hotel & Resort REITs,Real Estate,99.39,51,46,36,40,"HST,VICI"
49,Industrial Machinery & Supplies & Components,Industrials,99.35,50,63,45,26,"PH,NDSN,HUBB,DOV,SNA,IEX,ITW,GWW,IR,FTV,SWK,XYL,OTIS,PNR"
50,Health Care Services,Health Care,99.26,49,42,37,52,"DVA,DGX,CVS,LH,CI"
51,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,99.12,48,58,72,73,"TPR,RL,NKE,LULU"
52,Diversified Banks,Financials,98.71,47,63,75,79,"C,USB,PNC,TFC,JPM,BAC,WFC"
53,Interactive Home Entertainment,Communication Services,97.88,46,27,74,78,"EA,TTWO"
54,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,97.73,45,40,62,75,"MAR,HLT,EXPE,RCL,ABNB,CCL,NCLH,BKNG"
55,Property & Casualty Insurance,Financials,97.66,44,34,51,39,"CB,TRV,CINF,HIG,ALL,ACGL,WRB,PGR"
56,Multi-line Insurance,Financials,97.62,43,36,61,44,"L,AIZ,AIG"
57,Trading Companies & Distributors,Industrials,97.56,42,47,43,86,"FAST,URI"
58,Electronic Equipment & Instruments,Information Technology,97.38,41,26,31,50,"KEYS,TDY,TRMB,ZBRA,ROP"
59,Casinos & Gaming,Consumer Discretionary,96.06,40,37,80,82,"LVS,MGM,WYNN"
60,Self-Storage REITs,Real Estate,95.89,39,39,17,11,"PSA,EXR"
61,Restaurants,Consumer Discretionary,95.5,38,24,29,16,"SBUX,YUM,DRI,MCD,DPZ,CMG"
62,Personal Care Products,Consumer Staples,95.08,37,53,44,19,"EL,PG,KVUE"
63,Household Products,Consumer Staples,93.99,36,38,4,6,"CL,CHD,CLX,KMB"
64,Health Care Supplies,Health Care,93.29,35,43,46,4,"ALGN,WST,COO"
65,Environmental & Facilities Services,Industrials,93.11,34,25,35,30,"WM,RSG,ROL,VLTO"
66,Other Specialty Retail,Consumer Discretionary,93.03,33,70,65,68,"ULTA,TSCO"
67,Construction Materials,Materials,92.73,32,63,70,74,"MLM,VMC,CRH"
68,Building Products,Industrials,92.44,31,52,26,35,"JCI,TT,AOS,ALLE,MAS,CARR,LII,BLDR"
69,Home Improvement Retail,Consumer Discretionary,92.29,30,49,30,61,"LOW,HD"
70,Paper & Plastic Packaging Products & Materials,Materials,91.84,29,62,16,14,"PKG,AVY,SW,AMCR,IP"
71,Life & Health Insurance,Financials,91.81,28,35,57,46,"GL,PFG,AFL,PRU,MET"
72,Automotive Retail,Consumer Discretionary,90.78,27,32,73,91,"CVNA,ORLY,AZO"
73,Financial Exchanges & Data,Financials,89.6,26,12,32,34,"CBOE,CME,MSCI,NDAQ,ICE,MCO,SPGI,COIN,FDS"
