,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1D,1W,1M,3M,6M,1Y
30,CTSH,False,15,65,78,0,43,0,0.0,81.49819214048135,0.0,61.060001373291016,-0.11450955930169263,-5.844251642261035,-27.09584971604912,-15.175234421195782,-14.827695234462698,-26.770399024027014
31,CMCSA,True,48,65,17,28,0,9,30.478523783002135,0.0,30.305369824789118,31.610000610351562,-0.06322652844026938,0.19017868380971106,7.883963936658317,28.138409248375783,0.9823031157418384,-3.098317347300457
36,CRWD,False,66,57,31,0,27,0,0.0,522.7308591590778,0.0,350.25,-0.02283178013056712,-15.456751534828978,-22.59497280402115,-30.13305106506233,-16.716202552257954,-13.875773013689688
42,EA,False,16,87,2,0,51,0,0.0,203.70824574143037,0.0,201.0,0.25937963065783665,0.7367319348952212,-1.4705882352941175,0.03385408479377486,17.508911025693248,54.228639964856754
75,ODFL,True,58,55,14,35,0,3,178.89147169605815,0.0,144.65491527143385,196.6999969482422,1.4545038139101474,1.7483910076388658,12.851401895749119,56.06152641483497,24.086561693230887,9.820198386211192
89,SBUX,False,17,54,8,0,21,0,0.0,91.62730105215506,0.0,96.51000213623047,1.8252831601760733,1.1741301538403952,-0.49950201608367706,17.565219734975994,10.6971251452654,-11.254659920676291
91,TMUS,True,17,108,25,9,0,12,200.4070728933113,0.0,249.1786024699662,221.97999572753906,0.922936488957791,1.0791836030238542,19.324838565898563,5.971101335448722,-11.146649294645405,-14.98161615380039
94,TXN,False,1,59,59,0,35,0,0.0,215.01671660472306,0.0,213.35000610351562,-2.9609726593121053,-5.467675220170349,11.087165024921726,40.05256689307426,5.143818914569377,8.954008151618071
140,T,True,19,86,33,15,0,11,27.108365894232374,0.0,27.763073964662325,28.350000381469727,-0.5960731892192805,-1.1506273368013207,20.17804238275789,12.391758140134183,0.7687503055048913,11.163176748266746
156,BK,False,8,52,7,0,26,0,0.0,118.31785806432151,0.0,116.55000305175781,0.8741579783861116,-1.893939345287507,-0.9012818239033776,9.962678842543125,14.72951062400128,36.393503335767505
181,CF,True,36,54,15,20,0,7,90.16429040008906,0.0,84.55273389376018,96.11000061035156,0.6914653569525647,2.4736109096680186,4.593074105618553,24.210149350977805,12.356240491175758,26.244764116279235
192,CFG,False,8,53,6,0,41,0,0.0,64.99735482281262,0.0,62.06999969482422,-0.6721106934892356,-3.6030435111282046,-0.21417005714574472,23.285685049742664,24.22899706134079,43.35892387225829
211,CMI,False,13,67,13,0,41,0,0.0,567.6759137318636,0.0,600.47998046875,2.233723005378817,1.148099853669214,5.372470119116536,30.075933986714443,50.410207683740374,66.69717672916994
213,DHR,False,19,82,27,0,36,0,0.0,229.42034107675116,0.0,209.19000244140625,-0.820214177203505,1.3713906874803174,-10.986763401110858,-5.71626125860329,-0.9208426285324768,0.1303935990641869
215,DVA,True,15,64,2,13,0,0,137.13569154279733,0.0,125.34466659684325,150.91000366210938,-0.24457636182777057,0.3324246977104208,39.576396437781305,30.827919946584316,7.516388576433042,5.976130709535865
