ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
ALL,2026-03-12,203.3629,215.6588,215.6588,212.07,2.4,0.73,2.28,2.11,2.51,2.55,15.91
ALL,2026-03-27,201.7734,215.6588,215.6588,212.07,2.4,0.73,2.28,2.11,2.51,2.55,15.91
AWK,2026-04-08,132.7994,141.21,141.21,136.36,5.2,0.73,0.2,-0.99,6.45,-0.56,-5.05
AZO,2026-03-03,3596.6164,3887.03,3887.03,3464.9299,2.17,2.3,2.58,-5.66,6.78,-17.0,-5.15
BBY,2026-02-20,62.1016,72.3189,72.3189,64.48,-2.19,0.72,0.44,-0.76,-9.3,-12.27,12.7
BBY,2026-02-23,60.8161,72.3189,72.3189,64.48,-2.19,0.72,0.44,-0.76,-9.3,-12.27,12.7
BIIB,2026-03-31,179.9904,202.41,202.41,179.9,2.22,2.44,-1.87,-4.43,-1.48,16.78,46.28
BIIB,2026-04-06,168.9257,202.41,202.41,179.9,2.22,2.44,-1.87,-4.43,-1.48,16.78,46.28
CAH,2026-03-06,215.6991,233.0351,233.0351,215.13,5.2,1.11,2.05,-2.98,3.44,39.31,67.83
CAH,2026-03-20,206.8217,233.0351,233.0351,215.13,5.2,1.11,2.05,-2.98,3.44,39.31,67.83
CAH,2026-03-24,203.7207,233.0351,233.0351,215.13,5.2,1.11,2.05,-2.98,3.44,39.31,67.83
CF,2026-04-08,123.1881,141.96,141.96,126.16,63.99,-5.7,-2.83,13.62,59.64,38.59,76.67
CFG,2026-02-12,64.7563,68.79,68.79,63.78,9.96,3.54,6.35,9.38,3.36,20.02,92.92
CFG,2026-02-27,60.103,68.79,68.79,63.78,9.96,3.54,6.35,9.38,3.36,20.02,92.92
CI,2026-03-03,274.7225,296.1684,296.1684,277.56,1.4,1.21,4.05,2.93,-1.99,-7.37,-12.09
COP,2026-04-08,124.3542,135.87,135.87,125.22,34.81,-4.97,-5.14,7.0,29.95,34.2,50.09
DAL,2026-03-02,62.5795,76.183,76.183,68.08,-1.64,3.75,2.41,12.38,-5.48,17.53,85.01
DAL,2026-03-05,60.368,76.183,76.183,68.08,-1.64,3.75,2.41,12.38,-5.48,17.53,85.01
DAL,2026-03-06,58.8245,76.183,76.183,68.08,-1.64,3.75,2.41,12.38,-5.48,17.53,85.01
DAL,2026-03-09,57.4467,76.183,76.183,68.08,-1.64,3.75,2.41,12.38,-5.48,17.53,85.01
DELL,2026-03-31,156.9476,186.39,186.39,185.47,47.98,4.38,13.0,26.59,50.31,28.26,163.73
DVN,2026-03-31,49.0084,52.71,52.71,47.91,31.48,-4.08,-4.79,7.45,34.19,38.84,67.69
DVN,2026-04-01,47.9954,52.71,52.71,47.91,31.48,-4.08,-4.79,7.45,34.19,38.84,67.69
DVN,2026-04-08,46.8924,52.71,52.71,47.91,31.48,-4.08,-4.79,7.45,34.19,38.84,67.69
EIX,2026-03-20,68.2651,74.5992,74.5992,74.35,27.22,2.4,2.83,6.39,26.19,41.47,46.08
EOG,2026-04-08,135.494,151.87,151.87,139.05,33.68,-3.59,-3.82,5.6,33.69,28.31,30.44
FANG,2026-04-01,189.0193,204.91,204.91,186.47,24.78,-4.62,-5.72,1.97,29.84,26.68,55.27
FANG,2026-04-08,184.6478,204.91,204.91,186.47,24.78,-4.62,-5.72,1.97,29.84,26.68,55.27
FAST,2026-03-20,43.6922,48.45,48.45,48.18,20.72,5.57,3.84,2.95,16.63,1.92,32.2
FCX,2026-03-03,63.0087,69.75,69.75,65.1,28.49,7.14,10.75,7.62,16.23,62.44,126.43
FCX,2026-03-06,58.87,69.75,69.75,65.1,28.49,7.14,10.75,7.62,16.23,62.44,126.43
FCX,2026-03-09,57.0805,69.75,69.75,65.1,28.49,7.14,10.75,7.62,16.23,62.44,126.43
FCX,2026-03-19,51.513,69.75,69.75,65.1,28.49,7.14,10.75,7.62,16.23,62.44,126.43
