,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1M,3M,6M,1Y
2,^VIX,True,1,35,82,0,0,14,12.716804538013582,0.0,17.658234485655967,20.09000015258789,14.018156615831101,-3.3205029415665686,20.660664341572353,21.02409452360005
23,BKNG,False,4,29,64,0,18,0,0.0,5265.732743602084,0.0,5027.0,-5.878696074820217,-0.6588171859261279,-11.129894577793246,4.097680553979895
79,PAYX,False,12,14,92,0,4,0,0.0,111.86997847261821,0.0,107.41999816894531,-7.9520128722990995,-14.302906174346115,-23.974318421636077,-24.55151576402517
105,AOS,True,36,35,71,16,0,21,67.83592405116352,0.0,70.84862870500953,70.55999755859375,3.642766834368404,1.7686075948252773,3.2070097080054607,0.8575867676953949
155,XYZ,False,3,13,53,0,5,0,0.0,65.39260838305891,0.0,62.630001068115234,-1.7876734851264195,-16.715420731703606,-19.787398054074504,-27.494786918811776
160,BR,False,13,19,65,0,3,0,0.0,224.28059697462322,0.0,209.27999877929688,-8.519475949282153,-8.220821307231775,-12.714038878264383,-7.985049638749696
174,CAT,True,11,11,81,8,0,41,609.0309266092113,0.0,573.850996040143,629.0,11.943615939420416,19.679584305497926,53.8291349468108,67.78311663763516
196,COIN,False,1,10,56,0,6,0,0.0,231.2158823400165,0.0,227.72999572753906,-6.740655452434745,-32.22724743370156,-44.94355026491409,-19.138589007127088
210,CMI,True,56,13,73,34,0,48,551.0982188290698,0.0,421.7897614905752,565.7999877929688,13.742357875533875,37.98001105320557,65.73059354812065,57.5415772075184
214,DVA,False,55,2,58,0,0,0,0.0,125.34466659684325,0.0,103.93000030517578,-12.236107150666564,-17.43723977372917,-25.46080057047278,-36.954809549770864
216,DECK,False,6,30,56,0,20,0,0.0,102.76559136646206,0.0,97.9800033569336,-4.307057387443145,-1.8433143092726645,-6.774495928218939,-52.944000200499694
237,ELV,True,43,14,51,23,0,19,356.16082825880676,0.0,339.0417443192999,367.05999755859375,6.098972894169295,5.78657989247745,34.18883888900975,-2.8803962615989316
238,EME,True,26,29,91,6,0,52,639.8772409482091,0.0,673.0772434754198,687.760009765625,15.373880357548389,-0.12184003447613838,22.83665902897834,34.87261068353629
286,GDDY,False,25,28,127,0,6,0,0.0,125.31530431818801,0.0,103.48999786376953,-17.603503884522066,-19.61317892808019,-38.5743112012357,-48.47398819075362
325,JNJ,True,26,2,51,7,0,28,208.659560144938,0.0,201.53642850878288,218.2100067138672,3.746495894172068,13.650485171470592,34.58708235671676,52.18893139946004
331,KMB,False,30,6,65,0,3,0,0.0,102.98113533366329,0.0,101.4800033569336,-1.4183010004334242,-15.420564551051088,-18.139796257673172,-16.593193709004197
344,LYV,False,1,31,52,0,18,0,0.0,141.07843622617395,0.0,140.64999389648438,3.1082692768468436,-9.369165742755639,-5.881964936642944,5.308472946609775
352,MLM,True,36,22,82,15,0,39,619.7143414816029,0.0,617.9476492076315,630.9000244140625,1.9208113699065061,1.0139639680137846,12.309262570308283,19.448211627885478
354,MA,False,5,30,56,0,14,0,0.0,560.5662797898284,0.0,531.739990234375,-5.823702147876419,-5.068230900082564,-3.8597769779115456,2.230799839613627
358,MCK,True,3,30,57,1,0,31,801.4300428782711,0.0,855.2161999324725,821.8400268554688,1.8995197829215387,4.6571930010011,15.801114199707975,38.6645961933375
381,NDSN,True,37,6,67,18,0,20,259.0382014630901,0.0,227.84158551700014,266.0799865722656,11.765438058688812,14.427985342985682,25.05296411893394,26.26412430810332
383,NTRS,True,36,33,107,29,0,50,140.82743945009992,0.0,127.70971880267652,143.3000030517578,4.006390130183675,15.498955427429847,15.504417366663418,38.26682764630151
415,PTC,False,12,7,73,0,1,0,0.0,170.30436884201288,0.0,161.11000061035156,-8.099935626030758,-20.58069598461274,-18.966907416099687,-13.831096133879733
426,RSG,False,29,13,78,0,6,0,0.0,211.5651060615391,0.0,210.6199951171875,-1.6239133738016929,-3.901845486370132,-11.754108670397837,0.4319028346679441
437,SRE,True,5,26,59,3,0,27,87.70381532732532,0.0,89.9918114170518,88.43000030517578,1.9013615453893593,-2.426299034886604,14.188827802470133,8.732954507610522
461,TDY,True,31,38,74,19,0,31,544.128208534179,0.0,575.1175967231167,566.22998046875,12.610869142214632,0.7060738153474333,1.244472382648629,19.943652892404913
485,UNH,True,32,23,55,11,0,31,329.59498941769937,0.0,349.2037919309969,338.42999267578125,2.050474231175689,-4.457256029945303,21.519420941293653,-32.08554875785472
502,WAT,True,11,14,51,5,0,28,380.1485896538539,0.0,385.6721344509147,383.8599853515625,1.7872269626755255,14.725481799496437,36.2848755097143,-5.32027913915784
