,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1M,3M,6M,1Y
2,^VIX,True,6,35,82,0,0,14,12.716804538013582,0.0,17.658234485655967,16.350000381469727,21.38084675091238,-0.12217749992863462,8.782439600466926,10.101009841533369
23,BKNG,False,9,29,64,0,18,0,0.0,5265.732743602082,0.0,5153.41015625,-5.3814207995157455,0.33247743889512615,-8.920815045252725,8.957415262154981
38,DDOG,True,2,36,66,0,0,24,121.63734870887676,0.0,156.50614400277593,138.2100067138672,0.12316244277262955,-11.669965082367424,-8.330567886630954,-1.971770104960854
79,PAYX,False,17,14,92,0,4,0,0.0,111.86997847261794,0.0,104.94000244140625,-8.413334993537854,-14.964464499522201,-27.557579435356917,-25.925137659501434
96,VRSK,False,5,15,55,0,2,0,0.0,217.75020354375653,0.0,216.27999877929688,-1.17432362464872,-7.7512774225829295,-26.26371241376354,-21.933135173552103
105,AOS,True,41,35,71,19,0,21,68.84872990429946,0.0,70.84862870442113,70.63999938964844,3.9434966763972503,3.081756097865103,0.4729068230319296,2.159512004859208
155,XYZ,False,8,13,53,0,5,0,0.0,65.39260838305891,0.0,64.58999633789062,-2.2104566940339176,-18.795580092479312,-19.83368923601987,-27.15687642755379
160,BR,False,18,19,65,0,3,0,0.0,224.28059697470047,0.0,206.4199981689453,-9.615555759855342,-10.761092854187094,-17.572661496412465,-11.655335974367919
174,CAT,True,16,11,81,10,0,41,616.5644160024807,0.0,572.511488263091,638.9099731445312,9.703438451418828,22.511588561279254,48.344977040889354,58.89438637429802
196,COIN,False,6,10,56,0,6,0,0.0,231.2158823400165,0.0,210.8300018310547,-12.055226467917748,-40.5207902405048,-44.44385695105028,-29.251677237901113
210,CMI,True,61,13,73,38,0,48,559.0220353424542,0.0,421.78976149057775,576.22998046875,11.327281230344285,37.315947551761006,56.91103899951378,59.88267420839384
214,DVA,False,60,2,58,0,0,0,0.0,125.34466659684325,0.0,105.61000061035156,-7.691637767748995,-18.252187774165673,-27.320898503376444,-37.97862264068097
216,DECK,False,11,30,56,0,20,0,0.0,102.76559136646206,0.0,100.16000366210938,-0.7825589995191857,15.205890096003651,-10.88174730310168,-53.87732456573653
238,EME,True,31,29,91,11,0,52,667.0820245867674,0.0,673.077243475394,716.280029296875,14.477225186149967,-4.214212203527451,13.5062328394287,35.00698357683148
286,GDDY,False,30,28,127,0,6,0,0.0,125.31530431818801,0.0,103.8499984741211,-18.324815392955816,-20.688867773167747,-37.45482855136061,-49.903522940039586
325,JNJ,True,31,2,51,11,0,28,213.2738943290688,0.0,201.5364285087829,224.44000244140625,8.01809787274355,18.626590086172413,36.88057026234737,57.54684959320203
353,MLM,True,41,22,82,15,0,39,619.7143414816065,0.0,617.9476492381298,649.25,0.9500241335321716,4.649778837045191,13.043055951855296,19.039067214086327
355,MA,False,10,30,56,0,14,0,0.0,560.5662797898287,0.0,520.4099731445312,-10.054074753124384,-9.147821524591814,-8.165036311142101,-1.8885516888398648
359,MCK,True,8,30,57,1,0,31,801.4300428782723,0.0,855.2161999325688,834.1799926757812,0.9377684823498923,4.15220976627793,18.360333437370855,41.605515352109826
382,NDSN,True,42,6,67,23,0,20,263.00812241048556,0.0,227.841585516376,273.2799987792969,12.243807207924267,16.248978502964047,25.462747647145896,27.153414808591265
384,NTRS,True,41,33,107,29,0,50,140.82743945009997,0.0,127.70971880267658,149.9600067138672,6.581385903676587,19.706447076483702,16.970173482284416,38.91406421329697
416,PTC,False,17,7,73,0,1,0,0.0,170.30436884201288,0.0,164.6300048828125,-6.709353576239212,-19.618179363673992,-19.299017214307597,-12.875741409078381
462,TDY,True,36,38,74,23,0,31,556.0050784357047,0.0,575.1175967231167,616.02001953125,18.374325640136078,15.773645142681673,10.603992248745868,19.752736473126244
470,TSCO,True,5,96,61,3,0,36,52.03165834953381,0.0,60.32106461649392,55.72999954223633,7.89931828813822,-0.545007356693897,-3.316108728309006,-2.1931170577392796
503,WAT,True,16,14,51,5,0,28,380.1485896538539,0.0,385.6721344509147,390.0899963378906,1.3668398901230752,8.50903931512952,29.01508639918803,-5.156817915043155
