ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
AZO,2026-03-03,3596.6164,3887.03,3887.03,3606.1799,6.33,0.66,2.78,9.85,0.9,-10.52,0.08
BBY,2026-02-20,62.1016,72.3189,72.3189,66.59,1.01,-0.52,7.3,7.65,2.69,-14.07,13.51
BBY,2026-02-23,60.8161,72.3189,72.3189,66.59,1.01,-0.52,7.3,7.65,2.69,-14.07,13.51
BIIB,2026-03-31,179.9904,202.41,202.41,185.95,5.66,1.42,3.91,2.47,12.44,30.03,56.77
BIIB,2026-04-06,168.9257,202.41,202.41,185.95,5.66,1.42,3.91,2.47,12.44,30.03,56.77
CF,2026-04-08,123.1881,141.96,141.96,121.31,57.69,4.63,1.98,-2.87,37.93,46.91,65.73
CFG,2026-02-12,64.7563,68.79,68.79,65.3,12.58,-0.7,0.66,14.52,9.95,34.56,90.94
CFG,2026-02-27,60.103,68.79,68.79,65.3,12.58,-0.7,0.66,14.52,9.95,34.56,90.94
CI,2026-03-03,274.7225,296.1684,296.1684,276.69,1.08,-1.15,1.5,5.27,2.57,-6.51,-14.41
COP,2026-04-08,124.3542,135.87,135.87,120.26,29.47,3.27,1.24,-5.25,26.88,41.44,39.78
COP,2026-04-17,112.345,135.87,135.87,120.26,29.47,3.27,1.24,-5.25,26.88,41.44,39.78
CTRA,2026-04-17,29.439,36.88,36.88,31.85,21.89,1.37,0.57,-6.24,22.36,41.91,27.43
DAL,2026-03-02,62.5795,76.183,76.183,70.22,1.46,-1.39,-2.06,10.69,4.37,18.06,74.01
DAL,2026-03-05,60.368,76.183,76.183,70.22,1.46,-1.39,-2.06,10.69,4.37,18.06,74.01
DAL,2026-03-06,58.8245,76.183,76.183,70.22,1.46,-1.39,-2.06,10.69,4.37,18.06,74.01
DAL,2026-03-09,57.4467,76.183,76.183,70.22,1.46,-1.39,-2.06,10.69,4.37,18.06,74.01
DVN,2026-03-31,49.0084,52.71,52.71,45.6,25.14,1.47,0.77,-6.29,26.31,45.35,54.34
DVN,2026-04-01,47.9954,52.71,52.71,45.6,25.14,1.47,0.77,-6.29,26.31,45.35,54.34
DVN,2026-04-08,46.8924,52.71,52.71,45.6,25.14,1.47,0.77,-6.29,26.31,45.35,54.34
DVN,2026-04-17,42.0864,52.71,52.71,45.6,25.14,1.47,0.77,-6.29,26.31,45.35,54.34
EOG,2026-04-08,134.4501,150.6999,150.6999,132.43,28.3,2.53,-0.1,-3.8,25.66,26.84,24.12
FANG,2026-04-01,189.0193,204.91,204.91,189.8,27.01,3.46,1.76,-1.42,28.4,38.22,41.66
FANG,2026-04-08,184.6478,204.91,204.91,189.8,27.01,3.46,1.76,-1.42,28.4,38.22,41.66
FANG,2026-04-17,170.5977,204.91,204.91,189.8,27.01,3.46,1.76,-1.42,28.4,38.22,41.66
FAST,2026-04-13,45.6477,49.67,49.67,45.7,14.51,0.31,2.42,4.43,7.82,8.79,14.39
FTV,2026-03-06,55.9914,62.3518,62.3518,61.03,10.66,0.1,2.21,10.52,15.93,25.7,24.32
FTV,2026-03-12,54.2549,62.3518,62.3518,61.03,10.66,0.1,2.21,10.52,15.93,25.7,24.32
GE,2026-04-21,286.1246,347.9731,347.9731,286.73,-6.78,-5.56,-9.83,-0.02,-8.07,-4.22,58.56
GL,2026-03-06,139.4678,152.3511,152.3511,150.92,8.37,-0.12,1.84,10.58,10.42,12.46,25.53
GL,2026-03-09,138.1297,152.3511,152.3511,150.92,8.37,-0.12,1.84,10.58,10.42,12.46,25.53
GM,2026-02-23,78.3623,87.413,87.413,79.05,-2.56,-1.85,-0.52,8.57,1.83,36.0,79.17
GM,2026-02-27,78.0848,87.413,87.413,79.05,-2.56,-1.85,-0.52,8.57,1.83,36.0,79.17
GM,2026-03-02,77.1986,87.413,87.413,79.05,-2.56,-1.85,-0.52,8.57,1.83,36.0,79.17
GM,2026-03-03,75.7088,87.413,87.413,79.05,-2.56,-1.85,-0.52,8.57,1.83,36.0,79.17
GM,2026-03-06,73.8613,87.413,87.413,79.05,-2.56,-1.85,-0.52,8.57,1.83,36.0,79.17
GM,2026-03-09,72.964,87.413,87.413,79.05,-2.56,-1.85,-0.52,8.57,1.83,36.0,79.17
GWW,2026-03-09,1091.9016,1218.63,1218.63,1171.03,16.27,0.68,1.35,12.39,13.44,23.15,17.82
GWW,2026-03-13,1066.0748,1218.63,1218.63,1171.03,16.27,0.68,1.35,12.39,13.44,23.15,17.82
GWW,2026-03-16,1057.5266,1218.63,1218.63,1171.03,16.27,0.68,1.35,12.39,13.44,23.15,17.82
HAL,2026-04-08,36.7708,41.18,41.18,38.15,35.65,4.01,1.71,4.43,19.57,73.23,73.97
HAL,2026-04-17,35.7051,41.18,41.18,38.15,35.65,4.01,1.71,4.43,19.57,73.23,73.97
HAS,2026-03-06,93.0357,106.2475,106.2475,91.07,11.83,-4.52,-1.81,-0.04,7.72,23.71,79.17
HAS,2026-03-09,91.7231,106.2475,106.2475,91.07,11.83,-4.52,-1.81,-0.04,7.72,23.71,79.17
HAS,2026-03-27,88.1367,106.2475,106.2475,91.07,11.83,-4.52,-1.81,-0.04,7.72,23.71,79.17
HAS,2026-04-21,89.1827,106.2475,106.2475,91.07,11.83,-4.52,-1.81,-0.04,7.72,23.71,79.17
HSIC,2026-03-19,72.1683,89.29,89.29,78.84,4.31,-0.39,2.12,9.06,1.43,25.18,21.8
JPM,2026-03-27,280.513,324.7381,324.7381,313.0,-1.92,-1.26,0.6,9.79,3.92,6.2,37.56
KMI,2026-04-01,32.5258,34.73,34.73,31.57,15.96,-1.16,-0.25,-3.87,14.01,17.74,21.52
KMI,2026-04-08,32.1879,34.73,34.73,31.57,15.96,-1.16,-0.25,-3.87,14.01,17.74,21.52
KMI,2026-04-13,31.7478,34.73,34.73,31.57,15.96,-1.16,-0.25,-3.87,14.01,17.74,21.52
KMI,2026-04-14,31.5865,34.73,34.73,31.57,15.96,-1.16,-0.25,-3.87,14.01,17.74,21.52
KR,2026-04-01,70.0336,76.58,76.58,68.81,10.68,1.36,2.41,-6.0,9.51,0.77,-1.41
KR,2026-04-08,70.5848,76.58,76.58,68.81,10.68,1.36,2.41,-6.0,9.51,0.77,-1.41
LIN,2026-03-24,475.4228,508.9405,508.9405,494.84,16.44,-0.66,-0.96,1.37,14.63,10.52,10.93
LIN,2026-04-08,484.0209,508.9405,508.9405,494.84,16.44,-0.66,-0.96,1.37,14.63,10.52,10.93
LYB,2026-04-08,73.2442,83.94,83.94,71.42,66.94,4.14,-2.5,-2.59,47.95,61.0,37.46
LYV,2026-04-15,155.5255,168.55,168.55,153.37,7.63,-1.74,-7.76,3.04,9.04,-1.17,20.55
MET,2026-02-05,75.1475,83.2534,83.2534,77.48,-1.15,-0.28,1.89,13.01,3.26,0.18,9.97
MET,2026-02-27,71.7939,83.2534,83.2534,77.48,-1.15,-0.28,1.89,13.01,3.26,0.18,9.97
MET,2026-03-27,67.358,83.2534,83.2534,77.48,-1.15,-0.28,1.89,13.01,3.26,0.18,9.97
MPC,2026-04-08,229.9609,255.77,255.77,220.35,36.17,2.91,-1.6,-5.24,26.63,20.65,76.23
MPC,2026-04-09,223.2002,255.77,255.77,220.35,36.17,2.91,-1.6,-5.24,26.63,20.65,76.23
MPC,2026-04-10,217.8074,255.77,255.77,220.35,36.17,2.91,-1.6,-5.24,26.63,20.65,76.23
OMC,2026-03-20,74.231,86.3088,86.3088,78.07,-2.35,-0.55,2.08,4.01,1.05,2.72,10.79
OMC,2026-04-09,73.9039,86.3088,86.3088,78.07,-2.35,-0.55,2.08,4.01,1.05,2.72,10.79
OXY,2026-04-08,58.9217,67.45,67.45,56.33,37.64,3.4,1.72,-7.21,33.99,39.18,44.93
PCAR,2026-03-09,117.283,131.5375,131.5375,126.18,15.52,-1.66,0.6,13.41,5.97,35.76,46.78
PCAR,2026-03-20,110.9441,131.5375,131.5375,126.18,15.52,-1.66,0.6,13.41,5.97,35.76,46.78
RCL,2026-03-02,292.7417,354.5014,354.5014,271.47,-2.15,-3.83,-3.57,2.97,1.08,-8.81,42.96
RCL,2026-03-06,270.4017,354.5014,354.5014,271.47,-2.15,-3.83,-3.57,2.97,1.08,-8.81,42.96
RCL,2026-03-09,263.126,354.5014,354.5014,271.47,-2.15,-3.83,-3.57,2.97,1.08,-8.81,42.96
REGN,2026-01-13,744.8827,820.1234,820.1234,747.36,-3.06,-0.27,-1.08,1.98,1.97,29.61,33.43
REGN,2026-03-19,728.5025,820.1234,820.1234,747.36,-3.06,-0.27,-1.08,1.98,1.97,29.61,33.43
RF,2026-02-12,29.3498,30.8732,30.8732,28.35,5.62,0.14,2.16,11.79,3.59,22.66,53.03
RSG,2026-03-10,219.6496,232.7588,232.7588,205.3,-2.57,-1.51,-3.04,-6.12,-2.25,-6.06,-14.69
RSG,2026-03-25,211.6572,232.7588,232.7588,205.3,-2.57,-1.51,-3.04,-6.12,-2.25,-6.06,-14.69
RSG,2026-04-14,209.0731,232.7588,232.7588,205.3,-2.57,-1.51,-3.04,-6.12,-2.25,-6.06,-14.69
SHW,2026-03-02,347.6112,376.9365,376.9365,334.61,3.49,-2.71,0.3,10.24,-3.35,1.63,1.27
SHW,2026-03-03,342.1798,376.9365,376.9365,334.61,3.49,-2.71,0.3,10.24,-3.35,1.63,1.27
SHW,2026-03-05,333.4382,376.9365,376.9365,334.61,3.49,-2.71,0.3,10.24,-3.35,1.63,1.27
SHW,2026-03-06,328.1466,376.9365,376.9365,334.61,3.49,-2.71,0.3,10.24,-3.35,1.63,1.27
SHW,2026-03-09,322.1271,376.9365,376.9365,334.61,3.49,-2.71,0.3,10.24,-3.35,1.63,1.27
SHW,2026-03-19,304.9858,376.9365,376.9365,334.61,3.49,-2.71,0.3,10.24,-3.35,1.63,1.27
SNA,2026-03-09,366.2202,390.05,390.05,383.58,12.02,-0.85,1.51,7.48,5.88,14.46,29.0
TRGP,2026-04-08,239.9167,253.87,253.87,232.65,26.73,0.49,-2.77,-2.0,26.34,58.31,36.4
TRI,2026-04-09,84.6632,113.35,113.35,96.72,-26.11,1.91,9.93,3.51,-19.48,-38.26,-45.85
TRI,2026-04-10,83.2488,113.35,113.35,96.72,-26.11,1.91,9.93,3.51,-19.48,-38.26,-45.85
USB,2026-02-12,56.9002,60.5646,60.5646,56.84,7.62,-0.28,1.34,12.05,5.6,26.9,55.11
USB,2026-02-23,55.2151,60.5646,60.5646,56.84,7.62,-0.28,1.34,12.05,5.6,26.9,55.11
USB,2026-02-24,54.2256,60.5646,60.5646,56.84,7.62,-0.28,1.34,12.05,5.6,26.9,55.11
USB,2026-03-09,49.8429,60.5646,60.5646,56.84,7.62,-0.28,1.34,12.05,5.6,26.9,55.11
