Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Communications Equipment,Information Technology,222.45,99,99,98,94,"LITE,CIEN,ANET,CSCO,FFIV,MSI"
2,Electronic Components,Information Technology,179.21,99,99,99,98,"COHR,GLW,APH"
3,"Technology Hardware, Storage & Peripherals",Information Technology,169.55,98,94,96,97,"WDC,STX,DELL,HPE,AAPL,NTAP,HPQ,SMCI"
4,Semiconductor Materials & Equipment,Information Technology,163.99,97,98,97,96,"TER,LRCX,AMAT,KLAC,Q"
5,Wireless Telecommunication Services,Communication Services,156.65,96,97,99,99,"SATS,TMUS"
6,Semiconductors,Information Technology,151.97,95,78,91,89,"MU,INTC,MRVL,AMD,ON,MPWR,ARM,ADI,TXN,MCHP,AVGO,NXPI,NVDA,SWKS,QCOM,FSLR"
7,Construction & Engineering,Industrials,138.02,94,96,89,93,"FIX,PWR,EME,J"
8,Oil & Gas Equipment & Services,Energy,136.95,93,93,87,66,"HAL,BKR,SLB"
9,Oil & Gas Refining & Marketing,Energy,135.63,92,95,69,83,"VLO,MPC,PSX"
10,Steel,Materials,134.23,91,81,88,72,"NUE,STLD"
11,Cargo Ground Transportation,Industrials,129.76,90,85,84,38,"JBHT,ODFL"
12,Construction Machinery & Heavy Transportation Equipment,Industrials,128.2,89,89,93,77,"CAT,CMI,WAB,PCAR"
13,Electrical Components & Equipment,Industrials,123.9,88,87,72,79,"VRT,GNRC,ETN,AME,ROK,EMR"
14,Oil & Gas Exploration & Production,Energy,122.78,87,90,51,40,"APA,DVN,OXY,CTRA,FANG,COP,EOG,TPL,EQT,EXE"
15,Air Freight & Logistics,Industrials,120.39,86,79,94,76,"FDX,CHRW,EXPD,UPS"
16,Agricultural Products & Services,Consumer Staples,119.57,85,92,86,77,"BG,ADM"
17,Electronic Manufacturing Services,Information Technology,119.15,84,80,80,92,"JBL,TEL"
18,Interactive Media & Services,Communication Services,117.6,83,71,92,90,"GOOGL,GOOG,META"
19,Apparel Retail,Consumer Discretionary,115.56,82,88,71,69,"ROST,TJX"
20,Integrated Oil & Gas,Energy,115.33,81,91,79,57,"XOM,CVX"
21,Data Center REITs,Real Estate,113.5,80,76,21,34,"EQIX,DLR"
22,Broadcasting,Communication Services,113.15,79,73,95,99,"WBD,FOXA,FOX"
23,Oil & Gas Storage & Transportation,Energy,111.92,78,84,58,20,"TRGP,WMB,OKE,KMI"
24,Food Retail,Consumer Staples,111.67,77,83,59,51,"CASY,KR"
25,Specialty Chemicals,Materials,111.42,76,86,82,32,"ALB,LYB,DD,IFF,PPG,ECL,SHW"
26,Rail Transportation,Industrials,110.59,75,66,52,58,"CSX,UNP,NSC"
27,Broadline Retail,Consumer Discretionary,108.94,74,51,64,71,"EBAY,AMZN"
28,Managed Health Care,Health Care,107.6,73,5,11,25,"CNC,UNH,ELV,HUM"
29,Regional Banks,Financials,104.96,72,57,83,52,"CFG,KEY,FITB,RF,MTB,HBAN"
30,Electronic Equipment & Instruments,Information Technology,104.81,71,54,27,21,"KEYS,TDY,ZBRA,ROP"
31,Retail REITs,Real Estate,103.71,70,61,44,41,"SPG,FRT,KIM,REG,O"
32,Hotel & Resort REITs,Real Estate,103.66,69,56,45,42,"HST,VICI"
33,Pharmaceuticals,Health Care,103.65,68,74,73,48,"VTRS,JNJ,MRK,BMY,PFE,LLY,ZTS"
34,Health Care REITs,Real Estate,103.41,67,64,49,67,"WELL,VTR,DOC"
35,Diversified Banks,Financials,103.3,66,54,73,74,"C,USB,PNC,TFC,BAC,JPM,WFC"
36,Industrial Gases,Materials,103.08,65,63,33,9,"APD,LIN"
37,Trading Companies & Distributors,Industrials,102.11,64,47,37,56,"URI,FAST"
38,Fertilizers & Agricultural Chemicals,Materials,102.08,63,82,39,23,"CF,CTVA,MOS"
39,--- Reference ---,--- Reference ---,100.19,62,75,37,65,"QQQ,SPY,^VIX"
40,Biotechnology,Health Care,100.03,61,77,78,82,"MRNA,BIIB,INCY,INSM,AMGN,GILD,REGN,ABBV,VRTX,ALNY"
41,Multi-Utilities,Utilities,99.93,60,69,40,59,"NEE,NI,PNW,SRE,CNP,AEE,DTE,D,XEL,PCG,ED,CMS"
42,Consumer Staples Merchandise Retail,Consumer Staples,99.76,59,70,80,44,"TGT,WMT,COST,DG,DLTR"
43,Health Care Services,Health Care,99.55,58,52,31,49,"DVA,CVS,DGX,CI,LH"
44,Integrated Telecommunication Services,Communication Services,99.1,57,72,47,24,"VZ,T"
45,Casinos & Gaming,Consumer Discretionary,98.88,56,46,46,75,"MGM,LVS,WYNN"
46,Life & Health Insurance,Financials,98.24,55,39,50,54,"PFG,GL,AFL,MET,PRU"
47,Electric Utilities,Utilities,98.11,54,67,29,63,"ETR,EIX,AEP,EVRG,LNT,FE,PPL,DUK,WEC,EXC,ES,SO,CEG,PEG,VST"
48,Passenger Airlines,Industrials,98.08,53,62,90,45,"DAL,LUV,UAL"
49,Industrial Machinery & Supplies & Components,Industrials,97.99,52,50,55,46,"HUBB,PH,IEX,NDSN,FTV,DOV,SNA,GWW,SWK,ITW,IR,OTIS,XYL,PNR"
50,Tobacco,Consumer Staples,97.85,51,60,68,37,"MO,PM"
51,Automobile Manufacturers,Consumer Discretionary,97.76,50,58,85,91,"GM,F,TSLA"
52,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,97.75,49,53,57,39,"KO,MNST,PEP,KDP"
53,Multi-line Insurance,Financials,97.67,49,40,48,62,"L,AIZ,AIG"
54,Health Care Distributors,Health Care,97.12,48,65,77,84,"CAH,MCK,HSIC,COR"
55,Investment Banking & Brokerage,Financials,96.72,47,49,75,95,"MS,IBKR,GS,RJF,SCHW,HOOD"
56,Independent Power Producers & Energy Traders,Utilities,96.61,46,59,65,87,"AES,NRG"
