ticker,almost_up_cond_date,breakout_date,trade_date,trade_price,stop_loss_price,stop_loss_pct_vs_trade,target_gain_price,stop_loss_threshold,trade_outcome,exit_date,exit_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
ADI,2026-03-03,2026-04-17,2026-04-20,373.02,337.955,-9.40%,443.1499,337.955,PENDING,,,419.01,54.99,0.51,5.27,9.33,18.62,76.19,96.14
ALL,2026-03-12,2026-04-15,2026-04-16,217.12,203.3629,-6.34%,244.6342,203.3629,PENDING,,,207.28,0.09,-0.75,-6.62,-4.21,-2.08,-1.44,1.98
AMAT,2026-05-19,2026-05-26,2026-05-27,461.22,397.6929,-13.77%,588.2742,397.6929,PENDING,,,449.68,75.42,0.32,5.48,18.14,19.83,95.23,179.91
ANET,2026-02-23,2026-04-13,2026-04-14,153.99,126.6259,-17.77%,208.7182,126.6259,PENDING,,,155.27,18.5,0.62,10.52,-6.06,19.21,27.09,67.88
APD,2026-02-13,2026-04-08,2026-04-09,295.0,273.4019,-7.32%,338.1962,273.4019,PENDING,,,283.65,16.39,-0.73,-1.92,-6.49,3.33,12.06,6.08
ASML,2026-02-26,2026-05-06,2026-05-07,1548.74,1430.9424,-7.61%,1784.3351,1430.9424,PENDING,,,1605.77,50.62,0.49,3.59,15.98,9.94,63.13,113.84
BBY,2026-02-20,2026-05-28,,,62.1016,,,,PENDING,,,74.74,13.37,15.8,22.56,26.44,20.71,1.67,9.32
BEN,2026-02-27,2026-04-28,2026-04-29,29.86,26.0167,-12.87%,37.5465,26.0167,PENDING,,,31.21,32.55,-1.45,0.03,5.94,15.44,45.71,48.56
BIIB,2026-03-31,2026-05-13,2026-05-14,200.25,179.9904,-10.12%,240.7692,179.9904,PENDING,,,196.39,11.59,-0.29,4.57,7.09,4.45,11.07,52.96
BKR,2026-03-03,2026-04-24,2026-04-27,69.7667,61.8632,-11.33%,85.5736,61.8632,PENDING,,,64.71,43.11,2.39,-3.11,-4.05,0.04,32.03,76.81
BNY,2026-04-29,2026-05-21,2026-05-22,139.59,130.9471,-6.19%,156.8758,130.9471,PENDING,,,140.56,22.1,0.59,2.48,5.26,16.04,31.16,58.71
CAT,2026-03-03,2026-04-10,2026-04-13,786.9218,708.6633,-9.94%,943.4389,708.6633,PENDING,,,887.67,55.61,-2.45,1.73,8.53,18.12,59.3,155.26
