Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Semiconductor Materials & Equipment,Information Technology,167.9,99,98,95,73,"LRCX,TER,KLAC,AMAT"
2,Broadcasting,Communication Services,149.52,98,97,94,91,"WBD,FOXA,FOX"
3,Electronic Components,Information Technology,133.69,97,96,99,96,"APH,GLW"
4,"Technology Hardware, Storage & Peripherals",Information Technology,126.88,96,95,97,80,"WDC,STX,AAPL,HPE,DELL,NTAP,HPQ,SMCI"
5,Automobile Manufacturers,Consumer Discretionary,124.0,95,91,89,61,"GM,F,TSLA"
6,Construction Machinery & Heavy Transportation Equipment,Industrials,121.65,94,89,72,55,"CAT,CMI,PCAR,WAB"
7,Air Freight & Logistics,Industrials,120.92,93,80,39,11,"CHRW,EXPD,FDX,UPS"
8,Passenger Airlines,Industrials,119.8,92,83,73,88,"LUV,DAL,UAL"
9,Semiconductors,Information Technology,119.27,91,90,90,76,"MU,INTC,AMD,ADI,MPWR,AVGO,MCHP,FSLR,ON,NVDA,NXPI,QCOM,TXN,MRVL,SWKS,ARM"
10,Investment Banking & Brokerage,Financials,118.07,90,93,98,99,"HOOD,GS,MS,IBKR,SCHW,RJF"
11,Interactive Media & Services,Communication Services,117.51,89,88,84,62,"GOOGL,GOOG,MTCH,META"
12,Construction & Engineering,Industrials,117.19,88,94,96,92,"FIX,EME,PWR,J"
13,Electronic Manufacturing Services,Information Technology,116.77,87,92,93,98,"TEL,JBL"
14,Oil & Gas Equipment & Services,Energy,116.6,86,68,24,3,"HAL,SLB,BKR"
15,Consumer Finance,Financials,115.07,85,85,76,83,"SYF,COF,AXP"
16,Steel,Materials,113.93,84,87,59,54,"STLD,NUE"
17,Biotechnology,Health Care,112.95,83,78,81,32,"INSM,INCY,BIIB,REGN,AZN,ALNY,AMGN,MRNA,GILD,ABBV,VRTX"
18,Diversified Banks,Financials,112.69,82,75,68,72,"C,WFC,USB,BAC,TFC,JPM,PNC"
19,Consumer Staples Merchandise Retail,Consumer Staples,111.4,81,73,50,57,"DLTR,DG,WMT,TGT,COST"
20,Cargo Ground Transportation,Industrials,111.13,80,70,2,12,"JBHT,ODFL"
21,Apparel Retail,Consumer Discretionary,110.89,79,84,70,19,"ROST,TJX"
22,Aerospace & Defense,Industrials,110.07,78,64,80,85,"HII,HWM,GE,LHX,RTX,BA,TXT,GD,NOC,LMT,TDG,AXON"
23,Regional Banks,Financials,110.0,77,71,55,69,"CFG,KEY,RF,FITB,HBAN,MTB"
24,Life Sciences Tools & Services,Health Care,109.46,76,69,49,4,"CRL,IQV,TMO,MTD,WAT,A,DHR,TECH"
25,Specialty Chemicals,Materials,108.88,75,53,20,26,"ALB,DD,ECL,SHW,PPG,IFF,LYB"
26,Agricultural Products & Services,Consumer Staples,108.41,74,63,63,8,"BG,ADM"
27,Oil & Gas Refining & Marketing,Energy,108.26,73,76,78,64,"VLO,PSX,MPC"
28,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,107.88,72,50,64,87,"EXPE,CCL,MAR,HLT,RCL,NCLH,ABNB,BKNG"
29,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,107.61,71,66,71,90,"TPR,RL,NKE,LULU"
30,Health Care Distributors,Health Care,106.85,70,79,61,65,"CAH,COR,MCK,HSIC"
31,Construction Materials,Materials,106.5,69,67,86,46,"CRH,MLM,VMC"
32,Automotive Retail,Consumer Discretionary,106.04,68,77,88,95,"CVNA,ORLY,AZO"
33,Asset Management & Custody Banks,Financials,104.99,67,65,58,79,"IVZ,STT,BK,NTRS,BEN,ARES,APO,TROW,KKR,BLK,BX,AMP"
