ticker,almost_up_cond_date,trender_up_at_almost,previous_swing_high_price,breakout_price,current_price,YTD%,1D%,1W%,1M%,3M%,6M%,1Y%
AEP,2026-05-13,127.059,138.4346,138.4346,127.69,12.42,-0.45,-0.61,-0.95,-0.08,13.15,29.63
AES,2026-06-17,14.5814,14.74,14.74,14.62,4.43,0.07,-0.34,0.34,4.6,9.95,45.98
AMP,2026-05-21,450.3206,485.2877,485.2877,467.43,-4.04,-0.96,3.79,0.79,8.08,-3.3,-6.53
AMT,2026-06-18,175.7,194.226,194.226,176.05,2.24,-2.78,-6.12,-2.88,-1.78,1.19,-15.01
APP,2026-06-09,511.8378,622.0,622.0,469.71,-30.29,-2.04,-1.85,-1.51,6.77,-30.65,30.31
APP,2026-06-11,475.2111,622.0,622.0,469.71,-30.29,-2.04,-1.85,-1.51,6.77,-30.65,30.31
AXON,2026-06-18,405.2571,515.8,515.8,423.4,-25.45,0.09,-5.11,7.92,-15.69,-23.72,-45.55
COP,2026-06-15,111.9707,121.52,121.52,107.74,16.85,-3.12,-6.61,-13.88,-13.87,20.51,16.56
CRWD,2026-06-04,678.6519,785.66,785.66,684.86,46.1,0.28,-0.96,11.02,59.95,40.19,39.19
CRWD,2026-06-09,626.2263,785.66,785.66,684.86,46.1,0.28,-0.96,11.02,59.95,40.19,39.19
CSCO,2026-06-09,117.1976,130.37,130.37,119.54,56.86,1.88,-1.88,3.61,53.09,55.81,87.19
DASH,2026-05-13,148.3942,191.17,191.17,173.46,-23.41,4.71,12.21,12.16,8.92,-23.9,-20.94
DASH,2026-06-11,146.7021,191.17,191.17,173.46,-23.41,4.71,12.21,12.16,8.92,-23.9,-20.94
DD,2026-06-10,45.0511,51.4359,51.4359,47.71,19.63,-0.5,1.86,2.47,10.06,18.89,72.98
DGX,2026-06-18,193.5993,209.79,209.79,195.0,13.38,-1.4,-4.33,2.42,0.87,10.12,10.93
DIS,2026-06-03,99.3203,110.48,110.48,103.89,-8.68,3.0,3.54,1.56,4.73,-6.93,-11.08
EIX,2026-04-13,71.832,76.22,76.22,71.89,23.01,1.4,-0.62,1.71,1.21,26.59,54.8
EIX,2026-05-18,67.8271,76.22,76.22,71.89,23.01,1.4,-0.62,1.71,1.21,26.59,54.8
F,2026-06-05,14.7877,17.78,17.78,14.06,9.69,0.72,-4.42,7.66,22.31,5.28,41.59
FANG,2026-05-06,192.2517,213.3366,213.3366,183.5,23.47,-1.07,-4.22,-11.68,-3.05,24.52,23.09
FANG,2026-05-07,186.9795,213.3366,213.3366,183.5,23.47,-1.07,-4.22,-11.68,-3.05,24.52,23.09
FANG,2026-06-15,184.167,213.3366,213.3366,183.5,23.47,-1.07,-4.22,-11.68,-3.05,24.52,23.09
FFIV,2026-06-18,375.8208,411.52,411.52,385.49,51.02,0.16,-2.12,0.52,32.79,49.26,33.58
