Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,"Technology Hardware, Storage & Peripherals",Information Technology,215.89,99,97,94,95,"WDC,STX,DELL,HPE,NTAP,AAPL,HPQ,SMCI"
2,Semiconductor Materials & Equipment,Information Technology,196.99,99,95,98,96,"TER,LRCX,AMAT,KLAC,Q"
3,Semiconductors,Information Technology,187.83,98,96,80,80,"MU,INTC,MRVL,ARM,AMD,ON,TXN,MPWR,ADI,MCHP,NXPI,QCOM,FSLR,AVGO,NVDA,SWKS"
4,Electronic Components,Information Technology,178.04,97,99,99,98,"COHR,GLW,APH"
5,Communications Equipment,Information Technology,174.17,96,99,99,99,"LITE,CIEN,CSCO,ANET,FFIV,MSI"
6,Steel,Materials,152.27,95,91,73,90,"STLD,NUE"
7,Construction & Engineering,Industrials,132.32,94,94,96,92,"FIX,PWR,EME,J"
8,Construction Machinery & Heavy Transportation Equipment,Industrials,128.35,93,88,89,88,"CAT,CMI,WAB,PCAR"
9,Cargo Ground Transportation,Industrials,128.27,92,89,84,74,"JBHT,ODFL"
10,Managed Health Care,Health Care,128.12,91,87,5,16,"HUM,CNC,UNH,ELV"
11,Electrical Components & Equipment,Industrials,120.71,90,81,87,65,"VRT,GNRC,ROK,ETN,AME,EMR"
12,Electronic Manufacturing Services,Information Technology,118.99,89,78,78,89,"JBL,TEL"
13,Wireless Telecommunication Services,Communication Services,118.12,88,98,97,99,"SATS,TMUS"
14,Passenger Airlines,Industrials,112.9,87,44,63,87,"DAL,LUV,UAL"
15,Air Freight & Logistics,Industrials,112.4,86,76,81,85,"FDX,CHRW,EXPD,UPS"
16,Investment Banking & Brokerage,Financials,112.19,85,64,52,91,"IBKR,MS,GS,HOOD,RJF,SCHW"
17,Oil & Gas Equipment & Services,Energy,111.17,84,93,93,58,"HAL,SLB,BKR"
18,Apparel Retail,Consumer Discretionary,110.27,83,71,88,81,"ROST,TJX"
19,Oil & Gas Refining & Marketing,Energy,109.46,82,92,95,53,"VLO,MPC,PSX"
20,Agricultural Products & Services,Consumer Staples,107.83,81,85,90,61,"ADM,BG"
21,Interactive Media & Services,Communication Services,107.07,80,90,79,93,"GOOGL,GOOG,META"
22,Health Care Services,Health Care,105.31,79,67,49,33,"DVA,CVS,DGX,CI,LH"
23,Trading Companies & Distributors,Industrials,104.85,78,50,43,41,"URI,FAST"
24,Systems Software,Information Technology,104.57,77,68,12,24,"FTNT,PANW,CRWD,GEN,MSFT,NOW"
25,Regional Banks,Financials,104.45,76,54,56,68,"CFG,KEY,FITB,MTB,RF,HBAN"
26,Specialty Chemicals,Materials,104.27,75,69,82,62,"ALB,DD,PPG,IFF,LYB,ECL,SHW"
27,Life & Health Insurance,Financials,104.21,74,61,35,54,"PFG,GL,MET,AFL,PRU"
28,Diversified Banks,Financials,104.19,73,53,48,78,"C,PNC,USB,BAC,JPM,TFC,WFC"
29,Data Center REITs,Real Estate,104.02,72,74,75,18,"EQIX,DLR"
30,Food Retail,Consumer Staples,103.74,71,82,83,52,"CASY,KR"
31,Asset Management & Custody Banks,Financials,103.42,70,58,30,63,"STT,BEN,IVZ,BNY,NTRS,TROW,APO,BLK,AMP,BX,ARES,KKR"
32,Hotel & Resort REITs,Real Estate,103.13,69,66,53,38,"HST,VICI"
33,Broadline Retail,Consumer Discretionary,102.91,68,80,51,57,"EBAY,AMZN"
