,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price
0,SPY,False,3,43,52,0,37,0,0.0,746.4744448295006,0.0
1,QQQ,False,3,43,41,0,38,0,0.0,726.7134664606028,0.0
2,^VIX,True,3,41,55,1,0,16,12.037545474314559,0.0,19.821370885478547
3,ADBE,False,1,7,2,0,3,0,0.0,242.24834399975612,0.0
4,AMD,False,3,50,34,0,34,0,0.0,478.73187547186575,0.0
5,ABNB,False,20,20,21,0,10,0,0.0,136.79501826281208,0.0
6,ALNY,False,6,3,28,0,1,0,0.0,287.442385885579,0.0
7,GOOGL,False,7,41,37,0,30,0,0.0,376.63817750590226,0.0
8,GOOG,False,7,41,37,0,30,0,0.0,373.7139603726203,0.0
9,AMZN,False,7,39,10,0,23,0,0.0,259.6959489166257,0.0
10,AEP,False,24,20,13,0,7,0,0.0,131.9966337635327,0.0
11,AMGN,True,4,27,12,2,0,3,332.5920487232193,0.0,338.606114083542
12,ADI,True,6,8,32,2,0,28,394.94492386038047,0.0,408.1114015567425
13,AAPL,False,2,44,35,0,33,0,0.0,303.0798849259788,0.0
14,AMAT,True,44,8,2,25,0,0,445.3867645977534,0.0,335.17050475799664
15,APP,False,1,39,18,0,15,0,0.0,524.7070801999757,0.0
16,ARM,True,59,8,18,35,0,12,315.76789018567115,0.0,120.76192594304771
17,ASML,True,44,26,39,18,0,26,1585.6546427407175,0.0,1430.9424345772904
18,ADSK,False,5,29,20,0,5,0,0.0,229.818444660484,0.0
19,ADP,True,29,33,5,18,0,2,219.2193306359041,0.0,209.2330358837831
20,AXON,True,23,31,19,8,0,9,430.7705730374882,0.0,474.92992799581583
21,BKR,False,23,34,11,0,16,0,0.0,64.20598327296327,0.0
22,BKNG,True,10,23,13,5,0,10,159.20534258403072,0.0,177.02664061053477
23,AVGO,False,4,41,11,0,21,0,0.0,423.3169314560221,0.0
24,CDNS,True,40,51,13,26,0,4,366.69440194594335,0.0,304.69835561029595
25,CHTR,False,32,6,26,0,4,0,0.0,225.72733596308024,0.0
26,CTAS,True,16,46,23,6,0,8,170.78289634431314,0.0,193.35534438742476
27,CSCO,True,44,6,3,31,0,1,118.63211125192922,0.0,77.09814099190244
28,CCEP,True,3,5,5,1,0,3,91.49399402677764,0.0,90.96045425024332
29,CTSH,True,16,72,65,10,0,43,50.72249836928472,0.0,80.92754825951867
30,CMCSA,False,32,6,24,0,4,0,0.0,28.251485584384668,0.0
31,CEG,False,3,8,9,0,1,0,0.0,262.3291876349999,0.0
32,CPRT,False,6,7,76,0,2,0,0.0,31.75707690261063,0.0
33,COST,False,12,8,21,0,6,0,0.0,1034.282464578529,0.0
34,CRWD,False,3,32,7,0,30,0,0.0,678.6519325735713,0.0
35,CSX,True,49,18,30,27,0,25,45.26716770264153,0.0,41.13763329192874
36,DDOG,True,39,12,15,28,0,10,219.84298277926678,0.0,120.76558967362132
37,DXCM,True,16,48,14,12,0,8,69.9861766142158,0.0,68.01265446857111
38,FANG,True,5,3,8,1,0,2,189.58883608174747,0.0,192.42280910613403
39,DASH,False,25,19,60,0,8,0,0.0,167.0740559820953,0.0
40,EA,True,13,30,10,9,0,8,201.78446376451663,0.0,202.1160558189834
41,EXC,True,12,45,24,3,0,19,44.156284345454836,0.0,47.769779524708056
42,FAST,True,10,30,9,5,0,5,44.71863258550714,0.0,45.405709594129426
43,FER,False,1,10,8,0,2,0,0.0,65.84334794713097,0.0
44,FTNT,True,35,7,3,28,0,1,135.3960670976173,0.0,78.87642002908586
45,GEHC,True,14,19,11,4,0,8,61.35608610902017,0.0,70.4761259849933
46,GILD,False,6,18,12,0,2,0,0.0,130.05154428111172,0.0
47,HON,False,5,8,22,0,6,0,0.0,223.93542820699932,0.0
48,IDXX,True,1,28,15,0,0,1,542.1987888198257,0.0,553.6931629649093
49,INSM,False,39,11,17,0,5,0,0.0,147.25243848258003,0.0
50,INTC,False,3,45,2,0,33,0,0.0,106.78231596066945,0.0
51,INTU,False,13,23,17,0,5,0,0.0,374.6561446809031,0.0
52,ISRG,False,21,13,67,0,3,0,0.0,443.2711063557481,0.0
53,KDP,True,43,24,20,27,0,14,29.652232053619393,0.0,28.472405647739624
54,KLAC,True,44,6,4,19,0,1,1899.8249102283512,0.0,1409.3238918048962
55,KHC,False,5,19,16,0,14,0,0.0,22.884277862935754,0.0
56,LRCX,False,3,41,8,0,22,0,0.0,303.19101300194524,0.0
57,LIN,True,1,7,4,0,0,1,493.43019274372494,0.0,498.7285257317497
58,LITE,True,6,2,49,1,0,18,797.7333991039769,0.0,857.4752545009233
