Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Communications Equipment,Information Technology,232.99,99,99,99,97,"LITE,CIEN,ANET,CSCO,FFIV,MSI"
2,Electronic Components,Information Technology,180.35,99,99,98,99,"COHR,GLW,APH"
3,"Technology Hardware, Storage & Peripherals",Information Technology,170.33,98,95,96,96,"WDC,STX,DELL,HPE,AAPL,NTAP,HPQ,SMCI"
4,Semiconductor Materials & Equipment,Information Technology,168.93,97,97,97,95,"TER,LRCX,AMAT,KLAC,Q"
5,Wireless Telecommunication Services,Communication Services,163.09,96,98,99,99,"SATS,TMUS"
6,Semiconductors,Information Technology,158.96,95,82,86,88,"MU,INTC,MRVL,AMD,ON,MPWR,ARM,ADI,TXN,MCHP,AVGO,NXPI,NVDA,QCOM,FSLR,SWKS"
7,Construction & Engineering,Industrials,148.72,94,96,87,94,"FIX,PWR,EME,J"
8,Oil & Gas Equipment & Services,Energy,137.33,93,92,90,72,"HAL,SLB,BKR"
9,Oil & Gas Refining & Marketing,Energy,135.27,92,94,80,85,"VLO,MPC,PSX"
10,Steel,Materials,135.17,91,78,92,74,"STLD,NUE"
11,Construction Machinery & Heavy Transportation Equipment,Industrials,128.96,90,89,93,81,"CAT,CMI,WAB,PCAR"
12,Cargo Ground Transportation,Industrials,125.84,89,87,89,34,"JBHT,ODFL"
13,Electrical Components & Equipment,Industrials,125.22,88,86,75,78,"VRT,GNRC,ETN,ROK,AME,EMR"
14,Interactive Media & Services,Communication Services,121.92,87,72,88,91,"GOOGL,GOOG,META"
15,Oil & Gas Exploration & Production,Energy,121.61,86,90,61,45,"APA,DVN,FANG,CTRA,OXY,COP,EOG,TPL,EQT,EXE"
16,Electronic Manufacturing Services,Information Technology,119.34,85,77,73,92,"JBL,TEL"
17,Agricultural Products & Services,Consumer Staples,118.58,84,93,85,75,"BG,ADM"
18,Apparel Retail,Consumer Discretionary,114.92,83,88,70,71,"ROST,TJX"
19,Oil & Gas Storage & Transportation,Energy,114.72,82,81,64,27,"TRGP,WMB,OKE,KMI"
20,Food Retail,Consumer Staples,114.43,81,85,62,53,"CASY,KR"
21,Data Center REITs,Real Estate,114.22,80,80,20,37,"EQIX,DLR"
22,Air Freight & Logistics,Industrials,113.97,79,79,95,77,"FDX,CHRW,UPS,EXPD"
23,Specialty Chemicals,Materials,113.4,78,84,84,32,"ALB,LYB,DD,IFF,PPG,ECL,SHW"
24,Integrated Oil & Gas,Energy,113.35,77,91,81,56,"XOM,CVX"
25,Broadcasting,Communication Services,111.52,76,73,94,98,"WBD,FOXA,FOX"
26,Rail Transportation,Industrials,109.74,75,64,63,55,"CSX,UNP,NSC"
27,Broadline Retail,Consumer Discretionary,109.06,74,57,34,65,"EBAY,AMZN"
28,Managed Health Care,Health Care,107.15,73,9,7,21,"CNC,UNH,ELV,HUM"
29,Electronic Equipment & Instruments,Information Technology,107.08,72,56,26,22,"KEYS,TDY,ZBRA,ROP"
30,Regional Banks,Financials,104.09,71,60,83,54,"CFG,KEY,FITB,RF,MTB,HBAN"
31,Retail REITs,Real Estate,103.75,70,62,45,40,"FRT,SPG,KIM,REG,O"
32,Health Care REITs,Real Estate,103.72,69,65,40,70,"WELL,VTR,DOC"
33,Pharmaceuticals,Health Care,103.39,68,76,79,50,"VTRS,MRK,JNJ,BMY,LLY,PFE,ZTS"
34,Hotel & Resort REITs,Real Estate,102.69,67,54,49,51,"HST,VICI"
35,Diversified Banks,Financials,102.31,66,55,76,73,"C,USB,PNC,TFC,BAC,JPM,WFC"
36,Tobacco,Consumer Staples,102.26,65,59,68,38,"MO,PM"
37,Fertilizers & Agricultural Chemicals,Materials,101.99,64,83,43,19,"CF,CTVA,MOS"
38,Trading Companies & Distributors,Industrials,101.51,63,47,55,49,"URI,FAST"
39,Industrial Gases,Materials,101.26,62,63,36,15,"APD,LIN"
40,Passenger Airlines,Industrials,100.67,61,61,90,58,"DAL,LUV,UAL"
41,Multi-Utilities,Utilities,100.65,60,71,37,61,"NEE,NI,PNW,SRE,AEE,CNP,XEL,DTE,D,PCG,ED,CMS"
42,Investment Banking & Brokerage,Financials,98.5,59,49,69,93,"IBKR,MS,GS,RJF,SCHW,HOOD"
43,Health Care Services,Health Care,98.49,58,53,35,44,"DVA,CVS,DGX,CI,LH"
44,Electric Utilities,Utilities,98.33,57,66,24,64,"ETR,EIX,AEP,LNT,EVRG,ES,WEC,DUK,SO,FE,PPL,CEG,EXC,PEG,VST"
45,Consumer Staples Merchandise Retail,Consumer Staples,98.32,56,69,77,41,"TGT,WMT,COST,DG,DLTR"
46,Automobile Manufacturers,Consumer Discretionary,98.01,55,52,82,90,"GM,TSLA,F"
47,Multi-line Insurance,Financials,97.81,54,42,44,60,"L,AIZ,AIG"
48,Casinos & Gaming,Consumer Discretionary,97.5,53,44,54,80,"MGM,LVS,WYNN"
49,Biotechnology,Health Care,97.4,52,75,78,82,"MRNA,BIIB,INCY,INSM,GILD,AMGN,REGN,ABBV,VRTX,ALNY"
50,Life & Health Insurance,Financials,97.26,51,39,38,52,"PFG,GL,AFL,MET,PRU"
51,Asset Management & Custody Banks,Financials,97.1,50,30,46,49,"STT,NTRS,BEN,BK,IVZ,TROW,BLK,APO,AMP,BX,KKR,ARES"
52,Integrated Telecommunication Services,Communication Services,96.79,49,70,53,31,"VZ,T"
53,Soft Drinks & Non-alcoholic Beverages,Consumer Staples,96.66,49,51,65,39,"MNST,KO,PEP,KDP"
54,Independent Power Producers & Energy Traders,Utilities,96.13,48,58,71,89,"AES,NRG"
55,Health Care Supplies,Health Care,96.08,47,43,22,13,"WST,ALGN,COO"
56,Self-Storage REITs,Real Estate,95.78,46,41,27,18,"PSA,EXR"
57,Industrial Machinery & Supplies & Components,Industrials,95.6,45,49,67,47,"NDSN,DOV,IEX,HUBB,FTV,SWK,PH,SNA,GWW,ITW,IR,OTIS,XYL,PNR"
58,--- Reference ---,--- Reference ---,95.46,44,74,31,69,"QQQ,SPY,^VIX"
59,Property & Casualty Insurance,Financials,93.83,43,48,39,48,"CB,TRV,ALL,CINF,HIG,ACGL,WRB,PGR"
60,"Hotels, Resorts & Cruise Lines",Consumer Discretionary,93.35,42,38,59,42,"MAR,EXPE,HLT,ABNB,CCL,RCL,NCLH,BKNG"
61,Aerospace & Defense,Industrials,92.62,41,68,72,76,"HWM,TXT,HII,LHX,GD,BA,GE,RTX,LMT,NOC,TDG,AXON"
62,Construction Materials,Materials,92.58,40,40,58,62,"CRH,VMC,MLM"
63,Interactive Home Entertainment,Communication Services,92.45,39,37,30,83,"EA,TTWO"
64,Health Care Distributors,Health Care,92.25,38,67,57,87,"CAH,HSIC,MCK,COR"
65,Automotive Retail,Consumer Discretionary,91.82,37,31,49,46,"CVNA,ORLY,AZO"
66,Consumer Finance,Financials,91.07,36,19,48,79,"SYF,AXP,COF"
67,Telecom Tower REITs,Real Estate,90.33,35,28,11,10,"SBAC,CCI,AMT"
68,Multi-Family Residential REITs,Real Estate,90.16,34,20,19,12,"EQR,ESS,AVB,CPT,UDR,MAA"
69,Building Products,Industrials,89.52,33,27,47,35,"JCI,TT,MAS,CARR,LII,AOS,ALLE,BLDR"
70,Internet Services & Infrastructure,Information Technology,89.1,32,46,10,17,"AKAM,VRSN,GDDY"
71,"Apparel, Accessories & Luxury Goods",Consumer Discretionary,88.81,31,35,56,43,"TPR,RL,NKE,LULU"
72,Movies & Entertainment,Communication Services,88.52,30,29,17,68,"LYV,TKO,DIS,NFLX,PSKY"
73,Industrial Conglomerates,Industrials,87.9,29,50,52,59,"HON,MMM"
74,Restaurants,Consumer Discretionary,87.17,28,33,32,14,"SBUX,YUM,DRI,MCD,CMG,DPZ"
75,Publishing,Communication Services,86.55,27,17,8,11,"NWS,NWSA"
76,Financial Exchanges & Data,Financials,86.22,26,25,15,29,"CBOE,CME,NDAQ,MSCI,MCO,ICE,COIN,SPGI,FDS"
77,Health Care Facilities,Health Care,85.21,25,45,60,84,"HCA,UHS"
78,Distillers & Vintners,Consumer Staples,84.75,24,36,29,0,"STZ,BF.B"
79,Personal Care Products,Consumer Staples,84.02,23,16,66,30,"PG,KVUE,EL"
80,Environmental & Facilities Services,Industrials,83.97,22,34,23,25,"WM,RSG,ROL,VLTO"
81,Paper & Plastic Packaging Products & Materials,Materials,83.0,21,22,50,7,"PKG,SW,AVY,AMCR,IP"
82,Household Products,Consumer Staples,82.26,20,32,25,4,"CHD,CL,KMB,CLX"
83,Home Improvement Retail,Consumer Discretionary,82.21,19,24,41,26,"LOW,HD"
84,Homebuilding,Consumer Discretionary,81.89,18,21,42,33,"DHI,PHM,NVR,LEN"
85,Life Sciences Tools & Services,Health Care,81.11,17,23,51,66,"MTD,CRL,TECH,A,TMO,WAT,DHR,IQV"
86,Transaction & Payment Processing Services,Financials,81.0,16,10,6,8,"XYZ,CPAY,V,GPN,JKHY,MA,PYPL,FIS,FISV"
87,Packaged Foods & Meats,Consumer Staples,78.74,15,18,28,8,"TSN,MDLZ,HSY,SJM,KHC,HRL,MKC,CAG,GIS,CPB"
88,Application Software,Information Technology,77.86,14,7,3,67,"APP,CDNS,DDOG,SNPS,PLTR,TRMB,ORCL,ADSK,PTC,CRM,ADBE,TYL,INTU,FICO,WDAY"
89,Systems Software,Information Technology,77.56,13,11,5,57,"CRWD,PANW,FTNT,MSFT,GEN,NOW"
90,Health Care Equipment,Health Care,75.64,12,14,21,36,"EW,BDX,IDXX,ISRG,ZBH,RVTY,STE,MDT,DXCM,GEHC,RMD,BAX,SYK,ABT,PODD,BSX"
91,Computer Software,Technology,74.73,11,0,0,28,"SHOP,MSTR,TRI"
92,Diversified Support Services,Industrials,73.46,10,13,18,20,"LDOS,CTAS,CPRT"
93,Other Specialty Retail,Consumer Discretionary,73.28,9,25,74,63,"ULTA,TSCO"
94,Cable & Satellite,Communication Services,73.08,8,15,16,0,"CMCSA,CHTR"
95,Office REITs,Real Estate,72.71,7,2,9,6,"BXP,ARE"
96,Advertising,Communication Services,72.14,6,1,0,1,"OMC,TTD"
97,Human Resource & Employment Services,Industrials,71.2,5,4,4,3,"ADP,PAYX"
98,Insurance Brokers,Financials,70.63,4,12,14,5,"AON,MRSH,WTW,AJG,BRO,ERIE"
99,Distributors,Consumer Discretionary,70.35,3,8,33,16,"GPC,POOL"
100,Research & Consulting Services,Industrials,69.41,2,6,1,2,"EFX,VRSK"
101,EDP Services,Technology,66.3,1,0,2,86,"PDD,ZS"
102,Real Estate Services,Real Estate,63.4,0,2,12,23,"CBRE,CSGP"
103,IT Consulting & Other Services,Information Technology,60.89,0,5,13,24,"IBM,CTSH,ACN,EPAM,IT"
