,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1D,1W,1M,3M,6M,1Y
30,CTSH,False,11,65,78,0,43,0,0.0,81.91291029779218,0.0,66.80999755859375,2.5007628809239737,-10.406332530492255,-21.158839694568517,-7.598077828306016,-4.276340780214525,-25.148458622840437
31,CMCSA,True,44,65,17,27,0,9,29.823760729689457,0.0,30.30537003009519,31.600000381469727,0.15848223650809254,-2.1974650623450906,13.587349849427783,24.000231122794986,3.124579651042752,-0.8023230965887437
36,CRWD,False,62,57,31,0,27,0,0.0,522.7308591590778,0.0,415.760009765625,0.35603656672995077,0.5733072965497324,-8.39869452434454,-22.656493496982417,-2.4815843371825204,-7.964754338017011
42,EA,False,12,87,2,0,51,0,0.0,203.70824574143015,0.0,200.22999572753906,0.3508229101010844,-1.1600385439207646,-1.9681783463701041,-0.3196283903117131,18.6088239079755,55.47814459024446
75,ODFL,True,54,55,14,35,0,3,178.89147169605812,0.0,144.654925360468,193.80999755859375,0.2534606951225865,-0.34963644164954966,10.338744260254055,46.79444795591428,29.30863449448662,-5.396508032766995
89,SBUX,False,13,54,8,0,21,0,0.0,91.62730105175099,0.0,95.76000213623047,0.38788421108029,-1.1816361495034342,3.6429280035170106,13.679584453732382,4.899307920333573,-12.570220438907914
91,TMUS,True,13,108,25,6,0,12,196.16652677908306,0.0,249.17860246999962,213.25,-2.8960432551684883,6.929753713969348,14.453623667435721,-0.8207600668984566,-15.721511453129894,-20.029142003521898
94,TXN,True,56,59,10,34,0,6,215.0167166046698,0.0,191.50359611693307,223.32000732421875,-1.050110811976618,1.0863702585395034,17.32836212636783,41.076808709660256,16.700447640765955,25.86567860396124
114,ALB,False,13,54,5,0,33,0,0.0,175.46164461086147,0.0,171.22000122070312,1.3615931072041954,1.5780752851427406,5.0171787729496025,49.15475431465597,107.80909616695584,115.21090520032693
140,T,True,15,86,33,13,0,11,26.978652573171086,0.0,27.763073964728708,27.8799991607666,-2.7894042395278715,1.714700167715859,18.68880133002856,10.226123000602442,-1.415835462096505,12.489579024528204
