Rank,Industry,Sector,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Tickers
1,Semiconductor Materials & Equipment,Information Technology,176.36,98,98,97,67,"LRCX,TER,KLAC,AMAT"
2,Broadcasting,Communication Services,151.1,97,97,96,93,"WBD,FOXA,FOX"
3,Electronic Components,Information Technology,148.71,96,96,98,95,"APH,GLW"
4,"Technology Hardware, Storage & Peripherals",Information Technology,130.48,95,94,94,87,"WDC,STX,AAPL,HPE,DELL,NTAP,SMCI,HPQ"
5,Construction & Engineering,Industrials,126.97,94,91,91,96,"FIX,PWR,EME,J"
6,Construction Machinery & Heavy Transportation Equipment,Industrials,124.89,93,87,67,59,"CMI,CAT,PCAR,WAB"
7,Electronic Manufacturing Services,Information Technology,123.24,92,83,90,97,"JBL,TEL"
8,Air Freight & Logistics,Industrials,122.62,91,88,36,10,"CHRW,EXPD,FDX,UPS"
9,Semiconductors,Information Technology,120.74,90,79,87,71,"MU,INTC,AMD,MPWR,ADI,FSLR,AVGO,MCHP,NVDA,ON,NXPI,TXN,MRVL,QCOM,SWKS,ARM"
10,Steel,Materials,120.33,89,93,58,34,"NUE,STLD"
11,Automobile Manufacturers,Consumer Discretionary,118.6,88,95,92,54,"GM,F,TSLA"
12,Investment Banking & Brokerage,Financials,117.57,87,92,95,98,"HOOD,GS,MS,IBKR,SCHW,RJF"
13,Oil & Gas Equipment & Services,Energy,117.22,86,59,52,31,"HAL,SLB,BKR"
14,Aerospace & Defense,Industrials,115.52,85,67,78,85,"HII,HWM,RTX,LHX,GE,BA,LMT,GD,NOC,TXT,TDG,AXON"
15,Interactive Media & Services,Communication Services,114.62,84,84,86,66,"GOOGL,GOOG,MTCH,META"
16,Consumer Staples Merchandise Retail,Consumer Staples,114.59,83,81,53,58,"DG,DLTR,WMT,TGT,COST"
17,Agricultural Products & Services,Consumer Staples,113.46,82,70,84,14,"BG,ADM"
18,Passenger Airlines,Industrials,113.05,81,89,68,73,"LUV,DAL,UAL"
19,Biotechnology,Health Care,112.41,80,80,83,45,"INSM,MRNA,INCY,REGN,BIIB,AMGN,GILD,ABBV,ALNY,VRTX"
20,Health Care Distributors,Health Care,112.09,79,85,72,63,"CAH,COR,MCK,HSIC"
21,Apparel Retail,Consumer Discretionary,112.05,78,90,71,24,"ROST,TJX"
22,Regional Banks,Financials,111.38,77,72,43,62,"CFG,KEY,FITB,RF,MTB,HBAN"
23,Specialty Chemicals,Materials,109.83,76,60,14,12,"ALB,DD,ECL,SHW,PPG,IFF,LYB"
24,Other Specialty Retail,Consumer Discretionary,108.93,75,66,56,80,"ULTA,TSCO"
25,Cargo Ground Transportation,Industrials,108.39,74,76,16,7,"JBHT,ODFL"
