,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1M,3M,6M,1Y
16,ARM,True,5,53,24,3,0,14,105.29530282841792,0.0,159.74462063407955,109.95999908447266,-0.28112593455242674,-38.439143382390625,-32.73383601679055,-24.66429567927273
30,CTSH,True,62,78,4,43,0,2,81.9129102977922,0.0,76.27707565996066,83.30000305175781,-2.6527949645460955,22.945513022263476,12.183392132622261,4.347895064702913
31,CMCSA,True,30,65,17,21,0,9,27.976769445322777,0.0,30.3053698246813,28.40999984741211,3.401318703288983,4.244840850311908,-5.591342127216921,-17.441486913483462
33,CPRT,True,10,52,6,7,0,2,39.71550648879249,0.0,43.51865714501947,40.619998931884766,3.3587779146301795,-8.016306448730202,-12.551133983416868,-29.515880307074188
36,CRWD,False,48,57,31,0,27,0,0.0,522.7308591590778,0.0,469.19000244140625,-2.4938173983490484,-11.423448814642445,0.7905292257053834,25.53578660639632
59,LIN,True,31,51,14,26,0,2,440.38374061325015,0.0,465.66919330824476,451.5,6.2928200385333195,1.875546828487731,-3.584607765899634,4.116011741696195
66,MSFT,True,3,55,36,1,0,19,452.9117260872305,0.0,515.4015635564326,481.6300048828125,-1.2466397405814966,-9.216700666670041,-5.705627226092987,11.649223095310642
67,MSTR,True,11,64,6,3,0,2,155.04581208582536,0.0,319.5730703150223,158.4499969482422,-0.22668636476663784,-46.40259975943523,-59.85151890793065,-54.45792399604128
75,ODFL,True,40,55,14,29,0,3,166.5584433938847,0.0,144.6549152714338,172.72000122070312,8.295187956530677,26.572478298951324,6.94944065297922,-10.655310637851159
86,ROST,False,5,67,3,0,43,0,0.0,187.23939159601372,0.0,186.0399932861328,2.70508662525942,16.010575032874517,33.96629811143416,28.82978637973198
90,SNPS,True,41,62,45,21,0,21,488.36553972170947,0.0,593.5392980258365,511.3500061035156,7.169801401017363,9.870866994676588,-19.57502900756265,0.12139390751488399
94,TXN,True,42,59,10,23,0,6,186.86212843390174,0.0,192.753594666047,216.1699981689453,22.212795229264852,28.74061281690419,14.78518305577011,19.33293283100953
117,ALLE,True,6,60,2,4,0,0,160.87441119631671,0.0,172.6886289335317,164.89999389648438,2.5561295988349455,-3.533408481722838,0.48138034439991473,22.647084992931855
120,MO,True,12,59,12,10,0,4,61.20535360289345,0.0,63.385701415712646,63.130001068115234,9.600699202238168,0.8555795285213795,10.047616821538096,26.57557194060326
127,AMP,True,38,99,13,21,0,10,486.47697255945434,0.0,522.1778121592215,499.6700134277344,-0.4304193058061119,3.462154345218676,-3.450463984421106,-9.85238379442636
140,T,True,1,86,33,0,0,11,22.518523815441803,0.0,27.763073964728804,24.06999969482422,-1.2081240106319608,-4.613413565342009,-10.1992904102631,4.076999554236547
