Rank,Ticker,Sector,Industry,Universe,Relative Strength,Percentile,1 Month Ago,3 Months Ago,6 Months Ago,Open,High,Low,Close
1,LITE,Information Technology,Communications Equipment,S&P 500,552.46,99,99,99,98,797.0,808.7999877929688,763.1099853515625,777.1699829101562
2,CIEN,Information Technology,Communications Equipment,S&P 500,360.91,99,99,99,98,431.5050048828125,446.889892578125,424.0,437.70001220703125
3,WDC,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,341.67,99,99,99,99,292.0,300.7200012207031,280.75,296.1400146484375
4,SATS,Communication Services,Wireless Telecommunication Services,S&P 500,254.94,99,99,99,99,116.77320098876953,124.61000061035156,116.1500015258789,119.06999969482422
5,TER,Information Technology,Semiconductor Materials & Equipment,S&P 500,249.84,99,99,97,91,325.0249938964844,325.80999755859375,313.4800109863281,323.3599853515625
6,STX,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,243.01,99,98,99,99,410.1600036621094,422.5299072265625,389.260009765625,413.2200012207031
7,MU,Information Technology,Semiconductors,S&P 500,236.68,98,99,99,97,382.760009765625,388.9200134277344,371.3810119628906,382.0899963378906
8,COHR,Information Technology,Electronic Components,S&P 500,235.74,98,98,98,90,275.0,278.79998779296875,262.0,272.0400085449219
9,FIX,Industrials,Construction & Engineering,S&P 500,228.02,98,98,98,98,1479.1500244140625,1495.4599609375,1461.52001953125,1470.6400146484375
10,GLW,Information Technology,Electronic Components,S&P 500,213.79,98,98,96,97,144.80999755859375,150.25,143.36000061035156,146.35000610351562
11,VRT,Industrials,Electrical Components & Equipment,S&P 500,204.78,98,97,93,95,276.79998779296875,282.04998779296875,274.0,276.1600036621094
12,ALB,Materials,Specialty Chemicals,S&P 500,196.3,97,97,98,64,179.88999938964844,184.22999572753906,178.21499633789062,181.38999938964844
13,LRCX,Information Technology,Semiconductor Materials & Equipment,S&P 500,193.12,97,98,98,97,236.02000427246094,237.10000610351562,227.36000061035156,233.4499969482422
14,APA,Energy,Oil & Gas Exploration & Production,S&P 500,186.73,97,83,69,78,40.117698669433594,41.685001373291016,39.93000030517578,41.31999969482422
15,AMAT,Information Technology,Semiconductor Materials & Equipment,S&P 500,177.08,97,97,93,82,370.5,375.67999267578125,360.6600036621094,369.3399963378906
16,MRNA,Health Care,Biotechnology,S&P 500,173.66,97,96,55,4,52.56999969482422,54.2400016784668,52.529998779296875,53.540000915527344
17,GEV,Industrials,Heavy Electrical Equipment,S&P 500,171.82,96,96,94,97,927.0,948.3800048828125,920.9000244140625,923.6900024414062
18,WBD,Communication Services,Broadcasting,S&P 500,159.4,96,97,98,98,27.280000686645508,27.290000915527344,27.1200008392334,27.219999313354492
19,INTC,Information Technology,Semiconductors,S&P 500,158.58,96,95,92,96,45.84000015258789,47.84000015258789,45.45000076293945,47.18000030517578
20,KEYS,Information Technology,Electronic Equipment & Instruments,S&P 500,158.4,96,95,81,52,300.0,301.739990234375,290.2799987792969,293.1199951171875
21,^VIX,--- Reference ---,--- Reference ---,--- Reference ---,158.39,96,25,4,21,25.790000915527344,26.670000076293945,24.81999969482422,25.329999923706055
22,CAT,Industrials,Construction Machinery & Heavy Transportation Equipment,S&P 500,156.86,95,96,93,86,727.25,729.3499755859375,717.0,719.0399780273438
23,DOW,Materials,Commodity Chemicals,S&P 500,154.99,95,64,9,0,38.29999923706055,39.69499969482422,38.0,39.619998931884766
24,TPL,Energy,Oil & Gas Exploration & Production,S&P 500,154.98,95,93,5,14,535.260009765625,541.8800048828125,530.0,530.3599853515625
25,CF,Materials,Fertilizers & Agricultural Chemicals,S&P 500,152.79,95,67,16,35,125.56999969482422,128.9600067138672,125.0,128.11000061035156
26,LYB,Materials,Specialty Chemicals,S&P 500,152.48,95,47,2,1,75.80000305175781,77.36499786376953,75.54000091552734,77.19000244140625
27,VLO,Energy,Oil & Gas Refining & Marketing,S&P 500,152.09,94,86,71,84,238.89999389648438,243.7449951171875,234.27000427246094,234.5399932861328
28,HAL,Energy,Oil & Gas Equipment & Services,S&P 500,151.99,94,92,71,41,38.0,38.83000183105469,37.970001220703125,38.630001068115234
29,KLAC,Information Technology,Semiconductor Materials & Equipment,S&P 500,150.74,94,95,95,94,1567.81494140625,1575.0,1534.6480712890625,1543.8199462890625
30,BG,Consumer Staples,Agricultural Products & Services,S&P 500,150.7,94,91,67,43,122.78500366210938,126.36000061035156,121.83999633789062,125.4000015258789
31,ASML,Technology,Industrial Machinery,Nasdaq 100,150.39,94,96,88,90,1394.0899658203125,1405.8299560546875,1366.68505859375,1393.8900146484375
32,DELL,Information Technology,"Technology Hardware, Storage & Peripherals",S&P 500,150.06,94,37,62,89,177.75999450683594,184.86000061035156,177.6199951171875,184.00999450683594
33,PWR,Industrials,Construction & Engineering,S&P 500,148.72,93,94,81,87,580.0,582.47998046875,572.7999877929688,573.5
34,HII,Industrials,Aerospace & Defense,S&P 500,144.61,93,96,94,84,406.31500244140625,409.4100036621094,399.5,402.55999755859375
35,MPC,Energy,Oil & Gas Refining & Marketing,S&P 500,141.64,93,60,39,81,242.5,246.47999572753906,239.3701934814453,241.25
36,TPR,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 500,140.99,93,95,95,96,146.17999267578125,149.52999877929688,145.27000427246094,146.17999267578125
37,ROST,Consumer Discretionary,Apparel Retail,S&P 500,140.74,93,84,84,60,215.6199951171875,216.35000610351562,212.13999938964844,216.02999877929688
38,PSX,Energy,Oil & Gas Refining & Marketing,S&P 500,140.22,92,73,49,59,181.89999389648438,185.22000122070312,179.75999450683594,181.2899932861328
39,DVN,Energy,Oil & Gas Exploration & Production,S&P 500,140.21,92,77,53,41,49.91999816894531,50.58000183105469,49.630001068115234,50.40999984741211
40,OXY,Energy,Oil & Gas Exploration & Production,S&P 500,139.61,92,66,8,40,60.29999923706055,62.2599983215332,60.25,61.849998474121094
41,XOM,Energy,Integrated Oil & Gas,S&P 500,139.39,92,88,57,37,163.8699951171875,164.99940490722656,162.92999267578125,163.25999450683594
