,ticker,current_up_trend,current_trend_length,last_trend_length,second_last_trend_length,current_jump_trender_up,last_jump_trender_up,second_last_jump_trender_up,current_trender_up_price,last_trender_up_price,second_last_trender_up_price,current_price,1D,1W,1M,3M,6M,1Y
2,^VIX,True,46,35,82,14,0,14,16.737187669175754,0.0,17.658234485655967,25.329999923706055,-6.011134669284158,0.9565554789102281,29.56522205734144,79.90056861476774,52.22356281733743,44.90847017759948
24,AVGO,False,4,9,57,0,2,0,0.0,314.8104641892659,0.0,318.80999755859375,0.1633695685419187,0.911595907188231,-2.052288204307358,-6.630550253051445,-5.7591327372700265,67.69693353501721
30,CTSH,False,36,65,78,0,43,0,0.0,81.49819214048134,0.0,59.790000915527344,-0.7470131978769665,-0.8293249169137562,-2.079922091713542,-29.47512171416744,-10.806623085925732,-21.917768501499314
31,CMCSA,False,10,59,65,0,28,0,0.0,30.47852378300211,0.0,28.729999542236328,-1.6769328632195355,0.5600274732977865,-9.111044012989037,5.995472454381495,-0.8745376812866493,-12.793374730077241
33,CPRT,False,37,12,52,0,7,0,0.0,39.71550648879249,0.0,33.08000183105469,0.7308211856018644,0.2424297910748106,-6.2358192300539335,-15.955281204048696,-26.943456884147103,-39.920085350558274
36,CRWD,False,4,11,72,0,6,0,0.0,412.40058996567956,0.0,385.8599853515625,-1.8142968167103295,-11.461419537608377,10.167019372323342,-20.13495598530831,-20.29333185567991,3.547651938452507
42,EA,True,1,36,87,0,0,51,198.067565437675,0.0,203.5156896978805,202.33999633789062,0.35710804391431467,0.8623676398362933,0.7619136486720196,-0.6175693002360196,16.459440171418326,40.57948982166445
75,ODFL,False,14,65,55,0,41,0,0.0,191.89463261756964,0.0,189.0500030517578,2.1726229795072225,3.5493210645664806,-3.7549426304904556,18.84119679722215,36.13426698887298,11.950258429511557
85,ROP,False,10,10,85,0,7,0,0.0,347.9543198871093,0.0,346.7200012207031,0.22837237639070546,-1.16024037888113,2.6710064221561405,-22.664385440540524,-30.9495736449609,-39.47596004684527
86,ROST,True,32,12,67,14,0,43,205.5677861145549,0.0,186.84232099101177,216.02999877929688,0.10657818548959888,4.251518920323968,7.947696794265538,19.819078188747348,48.94445085017081,68.90013266620662
87,STX,True,7,10,57,2,0,20,371.6869975372662,0.0,373.54462630398825,413.2200012207031,-2.762610709346274,1.5856657032813846,4.343218192058849,46.47485076008938,82.18122859912016,370.5675900418763
90,SNPS,False,39,41,62,0,21,0,0.0,488.36553972170947,0.0,410.1300048828125,-1.3209158122498539,-4.325007106672127,-6.940914016419193,-14.776408194366866,-16.354625804282446,-10.406969717151236
91,TMUS,False,6,32,108,0,14,0,0.0,213.2092267159182,0.0,211.36000061035156,0.04733792772695969,2.294069114886824,-4.326379250265833,8.488099954150766,-10.882092791761542,-16.98669437994135
94,TXN,False,22,59,59,0,35,0,0.0,215.01671660466968,0.0,196.77000427246094,1.0995218290915316,3.1397450107406586,-7.771268505617108,10.756273001722043,9.768276959370008,9.419192024183767
95,TRI,False,7,14,80,0,8,0,0.0,95.63466225484254,0.0,87.4000015258789,0.0,-6.922257608492792,-2.985897348605334,-33.786576440752775,-44.99185851926369,-48.10330057538202
100,WDC,True,8,9,58,4,0,30,267.77482074967617,0.0,257.9182087662913,296.1400146484375,-1.63094945810389,-2.8730663900967306,9.502801745515047,67.61810861260355,168.95235650963394,571.2215920242636
101,WDAY,False,2,12,81,0,1,0,0.0,131.23773757953936,0.0,127.06999969482422,-1.7170652847011187,-3.9458718393145276,-2.426473267591927,-41.708336853632034,-47.12466884898498,-49.153696197520325
117,ALLE,False,27,18,60,0,13,0,0.0,172.02739258804917,0.0,147.47999572753906,1.200850923835783,1.9493930554685341,-6.812132410329596,-7.91923700977784,-16.56996858657544,13.779555876801048
127,AMP,False,30,47,99,0,25,0,0.0,500.6008509821108,0.0,451.8900146484375,0.8300424190033321,4.473576021004312,-3.077808829466534,-8.609150619015441,-7.95892655383737,-9.91441233661585
188,CIEN,True,7,8,59,5,0,26,372.776970376473,0.0,317.08243146323997,437.70001220703125,1.9376792653606374,13.611587268896248,27.721037822026336,84.87856904204065,213.80844968050954,529.5124692816189
197,COHR,True,45,22,71,15,0,36,234.70260480214813,0.0,173.45963467807874,272.0400085449219,-0.10648038836766194,5.7657235653824985,6.740958916042833,42.44424265933422,148.91573452834683,254.63435248559034
208,CTVA,True,10,5,79,4,0,48,76.93063783620116,0.0,76.74208672106023,82.02999877929688,1.7994501306692376,3.390474622597856,5.444023001897472,22.543909958029897,18.645112181591585,33.45256369797829
228,DOW,True,16,5,61,12,0,27,34.646879187084735,0.0,29.827186526518727,39.619998931884766,3.41946622718488,5.120722673118083,29.111992025649492,71.1753671768317,77.97387302565669,16.564536638305942
231,DUK,False,4,45,53,0,31,0,0.0,129.54042989834383,0.0,128.16000366210938,0.612346071212116,-1.9808767402605163,-0.2335380944094465,11.136312076904566,5.909839063988927,12.313269077864758
240,EME,True,1,19,51,0,0,27,712.3494638894288,0.0,749.9583057402056,764.760009765625,0.45844314695644417,3.6737843461358564,-5.2107063291294375,23.05681246660209,18.737453860673853,85.62314902069483
256,EXPE,True,15,31,61,6,0,29,217.1964518160258,0.0,280.88370963315685,236.25999450683594,-0.30803450331544974,-1.5747370792462219,19.509676066874327,-18.153911423845432,7.209033913318574,33.59353679148282
272,FOXA,True,14,33,56,2,0,34,55.14563222187713,0.0,71.75919345533714,58.4900016784668,-0.4594905561245791,1.4570687430265152,4.996279236854257,-20.161751983901553,-4.598411894384549,10.596999207280613
279,GEV,True,2,12,62,0,0,33,830.1739595257327,0.0,809.7112406494728,923.6900024414062,1.5702521105522882,7.597240901142197,5.060485109635444,39.75749704323812,46.084634031071566,169.64611139104463
288,GDDY,False,70,28,127,0,6,0,0.0,125.31530431818801,0.0,81.58000183105469,1.5813775508265322,-3.0310180739482693,-11.614302130295506,-35.29505024883275,-42.94706014613393,-55.542233334575094
305,HUBB,True,2,15,55,0,0,32,463.87183700034103,0.0,506.8119227645325,503.20001220703125,-0.47861693238523345,5.388822527184242,-4.211322250665832,11.869907115764878,16.316562953874996,45.76314368078755
362,MRK,True,1,14,77,0,0,45,113.37865201617375,0.0,117.65320417841788,119.37000274658203,2.577983955653137,4.253277507931905,-2.966071631902212,14.8339849935519,51.67829405961787,34.01180919559073
372,MSI,False,14,53,59,0,46,0,0.0,437.65942810195793,0.0,451.010009765625,-0.8224277590709181,-3.2268317656944996,-3.960566030207392,21.331270902859014,-3.6142560441248257,6.195326677168333
387,NRG,False,17,13,62,0,7,0,0.0,163.54593537653216,0.0,151.0399932861328,-0.05955905099684425,-5.071967376822273,-17.92642814323346,-3.471269593434855,-9.275278767137099,48.663433541587594
392,ON,True,1,16,63,0,0,28,57.25473481302471,0.0,66.29762691967863,63.099998474121094,1.2191182542075334,4.366522377812014,-9.895759568718589,11.938974046049902,25.14875201440536,38.134846875146664
397,PSKY,False,8,11,56,0,3,0,0.0,9.636999421304687,0.0,9.229999542236328,0.6543016951274835,2.555550469292535,-10.70525125702785,-31.831560418061844,-52.79639607546564,-19.436814290208087
407,PPG,True,1,20,63,0,0,42,96.42488513132645,0.0,123.19701568248752,106.69000244140625,3.1618684300488087,5.864262486301459,-15.021903745057303,3.8049391715393024,1.751300844100696,-3.07717301744491
